,CENPJ (55835)
ACH-000616,-0.4659012558477864
ACH-000618,-0.3871397039392324
ACH-000619,-0.3840235124729288
ACH-000620,-0.5043866449001874
ACH-000621,-0.2982502167859732
ACH-000622,-0.3062159791485639
ACH-000623,-0.2597010847034601
ACH-000624,-0.5470903773310872
ACH-000627,-0.16448371386080127
ACH-000630,-0.3483921253174822
ACH-000631,-0.3487985578597522
ACH-000632,-0.19996138211460726
ACH-000633,-0.062196573897702175
ACH-000637,-0.3298023648789919
ACH-000638,-0.3031879926406711
ACH-000646,-0.29767459358545795
ACH-000647,-0.22510104598073888
ACH-000648,-0.33289341597846994
ACH-000649,-0.356010373766765
ACH-000651,-0.4781104834676749
ACH-000652,-0.29028506191079084
ACH-000653,-0.17084190297942725
ACH-000657,-0.2956031752160113
ACH-000658,-0.2466233972638915
ACH-000661,-0.2474796917302595
ACH-000662,-0.21235747259480092
ACH-000663,-0.5584723705666462
ACH-000665,-0.5453986518789673
ACH-000671,-0.6105976809572644
ACH-000672,-0.4235896393646619
ACH-000673,-0.2959486807550297
ACH-000676,-0.13314544042434046
ACH-000677,-0.4622286417243974
ACH-000681,-0.4286619916371858
ACH-000683,-0.15036357306463946
ACH-000684,-0.19960002017106387
ACH-000688,-0.15567615926112716
ACH-000693,-0.4362495083944079
ACH-000694,-0.32075606240576665
ACH-000695,-0.05415468514235676
ACH-000696,-0.5638492234424979
ACH-000697,-0.4292696739473672
ACH-000699,-0.1703772181556046
ACH-000701,-0.2994145018406989
ACH-000706,-0.5417870071726637
ACH-000711,-0.3300412366833481
ACH-000713,-0.3142479845654513
ACH-000714,-0.28895224453485424
ACH-000718,-0.10240977056515256
ACH-000720,-0.08372206505309655
ACH-000721,-0.22637132673063534
ACH-000724,-0.13619123619725987
ACH-000725,-0.3350458023132327
ACH-000732,-0.5113647328761395
ACH-000734,-0.4312096238002728
ACH-000735,-0.2324751301823613
ACH-000736,-0.27726895940254154
ACH-000738,-0.5286589407686448
ACH-000746,-0.22601732839559865
ACH-000747,-0.5469015927297344
ACH-000748,-0.4598804199100581
ACH-000753,-0.18988876643407185
ACH-000756,-0.09559742510186553
ACH-000757,-0.20240594926014635
ACH-000758,-0.3305806576450636
ACH-000760,-0.3066067391179328
ACH-000762,-0.15872848216969754
ACH-000763,-0.2043424472262608
ACH-000764,-0.34430683089185754
ACH-000765,-0.2869824115184224
ACH-000766,-0.11098253540068503
ACH-000767,-0.36065477659276696
ACH-000768,-0.20616989344345915
ACH-000769,-0.4059307591145713
ACH-000770,-0.09074665060183756
ACH-000771,-0.301869454707779
ACH-000773,-0.0685741161585206
ACH-000776,-0.216016326699312
ACH-000777,-0.23148531363333816
ACH-000778,-0.4481121712085563
ACH-000781,-0.2695636551642007
ACH-000782,-0.4527458476196562
ACH-000783,-0.16847266363216973
ACH-000784,-0.5510089076046468
ACH-000785,-0.08435426327046314
ACH-000787,-0.3827439295168342
ACH-000788,-0.2611453464003869
ACH-000791,-0.3353651126517023
ACH-000792,-0.08096225775660637
ACH-000794,-0.4237206072326255
ACH-000796,-0.28882651006354204
ACH-000798,-0.2932668721702145
ACH-000799,-0.4542764350193503
ACH-000800,-0.2561505553704881
ACH-000802,-0.5110598135411138
ACH-000804,-0.24559929811931044
ACH-000805,-0.401917330979864
ACH-000809,-0.2269807946662486
ACH-000810,-0.2543446143051029
ACH-000811,-0.3643582365871337
ACH-000817,-0.4470441985903763
ACH-000819,-0.4615660372415446
ACH-000820,-0.3933573214982796
ACH-000821,-0.4232726560899439
ACH-000822,-0.1923959905161736
ACH-000823,-0.31323552317064196
ACH-000824,-0.214871399106035
ACH-000827,-0.5527355837355922
ACH-000829,-0.08181344635374825
ACH-000831,-0.4336800376950728
ACH-000832,-0.4456855137812702
ACH-000833,-0.35214375642685497
ACH-000834,-0.2371558763387035
ACH-000835,-0.4541818759984342
ACH-000836,-0.164823032236469
ACH-000837,-0.4312292531938723
ACH-000838,-0.25392588886164896
ACH-000839,-0.4603102339069136
ACH-000840,-0.2247014106710255
ACH-000841,-0.20027687403955502
ACH-000843,-0.3665628176298809
ACH-000846,-0.3481467276226303
ACH-000847,-0.4619344407309882
ACH-000848,-0.4709909741212833
ACH-000849,-0.2521148418525153
ACH-000851,-0.2202572913108544
ACH-000855,-0.2337223999775928
ACH-000856,-0.3716809090471657
ACH-000858,-0.4272493254939837
ACH-000859,-0.3528662220089629
ACH-000861,-0.3294677177075901
ACH-000862,-0.3168884593518955
ACH-000865,-0.472427274353492
ACH-000866,-0.32117080400951065
ACH-000867,-0.27546098320315554
ACH-000869,-0.5395851114651633
ACH-000872,-0.4351483314435614
ACH-000873,-0.27392652304232634
ACH-000876,-0.2676023731910485
ACH-000878,-0.4279912162459664
ACH-000880,-0.33146146859453024
ACH-000881,-0.24054469865415296
ACH-000882,-0.5603362341052432
ACH-000884,-0.2272739583777169
ACH-000885,-0.3204143731153631
ACH-000887,-0.25704160364472023
ACH-000889,-0.1100721150355888
ACH-000896,-0.32446974415254404
ACH-000898,-0.3398496693683237
ACH-000900,-0.2459849746694692
ACH-000901,-0.2796952925408597
ACH-000905,-0.3723545028073912
ACH-000906,-0.4351466597159439
ACH-000907,-0.4875947779159194
ACH-000910,-0.09329645404072866
ACH-000911,-0.20977158523080747
ACH-000912,-0.4454797503986732
ACH-000913,-0.06941024397897004
ACH-000915,-0.3042665192302336
ACH-000916,-0.4963114808678654
ACH-000917,-0.3625713002938883
ACH-000920,-0.08244691296578767
ACH-000921,-0.21561920897855005
ACH-000924,-0.3460421333374369
ACH-000926,-0.3562509440487361
ACH-000928,-0.22652744186436966
ACH-000929,-0.16288137181882822
ACH-000932,-0.39343471019035975
ACH-000935,-0.10163827386686816
ACH-000936,-0.22986137322774025
ACH-000937,-0.028460016118081823
ACH-000938,-0.2685259033622584
ACH-000939,-0.5448811965589616
ACH-000941,-0.3873365391812785
ACH-000943,-0.27923588079841083
ACH-000946,-0.4072965814086592
ACH-000947,-0.46050197885666
ACH-000948,-0.4135234164563124
ACH-000950,-0.3426209448153335
ACH-000953,-0.12711909717978792
ACH-000954,-0.4981336433628067
ACH-000957,-0.4133739072113413
ACH-000958,-0.33339494413948384
ACH-000960,-0.26989233476168306
ACH-000963,-0.4101837840724593
ACH-000968,-0.2712016978311941
ACH-000969,-0.3303814156531456
ACH-000972,-0.24158007992982306
ACH-000973,-0.25226517115452324
ACH-000974,-0.3700054232505495
ACH-000978,-0.4726360074527472
ACH-000984,-0.4141491694998599
ACH-000986,-0.3434020869235301
ACH-000988,-0.6108036660244591
ACH-000993,-0.5135663871597743
ACH-000994,-0.2749152777930085
ACH-000996,-0.3845491211643274
ACH-001001,-0.07182864823729268
ACH-001020,-0.3693659274078946
ACH-001028,-0.2815396407305689
ACH-001031,-0.40109082673964574
ACH-001038,-0.21523994122706114
ACH-001048,-0.4203123168157281
ACH-001050,-0.41769729552165613
ACH-001053,-0.3336937988791347
ACH-001054,-0.28053966025089755
ACH-001061,-0.3969425518637965
ACH-001067,-0.2570279173933846
ACH-001075,-0.3423927201897832
ACH-001096,-0.2918000631129042
ACH-001111,-0.2269278711759856
ACH-001119,-0.4679143778439612
ACH-001128,-0.40077560354375374
ACH-001134,-0.21106424888680228
ACH-001151,-0.548696296129367
ACH-001163,-0.16446390522254972
ACH-001164,-0.28461214808834145
ACH-001183,-0.3581725958107209
ACH-001192,-0.351763259091118
ACH-001193,-0.2040631259664368
ACH-001196,-0.4801097159040246
ACH-001197,-0.12318967326569573
ACH-001205,-0.2889984253470888
ACH-001211,-0.4383105271486309
ACH-001212,-0.12386943605392965
ACH-001228,-0.4143792255244684
ACH-001232,-0.1235422982274265
ACH-001239,-0.2954477114379225
ACH-001270,-0.4686885497890177
ACH-001274,-0.2275504931015896
ACH-001275,-0.4045895130844261
ACH-001277,-0.3380807464128097
ACH-001278,-0.1995282886977248
ACH-001280,-0.31469806903790104
ACH-001283,-0.6538439540068245
ACH-001289,-0.2853641521235634
ACH-001300,-0.3178189295432205
ACH-001301,-0.35426193580826304
ACH-001302,-0.3000296953546301
ACH-001306,-0.4509904351921543
ACH-001318,-0.3982826508287842
ACH-001322,-0.6182379386969536
ACH-001328,-0.3432088505796237
ACH-001332,-0.43753048716976783
ACH-001336,-0.583793939284913
ACH-001346,-0.3557546071692125
ACH-001353,-0.31644521584352026
ACH-001354,-0.396856954304936
ACH-001367,-0.26951992230203803
ACH-001368,-0.3248269718513201
ACH-001374,-0.4105091147010743
ACH-001377,-0.4248043240192445
ACH-001380,-0.5142591948916705
ACH-001391,-0.22104084159227547
ACH-001408,-0.19119056676211726
ACH-001430,-0.4174086576816072
ACH-001431,-0.3066398947802473
ACH-001450,-0.024471772045521683
ACH-001496,-0.2472996219396068
ACH-001500,-0.21628718854454568
ACH-001523,-0.26317319153276103
ACH-001532,-0.27634966507598424
ACH-001550,-0.3872771099933721
ACH-001552,-0.287246692148595
ACH-001554,-0.3262493497809548
ACH-001654,-0.37127123699207815
ACH-001735,-0.5702435525135241
ACH-001736,-0.14392973424288755
ACH-001737,-0.016489000080307185
ACH-001740,-0.4700623077416578
ACH-001745,-0.36182058737488093
ACH-001765,-0.07823477297323808
