,UTP18 (51096)
ACH-000004,-0.3669620666931054
ACH-000005,-0.8155237570941676
ACH-000007,-0.7692033745648821
ACH-000009,-0.5815473790604797
ACH-000011,-0.7151964708063381
ACH-000012,-0.6666737073899144
ACH-000013,-0.6083002230761889
ACH-000014,-0.5198665196548703
ACH-000015,-0.6898193759369711
ACH-000017,-0.8153988006911281
ACH-000018,-0.5437094823406945
ACH-000019,-0.7781908213527424
ACH-000021,-0.4613720791687127
ACH-000022,-0.6507591331385529
ACH-000025,-0.79467798026909
ACH-000028,-0.7469497295115513
ACH-000030,-0.6472939445921426
ACH-000035,-0.8323135970919939
ACH-000036,-0.7871910593291394
ACH-000037,-0.9796956660707298
ACH-000039,-0.7181768262545539
ACH-000040,-0.6343133846216841
ACH-000041,-0.6186062289095446
ACH-000042,-0.5972701780699327
ACH-000045,-0.6873779353616801
ACH-000047,-0.6297235979358494
ACH-000052,-0.6695494694707382
ACH-000053,-0.6803368331105869
ACH-000054,-0.7724464626274863
ACH-000055,-0.9120255938348241
ACH-000060,-0.8884366973862612
ACH-000067,-0.9474279650944688
ACH-000070,-0.6539445797131607
ACH-000075,-0.7609237552924354
ACH-000078,-0.6035601286690916
ACH-000082,-0.8935862596341455
ACH-000085,-0.609042528213761
ACH-000086,-0.7384023776219869
ACH-000087,-0.9088724045667896
ACH-000092,-0.499391559980108
ACH-000095,-0.5161340212951769
ACH-000097,-0.7131052965651236
ACH-000098,-0.6645462134702721
ACH-000099,-0.5916492525648035
ACH-000108,-0.7408932415666325
ACH-000113,-0.5546930133743442
ACH-000116,-0.5997190040225895
ACH-000118,-0.6299881601462236
ACH-000120,-0.6356099824830612
ACH-000123,-0.68322440988564
ACH-000127,-0.6562463099598508
ACH-000128,-0.5949983239254059
ACH-000132,-0.7186842199273487
ACH-000133,-0.4444797000879292
ACH-000137,-1.0276786065888643
ACH-000138,-0.5533597480198045
ACH-000142,-0.6553297415604303
ACH-000143,-0.6191984048241373
ACH-000146,-0.7262263192716533
ACH-000148,-0.794551628466083
ACH-000150,-0.6941100771474595
ACH-000152,-0.9480865047313324
ACH-000153,-0.8889141685446068
ACH-000159,-0.6299008402340023
ACH-000160,-0.7032605607668162
ACH-000163,-1.0980507447653858
ACH-000167,-1.0473447135455054
ACH-000168,-0.6333118620114607
ACH-000169,-0.6521786105735402
ACH-000178,-0.7134477821001309
ACH-000183,-0.5301080980730775
ACH-000188,-0.5418300879023162
ACH-000189,-0.8225897853885034
ACH-000190,-0.8422714755622663
ACH-000198,-0.6074297122173377
ACH-000203,-0.5393598761506367
ACH-000204,-0.6968181812345003
ACH-000206,-0.3298487796276199
ACH-000207,-0.5273322544108918
ACH-000208,-0.6129599975140368
ACH-000210,-0.7193149150299543
ACH-000211,-0.7441219846526204
ACH-000215,-0.5633244733200001
ACH-000221,-0.7303230213181732
ACH-000222,-0.6951195902639401
ACH-000223,-0.6313965482807429
ACH-000226,-0.609358798657399
ACH-000227,-0.4496237513360489
ACH-000228,-0.8263526344692473
ACH-000231,-0.8752377181460451
ACH-000232,-0.6487068091733444
ACH-000233,-0.4885650405474698
ACH-000234,-0.5853871825261139
ACH-000235,-0.652351858202359
ACH-000237,-0.6733058827926331
ACH-000238,-0.9787122935640696
ACH-000242,-0.5728947620283779
ACH-000243,-0.6993775886409648
ACH-000244,-0.6967701351184611
ACH-000246,-0.5785995683369182
ACH-000248,-0.6771346720070293
ACH-000250,-0.5744669733405193
ACH-000251,-0.4180281736482061
ACH-000252,-0.8651490737278794
ACH-000253,-0.606940675214152
ACH-000255,-0.7359403743239428
ACH-000256,-0.7880355987492199
ACH-000257,-0.5063466953445341
ACH-000258,-0.4970825808858501
ACH-000259,-0.5250582123169415
ACH-000260,-0.7792048929031969
ACH-000261,-0.6577961102828023
ACH-000262,-0.6758307740608459
ACH-000263,-0.6524230060239964
ACH-000264,-0.7734632859066491
ACH-000265,-0.6199143976222227
ACH-000266,-0.633604255722283
ACH-000272,-0.6537928353524257
ACH-000274,-0.6272654568869988
ACH-000277,-0.3796060468360036
ACH-000278,-0.6539206670862828
ACH-000279,-0.7890631818793011
ACH-000280,-0.6708692338022166
ACH-000281,-0.5787171014899198
ACH-000288,-0.7488620395288978
ACH-000291,-0.6950150283797156
ACH-000293,-0.6744414393727146
ACH-000294,-0.6992083440356212
ACH-000295,-0.6980064959041147
ACH-000296,-0.7557370298171894
ACH-000302,-0.5926761217262649
ACH-000304,-0.8377785700703627
ACH-000307,-0.6371291439354759
ACH-000308,-0.6857579295847803
ACH-000310,-0.5947575731809792
ACH-000311,-0.4915727457553691
ACH-000312,-0.7085287274999947
ACH-000315,-0.4250696859305189
ACH-000316,-0.7850105700695318
ACH-000317,-0.4217639197711264
ACH-000318,-0.5758496187311628
ACH-000319,-0.8123734557982006
ACH-000320,-0.6640971626085277
ACH-000322,-0.8706386315521164
ACH-000323,-1.1346995009647405
ACH-000324,-0.5966746659950539
ACH-000329,-0.6110948673296046
ACH-000330,-0.8382590158735582
ACH-000331,-0.7954136435467856
ACH-000332,-0.585779290323167
ACH-000334,-0.3700142936359556
ACH-000335,-0.5795848073795883
ACH-000336,-0.357947232022837
ACH-000337,-0.6935873871180658
ACH-000338,-0.5781866831852212
ACH-000339,-0.6052919916778982
ACH-000341,-0.6552724933334788
ACH-000348,-0.5940520882520341
ACH-000350,-0.5376728922527508
ACH-000352,-0.5838495054042537
ACH-000356,-0.8617422224567224
ACH-000361,-0.7194033899677303
ACH-000362,-0.6174153692518922
ACH-000363,-0.7185457455634242
ACH-000364,-0.8095602321637779
ACH-000365,-0.4969860439201723
ACH-000366,-0.4672136262256107
ACH-000368,-0.696084233666761
ACH-000374,-0.6981284927366571
ACH-000375,-0.8033755077860795
ACH-000376,-0.6714160654406458
ACH-000381,-0.7981849014334177
ACH-000383,-0.7143799862889157
ACH-000387,-0.44457464185989
ACH-000389,-0.6235443408550339
ACH-000390,-0.5359920582063956
ACH-000393,-0.6645632461136723
ACH-000395,-0.8510250847441805
ACH-000396,-0.6908989799490115
ACH-000397,-0.5391148033363271
ACH-000401,-0.4540188244540248
ACH-000402,-0.3699483735972462
ACH-000403,-0.5415762959526054
ACH-000404,-0.6729688253043389
ACH-000406,-0.5676617991512293
ACH-000407,-0.5232773925035429
ACH-000408,-0.4903557134797688
ACH-000410,-0.8211891669577042
ACH-000411,-0.6205720612363851
ACH-000414,-0.6910049053748717
ACH-000415,-0.7656733906765593
ACH-000416,-0.6537883972899625
ACH-000420,-0.7345594216424931
ACH-000421,-0.723466709141265
ACH-000424,-0.6420563146232429
ACH-000425,-0.7387820980292853
ACH-000426,-0.6058551127252868
ACH-000427,-0.7333173650064173
ACH-000433,-0.9360955288013162
ACH-000435,-0.6886402909034667
ACH-000436,-0.4459061739408428
ACH-000444,-0.6959815881078206
ACH-000445,-0.7419742491428734
ACH-000448,-0.5951614653137045
ACH-000450,-0.4283152229885001
ACH-000452,-0.7386072532118868
ACH-000454,-0.5941455477566704
ACH-000458,-0.6688155836985705
ACH-000459,-0.4235680249771117
ACH-000460,-0.6863184006684298
ACH-000461,-0.8258152482527106
ACH-000463,-0.7212113296757995
ACH-000464,-0.6538261944760689
ACH-000466,-0.6333707504340237
ACH-000467,-0.8605873715572925
ACH-000468,-0.6505680139385452
ACH-000469,-0.6451267106452656
ACH-000470,-0.6209597168786599
ACH-000471,-0.7228973804626783
ACH-000472,-0.6227391196625645
ACH-000473,-0.923873076534562
