,APBB1 (322)
ACH-000004,0.03447008932118043
ACH-000005,-0.14284083297481914
ACH-000007,0.2706794687908976
ACH-000009,-0.0004688009815051501
ACH-000011,-0.07490908147253744
ACH-000012,-0.012798791765588069
ACH-000013,0.10703575062071984
ACH-000014,0.009516619274610715
ACH-000015,0.03502250725292503
ACH-000017,0.04344687517109663
ACH-000018,0.013747653302291014
ACH-000019,0.011610226558842229
ACH-000021,-0.0382828296212899
ACH-000022,-0.011606077211391884
ACH-000025,-0.051608148276178836
ACH-000028,0.024012597762166413
ACH-000030,-0.05439424235342242
ACH-000035,0.006666885229038996
ACH-000036,-0.0603264421657213
ACH-000037,-0.027225509723841728
ACH-000039,0.11797784056045275
ACH-000040,0.08438921564573297
ACH-000041,-0.08392714180419171
ACH-000042,-0.11859756543481613
ACH-000045,-0.10799996971973548
ACH-000047,-0.021298209043314063
ACH-000052,-0.1669913972349352
ACH-000053,0.06217878091208767
ACH-000054,-0.054353845452994536
ACH-000055,0.014100745669866256
ACH-000060,-0.005645142965674957
ACH-000067,-0.09069493005449278
ACH-000070,0.1587643667036744
ACH-000075,-0.2812234994077041
ACH-000078,-0.0060692974803369356
ACH-000082,0.02224133590614556
ACH-000085,0.11276595881709202
ACH-000086,-0.2156937389513982
ACH-000087,0.1226080395751684
ACH-000092,-0.12405690523600765
ACH-000095,0.044848822854843616
ACH-000097,0.023935219387701764
ACH-000098,0.028378686037468237
ACH-000099,0.09123320414317723
ACH-000108,-0.032066074517761584
ACH-000113,-0.03824782878408866
ACH-000116,-0.022428824951089003
ACH-000118,0.007837576342509494
ACH-000120,0.1526049452894135
ACH-000123,-0.09702789355503023
ACH-000127,0.14489296669504914
ACH-000128,-0.08952042024208008
ACH-000132,0.0412076072701584
ACH-000133,-0.1371586411177407
ACH-000137,0.022552619720926568
ACH-000138,0.023323254053077884
ACH-000142,0.021548271681770773
ACH-000143,0.06361607242496355
ACH-000146,0.12238567790878425
ACH-000148,-0.03243027544440613
ACH-000150,-0.10170367812205364
ACH-000152,-0.029134521570331456
ACH-000153,0.03232188207917036
ACH-000159,0.07247940788773495
ACH-000160,0.3683395195967431
ACH-000163,-0.05024319993296734
ACH-000167,1.7580507785283703
ACH-000168,0.04527165895481335
ACH-000169,-0.09312146171687828
ACH-000178,0.1448731371305196
ACH-000183,-0.0648260194589249
ACH-000188,-0.16975165134536538
ACH-000189,0.0365251899164377
ACH-000190,0.3021434647642488
ACH-000198,-0.04011481619649253
ACH-000203,-0.002272948307353833
ACH-000204,-0.29309949021242016
ACH-000206,-0.22231323976684986
ACH-000207,0.025789132836416616
ACH-000208,0.02014969914444924
ACH-000210,-0.2191649316450512
ACH-000211,0.003968317291006572
ACH-000215,0.06559117053008415
ACH-000221,0.12354309411450147
ACH-000222,0.22416912021075147
ACH-000223,0.006304717899290056
