,IP6K2 (51447)
ACH-000233,-0.12405549737909408
ACH-000234,-0.15261299457531335
ACH-000235,-0.04206309370870059
ACH-000237,-0.15066535410893706
ACH-000238,-0.1507093845271162
ACH-000242,-0.06497335379182817
ACH-000243,-0.17239523856410865
ACH-000244,0.15441078008213974
ACH-000246,-0.14883310832833144
ACH-000248,-0.05181031754580488
ACH-000250,-0.12517791590996122
ACH-000251,-0.09360863925033376
ACH-000252,-0.04713168791012833
ACH-000253,-0.08102934750045587
ACH-000255,-0.092243026157101
ACH-000256,-0.13312783183539664
ACH-000257,-0.1708346432323885
ACH-000258,-0.21871342596213364
ACH-000259,-0.058253294507475885
ACH-000260,-0.13613243273427572
ACH-000261,-0.1102551140522052
ACH-000262,-0.1797239770865043
ACH-000263,-0.026240014887084467
ACH-000264,-0.2675968331603202
ACH-000265,-0.2134825299707397
ACH-000266,-0.1011658735259226
ACH-000272,0.04231825892784892
ACH-000274,-0.14259728001642866
ACH-000277,-0.042502045487805666
ACH-000278,-0.10551137292705932
ACH-000279,-0.22730846635927796
ACH-000280,-0.06192044364251049
ACH-000281,-0.2395478556546997
ACH-000288,-0.1611888725085941
ACH-000291,-0.0037014180683779454
ACH-000293,-0.3442698133882138
ACH-000294,-0.36626933725651184
ACH-000295,-0.2834860426474087
ACH-000296,-0.10706661680143596
ACH-000302,-0.10605322831026792
ACH-000304,0.07441827983833219
ACH-000307,-0.042863082008684786
ACH-000308,-0.018536097282287792
ACH-000310,-0.19278600902752396
ACH-000311,-0.06846743810538297
ACH-000312,0.03051894039994325
ACH-000315,-0.1453760927691329
ACH-000316,-0.13420671445544838
ACH-000317,0.04498334914165378
ACH-000318,-0.00847646066447835
ACH-000319,-0.08179330049758668
ACH-000320,-0.15353371233700658
ACH-000322,0.018269867271334096
ACH-000323,-0.14626831043569224
ACH-000324,-0.12523807921917354
ACH-000329,-0.07130037309592516
ACH-000330,-0.13780929976324716
ACH-000331,-0.03712042945106981
ACH-000332,-0.13949284274928994
ACH-000334,-0.09817794982696967
ACH-000335,-0.057484304800208025
ACH-000336,0.299452117532715
ACH-000337,-0.0008856261180010399
ACH-000338,-0.580196816841573
ACH-000339,-0.1485593785524606
ACH-000341,-0.09382442881928776
ACH-000348,-0.08116510989757261
ACH-000350,-0.03821510106024624
ACH-000352,-0.09274940894872596
ACH-000356,-0.4594291253576773
ACH-000361,-0.3927587880533964
ACH-000362,-0.03147530386630445
ACH-000363,-0.04118304505988072
ACH-000364,-0.15927121656149856
ACH-000365,-0.061405095194816815
ACH-000366,-0.10721812456147607
ACH-000368,0.03833727856431874
ACH-000374,-0.23258564960259054
ACH-000375,-0.045325881794178687
ACH-000376,-0.19461470246131
ACH-000381,-0.06248287248658179
ACH-000383,-0.1149222754816378
ACH-000387,-0.2291889934015349
ACH-000389,-0.2451824730333143
ACH-000390,-0.2234503965310986
ACH-000393,-0.15429324938524375
ACH-000395,0.00943182650245953
ACH-000396,-0.4037449984632926
ACH-000397,-0.17092520605143285
ACH-000401,-0.3426568430691849
ACH-000402,0.0372636659280295
ACH-000403,-0.06859907249502288
ACH-000404,-0.25674749212277026
ACH-000406,-0.13100645501615124
ACH-000407,-0.2629389787789977
ACH-000408,-0.07419672167989635
ACH-000410,-0.09035749120342458
ACH-000411,-0.15825235847046246
ACH-000414,-0.12368058260891987
ACH-000415,-0.3100480705141769
ACH-000416,-0.10647744570438764
ACH-000420,-0.03212691865589858
ACH-000421,-0.1353736619761248
ACH-000424,-0.3135009428138999
ACH-000425,-0.12946929942114024
ACH-000426,-0.10775263209803296
ACH-000427,-0.2671067366591484
ACH-000433,-0.2874635702443897
ACH-000435,-0.1549797755445549
ACH-000436,-0.14800862129434006
ACH-000444,-0.07878176091687872
ACH-000445,-0.2653723027678217
ACH-000448,-0.04667643742102754
ACH-000450,-0.056285836263102636
ACH-000452,-0.1865204511599325
ACH-000454,-0.1872001746051104
ACH-000458,-0.25613090770902697
ACH-000459,-0.09825975359953333
ACH-000460,-0.07855780508426792
ACH-000461,-0.35170665779299704
ACH-000463,-0.15651488397659935
ACH-000464,-0.3720845886597032
ACH-000466,-0.007818742472634655
ACH-000467,-0.021957982445769558
ACH-000468,-0.048522669092629436
ACH-000469,-0.12868978743641202
ACH-000470,-0.10961272965568504
ACH-000471,-0.15446191525032366
ACH-000472,-0.14901616709531626
ACH-000473,-0.14157703545604447
ACH-000475,-0.02052358151523904
ACH-000476,-0.09593110775000964
ACH-000477,-0.1268777515723528
ACH-000479,-0.07399084061667048
ACH-000480,-0.15999003938990486
ACH-000481,-0.2582425053085083
ACH-000483,-0.04976638681251732
ACH-000484,-0.17293379811662402
ACH-000485,-0.2568588295039129
ACH-000486,-0.2714347844528365
ACH-000487,-0.10148425722010836
ACH-000488,-0.1587989769148597
ACH-000490,-0.2866745931892377
ACH-000491,-0.12755900601987796
ACH-000495,-0.0711124346734256
ACH-000496,0.0004918034615586137
ACH-000499,-0.2606546386675056
ACH-000500,-0.09589663673235953
ACH-000502,-0.08172391749227731
ACH-000503,-0.019573854177000718
ACH-000505,-0.01508801852706439
ACH-000507,-0.03431748966385105
ACH-000510,-0.13040748332279806
ACH-000511,-0.1658609337309749
ACH-000512,-0.2479641141395818
ACH-000516,-0.02242543348629479
ACH-000517,-0.1202526135500961
ACH-000518,0.09976463310335376
ACH-000520,0.013933450462810013
ACH-000521,-0.016737317236345483
ACH-000522,-0.038477805339279365
ACH-000524,-0.15775018960941806
ACH-000527,-0.20878822068521952
ACH-000528,-0.2723633080612178
ACH-000537,-0.27052508103499795
ACH-000541,-0.010209057589143554
ACH-000542,-0.06049839978698018
ACH-000544,-0.045190981223158434
ACH-000545,-0.13523679384252546
ACH-000547,-0.17980238294120682
ACH-000548,-0.09588167968346524
ACH-000549,-0.20338627173994847
ACH-000550,-0.28024855675432664
ACH-000552,0.0538069858323814
ACH-000556,-0.07375532858793707
ACH-000557,-0.00409922556322332
ACH-000569,-0.300526172271383
ACH-000570,-0.10606753694916436
ACH-000571,-0.1132981435291782
ACH-000573,0.028356478210864764
ACH-000576,-0.1476616390661744
ACH-000579,-0.2283838276907369
ACH-000580,-0.20990695453651345
ACH-000584,-0.17473150979025118
ACH-000585,-0.11172408711345748
ACH-000588,-0.2809353428541581
ACH-000589,-0.05526980135222148
ACH-000591,-0.2133734802789255
ACH-000593,-0.24121043744410825
ACH-000600,-0.02448827504358137
ACH-000601,-0.21184370645193812
ACH-000605,0.0014523601184926384
ACH-000606,-0.2852752028763722
ACH-000608,-0.2082848280356288
ACH-000614,-0.1961742367963356
ACH-000616,-0.12205798664739395
ACH-000618,-0.2449713709699595
ACH-000619,-0.2310643566323885
ACH-000620,-0.2317317187350945
ACH-000621,-0.12325788406967668
ACH-000622,-0.038253999229632574
ACH-000623,-0.13038200631238914
ACH-000624,-0.2153330204594344
ACH-000627,-0.009240336804206705
ACH-000630,-0.21042990827303507
ACH-000631,-0.02991124189386908
ACH-000632,-0.12496328016901535
ACH-000633,-0.2453610149786261
ACH-000637,0.03404864901515741
ACH-000638,-0.08700274940433014
ACH-000646,-0.026420514624737074
ACH-000647,-0.10404400003678352
ACH-000648,-0.10510427661997694
ACH-000649,-0.1101598569890753
ACH-000651,-0.1384302781158466
ACH-000652,0.07919574922488344
ACH-000653,-0.2927836616387501
ACH-000657,-0.15503999838462326
ACH-000658,-0.1407608431859251
ACH-000661,-0.1268336771720455
ACH-000662,-0.16934281670385565
ACH-000663,-0.030860048274815574
ACH-000665,-0.1242644827591054
ACH-000671,-0.1987747952839796
ACH-000672,0.08502913965192861
ACH-000673,-0.1060604113966999
ACH-000676,-0.0897003832881375
ACH-000677,-0.17173894262297945
ACH-000681,-0.18109454240632467
ACH-000683,-0.2293268882614653
ACH-000684,0.06739855920599545
ACH-000688,-0.24384669502386985
ACH-000693,-0.17973629388733672
ACH-000694,-0.15853109914815094
ACH-000695,-0.09773610294273463
ACH-000696,-0.08791289978556198
ACH-000697,0.06397849020752408
ACH-000699,-0.2170334605504996
ACH-000701,-0.24616173956049694
ACH-000706,-0.1313546750562949
ACH-000711,-0.20448017308199296
ACH-000713,-0.252852444356938
ACH-000714,-0.08636378411671211
ACH-000718,-0.0954407653623083
ACH-000720,-0.20187844141035172
ACH-000721,-0.11548400552362308
ACH-000724,-0.05945225102513939
ACH-000725,-0.17655278033069394
ACH-000732,-0.050028306066962736
ACH-000734,-0.10039950334784188
ACH-000735,-0.127458240135544
ACH-000736,-0.15809359276049584
ACH-000738,-0.21286314377575224
ACH-000746,-0.05448581102626158
ACH-000747,0.01769165900242733
ACH-000748,-0.006272581173890017
ACH-000753,-0.09032968125490187
ACH-000756,-0.22620736189387616
ACH-000757,-0.15326650135261558
ACH-000758,-0.1013600568371958
ACH-000760,-0.1340199711796947
ACH-000762,0.12931462481939654
ACH-000763,0.035193569183641686
ACH-000764,-0.3153676062096935
ACH-000765,-0.030842456586779518
ACH-000766,-0.11041401551656577
ACH-000767,-0.05440449264638415
ACH-000768,-0.19637605076697345
ACH-000769,-0.059231970894174577
ACH-000770,-0.03056163534388586
ACH-000771,-0.12322745451448935
ACH-000773,-0.1871349409115627
ACH-000776,-0.03561467305188658
ACH-000777,-0.0882470134901744
ACH-000778,-0.20648255386480074
ACH-000781,-0.002828117196923128
ACH-000782,-0.22530864846080506
ACH-000783,-0.21202896989399045
ACH-000784,-0.1291539714987437
ACH-000785,-0.2755386094908988
ACH-000787,-0.18960356493538788
ACH-000788,-0.15742242188313574
ACH-000791,-0.1759743434832438
ACH-000792,-0.17059448727694468
ACH-000794,-0.24151111763733454
ACH-000796,-0.1500938568028118
ACH-000798,-0.017583220777645004
ACH-000799,-0.4016584354041432
ACH-000800,-0.20884196496855556
ACH-000802,-0.09276065988207158
ACH-000804,-0.07908209100768837
ACH-000805,-0.12519308559645975
ACH-000809,-0.07666552321998682
ACH-000810,-0.3413135613198676
ACH-000811,-0.16381736211753534
ACH-000817,0.0424776689004964
ACH-000819,-0.2073480146369979
ACH-000820,0.07867837240799995
ACH-000821,-0.44386221156534894
ACH-000822,-0.2986573604794901
ACH-000823,-0.2532646209091982
ACH-000824,-0.003152509874749785
ACH-000827,-0.17753348071961186
ACH-000829,-0.12748983048231705
ACH-000831,-0.007015827217777976
ACH-000832,-0.1831882259689002
ACH-000833,-0.16207289768759442
ACH-000834,-0.06863844584495116
ACH-000835,-0.1357140246639485
ACH-000836,-0.10221733729027846
ACH-000837,-0.09891523298798953
ACH-000838,-0.2890027545229498
ACH-000839,-0.18634128950633924
ACH-000840,0.12975476843656208
ACH-000841,-0.2077271242411025
ACH-000843,-0.09845717345435794
ACH-000846,-0.1801465625843353
ACH-000847,-0.1425790554530731
ACH-000848,-0.2280913840046251
ACH-000849,-0.12518105536934368
ACH-000851,-0.045296111958951266
ACH-000855,0.10665472291554444
ACH-000856,-0.15997980969053802
ACH-000858,-0.11743263667949667
ACH-000859,-0.2746691384045553
ACH-000861,-0.15287145527291668
ACH-000862,-0.10726329078455936
ACH-000865,-0.1111426781350556
ACH-000866,0.030866209180666945
ACH-000867,-0.17155495446101265
ACH-000869,-0.21501312463110506
ACH-000872,-0.3024440153625617
ACH-000873,0.010348091579456393
ACH-000876,-0.2434051032094326
ACH-000878,0.024585598318145937
ACH-000880,-0.2193162997261736
ACH-000881,0.0216909246819595
ACH-000882,-0.063876055897798
ACH-000884,0.011247835965254287
ACH-000885,-0.2303345227489843
ACH-000887,-0.1777244744065883
ACH-000889,-0.01965795059575857
ACH-000896,-0.06776586675422183
ACH-000898,-0.015722004655442556
ACH-000900,-0.3628447201915314
ACH-000901,-0.13214142189229702
ACH-000905,-0.08276715144619516
ACH-000906,-0.18358987189980128
ACH-000907,-0.012562583618050228
ACH-000910,-0.01031090627219197
ACH-000911,-0.321373717114296
ACH-000912,-0.1711467551241161
ACH-000913,-0.1107510535257532
ACH-000915,0.00952934332151434
ACH-000916,-0.06260635868323762
ACH-000917,-0.08826261465113823
ACH-000920,-0.1425271082683975
ACH-000921,-0.2203509975676569
ACH-000924,-0.18509140556229034
ACH-000926,-0.172854044288624
ACH-000928,-0.007241427397806456
ACH-000929,-0.13867161732999106
ACH-000932,-0.15945809502226302
ACH-000935,-0.16703209091465834
ACH-000936,0.010677676072137777
ACH-000937,-0.14422125938581265
ACH-000938,-0.005404734661141517
ACH-000939,-0.11592238095414248
ACH-000941,-0.2563410359528698
ACH-000943,-0.19292929809471934
ACH-000946,-0.31153562555732417
ACH-000947,-0.16102253106188374
ACH-000948,-0.22570511081990902
ACH-000950,-0.009190474004435576
ACH-000953,-0.1360400665645052
ACH-000954,0.08254081925334282
ACH-000957,-0.3267842329140563
ACH-000958,-0.13987487208543434
ACH-000960,-0.2947395762281889
ACH-000963,0.023694642857220984
ACH-000968,0.0315997191974828
ACH-000969,-0.12952093354260685
ACH-000972,-0.2921320664881074
ACH-000973,-0.11707569594277248
ACH-000974,-0.1018125829984766
ACH-000978,-0.34555605363122804
ACH-000984,-0.2317232209804709
ACH-000986,-0.18597464100967734
ACH-000988,-0.1807232036492327
ACH-000993,-0.2211244894541512
ACH-000994,-0.047693064789285984
ACH-000996,-0.18238711723494247
ACH-001001,-0.12527598926850128
ACH-001020,-0.5862668101254915
ACH-001028,-0.14468175331197586
ACH-001031,-0.4028408542649096
ACH-001038,-0.22086511007976226
ACH-001048,-0.13896401054422314
ACH-001050,-0.15610100613787192
ACH-001053,-0.09983263957898686
ACH-001054,-0.11202320785366453
ACH-001061,0.003365364594685684
ACH-001067,-0.3159645852182491
ACH-001075,0.008241910432930998
ACH-001096,-0.09654738309541228
ACH-001111,-0.03532445371523836
ACH-001119,-0.17097068099962082
ACH-001128,-0.1865401643634479
ACH-001134,-0.24181221422271426
ACH-001151,0.0012522967351993142
ACH-001163,-0.2549200225093273
ACH-001164,-0.10800960088603406
ACH-001183,-0.06069466088015221
ACH-001192,0.057333849108411425
ACH-001193,-0.28270169662354155
ACH-001196,-0.10695838815839827
ACH-001197,-0.11685563677056805
ACH-001205,-0.4265875907089027
ACH-001211,-0.2794621508399556
ACH-001212,0.05425768410330286
ACH-001228,-0.12225860401804985
ACH-001232,-0.20898420048765645
ACH-001239,-0.08828883036549856
ACH-001270,-0.17718151618505
ACH-001274,-0.2547027647411965
ACH-001275,-0.22317459828575875
ACH-001277,0.05269950818993119
ACH-001278,0.10262170111920076
ACH-001280,-0.2269574004513284
ACH-001283,-0.19994422657853012
ACH-001289,-0.2108241638878232
ACH-001300,-0.07389494657732866
ACH-001301,-0.16537106132094062
ACH-001302,0.1103669255057514
ACH-001306,-0.0889130676637686
ACH-001318,0.08588969061274712
ACH-001322,-0.14284946540100615
ACH-001328,-0.0907946664326511
ACH-001332,-0.0861957039964621
ACH-001336,-0.3401624227980535
ACH-001346,-0.10926919998824614
ACH-001353,-0.16550499279083306
ACH-001354,0.09474875521251183
ACH-001367,-0.2448937039725926
ACH-001368,-0.038346926196007984
ACH-001374,-0.2696318414577434
ACH-001377,-0.03917348914207089
ACH-001380,-0.19232297941095428
ACH-001391,-0.07589701772203282
ACH-001408,-0.08448711103866828
ACH-001430,-0.07921505221404335
ACH-001431,-0.18582433851604654
ACH-001450,-0.07928381511082347
ACH-001496,-0.02857002781985122
ACH-001500,-0.13795369258314316
ACH-001523,-0.1761784986862465
ACH-001532,-0.2852145004546044
ACH-001550,-0.11364260061039776
ACH-001552,-0.14977895481231032
ACH-001554,-0.06347344587830524
ACH-001654,-0.024543014532059645
ACH-001735,-0.1797699936169875
ACH-001736,-0.17512812017199186
ACH-001737,0.09349558279950336
ACH-001740,-0.292068861876979
ACH-001745,-0.1699394896860609
ACH-001765,0.0043529820045180535
