,TEX101 (83639)
ACH-000004,-0.11579037897810893
ACH-000005,0.2317531272922755
ACH-000007,0.033184067487826166
ACH-000009,-0.2405724001680188
ACH-000011,-0.09365056360443907
ACH-000012,-0.27598926605794044
ACH-000013,-0.3052396017203412
ACH-000014,-0.18197418641384744
ACH-000015,-0.2951498911160235
ACH-000017,-0.15009186874147087
ACH-000018,-0.3495927683956051
ACH-000019,-0.22550613712509826
ACH-000021,-0.29023574053359197
ACH-000022,-0.2565116992670405
ACH-000025,-0.1965723523080775
ACH-000028,-0.12953191118651522
ACH-000030,-0.2614295660156055
ACH-000035,-0.3385000865625084
ACH-000036,-0.22265964032166347
ACH-000037,-0.23133441883350025
ACH-000039,-0.2146455843217848
ACH-000040,-0.09388540147226447
ACH-000041,-0.2978460204310516
ACH-000042,-0.1538442576273703
ACH-000045,-0.2654163001097723
ACH-000047,-0.20855157014137596
ACH-000052,-0.43036813908355226
ACH-000053,-0.2849294867262388
ACH-000054,-0.2330116107624688
ACH-000055,-0.1712563452837744
ACH-000060,-0.2706601016700273
ACH-000067,-0.2777002900577192
ACH-000070,-0.1635977030487545
ACH-000075,-0.22109059697626096
ACH-000078,-0.1977308723438046
ACH-000082,-0.20023425847362006
ACH-000085,-0.18727537387876533
ACH-000086,-0.2730878142680443
ACH-000087,-0.0871871652725896
ACH-000092,-0.3069871314418257
ACH-000095,-0.22051906371509172
ACH-000097,-0.1499852817278005
ACH-000098,-0.2631632875412032
ACH-000099,-0.16268173270018682
ACH-000108,-0.17596674794604406
ACH-000113,-0.14505447856634518
ACH-000116,-0.18990252508721436
ACH-000118,-0.23951147665274705
ACH-000120,-0.15108093405675288
ACH-000123,-0.2704611128856487
ACH-000127,-0.11200921777087199
ACH-000128,-0.12763277020859595
ACH-000132,-0.1488447910444179
ACH-000133,-0.2288332937952731
ACH-000137,-0.3300159079010146
ACH-000138,-0.20192702268537166
ACH-000142,-0.2615956381430927
ACH-000143,-0.29817220345506323
ACH-000146,-0.18780984446585589
ACH-000148,-0.13345272781630446
ACH-000150,-0.3881048780222453
ACH-000152,-0.41073096277425625
ACH-000153,-0.44369314657670506
ACH-000159,-0.1802730547466332
ACH-000160,-0.17112965918771073
ACH-000163,-0.2462976577908045
ACH-000167,-0.3839182248332356
ACH-000168,-0.17680517439667184
ACH-000169,-0.21631820143913635
ACH-000178,-0.2727671231492657
ACH-000183,-0.15342514620953487
ACH-000188,-0.2827213251405007
ACH-000189,-0.4180068780532692
ACH-000190,-0.2124766196595548
ACH-000198,-0.25239496765631697
ACH-000203,-0.1226682659053082
ACH-000204,-0.1333147498885647
ACH-000206,-0.182187039996312
ACH-000207,-0.3016258303592545
ACH-000208,-0.2567984194291644
ACH-000210,-0.1792862778892198
ACH-000211,-0.2377319207675164
ACH-000215,-0.15257809271687867
ACH-000221,-0.4524870263933733
ACH-000222,-0.4193169965402252
ACH-000223,-0.11481052999772368
ACH-000226,-0.1903052779703769
ACH-000227,-0.18838331061102367
ACH-000228,-0.3070290763492195
ACH-000231,-0.14525628636658638
ACH-000232,-0.15359369966099495
ACH-000233,-0.20561888554999144
ACH-000234,-0.16706867607402273
ACH-000235,-0.24739543749999424
ACH-000237,-0.19519613796046267
ACH-000238,-0.20632710298042004
ACH-000242,-0.3021044292807105
ACH-000243,-0.17219786231426404
ACH-000244,-0.18310870003197927
ACH-000246,-0.17557469420304492
ACH-000248,-0.3379184469051745
ACH-000250,-0.30281205211416584
ACH-000251,-0.206008006793928
ACH-000252,-0.3330220871486721
ACH-000253,-0.19515833882071584
ACH-000255,-0.3386962292058998
ACH-000256,-0.33765803047093196
ACH-000257,-0.2079149985832302
ACH-000258,-0.15024005606642282
ACH-000259,-0.20234430279743426
ACH-000260,-0.2436115409254248
ACH-000261,-0.35722849408382523
ACH-000262,-0.12956407817097135
ACH-000263,-0.3511281367167665
ACH-000264,-0.14289771161120352
ACH-000265,-0.39256732372705466
ACH-000266,-0.20749831275690253
ACH-000272,-0.2249751139896572
ACH-000274,-0.288808553374011
ACH-000277,-0.17306416604242508
ACH-000278,-0.27963987285134023
ACH-000279,-0.17102290043473625
ACH-000280,-0.22835547475717166
ACH-000281,-0.08952487288097648
ACH-000288,-0.16009526246362818
ACH-000291,-0.283883616235526
ACH-000293,-0.2891014808290498
ACH-000294,-0.2758078211442809
ACH-000295,0.00021211779579079687
ACH-000296,-0.10743310701803456
ACH-000302,-0.4146754645027873
ACH-000304,-0.3517913668794231
ACH-000307,-0.013034411448446118
ACH-000308,-0.2630049077932526
ACH-000310,-0.14281660725275278
ACH-000311,-0.2592528715179609
ACH-000312,-0.09113339810498604
ACH-000315,-0.15655010358581709
ACH-000316,-0.07611158496205102
ACH-000317,-0.13652649183245374
ACH-000318,-0.191114318787718
ACH-000319,-0.2787005816999909
ACH-000320,-0.3437020929905773
ACH-000322,-0.20464378397596275
ACH-000323,-0.3581047797639897
ACH-000324,-0.28306539856114626
ACH-000329,-0.21541325774392786
ACH-000330,-0.3149517881490119
ACH-000331,-0.08192630677997735
ACH-000332,-0.2350503350321756
ACH-000334,-0.23933475922364605
ACH-000335,-0.04890893981262976
ACH-000336,-0.14200034012713506
ACH-000337,-0.3500609871947777
ACH-000338,-0.3126043021789897
ACH-000339,-0.1574226401483926
ACH-000341,-0.1880707735160732
ACH-000348,-0.1922620970849175
ACH-000350,-0.21312931921896525
ACH-000352,-0.21237711418310948
ACH-000356,-0.15916139206746854
ACH-000361,0.10040193954722117
ACH-000362,-0.19120195331850606
ACH-000363,-0.22842346433551305
ACH-000364,-0.1970401017442636
ACH-000365,-0.20987673335354876
ACH-000366,-0.2624060374947177
ACH-000368,-0.3106533626984456
ACH-000374,-0.12277822417527708
ACH-000375,-0.2891006696051228
ACH-000376,-0.17125967642447965
ACH-000381,-0.22427181378505454
ACH-000383,-0.2615187790061258
ACH-000387,-0.1787280903817262
ACH-000389,-0.2420139623335045
ACH-000390,-0.16837996366053148
ACH-000393,-0.22406872370234132
