,BRINP3 (339479)
ACH-000004,0.06304875131698508
ACH-000005,0.17434060452154587
ACH-000007,-0.03331385248246882
ACH-000009,-0.16211040965483164
ACH-000011,-0.023332603346979112
ACH-000012,0.023922180320139427
ACH-000013,0.020887606600436176
ACH-000014,0.0048539871510732855
ACH-000015,-0.02446462633682877
ACH-000017,-0.043329081567406384
ACH-000018,0.04670256775359299
ACH-000019,-0.07604639204349048
ACH-000021,-0.09442777833815223
ACH-000022,-0.05608455457422132
ACH-000025,-0.08039126531659667
ACH-000028,-0.019811284908500728
ACH-000030,0.028652002550527213
ACH-000035,-0.04004033449116917
ACH-000036,0.0036557304773061055
ACH-000037,0.037526280099338886
ACH-000039,0.08112303615583374
ACH-000040,0.11255202705666376
ACH-000041,-0.10424448221094518
ACH-000042,0.044243441773989776
ACH-000045,0.023287085542820676
ACH-000047,-0.06198857741326647
ACH-000052,-0.10465763938616816
ACH-000053,-0.04177079902179804
ACH-000054,-0.047194602409068635
ACH-000055,0.042518422508898666
ACH-000060,-0.04004950655602546
ACH-000067,0.01660184638203107
ACH-000070,-0.0826524412281692
ACH-000075,0.12592565461464866
ACH-000078,0.055362989103649486
ACH-000082,-0.0005600365366653344
ACH-000085,-0.043885985079580685
ACH-000086,-0.20640755972568595
ACH-000087,-0.10102533067132904
ACH-000092,-0.0117597215540045
ACH-000095,-0.05797963843460058
ACH-000097,-0.03917790060053556
ACH-000098,-0.029387158644844237
ACH-000099,-0.032043013331642174
ACH-000108,-0.00757467348324864
ACH-000113,0.11101747031353436
ACH-000116,-0.02584207641482116
ACH-000118,0.0977030434141712
ACH-000120,-0.09620743492919366
ACH-000123,0.036370479525098864
ACH-000127,-0.04494680192597888
ACH-000128,0.03071516858310556
ACH-000132,-0.06636629768795899
ACH-000133,-0.15079381969735475
ACH-000137,-0.031244620100721706
ACH-000138,-0.0626405517420037
ACH-000142,-0.044378179008403365
ACH-000143,0.05118303872001825
ACH-000146,0.03901706463370399
ACH-000148,-0.031019040302699506
ACH-000150,0.0963591727357581
ACH-000152,-0.08188497302450852
ACH-000153,0.06602878095603297
ACH-000159,0.05037113157414453
ACH-000160,0.02189497015329608
ACH-000163,0.051321610362252086
ACH-000167,0.11784812347386292
ACH-000168,-0.06773472590129595
ACH-000169,0.035617454720856166
ACH-000178,0.04341802078298967
ACH-000183,-0.11753362389829035
ACH-000188,-0.03684669727053873
ACH-000189,0.04671901929007674
ACH-000190,-0.024330859576803168
ACH-000198,-0.032486274001776186
ACH-000203,-0.22611166413067485
ACH-000204,-0.1434513752545088
ACH-000206,-0.013395599328819095
ACH-000207,0.01713931324174071
ACH-000208,0.15014644137163458
ACH-000210,-0.020843591113566047
ACH-000211,0.018096414479048875
ACH-000215,-0.038532038779066136
ACH-000221,0.05065242455028862
ACH-000222,0.0250771784619999
ACH-000223,-0.01860430961004108
ACH-000226,-0.11915180231383908
ACH-000227,-0.2285354328415969
ACH-000228,0.048418998843865815
ACH-000231,0.013357272963087904
ACH-000232,-0.06497629340742457
ACH-000233,-0.011807936748514007
ACH-000234,-0.04823150966785168
ACH-000235,-0.06048745332328687
ACH-000237,0.022640759659520702
ACH-000238,0.02774072562580197
ACH-000242,-0.26001396096080465
ACH-000243,0.027791756504941312
ACH-000244,-0.1472792736226296
ACH-000246,-0.01126776034036054
ACH-000248,0.08007997662279652
ACH-000250,0.004760349011071775
ACH-000251,-0.07385712378189146
ACH-000252,-0.007590124021123527
ACH-000253,0.009235537029375651
ACH-000255,0.02698874969462068
ACH-000256,0.0027179744416276075
ACH-000257,-0.1634790545621321
ACH-000258,-0.13821806845951198
ACH-000259,0.07224066537782824
ACH-000260,0.07477226277233325
ACH-000261,-0.023348015558766304
ACH-000262,0.0152594907633108
ACH-000263,0.09272605395585594
ACH-000264,-0.057134702741790375
ACH-000265,0.012172583338570077
ACH-000266,0.0330904485915342
ACH-000272,-0.06369379518711751
ACH-000274,-0.022367488766287216
ACH-000277,0.05874265662370255
ACH-000278,0.05029409349101858
ACH-000279,-0.05068607497664118
ACH-000280,0.042806594483409566
ACH-000281,0.02348290920449456
ACH-000288,-0.043416579068108
ACH-000291,0.06396251531593397
ACH-000293,0.019459978567149545
ACH-000294,-0.0845812063225208
ACH-000295,-0.1239373182111906
ACH-000296,0.02351390076976561
ACH-000302,0.09074041360109256
ACH-000304,-0.16531692087429176
ACH-000307,0.03001291026279905
ACH-000308,0.026801232964218352
ACH-000310,-0.10427537111412276
ACH-000311,-0.008520553444056658
ACH-000312,0.054664809553014095
ACH-000315,-0.13141622967594474
ACH-000316,0.04573308078896922
ACH-000317,-0.09830814524312206
ACH-000318,-0.13564034661502353
ACH-000319,0.05389492009717715
ACH-000320,0.06918255040769984
ACH-000322,-0.07408736542193038
