,FRG1 (2483)
ACH-000183,-0.31207672169122186
ACH-000188,-0.3446935044030163
ACH-000189,-0.3791069099156055
ACH-000190,-0.5285967552409307
ACH-000198,-0.2719719577445985
ACH-000203,-0.8333834962005641
ACH-000204,-0.2596380059682992
ACH-000206,-0.5547089563563241
ACH-000207,-0.3683145363175901
ACH-000208,-0.3267493446835413
ACH-000210,-0.09719847759380748
ACH-000211,-0.4591643202023069
ACH-000215,-0.29693445825960163
ACH-000221,-0.12451998295159634
ACH-000222,-0.15130957874423134
ACH-000223,-0.304979272617228
ACH-000226,-0.23738745793581786
ACH-000227,-0.4372418341608837
ACH-000228,-0.3253266289922431
ACH-000231,-0.5123197554027865
ACH-000232,-0.3577012186474349
ACH-000233,-0.4709622240620566
ACH-000234,-0.4057741739968168
ACH-000235,-0.34090922790398603
ACH-000237,-0.2627456558712097
ACH-000238,-0.5116523587742368
ACH-000242,-0.3864001362989227
ACH-000243,-0.5332595847491078
ACH-000244,-0.31429280150315003
ACH-000246,-0.3098973923023092
ACH-000248,-0.5826296591728986
ACH-000250,-0.4107207139408434
ACH-000251,-0.5410137610094615
ACH-000252,-0.1642206248144273
ACH-000253,-0.3066370572106881
ACH-000255,-0.39591798070226863
ACH-000256,-0.3991077324925191
ACH-000257,-0.0034847699960431195
ACH-000258,-0.4754817328120269
ACH-000259,-0.24991637318247714
ACH-000260,-0.4754349910810691
ACH-000261,-0.35896344886233905
ACH-000262,-0.3525026864451369
ACH-000263,-0.2359944693048545
ACH-000264,-0.2601877886321429
ACH-000265,-0.3442586097291299
ACH-000266,-0.3685881783153731
ACH-000272,-0.2977353581259432
ACH-000274,-0.28692896903574083
ACH-000277,-0.20233138713886856
ACH-000278,-0.5555996058963356
ACH-000279,-0.3437551383733031
ACH-000280,-0.34424833655985343
ACH-000281,-0.27648357980001537
ACH-000288,-0.34830585134106257
ACH-000291,-0.5056036657246915
ACH-000293,-0.4031604317176977
ACH-000294,-0.27240001733942754
ACH-000295,-0.08846905804982669
ACH-000296,-0.2705727260824881
ACH-000302,-0.2858349219522408
ACH-000304,-0.26063912734001715
ACH-000307,-0.2793274909597221
ACH-000308,-0.3834463285059722
ACH-000310,-0.5894477618072275
ACH-000311,-0.3998647556578561
ACH-000312,-0.2421603362834805
ACH-000315,0.02540174985874263
ACH-000316,-0.24426934538114986
ACH-000317,-0.2592055462932524
ACH-000318,-0.3151256064957493
ACH-000319,-0.3611741600336105
ACH-000320,-0.2098383853238972
ACH-000322,-0.3507527294902727
ACH-000323,-0.2791050508312153
ACH-000324,-0.18437739657261012
ACH-000329,-0.2805970545259449
ACH-000330,-0.3038997348309043
ACH-000331,-0.4081056201735117
ACH-000332,-0.17364286531165787
ACH-000334,-0.25648883551546514
ACH-000335,-0.5447882109622438
ACH-000336,-0.12609796874465454
ACH-000337,-0.210021032833568
ACH-000338,0.00923574424519822
ACH-000339,-0.2861386562495021
ACH-000341,-0.3208308076783413
ACH-000348,-0.4476203015987035
ACH-000350,-0.2701348793966425
ACH-000352,-0.4614849090058428
ACH-000356,0.1859867604699404
ACH-000361,-0.3958581312017928
ACH-000362,-0.2328500207557333
ACH-000363,-0.2730027361970919
ACH-000364,-0.2992694879689894
ACH-000365,-0.2650807160338373
ACH-000366,-0.31652395233838565
ACH-000368,-0.5640324956376578
ACH-000374,-0.2683912555861213
ACH-000375,-0.4330175730803144
ACH-000376,-0.2787144440839749
ACH-000381,-0.2885306958939205
ACH-000383,-0.2400091094451413
ACH-000387,-0.38767498824813773
ACH-000389,-0.4023831496918242
ACH-000390,-0.2254511287365053
ACH-000393,-0.5119166054383217
ACH-000395,-0.2067342929113616
ACH-000396,-0.06810365320435631
ACH-000397,-0.3763318095406532
ACH-000401,-0.26002687119138834
ACH-000402,-0.3041481268384527
ACH-000403,-0.4285281630898087
ACH-000404,-0.6843704518638347
ACH-000406,-0.26814718156546397
ACH-000407,-0.4378226596083497
ACH-000408,-0.37270017580592985
ACH-000410,-0.1977800132940642
ACH-000411,-0.4474051496254695
ACH-000414,-0.3799850423922005
ACH-000415,-0.15819845640512034
ACH-000416,-0.3361669001554083
ACH-000420,-0.2311268191227159
ACH-000421,-0.3127343956601779
ACH-000424,-0.3017946118428273
ACH-000425,-0.21510352737238636
ACH-000426,-0.32679460076677624
ACH-000427,-0.5877209213080128
ACH-000433,-0.20527610495857568
ACH-000435,-0.5510458233261819
ACH-000436,-0.2374409363279101
ACH-000444,-0.3034438438099555
ACH-000445,-0.2604960956345755
ACH-000448,-0.3551226087123647
ACH-000450,-0.4681897412901362
ACH-000452,-0.2440745007504085
ACH-000454,-0.25239543663742875
ACH-000458,-0.08634713672747113
ACH-000459,-0.34612351007464226
ACH-000460,-0.30146926223143944
ACH-000461,-0.39058230126225374
ACH-000463,-0.3191486624580545
ACH-000464,-0.4077739057039896
ACH-000466,-0.5041875999775112
ACH-000467,-0.3900265325329061
ACH-000468,-0.23782845636182395
ACH-000469,-0.482253664864967
ACH-000470,-0.3591768127323298
ACH-000471,-0.3147173496821176
ACH-000472,-0.3605397282353193
ACH-000473,-0.2360750751451389
ACH-000475,-0.21127950185347
ACH-000476,-0.2784448482862362
ACH-000477,-0.3338132415228608
ACH-000479,-0.06917391477518303
ACH-000480,-0.2697745077006552
ACH-000481,-0.3984958154684376
ACH-000483,-0.399262045827015
ACH-000484,-0.4809100802234356
ACH-000485,-0.3676612818786182
ACH-000486,-0.20897899897849698
ACH-000487,-0.3396515655539229
ACH-000488,-0.4560260656727128
ACH-000490,-0.2882062401868818
ACH-000491,-0.2514716456152317
ACH-000495,-0.23122160660606586
ACH-000496,-0.24438558361782264
ACH-000499,-0.11763453737154506
ACH-000500,0.3974633200716528
ACH-000502,-0.383999606134248
ACH-000503,-0.18895939346818788
ACH-000505,-0.31922201917015186
ACH-000507,-0.1110503301504164
ACH-000510,-0.3581890921686821
ACH-000511,-0.3672303600631779
ACH-000512,-0.3778681346482161
ACH-000516,-0.4768570556624553
ACH-000517,-0.3696731645469818
ACH-000518,-0.2701656903220729
ACH-000520,-0.3355485243418678
ACH-000521,-0.1992334668053168
ACH-000522,-0.3156606431879624
ACH-000524,-0.2842779008756867
ACH-000527,-0.21113268466561272
ACH-000528,-0.3268332341162783
ACH-000537,-0.17542122356181547
ACH-000541,-0.3020314228129559
ACH-000542,-0.3477871305705833
ACH-000544,-0.5651946907876672
ACH-000545,-0.13631192093031122
ACH-000547,-0.1780847305764313
ACH-000548,-0.5780871061417672
ACH-000549,-0.34871485051478435
ACH-000550,-0.2122405096721339
ACH-000552,-0.2470136172565539
ACH-000556,-0.2110302446076616
ACH-000557,-0.2260890127958305
ACH-000569,-0.3819810985455634
ACH-000570,-0.30213683791036905
ACH-000571,-0.34046886926337466
ACH-000573,-0.4677670806646563
ACH-000576,-0.34777946615519023
ACH-000579,-0.2328083245944436
ACH-000580,-0.2909288397323244
ACH-000584,-0.3780188236980215
ACH-000585,-0.3681390395941877
ACH-000588,-0.18062201196384067
ACH-000589,-0.3532343710121908
ACH-000591,-0.6476930210121223
ACH-000593,-0.21396176199743472
ACH-000600,-0.12747290909757422
ACH-000601,-0.4206121471214062
ACH-000605,-0.2299241335852865
ACH-000606,-0.2144228630869294
ACH-000608,-0.27212852449717184
ACH-000614,-0.32675928447443936
ACH-000616,-0.5762435366438687
ACH-000618,-0.3277196716871975
ACH-000619,-0.4903259852523016
ACH-000620,-0.26720133756015396
ACH-000621,-0.3615529917324829
ACH-000622,-0.2101018548531393
ACH-000623,-0.3176671968156695
ACH-000624,-0.34541788459273304
ACH-000627,-0.4313036703161879
ACH-000630,-0.24337034629693785
ACH-000631,-0.7242453348680938
ACH-000632,-0.3620557851277582
ACH-000633,-0.2263978235875123
ACH-000637,-0.28802556614055297
ACH-000638,-0.159916349467445
ACH-000646,-0.2072283037592165
ACH-000647,-0.3081621294481729
ACH-000648,-0.2820829777680019
ACH-000649,-0.22078558318254074
ACH-000651,-0.2134466788781844
ACH-000652,-0.13085156864555506
ACH-000653,-0.09261529320850252
ACH-000657,-0.1880249810693756
ACH-000658,-0.2308375397183377
ACH-000661,-0.3262088567338148
ACH-000662,-0.5730842654498429
ACH-000663,-0.23852036517978986
ACH-000665,-0.2855288649639826
ACH-000671,-0.13948585800860844
ACH-000672,-0.1659439016459301
ACH-000673,-0.35157721928973223
ACH-000676,-0.3180153290273976
ACH-000677,-0.2162864690906833
ACH-000681,-0.2713990984384829
ACH-000683,-0.41163355285376624
ACH-000684,-0.3490715048020355
ACH-000688,-0.26888086624919
ACH-000693,-0.2972896712701407
ACH-000694,-0.3576422042788388
ACH-000695,-0.0997021916713236
ACH-000696,-0.2041378335926431
ACH-000697,-0.2641253757457831
ACH-000699,-0.4318065357107133
ACH-000701,-0.24572891609498054
ACH-000706,-0.2589658404688172
ACH-000711,-0.2962182435782857
ACH-000713,-0.15076290907123047
ACH-000714,-0.33148227116728674
ACH-000718,-0.43891321549652906
ACH-000720,-0.2922138423983904
ACH-000721,-0.2054650344079344
ACH-000724,-0.19475021982133775
ACH-000725,-0.15431423091882845
ACH-000732,-0.061434065470963674
ACH-000734,-0.3644329346769885
ACH-000735,-0.43871019782390575
ACH-000736,-0.069612114700478
ACH-000738,-0.17273006629617432
ACH-000746,-0.20691297577475007
ACH-000747,-0.3533078115302825
ACH-000748,-0.2475368764581582
ACH-000753,-0.296025069341995
ACH-000756,-0.5577152898190817
ACH-000757,-0.08813237067063248
ACH-000758,-0.1513744871124613
ACH-000760,-0.2917715264507013
ACH-000762,-0.14649378063638854
ACH-000763,0.0007488308825538379
ACH-000764,-0.2131410361087009
ACH-000765,-0.3120703554487122
ACH-000766,-0.44291742126431627
ACH-000767,-0.16582109344863302
ACH-000768,-0.3254785368416168
ACH-000769,-0.007820520919206628
ACH-000770,-0.5064919076354242
ACH-000771,-0.26044988364863925
ACH-000773,-0.272691567109585
ACH-000776,-0.4112426282703273
ACH-000777,-0.5190752511732108
ACH-000778,-0.2506999526020409
ACH-000781,-0.4089085642177336
ACH-000782,-0.3212975158079101
ACH-000783,-0.3477171227704601
ACH-000784,-0.2306442258731755
ACH-000785,-0.4355982038748393
ACH-000787,-0.27021025100576396
ACH-000788,-0.3374500526779534
ACH-000791,-0.28925636829667545
ACH-000792,-0.4461087775303933
ACH-000794,-0.2506626265059748
ACH-000796,-0.20782729386015664
ACH-000798,-0.27919979110987697
ACH-000799,-0.3243316698271433
ACH-000800,-0.6102963819262235
ACH-000802,-0.16064829669364902
ACH-000804,-0.5528272549124003
ACH-000805,-0.5796520506484233
ACH-000809,-0.20460468032083065
ACH-000810,0.08857731997409245
ACH-000811,-0.5308172218267738
ACH-000817,-0.35401950889672995
ACH-000819,-0.2954825956433845
ACH-000820,-0.4752688357964135
ACH-000821,0.012258918912777429
ACH-000822,-0.5394075806074853
ACH-000823,-0.17254406195565214
ACH-000824,-0.17598808790210127
ACH-000827,-0.5792405864202138
ACH-000829,-0.2835506869771647
ACH-000831,-0.06119720435774114
ACH-000832,-0.26717152496361674
ACH-000833,-0.3138672506498877
ACH-000834,-0.4194136472132484
ACH-000835,-0.11986818792347945
ACH-000836,-0.3045719614719047
ACH-000837,-0.2607480900805063
ACH-000838,-0.3505180524616299
ACH-000839,-0.2836902958021185
ACH-000840,-0.4035810256560924
ACH-000841,-0.28945918899488143
ACH-000843,-0.25499318051317404
ACH-000846,-0.32088004214593235
ACH-000847,-0.11300611469095954
ACH-000848,-0.3190983895048271
ACH-000849,-0.1849277019792077
ACH-000851,-0.3530756820771025
ACH-000855,-0.412542827875122
ACH-000856,-0.3277965378694324
ACH-000858,-0.2891386414232125
ACH-000859,-0.3842725116465581
ACH-000861,-0.23515136036127984
ACH-000862,-0.2398417449741687
ACH-000865,-0.3386343635202672
ACH-000866,-0.227667167297368
ACH-000867,-0.3138734602953387
ACH-000869,-0.538980440178952
ACH-000872,-0.4050831839969547
ACH-000873,-0.373323214458438
ACH-000876,-0.2710219563990555
ACH-000878,-0.47130798130317203
ACH-000880,-0.3857986229407779
ACH-000881,-0.19137316813804536
ACH-000882,-0.5939921098542421
ACH-000884,-0.3087042485909971
ACH-000885,-0.3539510506831553
ACH-000887,-0.3549771665187861
ACH-000889,-0.30755950274548755
ACH-000896,-0.20681153937685695
ACH-000898,-0.3841527276659747
ACH-000900,-0.26282531961793515
ACH-000901,-0.40038962061212735
ACH-000905,-0.1731405612672128
ACH-000906,-0.4481967687235614
ACH-000907,-0.3142636340505477
ACH-000910,-0.3450193738043893
ACH-000911,-0.3018251399086276
ACH-000912,-0.41467748885845296
ACH-000913,-0.3235505734420864
ACH-000915,-0.35450776143383506
ACH-000916,-0.060494957518137785
ACH-000917,-0.2449217647657205
ACH-000920,-0.22032904220032665
ACH-000921,-0.4487704963226807
ACH-000924,-0.4392958038224229
ACH-000926,-0.21343693059187951
ACH-000928,-0.5128475292872576
ACH-000929,-0.6226644773897789
ACH-000932,-0.0876229212226234
ACH-000935,-0.6607543895356618
ACH-000936,-0.2270399356894835
ACH-000937,-0.2780289368375801
ACH-000938,-0.3060967581771175
ACH-000939,-0.3007772160016858
ACH-000941,-0.2739031461677689
ACH-000943,-0.12459361367505085
ACH-000946,-0.33531141798828096
ACH-000947,-0.349007872749855
ACH-000948,-0.4564397625836522
ACH-000950,-0.4988918157215802
ACH-000953,-0.2660571066106553
ACH-000954,-0.047714345474291917
ACH-000957,-0.2766110097527387
ACH-000958,-0.3818245370857467
ACH-000960,-0.3135206252833345
ACH-000963,-0.32625549899771866
ACH-000968,-0.2781575327599029
ACH-000969,-0.3040533245583431
ACH-000972,-0.18057929740782652
ACH-000973,-0.31689538837425396
ACH-000974,-0.4044793357141031
ACH-000978,-0.02935382724575838
ACH-000984,-0.32742997501318183
ACH-000986,-0.2622942887194749
ACH-000988,-0.1956067004241656
ACH-000993,-0.3317034487709007
ACH-000994,-0.08158033338051145
ACH-000996,-0.3804940450386321
ACH-001001,-0.3805259104996032
ACH-001020,-0.35089230747313155
ACH-001028,-0.1965991857281419
ACH-001031,-0.37031979327586745
ACH-001038,-0.2665358227160984
ACH-001048,-0.5060102901532568
ACH-001050,-0.2634263112630109
ACH-001053,-0.3655358201436731
ACH-001054,-0.28304659941250265
ACH-001061,-0.5669110033033365
ACH-001067,-0.5422833206950973
ACH-001075,-0.2593363762059612
ACH-001096,-0.16190860189629802
ACH-001111,-0.3313109398469662
ACH-001119,-0.07869401891667313
ACH-001128,-0.3319742432921297
ACH-001134,-0.5370276344576069
ACH-001151,-0.3572301745918252
ACH-001163,-0.31446215923465065
ACH-001164,-0.37299748400382093
ACH-001183,-0.3118466784937269
ACH-001192,-0.25623195202502314
ACH-001193,-0.4934029987309574
ACH-001196,-0.2608283179751862
ACH-001197,-0.4556743874034068
ACH-001205,-0.5276134659655622
ACH-001211,-0.3678642995329126
ACH-001212,-0.5854332487634909
ACH-001228,-0.7911907987535852
ACH-001232,-0.28663780029705216
ACH-001239,-0.3722790028997189
ACH-001270,-0.5807059325783231
ACH-001274,-0.3785018224417816
ACH-001275,0.03870108239889727
ACH-001277,-0.5058516893767446
ACH-001278,-0.483478394506961
ACH-001280,-0.930173183661084
ACH-001283,-0.19436470881773013
ACH-001289,-0.4837750320781967
ACH-001300,-0.27077748387052325
ACH-001301,-0.5277913645310027
ACH-001302,-0.34269768109477083
ACH-001306,-0.29132789789028257
ACH-001318,-0.3134643350249128
ACH-001322,-0.15809407724052826
ACH-001328,-0.5824728389767578
ACH-001332,-0.05412731106935372
ACH-001336,-0.3547229340196593
ACH-001346,-0.39436258716781175
ACH-001353,-0.18726152927833076
ACH-001354,-0.6445890992730395
ACH-001367,0.04583099545775627
ACH-001368,-0.4163644111098118
ACH-001374,-0.5084627292122004
ACH-001377,-0.3505359144370672
ACH-001380,-0.2906561188964158
ACH-001391,-0.4685235010182152
ACH-001408,-0.6059516642366879
ACH-001430,-0.4733367921885518
ACH-001431,-0.2895990820509698
ACH-001450,-0.2712507181561332
ACH-001496,-0.3736076682859549
ACH-001500,-0.2320377396882049
ACH-001523,-0.3535760844254137
ACH-001532,-0.43943393140377096
ACH-001550,-0.4208845149413212
ACH-001552,-0.3871581553452133
ACH-001554,-0.3136470454539379
ACH-001654,-0.35360428075066336
ACH-001735,-0.1932184565588589
ACH-001736,-0.29877968720956977
ACH-001737,-0.6806228642574805
ACH-001740,-0.39898932892994105
ACH-001745,-0.1978825013845894
ACH-001765,-0.2996609479903509
