,TRIM54 (57159)
ACH-000004,-0.14691494982082567
ACH-000005,-0.4594930104117608
ACH-000007,-0.358485600977444
ACH-000009,-0.2105646025419129
ACH-000011,-0.3289667684379807
ACH-000012,-0.06428626525582534
ACH-000013,-0.17463985196586995
ACH-000014,-0.4187627222645193
ACH-000015,-0.09921556003394406
ACH-000017,-0.2921966238122779
ACH-000018,0.02796487551196131
ACH-000019,-0.28757994754865324
ACH-000021,-0.16802802734509584
ACH-000022,-0.2564274196998918
ACH-000025,-0.2542034316285515
ACH-000028,-0.2320206070749673
ACH-000030,-0.17247832614354286
ACH-000035,-0.3193334260566432
ACH-000036,-0.3370366683682968
ACH-000037,-0.28126358236587395
ACH-000039,-0.1456483483353867
ACH-000040,-0.3255911478136388
ACH-000041,-0.14040046880725565
ACH-000042,-0.3148740344679499
ACH-000045,-0.15468380827867242
ACH-000047,-0.21692023055003232
ACH-000052,-0.3773529838341146
ACH-000053,-0.17382858254263678
ACH-000054,-0.2112696357114494
ACH-000055,-0.3862568921910981
ACH-000060,-0.057235676434422615
ACH-000067,-0.13685309104652266
ACH-000070,-0.2929537463286378
ACH-000075,-0.2933974252867452
ACH-000078,-0.20154723281616851
ACH-000082,-0.20886347345647766
ACH-000085,0.05862435109860236
ACH-000086,-0.3020128431688073
ACH-000087,-0.2253094031153312
ACH-000092,-0.5547030624632492
ACH-000095,-0.13426300109048012
ACH-000097,-0.2581870530120614
ACH-000098,-0.20883008507555234
ACH-000099,-0.24131250850079194
ACH-000108,-0.2519040353741593
ACH-000113,-0.04643626719609506
ACH-000116,-0.21526728685705915
ACH-000118,-0.19509266132369646
ACH-000120,-0.2421237496270676
ACH-000123,-0.2886630968062901
ACH-000127,-0.2712812182921395
ACH-000128,-0.1628769169466609
ACH-000132,-0.12817080500717073
ACH-000133,-0.17809162953726942
ACH-000137,-0.29307867705928603
ACH-000138,-0.19675892325164804
ACH-000142,-0.2851172746631721
ACH-000143,-0.1646202558197406
ACH-000146,-0.2401559069319514
ACH-000148,-0.1442483044088611
ACH-000150,-0.20746193798952267
ACH-000152,-0.11951546584130456
ACH-000153,-0.027179184521670147
ACH-000159,-0.23119709654274376
ACH-000160,-0.20112730677654092
ACH-000163,-0.19671786099965333
ACH-000167,-0.06874201700256811
ACH-000168,-0.3560688429094576
ACH-000169,-0.2340040160115312
ACH-000178,-0.2693007058708279
ACH-000183,-0.2152388421165972
ACH-000188,-0.2448804476871361
ACH-000189,-0.3447887701506605
ACH-000190,-0.4341126447071716
ACH-000198,-0.26901317916985745
ACH-000203,-0.7958622914101494
ACH-000204,-0.2675805114351081
ACH-000206,-0.06452717012353024
ACH-000207,-0.16972881125744865
ACH-000208,-0.03453678123738429
ACH-000210,-0.057971292829485474
ACH-000211,-0.1660943024303595
ACH-000215,-0.24078488967448594
ACH-000221,-0.12693919677131732
ACH-000222,-0.2141936409126292
ACH-000223,-0.2661403227533014
ACH-000226,-0.2015588465003726
ACH-000227,-0.3733566798600124
