,BRMS1L (84312)
ACH-000579,0.0857666225071736
ACH-000580,-0.13893549720661938
ACH-000584,-0.2336330789147811
ACH-000585,-0.033546466981999416
ACH-000588,-0.07766241288614956
ACH-000589,-0.12400175672756912
ACH-000591,-0.2805533483262571
ACH-000593,-0.11951563716358048
ACH-000600,-0.1255731176603363
ACH-000601,-0.061918839485752074
ACH-000605,-0.009270540669202087
ACH-000606,-0.13351726106429154
ACH-000608,-0.19867979879613784
ACH-000614,-0.19566310337127685
ACH-000616,-0.05828356944808062
ACH-000618,-0.07410899663845708
ACH-000619,-0.21535010822060927
ACH-000620,-0.13556795660143378
ACH-000621,-0.0690257454537631
ACH-000622,-0.21428016673384045
ACH-000623,-0.3072624020884669
ACH-000624,-0.1331602907995336
ACH-000627,-0.15546684827841922
ACH-000630,-0.2136485065871285
ACH-000631,-0.4027181143252259
ACH-000632,-0.1899349800876204
ACH-000633,-0.25157487726373856
ACH-000637,0.03425537003316778
ACH-000638,-0.13393282434367704
ACH-000646,-0.057504320456501175
ACH-000647,-0.17674062347446254
ACH-000648,-0.1486622619998319
ACH-000649,-0.20584512588533746
ACH-000651,-0.045791671795637666
ACH-000652,-0.1648606817857356
ACH-000653,-0.16200326422751934
ACH-000657,-0.1450904865989633
ACH-000658,-0.28134450148982465
ACH-000661,-0.2846639453867629
ACH-000662,-0.33235503143929584
ACH-000663,-0.2758362694623364
ACH-000665,-0.18540225706183813
ACH-000671,-0.02944318272274831
ACH-000672,-0.13303255074086112
ACH-000673,-0.1409328606223529
ACH-000676,-0.11751569183479844
ACH-000677,-0.15556850430749591
ACH-000681,-0.14668008156517878
ACH-000683,-0.12944915498040488
ACH-000684,-0.23925613970965115
ACH-000688,-0.12738732721524934
ACH-000693,-0.13733800748906502
ACH-000694,-0.2891864150959144
ACH-000695,-0.19578509329867685
ACH-000696,-0.21106927901419964
ACH-000697,-0.05183226918173692
ACH-000699,-0.21722613837232255
ACH-000701,-0.10963787138467243
ACH-000706,-0.11110116338294904
ACH-000711,-0.24106993669861546
ACH-000713,-0.1616245538605973
ACH-000714,-0.010424293164191665
ACH-000718,-0.4478675057077449
ACH-000720,-0.18886030577266266
ACH-000721,-0.2363489420255657
ACH-000724,0.0476686772752408
ACH-000725,-0.1773817199124916
ACH-000732,-0.19339723945334847
ACH-000734,-0.033107818420306634
ACH-000735,-0.17627647987136627
ACH-000736,-0.17594236545947725
ACH-000738,-0.06658489116305001
ACH-000746,-0.07217091353916051
ACH-000747,-0.09883098217824612
ACH-000748,-0.2181813277806337
ACH-000753,-0.13615869546567072
ACH-000756,-0.33870430955849823
ACH-000757,-0.2064224065690241
ACH-000758,-0.032970226119963135
ACH-000760,-0.1311117142848981
ACH-000762,-0.1855691293202137
ACH-000763,-0.13645589401322844
ACH-000764,-0.1636957962873019
ACH-000765,-0.2079482677567631
ACH-000766,-0.3168043148007516
ACH-000767,-0.16771421862833272
ACH-000768,-0.19088734865845275
ACH-000769,-0.11589437363899215
ACH-000770,-0.21985637990820694
ACH-000771,-0.08272890856077643
ACH-000773,0.009469589374373416
ACH-000776,-0.07122197616370315
ACH-000777,-0.30214217864343257
ACH-000778,-0.05303919270541003
ACH-000781,-0.11908734867431653
ACH-000782,-0.039478484848463585
ACH-000783,-0.24995993936180105
ACH-000784,-0.04999392378659146
ACH-000785,-0.013136567875310886
ACH-000787,-0.03077473676730516
ACH-000788,-0.23813531756175435
ACH-000791,-0.3852931580317329
ACH-000792,-0.06535508785848493
ACH-000794,-0.11482359694162385
ACH-000796,-0.20796323365288008
ACH-000798,-0.31413797482413125
ACH-000799,-0.3565347710113409
ACH-000800,-0.31055935265317364
ACH-000802,-0.13343479027749894
ACH-000804,0.057392223625572523
ACH-000805,-0.2702547639866602
ACH-000809,-0.1543127255758125
ACH-000810,-0.2910519202623439
ACH-000811,-0.16871705249534238
ACH-000817,-0.06901814640471687
ACH-000819,-0.057211633749201685
ACH-000820,-0.14892064720117418
ACH-000821,-0.2820165538828732
ACH-000822,-0.22780766337496536
ACH-000823,-0.42023989839960335
ACH-000824,-0.10899678512117357
ACH-000827,-0.2019392281334457
ACH-000829,-0.3458708655359143
ACH-000831,-0.21232247114545125
ACH-000832,-0.19019081966167245
ACH-000833,-0.1412214456292232
ACH-000834,-0.03305306654516136
ACH-000835,-0.15077578784193688
ACH-000836,-0.2089410409886383
ACH-000837,0.01964050665398544
ACH-000838,-0.19972314170745287
ACH-000839,-0.18314802500494048
ACH-000840,-0.11769870087031332
ACH-000841,-0.3999010616225018
ACH-000843,-0.22810973869829956
ACH-000846,-0.190057544464511
ACH-000847,-0.012904289949947623
ACH-000848,-0.2897040920695768
ACH-000849,-0.12742816645957722
ACH-000851,-0.03808949141692393
ACH-000855,-0.19361453932126768
ACH-000856,-0.15356340649353248
ACH-000858,-0.22342079434922466
ACH-000859,-0.25734178006911185
ACH-000861,-0.0357126836791346
ACH-000862,0.04284815324612019
ACH-000865,-0.17467304561563934
ACH-000866,-0.15979846737813574
ACH-000867,-0.17634968727554393
ACH-000869,-0.13669914808083047
ACH-000872,-0.1645823495744267
ACH-000873,-0.14908485578339553
ACH-000876,-0.18166778693983995
ACH-000878,-0.21922632227798425
ACH-000880,-0.14478324131877435
ACH-000881,-0.15177734968218462
ACH-000882,0.02917096658547544
ACH-000884,-0.13530983438676653
ACH-000885,-0.2038326537034848
ACH-000887,-0.15695361994839346
ACH-000889,-0.08736863567733473
ACH-000896,-0.33846265153448885
ACH-000898,-0.14695765739613265
ACH-000900,-0.2252512688566537
ACH-000901,-0.09683332090080232
ACH-000905,-0.10056824816738133
ACH-000906,-0.10137883181374883
ACH-000907,-0.2375050414661904
ACH-000910,-0.2077113423972909
ACH-000911,-0.2052461459028204
ACH-000912,-0.0701926750082962
ACH-000913,-0.09581513414771464
ACH-000915,-0.2105652598537867
ACH-000916,-0.2386430862611965
ACH-000917,-0.602652764562856
ACH-000920,0.15122486238016958
ACH-000921,-0.13004306070129829
ACH-000924,-0.07205159469423318
ACH-000926,-0.3146830290235142
ACH-000928,-0.11491406786858922
ACH-000929,-0.02773960350424105
ACH-000932,-0.06068557731395915
ACH-000935,-0.2260505836312856
ACH-000936,-0.22085389645108014
ACH-000937,-0.12329213879730434
ACH-000938,-0.040463534744248415
ACH-000939,0.012259237360363264
ACH-000941,-0.28685384033293965
ACH-000943,-0.20015237076927636
ACH-000946,-0.1948332400528288
ACH-000947,-0.11780547066287525
ACH-000948,-0.13408425986110958
ACH-000950,-0.2317869257994373
ACH-000953,-0.15133220611004547
ACH-000954,-0.10515321882138684
ACH-000957,-0.05021881678098567
ACH-000958,-0.3851745699431526
ACH-000960,-0.23243982430829574
ACH-000963,-0.05483897383421512
ACH-000968,-0.2167606179369585
ACH-000969,-0.08126202717348469
ACH-000972,-0.5430442816045414
ACH-000973,-0.16678902655162606
ACH-000974,-0.0762380780386624
ACH-000978,0.33051988556925177
ACH-000984,-0.0826291408877064
ACH-000986,-0.051589207709499374
ACH-000988,-0.13013424431468154
ACH-000993,-0.2661905193383769
ACH-000994,-0.0325960884022519
ACH-000996,-0.11357299798644635
ACH-001001,-0.2339155315547187
ACH-001020,-0.3664010143978413
ACH-001028,-0.11648714383220055
ACH-001031,-0.029682499684691412
ACH-001038,-0.13377928468825293
ACH-001048,-0.2566027186733298
ACH-001050,-0.17062940217855987
ACH-001053,-0.18601946698272165
ACH-001054,-0.2628467433821411
ACH-001061,-0.1630376894713335
ACH-001067,-0.10953896546258042
ACH-001075,-0.1414896671535162
ACH-001096,-0.07032638233705515
ACH-001111,-0.11548579554748804
ACH-001119,-0.16101142745793634
ACH-001128,0.0662692256784654
ACH-001134,-0.19112171523003335
ACH-001151,-0.14866282593533886
ACH-001163,-0.027056676399175982
ACH-001164,-0.18736603023487874
ACH-001183,-0.03392383090936125
ACH-001192,-0.1801749083063884
ACH-001193,-0.0942310319341931
ACH-001196,-0.1731438857541436
ACH-001197,0.011124339396425223
ACH-001205,-0.04141209972331576
ACH-001211,-0.1916599724938664
ACH-001212,0.08522963347173801
ACH-001228,0.026125275963670085
ACH-001232,-0.04479639955420819
ACH-001239,-0.1487649475892484
ACH-001270,-0.13823335956315647
ACH-001274,-0.20580462443313952
ACH-001275,-0.18466304213656035
ACH-001277,-0.3717404601052076
ACH-001278,-0.02534965243332269
ACH-001280,-0.1564610139354988
ACH-001283,-0.18255766700449227
ACH-001289,-0.2990983888012441
ACH-001300,-0.22518056033300302
ACH-001301,0.3241192183299745
ACH-001302,-0.10004696080249856
ACH-001306,0.023889764413933614
ACH-001318,-0.15343468261977464
ACH-001322,-0.0475634908552566
ACH-001328,-0.17871488597512453
ACH-001332,0.08726687736134328
ACH-001336,-0.08531864105167226
ACH-001346,-0.0942217150667995
ACH-001353,-0.2166616976417023
ACH-001354,0.01795693875754498
ACH-001367,-0.3724977972655735
ACH-001368,-0.216158433496598
ACH-001374,-0.4170860588804284
ACH-001377,-0.01602203392948353
ACH-001380,-0.1404918122312403
ACH-001391,-0.14719799267586325
ACH-001408,-0.11349561918674705
ACH-001430,-0.03070963702281732
ACH-001431,-0.24477267321237065
ACH-001450,-0.002059648276845872
ACH-001496,-0.193491473272602
ACH-001500,-0.13201366800792053
ACH-001523,-0.14844750010498667
ACH-001532,-0.2122558574086932
ACH-001550,-0.4020276177168805
ACH-001552,-0.2309684466206525
ACH-001554,-0.202552554805825
ACH-001654,0.046499658414611386
ACH-001735,-0.08529237792340515
ACH-001736,0.001332507678270015
ACH-001737,0.03445765278900993
ACH-001740,-0.2632914634739905
ACH-001745,-0.2294661358826358
ACH-001765,-0.18115783153876086
