,NAGLU (4669)
ACH-000571,-0.2721332531159132
ACH-000573,-0.28247781798979066
ACH-000576,-0.53793517485794
ACH-000579,-0.5099471140173153
ACH-000580,-0.35580882202190256
ACH-000584,-0.4584012781300788
ACH-000585,-0.31444967194341544
ACH-000588,-0.24065894461600765
ACH-000589,-0.2738902180103807
ACH-000591,-0.2308829566823163
ACH-000593,-0.40010368127181706
ACH-000600,-0.6411156610007368
ACH-000601,-0.415479252756017
ACH-000605,-0.3003349639230553
ACH-000606,-0.4888647846563461
ACH-000608,-0.4788799143421077
ACH-000614,-0.4002889974670428
ACH-000616,-0.3971963541057496
ACH-000618,-0.3305138337963067
ACH-000619,-0.40982651998602015
ACH-000620,-0.4717704733123677
ACH-000621,-0.38562648599023136
ACH-000622,-0.6035316404717841
ACH-000623,-0.4547671143419692
ACH-000624,-0.3691150998703082
ACH-000627,-0.3888310849303195
ACH-000630,-0.4533570146739613
ACH-000631,-0.2165168759785423
ACH-000632,-0.4876394210209764
ACH-000633,-0.5407176379143459
ACH-000637,-0.3300440787128457
ACH-000638,-0.6324073573733461
ACH-000646,-0.6669636012369515
ACH-000647,-0.4396759134003339
ACH-000648,-0.5653418173854391
ACH-000649,-0.4884086637543376
ACH-000651,-0.4544051256774143
ACH-000652,-0.3295450073129065
ACH-000653,-0.4231808246411552
ACH-000657,-0.4754027702045564
ACH-000658,-0.4588285120556294
ACH-000661,-0.42923476926891496
ACH-000662,-0.5457510525620991
ACH-000663,-0.5586033839690706
ACH-000665,-0.35435736446976723
ACH-000671,-0.3293908149129385
ACH-000672,-0.16210260068260568
ACH-000673,-0.4603377684116434
ACH-000676,-0.3443263417105332
ACH-000677,-0.4794322056346635
ACH-000681,-0.4256995799823632
ACH-000683,-0.3447521069122065
ACH-000684,-0.4128609789552961
ACH-000688,-0.6801745832268752
ACH-000693,-0.42563541173419805
ACH-000694,-0.3211454666388473
ACH-000695,-0.4638114072313621
ACH-000696,-0.4651024887548666
ACH-000697,-0.41210166570038825
ACH-000699,-0.3463430083207891
ACH-000701,-0.4084562102736905
ACH-000706,-0.3923869525850368
ACH-000711,-0.2930922690359364
ACH-000713,-0.3376669200409941
ACH-000714,-0.6227990201540979
ACH-000718,-0.2656993807499125
ACH-000720,-0.4782112387643733
ACH-000721,-0.3780952844740624
ACH-000724,-0.1672989837919766
ACH-000725,-0.421009749653846
ACH-000732,-0.3039315264715621
ACH-000734,-0.34044752409217555
ACH-000735,-0.5269625004109609
ACH-000736,-0.4895474902907342
ACH-000738,-0.2958307517616485
ACH-000746,-0.3255638879050829
ACH-000747,-0.4733153579114464
ACH-000748,-0.4242194128895592
ACH-000753,-0.38915240599035694
ACH-000756,-0.4658521582342584
ACH-000757,-0.4221796175120432
ACH-000758,-0.3883920029321903
ACH-000760,-0.42200621199053867
ACH-000762,-0.4064704464671613
ACH-000763,-0.4265691691085143
ACH-000764,-0.4078540017693449
ACH-000765,-0.3135450610150508
ACH-000766,-0.39460185989209146
ACH-000767,-0.30897291251744585
ACH-000768,-0.4367869050061127
ACH-000769,-0.4880994654041092
ACH-000770,-0.3776504075737299
ACH-000771,-0.3950692425565881
ACH-000773,-0.2707052706447937
ACH-000776,-0.529332476663425
ACH-000777,-0.3551832421638456
ACH-000778,-0.4723210495845646
ACH-000781,-0.22295610589374404
ACH-000782,-0.4345175088485655
ACH-000783,-0.3689147343829092
ACH-000784,-0.292358290641936
ACH-000785,-0.3984059065635735
ACH-000787,-0.3803199609684973
ACH-000788,-0.5293934399955454
ACH-000791,-0.29286845574600523
ACH-000792,-0.4278006224938843
ACH-000794,-0.3532503107198997
ACH-000796,-0.41660979794631503
ACH-000798,-0.5607517720656992
ACH-000799,-0.3321121064577253
ACH-000800,-0.28053004728869896
ACH-000802,-0.5097499320967308
ACH-000804,-0.2726902819713543
ACH-000805,-0.401284775649671
ACH-000809,-0.3043143060624447
ACH-000810,-0.2546648667161024
ACH-000811,-0.5160172557284043
ACH-000817,-0.4736859026488098
ACH-000819,-0.3711923049463039
ACH-000820,-0.3441397787943254
ACH-000821,-0.4681480667627545
ACH-000822,-0.4697074550337044
ACH-000823,-0.3966799826559311
ACH-000824,-0.40502487435235
ACH-000827,-0.4603117373942884
ACH-000829,-0.4794265186645043
ACH-000831,-0.4536667480712746
ACH-000832,-0.5990559785622539
ACH-000833,-0.11997168589288976
ACH-000834,-0.38102601847746254
ACH-000835,-0.7009602945559095
ACH-000836,-0.4270163658179378
ACH-000837,-0.3886512534989212
ACH-000838,-0.5201375096588979
ACH-000839,-0.3609808230034199
ACH-000840,-0.4304490163995264
ACH-000841,-0.3459347031719817
ACH-000843,-0.4709103595633674
ACH-000846,-0.4572195999070442
ACH-000847,-0.5190744829444115
ACH-000848,-0.1651953199837566
ACH-000849,-0.4718129289501876
ACH-000851,-0.3871134540062465
ACH-000855,-0.2883460159316688
ACH-000856,-0.3180695611487467
ACH-000858,-0.3036432273540807
ACH-000859,-0.35875912519248143
ACH-000861,-0.4146463473700776
ACH-000862,-0.3183129320825756
ACH-000865,-0.4471613047392158
ACH-000866,-0.4097147941710964
ACH-000867,-0.4033735470038161
ACH-000869,-0.4584193091517239
ACH-000872,-0.24117959678054354
ACH-000873,-0.6581444808868959
ACH-000876,-0.406645561700093
ACH-000878,-0.4275589672934843
ACH-000880,-0.2653375709921315
ACH-000881,-0.4472593559154409
ACH-000882,-0.3822783888603006
ACH-000884,-0.5947874734443489
ACH-000885,-0.3903953198753037
ACH-000887,-0.39843748056043743
ACH-000889,-0.3679767831474658
ACH-000896,-0.4122206974993991
ACH-000898,-0.3094369565442195
ACH-000900,-0.4884786459862429
ACH-000901,-0.4224105694821016
ACH-000905,-0.46729043850849
ACH-000906,-0.3632187446766328
ACH-000907,-0.35256158942650845
ACH-000910,-0.2796982162747407
ACH-000911,-0.3727649105335424
ACH-000912,-0.4422828030570197
ACH-000913,-0.3167268719325889
ACH-000915,-0.34570639732788283
ACH-000916,-0.5496014587732765
ACH-000917,-0.3311400314873735
ACH-000920,-0.3387983510291957
ACH-000921,-0.4643658650147263
ACH-000924,-0.3577479404628322
ACH-000926,-0.4288547716073523
ACH-000928,-0.5013546366180758
ACH-000929,-0.5495996220821082
ACH-000932,-0.4276620581391229
ACH-000935,-0.483075723089894
ACH-000936,-0.2707299344926397
ACH-000937,-0.4013744229220613
ACH-000938,-0.33012370219683745
ACH-000939,-0.3076885409156431
ACH-000941,-0.3245435265433935
ACH-000943,-0.4170858990387751
ACH-000946,-0.43414416938492667
ACH-000947,-0.3575585894745704
ACH-000948,-0.4858244598059592
ACH-000950,-0.40709021571682574
ACH-000953,-0.3576294299157043
ACH-000954,-0.5195899083405688
ACH-000957,-0.4832667282773168
ACH-000958,-0.36960367875296063
ACH-000960,-0.42280653356289455
ACH-000963,-0.12120271639823064
ACH-000968,-0.3124348069926788
ACH-000969,-0.4216484708132094
ACH-000972,-0.17307018086844178
ACH-000973,-0.4655265670095761
ACH-000974,-0.4510394660389976
ACH-000978,-0.456263399502498
ACH-000984,-0.4386332601053175
ACH-000986,-0.5473333356000383
ACH-000988,-0.5713552591611323
ACH-000993,-0.6155609377195842
ACH-000994,-0.12026227694097
ACH-000996,-0.3927452572115331
ACH-001001,-0.4948808859343945
ACH-001020,-0.2792681326850721
ACH-001028,-0.3076527693766318
ACH-001031,-0.2835815156073472
ACH-001038,-0.5290664231579286
ACH-001048,-0.4542579746385781
ACH-001050,-0.6146764302393605
ACH-001053,-0.23377745336206024
ACH-001054,-0.4892448367329442
ACH-001061,-0.4181968763445185
ACH-001067,-0.3841852658314409
ACH-001075,-0.2728088847151421
ACH-001096,-0.2809542449523521
ACH-001111,-0.3570251999730975
ACH-001119,-0.4256176447763362
ACH-001128,-0.5777150180521748
ACH-001134,-0.5594851296494259
ACH-001151,-0.3635329403987345
ACH-001163,-0.6591685596720105
ACH-001164,-0.15485156486511656
ACH-001183,-0.4262419086372297
ACH-001192,-0.38506703586156427
ACH-001193,-0.4803176679899511
ACH-001196,-0.41504978919919305
ACH-001197,-0.5697605404340277
ACH-001205,-0.3651056405652649
ACH-001211,-0.3695348626320077
ACH-001212,-0.5157651067948247
ACH-001228,-0.260345251045427
ACH-001232,-0.43744623216487744
ACH-001239,-0.458005280910935
ACH-001270,-0.4833895309691033
ACH-001274,-0.5682546188814167
ACH-001275,-0.5175990486405325
ACH-001277,-0.1992573055036912
ACH-001278,-0.2314967534110112
ACH-001280,-0.6832641017606392
ACH-001283,-0.3799186866448984
ACH-001289,-0.3952772483623721
ACH-001300,-0.32250089034412754
ACH-001301,-0.5289818699860248
ACH-001302,-0.5566983628906466
ACH-001306,-0.3459936038113078
ACH-001318,-0.4077626596292935
ACH-001322,-0.30388053936778503
ACH-001328,-0.3296979607133877
ACH-001332,-0.5498819538763912
ACH-001336,-0.407927784705721
ACH-001346,-0.4212500446031543
ACH-001353,-0.5059488032558247
ACH-001354,-0.394351526444912
ACH-001367,-0.6615794017262889
ACH-001368,-0.3739322225002477
ACH-001374,-0.5068296434217133
ACH-001377,-0.5524563948372053
ACH-001380,-0.4074861699174292
ACH-001391,-0.4164905531987578
ACH-001408,-0.38856890158736174
ACH-001430,-0.5724743723758221
ACH-001431,-0.4784535809506345
ACH-001450,-0.5407166993996687
ACH-001496,-0.2799533414961438
ACH-001500,-0.4832683164453122
ACH-001523,-0.4352559273016541
ACH-001532,-0.4973141680574731
ACH-001550,-0.3471207277907355
ACH-001552,-0.3766493262540442
ACH-001554,-0.4293265586369859
ACH-001654,-0.4776903695447872
ACH-001735,-0.3300172482673763
ACH-001736,-0.32734186225342965
ACH-001737,-0.32584443261582097
ACH-001740,-0.6418994456776237
ACH-001745,-0.4312354079535173
ACH-001765,-0.4638978795017991
