,SPG7 (6687)
ACH-000004,0.13335396820164622
ACH-000005,0.2275860356193993
ACH-000007,-0.024114293921542386
ACH-000009,0.1249977713105862
ACH-000011,0.11210132017715467
ACH-000012,0.00735789832916822
ACH-000013,0.07574818461543573
ACH-000014,0.3358246486167738
ACH-000015,0.0550982637758096
ACH-000017,0.04964717884177613
ACH-000018,0.20993919845799472
ACH-000019,-0.03394629930595028
ACH-000021,0.004189245215913221
ACH-000022,0.048592851451847836
ACH-000025,-0.07565612665384623
ACH-000028,-0.07044995733449523
ACH-000030,0.13049274416346535
ACH-000035,0.18132359858098004
ACH-000036,-0.04569664098075082
ACH-000037,0.06156783841890352
ACH-000039,0.07901526254353697
ACH-000040,-0.021436103410590792
ACH-000041,0.1542240741033034
ACH-000042,0.007506113463358773
ACH-000045,0.019784625912162703
ACH-000047,0.0460220674943242
ACH-000052,0.17629495736404144
ACH-000053,0.06272343947944431
ACH-000054,0.19075271916670128
ACH-000055,-0.18566798195840215
ACH-000060,0.1532055278335595
ACH-000067,-0.05249761680738253
ACH-000070,0.2858275861451237
ACH-000075,-0.05150405597333328
ACH-000078,0.02889080979372332
ACH-000082,0.04385675773531513
ACH-000085,0.15676260967349528
ACH-000086,0.101884095351949
ACH-000087,0.1075111460928475
ACH-000092,-0.04107978358056735
ACH-000095,0.15928497900034574
ACH-000097,0.09253580588949202
ACH-000098,0.051962156899002236
ACH-000099,-0.01586516245430469
ACH-000108,-0.03450972050003804
ACH-000113,0.23346866751379794
ACH-000116,0.170474362681644
ACH-000118,0.2117307644447158
ACH-000120,-0.008220778110607115
ACH-000123,0.24464000659368998
ACH-000127,0.0522653000176435
ACH-000128,0.20535186134500866
ACH-000132,0.126771086645733
ACH-000133,0.05801324670719193
ACH-000137,0.09845953070216773
ACH-000138,0.03769608362956256
ACH-000142,0.0290013972081677
ACH-000143,0.1602121803450458
ACH-000146,-0.061917948502785126
ACH-000148,0.2243416089873076
ACH-000150,0.09454749445429576
ACH-000152,0.1340175865308383
ACH-000153,0.051078195107822105
ACH-000159,0.07571805880024983
ACH-000160,0.1323659753269341
ACH-000163,0.0380416826358013
ACH-000167,-0.06460870300926537
ACH-000168,-0.030070361612809106
ACH-000169,0.03757134995411317
ACH-000178,-0.09886868450417638
ACH-000183,0.14349384078793462
ACH-000188,0.1304303274620847
ACH-000189,0.21968025261906185
ACH-000190,0.08233094903288603
ACH-000198,0.10661482503620312
ACH-000203,0.00952812296369409
ACH-000204,-0.01748683620079486
ACH-000206,-0.06728325997901417
ACH-000207,-0.015375512544671148
ACH-000208,0.05160792262369604
ACH-000210,0.2569299794096219
ACH-000211,0.21513332370237576
ACH-000215,0.038516408900123485
ACH-000221,-0.0989640269066979
ACH-000222,0.03912736430215726
ACH-000223,-0.053536695718986116
ACH-000226,0.19137679615753445
ACH-000227,0.14876274518146232
ACH-000228,0.1718648801058266
ACH-000231,0.044877186483677736
ACH-000232,0.10178014019139232
ACH-000233,-0.056114774464808136
ACH-000234,0.18945749801408585
ACH-000235,0.08179243872180081
ACH-000237,0.06364129691099611
ACH-000238,0.17056363479501466
ACH-000242,0.11546064131867324
ACH-000243,0.16856668149860074
ACH-000244,0.059289691062030477
ACH-000246,0.13207262314280185
ACH-000248,-0.13229236518533094
ACH-000250,0.03182062960216082
ACH-000251,0.11961661380120532
ACH-000252,-0.13828928142416735
ACH-000253,0.1056616993961483
ACH-000255,0.13560700384740382
ACH-000256,-0.038397435067125306
ACH-000257,-0.20631590421330934
ACH-000258,0.05242655036106414
ACH-000259,-0.3102932117811423
ACH-000260,-0.03550204528389396
ACH-000261,0.09237922832493972
ACH-000262,0.27610650884598315
ACH-000263,0.18049401848277555
ACH-000264,0.04599000836920659
ACH-000265,0.10046009911731413
ACH-000266,0.06934527471305273
ACH-000272,0.10468018223377644
ACH-000274,0.045714031517781764
ACH-000277,0.07077282621839161
ACH-000278,0.012136451535218766
ACH-000279,0.11456015316645535
ACH-000280,-0.07779634308956497
ACH-000281,0.0006822254418890582
ACH-000288,0.06312229868409046
ACH-000291,0.11245639825109303
ACH-000293,0.1618532673623148
ACH-000294,-0.07356125737780993
ACH-000295,0.13851987260230153
ACH-000296,0.06577713541234445
ACH-000302,0.13292614195541644
ACH-000304,0.1188614400807534
ACH-000307,0.06879050357938889
ACH-000308,0.005996150615495657
ACH-000310,0.03473193492609282
ACH-000311,0.15948772342843234
ACH-000312,0.001981315793479384
ACH-000315,-0.11173757945496447
ACH-000316,-0.05720952691736993
ACH-000317,0.3184290270885693
ACH-000318,0.17602439378774054
ACH-000319,0.009024119000627662
ACH-000320,0.14126178975712114
ACH-000322,0.027190005973125386
ACH-000323,0.20687554726297527
ACH-000324,0.05311797839573084
ACH-000329,-0.055340022509676345
ACH-000330,0.048344993526234815
ACH-000331,0.16507914300130888
ACH-000332,0.06572007105770979
ACH-000334,0.115396009403645
ACH-000335,0.1346662845159803
ACH-000336,0.3957577978701113
ACH-000337,0.013029037801839541
ACH-000338,0.06619637421301433
ACH-000339,0.08391569986741608
ACH-000341,0.08464050635523912
ACH-000348,0.08595977109487166
ACH-000350,0.12340275608606185
ACH-000352,0.07368686524807604
ACH-000356,0.12557537462436594
ACH-000361,0.12033780294314605
ACH-000362,-0.011491762651433434
ACH-000363,0.0551348640309863
ACH-000364,0.2893274969525668
ACH-000365,0.10088678801212747
ACH-000366,-0.02217036764667477
ACH-000368,-0.17094345008729173
ACH-000374,0.27460023640232395
ACH-000375,-0.06744109846979836
ACH-000376,-0.023430274602586447
ACH-000381,-0.0565346880438875
ACH-000383,0.05835914562881633
ACH-000387,0.07494718671341948
ACH-000389,-0.02771313154961148
ACH-000390,0.06993069488351533
ACH-000393,0.09375064242033893
ACH-000395,-0.05608173406205946
ACH-000396,0.4963764443904583
ACH-000397,0.08598555171453467
ACH-000401,-0.10214035166343996
ACH-000402,0.14826070540369418
ACH-000403,0.06185400344496825
ACH-000404,-0.10026800933613356
ACH-000406,0.09880604251837094
ACH-000407,0.1158691499366509
ACH-000408,0.4618941624356847
ACH-000410,0.06602096156636668
ACH-000411,0.05903395348646213
ACH-000414,0.1390350506296027
ACH-000415,0.18047331756927532
ACH-000416,0.08048989016064123
ACH-000420,-0.033006987821514414
ACH-000421,0.1569990647962906
ACH-000424,-0.004889130502432539
ACH-000425,0.040901484987620376
ACH-000426,0.13553240682219198
ACH-000427,-0.012361285686810565
ACH-000433,0.04605604960072504
ACH-000435,0.34984880469794
ACH-000436,0.12167169277639467
ACH-000444,0.12819145949056104
ACH-000445,0.014381533770285141
ACH-000448,0.03571999153361487
ACH-000450,0.1422086054307169
