,RHEBL1 (121268)
ACH-000004,-0.007562905422972502
ACH-000005,0.14012764984698428
ACH-000007,0.15518637233947774
ACH-000009,0.02613554795523448
ACH-000011,-0.05505915512705719
ACH-000012,0.02665225201894045
ACH-000013,-0.12208095853932895
ACH-000014,0.04364368167180363
ACH-000015,0.009300656102725095
ACH-000017,-0.0346630611988335
ACH-000018,-0.2289596280290413
ACH-000019,-0.03772010858126948
ACH-000021,0.031888045529390625
ACH-000022,-0.032704123366211486
ACH-000025,-0.17060807289930022
ACH-000028,-0.012356921169495534
ACH-000030,-0.0574603938572946
ACH-000035,-0.009486479966872931
ACH-000036,-0.03906058384868713
ACH-000037,-0.08736646413083217
ACH-000039,-0.08265187280916697
ACH-000040,-0.15184225406760374
ACH-000041,-0.10821780670776192
ACH-000042,0.014413777550263303
ACH-000045,-0.1475488589691988
ACH-000047,0.022337403345785125
ACH-000052,0.1324835761012079
ACH-000053,-0.1083716464828023
ACH-000054,0.0021177982111042193
ACH-000055,-0.024077528756656485
ACH-000060,0.23076834769014495
ACH-000067,-0.1118412873837246
ACH-000070,0.02115323605014552
ACH-000075,0.04945303030708308
ACH-000078,-0.10247184665828317
ACH-000082,0.014267245081520729
ACH-000085,-0.045337530852749684
ACH-000086,-0.17574951196194338
ACH-000087,0.016339459793998017
ACH-000092,-0.03654541626283555
ACH-000095,-0.10240922125928544
ACH-000097,0.09681403594166307
ACH-000098,-0.01146294688432122
ACH-000099,0.02701506688833901
ACH-000108,0.11328739517833848
ACH-000113,-0.05358016791793488
ACH-000116,0.03237273184847439
ACH-000118,-0.00862157788911702
ACH-000120,0.047392308966223866
ACH-000123,0.03927597685794988
ACH-000127,-0.13529731368862313
ACH-000128,-0.10532000064572898
ACH-000132,-0.045653409623456126
ACH-000133,-0.09433057988565384
ACH-000137,-0.19666424775135127
ACH-000138,-0.08412040895145112
ACH-000142,0.033341143212334966
ACH-000143,-0.07173700369893654
ACH-000146,-0.04297198272630825
ACH-000148,-0.07864661249467678
ACH-000150,0.06564767219779362
ACH-000152,-0.0958502345215448
ACH-000153,-0.1711246514136039
ACH-000159,-0.03767643435976828
ACH-000160,-0.1083690584742839
ACH-000163,-0.053194365429395964
ACH-000167,-0.027086976190157125
ACH-000168,0.06889820143360215
ACH-000169,-0.07188884243497562
ACH-000178,-0.03937862510774904
ACH-000183,-0.038020678765610834
ACH-000188,0.037025215537996536
ACH-000189,0.1110212344227393
ACH-000190,0.09624448982187224
ACH-000198,0.0010079377184886266
ACH-000203,0.19424157941955536
ACH-000204,-0.008147500519243183
ACH-000206,-0.21237988129236995
ACH-000207,-0.016086986307235686
ACH-000208,0.055510787677196485
ACH-000210,-0.2628746887382111
ACH-000211,-0.07286365183333321
ACH-000215,-0.09610586956836836
ACH-000221,0.026932799275427452
ACH-000222,0.13052131259139513
ACH-000223,0.03843591496870928
ACH-000226,-0.10585544833148644
ACH-000227,-0.01369462540983253
ACH-000228,-0.029088996750517314
ACH-000231,-0.039285062679628516
ACH-000232,-0.021342302713982828
ACH-000233,-0.13740715691044614
ACH-000234,-0.09627884449505696
ACH-000235,-0.038520876503422216
ACH-000237,-0.09443636043839104
ACH-000238,-0.190455026649118
ACH-000242,0.10138420453512673
ACH-000243,0.02965830918299434
ACH-000244,0.12696553275752762
ACH-000246,-0.057047529628242624
ACH-000248,-0.0640452037239263
ACH-000250,-0.011171799545533398
ACH-000251,-0.054212782166909716
ACH-000252,0.032807784125549404
ACH-000253,0.010942991779348005
ACH-000255,0.08142873704231969
ACH-000256,0.038019494495023794
ACH-000257,0.2456939489233362
ACH-000258,-0.04587215909369227
ACH-000259,0.05870698822898564
ACH-000260,-0.08919840243546442
ACH-000261,-0.12307850358845525
ACH-000262,-0.0601481842055935
ACH-000263,-0.10848300829145403
ACH-000264,-0.12369461019174262
ACH-000265,-0.005866581471272317
ACH-000266,-0.004942579385999782
ACH-000272,0.06528047773794142
ACH-000274,0.002256421832464808
ACH-000277,-0.11065457309883037
ACH-000278,-0.05400964701358092
ACH-000279,-0.040476202409764656
ACH-000280,-0.023832685427954445
ACH-000281,-0.06608557999770867
ACH-000288,-0.18972960164240246
ACH-000291,-0.04076662085451503
ACH-000293,-0.02973190008376158
ACH-000294,-0.0349924032587904
ACH-000295,0.05788586832829393
ACH-000296,-0.2444059717002597
ACH-000302,-0.03631177550963389
ACH-000304,0.0546506949597198
ACH-000307,-0.06739194784711648
ACH-000308,-0.025444810386195598
ACH-000310,0.06737294923499408
ACH-000311,0.19363384914753706
ACH-000312,0.004957019084769461
ACH-000315,-0.08443417801204975
ACH-000316,-0.1116672405789628
ACH-000317,-0.0058399786120592505
ACH-000318,-0.2938435866199185
ACH-000319,-0.01280479988727258
ACH-000320,-0.10838842553967334
ACH-000322,-0.16843382095949488
ACH-000323,0.027363327013657682
ACH-000324,-0.035473737938443134
ACH-000329,-0.051109502173977334
ACH-000330,-0.05461133844305842
ACH-000331,-0.13875589454112197
ACH-000332,-0.022478671737127368
ACH-000334,-0.1649593890757074
ACH-000335,-0.2052197415317996
ACH-000336,0.106205383508123
ACH-000337,-0.08720242765737224
ACH-000338,-0.22428737482458447
ACH-000339,-0.13036516818317115
ACH-000341,-0.12344567003556865
ACH-000348,0.008693235852430325
ACH-000350,0.02943774225625817
ACH-000352,0.09434717758638354
ACH-000356,-0.05613572792384604
ACH-000361,0.08308276894294306
ACH-000362,-0.10877029775079572
ACH-000363,-0.0735016397750459
ACH-000364,-0.053033160253531365
ACH-000365,-0.17499870412683066
ACH-000366,-0.01299239046653204
ACH-000368,-0.22003579285293665
ACH-000374,-0.1171286663300862
ACH-000375,-0.1079984809857834
ACH-000376,0.02513444848247956
ACH-000381,0.052077268029611885
ACH-000383,-0.03153430901933655
ACH-000387,0.013864651369587859
ACH-000389,0.06575032947982383
ACH-000390,0.000620223519416409
ACH-000393,0.00871072492194871
ACH-000395,-0.10788454638828253
ACH-000396,0.10873027874806702
ACH-000397,-0.06912532767155277
ACH-000401,0.09395403809486162
ACH-000402,-0.14108251141344155
ACH-000403,0.0003203529475108791
ACH-000404,-0.2979743450529724
ACH-000406,-0.1050906159414392
ACH-000407,-0.07580367086525566
ACH-000408,-0.11795312116782827
ACH-000410,-0.13011142315876778
ACH-000411,0.015059163314974129
ACH-000414,-0.09405527820248763
ACH-000415,0.016022340703666857
ACH-000416,-0.03618160325922031
ACH-000420,-0.020480765123823755
ACH-000421,-0.09797304739117042
ACH-000424,-0.0922855048888496
ACH-000425,-0.05278143555964607
ACH-000426,-0.2798741341479504
ACH-000427,0.0007578759205244371
ACH-000433,-0.039277287743100235
ACH-000435,-0.04447470332399972
ACH-000436,-0.02256117400466021
ACH-000444,0.20357720764289086
ACH-000445,0.02692035515638496
ACH-000448,0.0032006891323716137
ACH-000450,-0.12052724593779325
ACH-000452,-0.13933494984246952
ACH-000454,-0.039820752166229115
ACH-000458,0.015610188259182282
ACH-000459,-0.07846618721048237
ACH-000460,-0.11488349491617884
ACH-000461,-0.23920160512946895
ACH-000463,-0.0776207329757257
ACH-000464,-0.013428843314831835
ACH-000466,-0.11099546082601716
ACH-000467,0.01571804906995171
ACH-000468,-0.07829613338517205
ACH-000469,0.015129675238294775
ACH-000470,-0.05137948640273637
ACH-000471,-0.021121624724027885
ACH-000472,-0.08043041257968894
ACH-000473,0.18070855289188947
ACH-000475,-0.06365443205597975
ACH-000476,-0.012982270696996182
ACH-000477,0.13975751605860848
ACH-000479,-0.13199700040382226
ACH-000480,-0.08136948785313243
ACH-000481,-0.15739809910875482
ACH-000483,0.006483619415341303
ACH-000484,0.14316183778661792
ACH-000485,-0.04130143448991108
ACH-000486,-0.04304162268241499
ACH-000487,0.005104566841819138
ACH-000488,0.09616215779081498
ACH-000490,-0.13698833800235405
ACH-000491,-0.008364184677648889
ACH-000495,0.20004513347174652
ACH-000496,-0.05909842295397336
ACH-000499,-0.15819218172242774
ACH-000500,0.14861952631745912
ACH-000502,0.04795819027736508
ACH-000503,-0.3828299434691544
ACH-000505,0.0008486644225404527
ACH-000507,-0.04706138821579665
ACH-000510,0.01207640719962638
ACH-000511,-0.0013633276602157286
ACH-000512,0.08939076739894652
ACH-000516,-0.06025803411858874
ACH-000517,-0.08646599788529155
ACH-000518,-0.013534554209228708
ACH-000520,-0.2325864449990002
ACH-000521,-0.0228447247900236
ACH-000522,-0.06753003230232117
ACH-000524,-0.04122381630844957
ACH-000527,0.05216187215266845
ACH-000528,0.027935440814399443
ACH-000537,-0.03323863057989787
ACH-000541,-0.05421464288174666
ACH-000542,-0.06599913110575556
ACH-000544,-0.05649885328801139
ACH-000545,-0.058671594598789976
ACH-000547,-0.21158183224345206
ACH-000548,0.04280558291732056
ACH-000549,-0.20442355709302296
ACH-000550,-0.033835585557080265
ACH-000552,-0.03040871197441962
ACH-000556,0.010041401904878271
ACH-000557,-0.05251806162578805
ACH-000569,0.2515243428123689
ACH-000570,0.04035871166973009
ACH-000571,0.02362481065191851
ACH-000573,0.057562762537437924
ACH-000576,-0.4776563208530906
ACH-000579,-0.2206692526601466
ACH-000580,-0.039230678105829656
ACH-000584,-0.08857016617612966
ACH-000585,-0.055344493808818604
ACH-000588,-0.09394025901441633
ACH-000589,-0.02198190062243285
ACH-000591,-0.21566134913162915
ACH-000593,0.03362871678403142
ACH-000600,-0.05158956201853025
ACH-000601,-0.029872650443317137
ACH-000605,-0.05108070706979132
ACH-000606,-0.0016117154472611846
ACH-000608,-0.08814592543262682
ACH-000614,-0.10986832824533294
ACH-000616,-0.06850162243336885
ACH-000618,-0.08414587560776764
ACH-000619,0.06632748917615312
ACH-000620,0.03150256500585481
ACH-000621,-0.10043761694566658
ACH-000622,0.014881643496831853
ACH-000623,-0.0796553158700744
ACH-000624,-0.08873238530964238
ACH-000627,0.012499405589990204
ACH-000630,-0.15612745856417898
ACH-000631,-0.03616920981694481
ACH-000632,0.02175784938207933
ACH-000633,0.040317256000065936
ACH-000637,0.10364169053303716
ACH-000638,-0.030871220332712144
