,ZSCAN10 (84891)
ACH-000004,0.06928573563824778
ACH-000005,0.08964554225803542
ACH-000007,0.08281816756247694
ACH-000009,-0.06637979568260173
ACH-000011,-0.21032672570193
ACH-000012,-0.22092242575312449
ACH-000013,-0.07786039445843958
ACH-000014,-0.02336193749423641
ACH-000015,-0.1852427444311444
ACH-000017,0.02752251658795823
ACH-000018,-0.16961021508579446
ACH-000019,-0.2303272329261196
ACH-000021,-0.18053003511418966
ACH-000022,-0.08191644636235756
ACH-000025,-0.14133723069994272
ACH-000028,-0.015480824936792056
ACH-000030,-0.13284943142814684
ACH-000035,0.0696858472426245
ACH-000036,-0.4829745864563843
ACH-000037,-0.10148823494554504
ACH-000039,0.08118954453516837
ACH-000040,-0.2097892910468736
ACH-000041,-0.01871979195070176
ACH-000042,-0.0339292342753604
ACH-000045,-0.06311827023357718
ACH-000047,-0.02378962442779332
ACH-000052,-0.05770444122656495
ACH-000053,-0.04588899618820706
ACH-000054,-0.07937299370301654
ACH-000055,-0.07264213262365865
ACH-000060,-0.21350217200223448
ACH-000067,-0.05015925875357369
ACH-000070,-0.06356616106646136
ACH-000075,0.09424223150847892
ACH-000078,0.01233342182920956
ACH-000082,-0.022935934662469848
ACH-000085,-0.06795016101183286
ACH-000086,-0.09307632587049004
ACH-000087,-0.14851881057106053
ACH-000092,-0.13486217862028388
ACH-000095,-0.07940378127676415
ACH-000097,-0.117641047741624
ACH-000098,-0.17847075896343675
ACH-000099,-0.001269623843112458
ACH-000108,-0.065228469169897
ACH-000113,-0.039362388161813464
ACH-000116,-0.10113964317205433
ACH-000118,-0.12562390199429066
ACH-000120,-0.059349064172180874
ACH-000123,-0.15530205497017682
ACH-000127,-0.01413195210925042
ACH-000128,-0.2078225224109252
ACH-000132,-0.2188075373313305
ACH-000133,-0.0946337029923842
ACH-000137,-0.013799094287731477
ACH-000138,-0.135219684184049
ACH-000142,-0.1764369498309477
ACH-000143,0.1594788055881726
ACH-000146,-0.06999277991151122
ACH-000148,-0.02774898484051374
ACH-000150,-0.32610252478050605
ACH-000152,0.01758752543716976
ACH-000153,-0.017675864703926264
ACH-000159,-0.09913896196898156
ACH-000160,-0.09616960743324487
ACH-000163,0.08818215161163596
ACH-000167,-0.1346840512536738
ACH-000168,-0.02527292366034696
ACH-000169,-0.15850529062826918
ACH-000178,-0.019753100657878747
ACH-000183,-0.06394135723331389
ACH-000188,-0.08784408502116656
ACH-000189,-0.3694275578098105
ACH-000190,-0.08706605438576723
ACH-000198,0.013861875129307295
ACH-000203,-0.5935890734389442
ACH-000204,-0.044245631520344594
ACH-000206,0.018345419955785692
ACH-000207,-0.13268000626764345
ACH-000208,-0.07568655520752833
ACH-000210,-0.1175035789614561
ACH-000211,-0.003652227298838428
ACH-000215,-0.16093159711953894
ACH-000221,-0.2045271239925652
ACH-000222,-0.001464512877125497
ACH-000223,-0.014111304951305956
