,GLDN (342035)
ACH-000004,-0.06610511791673004
ACH-000005,-0.2471760735520531
ACH-000007,0.0392362470129585
ACH-000009,-0.032992409444751805
ACH-000011,-0.13549137324585647
ACH-000012,-0.091443138772767
ACH-000013,-0.05029134503468953
ACH-000014,-0.2382519848606561
ACH-000015,-0.0029935961984068195
ACH-000017,-0.08711040241274251
ACH-000018,0.09973212679318752
ACH-000019,0.07006834650098963
ACH-000021,0.0934594518076754
ACH-000022,-0.11485991787212255
ACH-000025,-0.19731835513663126
ACH-000028,-0.011043620333754223
ACH-000030,-0.06482677029722507
ACH-000035,-0.23392144804552215
ACH-000036,-0.043525428161925415
ACH-000037,0.10602548860463692
ACH-000039,0.004599761058797695
ACH-000040,0.0974426855812213
ACH-000041,0.059183715088982326
ACH-000042,0.003540591534037878
ACH-000045,-0.026284635825350497
ACH-000047,-0.14460301581710375
ACH-000052,-0.3131324754382953
ACH-000053,-0.011186502622029066
ACH-000054,-0.06929056306991736
ACH-000055,-0.021835834713348372
ACH-000060,0.0666086167889981
ACH-000067,-0.07496824236241417
ACH-000070,-0.197183164530491
ACH-000075,-0.11755052761824653
ACH-000078,-0.11500935987987053
ACH-000082,0.02101392078072469
ACH-000085,-0.05095969345252038
ACH-000086,0.041931095596063735
ACH-000087,-0.2181547354704987
ACH-000092,0.02444280125933744
ACH-000095,-0.036891361434715136
ACH-000097,0.06382091026524417
ACH-000098,-0.006459505216416686
ACH-000099,0.008244103163714385
ACH-000108,0.002676517211393418
ACH-000113,-0.12313041141472847
ACH-000116,-0.04015365158288259
ACH-000118,0.039328881894612915
ACH-000120,-0.032192749145692555
ACH-000123,0.08150252374014624
ACH-000127,-0.012154678432002065
ACH-000128,-0.05767351121606476
ACH-000132,-0.10707815075846497
ACH-000133,-0.044417906050321664
ACH-000137,-0.027001513045703272
ACH-000138,0.08051498962653794
ACH-000142,-0.06395265841068155
ACH-000143,-0.06995779887491489
ACH-000146,-0.04522443950208095
ACH-000148,-0.03942308793582135
ACH-000150,0.08368116537762271
ACH-000152,-0.056169529772957666
ACH-000153,-0.13889294583122852
ACH-000159,-0.02092429507136697
ACH-000160,-0.17145691686995207
ACH-000163,0.03750135241574616
ACH-000167,-0.21150024149991414
ACH-000168,0.03371751108565412
ACH-000169,0.03807192507857752
ACH-000178,0.024555955272740675
ACH-000183,-0.11292754868036955
ACH-000188,0.13569827513015414
ACH-000189,0.002537666081681573
ACH-000190,-0.07155923128778828
ACH-000198,-0.0623778109166301
ACH-000203,0.224056367497621
ACH-000204,-0.061878077656579315
ACH-000206,-0.11954482459922648
ACH-000207,-0.15540513993410798
ACH-000208,0.06093252427578672
ACH-000210,0.17445863651784838
ACH-000211,-0.03816956145580055
ACH-000215,-0.011265077753471195
ACH-000221,-0.09218038931393742
ACH-000222,0.03699034509214113
ACH-000223,-0.12835435692478955
ACH-000226,-0.0418044356919952
ACH-000227,-0.14892357587466012
ACH-000228,-0.01865352744607809
ACH-000231,-0.06476945111525037
ACH-000232,-0.02384885471320565
ACH-000233,-0.057153079505787324
ACH-000234,0.017476561779605312
ACH-000235,0.03701823158984032
ACH-000237,-0.07188420282836355
ACH-000238,0.0007499566532469229
ACH-000242,-0.3988829634988004
ACH-000243,-0.040818098134907936
ACH-000244,-0.10368497983943976
ACH-000246,0.042763705397745835
ACH-000248,-0.2489519255599143
ACH-000250,-0.026907301427283058
ACH-000251,-0.1870364311543285
ACH-000252,-0.09715186160959384
ACH-000253,-0.006684256997026725
ACH-000255,-0.1998835516191617
ACH-000256,-0.15165795361966794
ACH-000257,0.12955964616333215
ACH-000258,-0.07959293784816251
ACH-000259,-0.07679535472860004
ACH-000260,0.0329397522749945
ACH-000261,-0.07047801418188393
ACH-000262,-0.08622984727526213
ACH-000263,0.1819397064081967
ACH-000264,-0.1073596669328402
ACH-000265,0.002263009659051275
ACH-000266,-0.07127363508279289
ACH-000272,-0.05220290562537551
ACH-000274,-0.11462446475982425
ACH-000277,-0.03636867019263832
ACH-000278,-0.12254074596586327
ACH-000279,-0.09611908274032026
ACH-000280,0.050144080085497256
ACH-000281,0.1588141805504197
ACH-000288,0.001119752275907268
ACH-000291,-0.007516503684579244
ACH-000293,-0.057582332864662335
ACH-000294,0.01025603531297456
ACH-000295,-0.023185707445670133
ACH-000296,-0.10773557146409862
ACH-000302,-0.02816578929163359
ACH-000304,0.107348380382046
ACH-000307,-0.08917318884980703
ACH-000308,8.386184305682168e-05
ACH-000310,-0.13417746171723188
ACH-000311,0.04406150839282438
ACH-000312,0.04908392068845095
ACH-000315,-0.028593051442692138
ACH-000316,-0.001327859339681988
ACH-000317,-0.005733518961452918
ACH-000318,0.06124318150101605
ACH-000319,-0.036512971138118334
ACH-000320,0.002535623197341602
ACH-000322,-0.06998569159701945
ACH-000323,0.1061653450653978
ACH-000324,0.02546496731696449
ACH-000329,0.029644609812119294
ACH-000330,-0.1330828860182919
ACH-000331,-0.11675021443996185
ACH-000332,-0.013611688658418388
ACH-000334,0.1735101193357176
ACH-000335,0.13107368463546734
ACH-000336,-0.18734466672916592
ACH-000337,-0.008125855204258702
ACH-000338,0.4128831479068296
ACH-000339,-0.03120614543920496
ACH-000341,-0.05188131795562045
ACH-000348,-0.025091501861251024
ACH-000350,-0.029487763986436124
ACH-000352,-0.10283753597726401
ACH-000356,0.004898252833022568
ACH-000361,0.20899224891099452
ACH-000362,0.02595989448937118
ACH-000363,-0.04578911937101827
ACH-000364,-0.006179316523946389
ACH-000365,0.06315366476463563
ACH-000366,-0.06945519912212557
ACH-000368,-0.12336638230389932
ACH-000374,0.14711679958336593
ACH-000375,-0.038411994378428266
ACH-000376,-0.09607154926207903
ACH-000381,-0.0024505804655387035
ACH-000383,-0.02259692175766397
ACH-000387,-0.08996400997699835
ACH-000389,-0.02898522428982512
ACH-000390,0.04790473688212383
ACH-000393,0.04434488381789558
ACH-000395,0.00736287730020338
ACH-000396,0.1742640484894061
ACH-000397,-0.048667558651769464
ACH-000401,-0.04236323516717429
ACH-000402,-0.14561121093347787
ACH-000403,-0.1097978411267566
ACH-000404,0.023548960726389286
ACH-000406,-0.002913464297341196
ACH-000407,-0.10641244247471478
ACH-000408,-0.1750527933461552
ACH-000410,-0.09248061024928672
ACH-000411,-0.009127089283464326
ACH-000414,0.0014967789341538461
ACH-000415,-0.04616909686995931
ACH-000416,-0.027724737638440747
ACH-000420,0.032055469208164135
ACH-000421,0.013483536101409994
ACH-000424,-0.09805351281935502
ACH-000425,-0.016874632275111642
ACH-000426,-0.022943593631371696
ACH-000427,-0.13922596921714273
ACH-000433,-0.1317325127065056
ACH-000435,-0.3629701128081886
ACH-000436,-0.03667956215103933
ACH-000444,-0.07200694700594268
ACH-000445,-0.08549755982349283
ACH-000448,-0.07044712085072073
ACH-000450,7.718055943667055e-05
ACH-000452,-0.08908610269741032
ACH-000454,0.06813779909023608
ACH-000458,-0.13414570082803054
ACH-000459,-0.04866573800422417
ACH-000460,-0.14162585466432193
ACH-000461,0.08199182542978115
ACH-000463,0.017966335411399838
ACH-000464,-0.10085560843335918
ACH-000466,0.0933166116989686
ACH-000467,-0.018253767443530376
ACH-000468,0.009809308612587973
ACH-000469,0.01433196796742157
ACH-000470,-0.06320042101609061
ACH-000471,0.08275621085858803
ACH-000472,0.0056169350615957354
ACH-000473,0.15937592068427311
ACH-000475,-0.0052302909861220975
ACH-000476,0.007491766512045539
ACH-000477,-0.2553300496963447
ACH-000479,0.10223571927895723
ACH-000480,-0.07080580269993993
ACH-000481,0.0006134809347404872
ACH-000483,-0.08218099530616567
ACH-000484,0.16862304912366508
ACH-000485,0.04789953089630496
ACH-000486,0.015557619987238015
ACH-000487,-0.0475806524377022
ACH-000488,-0.12344601072581365
ACH-000490,-0.03204924487751955
ACH-000491,-0.07858360434595593
ACH-000495,-0.08093986705359747
ACH-000496,0.021930755745552262
ACH-000499,-0.027851189404163233
ACH-000500,-0.09439948500577693
ACH-000502,-0.027541694118880244
ACH-000503,-0.10397069216801992
ACH-000505,-0.004611553934285681
ACH-000507,-0.009694219385618678
ACH-000510,-0.046125534949539214
ACH-000511,0.0006760097251275539
ACH-000512,-0.015369971959108403
ACH-000516,0.0026919117215793357
ACH-000517,-0.061845724322733615
ACH-000518,-0.10838615091271664
ACH-000520,-0.04919192648372715
ACH-000521,-0.040883955773074215
ACH-000522,-0.1226381359170206
ACH-000524,-0.07068239409158526
ACH-000527,-0.04026162619244225
ACH-000528,-0.16338027685340542
ACH-000537,-0.17206369887553974
ACH-000541,-0.013248094564994466
ACH-000542,0.0007650761162207112
ACH-000544,-0.09927545198586783
ACH-000545,0.012259922105951651
ACH-000547,-0.015997889668125792
ACH-000548,-0.07360066355284599
ACH-000549,0.09355419176479764
ACH-000550,0.07968007446435132
ACH-000552,-0.08933324410302547
ACH-000556,-0.09800232694552814
ACH-000557,-0.03595871112032211
ACH-000569,0.12402575202350405
ACH-000570,0.026073099479283785
ACH-000571,-0.13309926192859464
ACH-000573,-0.096611628061702
ACH-000576,-0.04190677098501399
ACH-000579,-0.1069374062975009
ACH-000580,0.04568888958979268
ACH-000584,0.03860941337725516
ACH-000585,-0.11898043286710765
ACH-000588,0.13938173621528546
ACH-000589,0.01857937634027686
ACH-000591,-0.1095030370784359
ACH-000593,-0.08954047292631245
ACH-000600,-0.15340239196474512
ACH-000601,-0.09335975724044336
ACH-000605,-0.039359984383723116
ACH-000606,-0.06861710782372853
ACH-000608,-0.020028028186720902
ACH-000614,-0.003679953174366393
ACH-000616,0.08644018083927314
ACH-000618,-0.007560167747776052
ACH-000619,-0.11130854512326822
ACH-000620,-0.20628777383538785
ACH-000621,0.033668646381610726
ACH-000622,0.026956012704426102
ACH-000623,-0.06901979953698648
ACH-000624,-0.09714962512780016
ACH-000627,0.03937345364337856
ACH-000630,0.020464472967279945
ACH-000631,-0.11045964545014217
ACH-000632,-0.1156388000853214
ACH-000633,0.025834831193349818
ACH-000637,0.038956182636627715
ACH-000638,-0.010894569644021652
ACH-000646,-0.057480509735696926
ACH-000647,-0.10081258627175498
ACH-000648,-0.053960992016553584
ACH-000649,-0.07904465489524662
ACH-000651,-0.09249883337562056
ACH-000652,0.008631593462442697
ACH-000653,0.12124628409792045
ACH-000657,0.031662649120361167
ACH-000658,-0.06608141543111408
ACH-000661,-0.03294174166118812
ACH-000662,0.3104481732410787
ACH-000663,-0.051938664146973255
ACH-000665,-0.03293349405334831
ACH-000671,-0.10949605513507908
ACH-000672,-0.40308678394300135
ACH-000673,-0.05330452372090172
ACH-000676,-0.048641478827103984
ACH-000677,-0.036664613829228095
ACH-000681,0.05290733459678186
ACH-000683,0.0017542352011814953
ACH-000684,-0.02903982320402603
ACH-000688,0.0021584218164942405
ACH-000693,-0.16185194535137407
ACH-000694,-0.13311050575548744
ACH-000695,-0.1279951398148591
ACH-000696,-0.054934634251630414
ACH-000697,-0.14723423410042433
ACH-000699,-0.04681323953799608
ACH-000701,0.059802328905545814
ACH-000706,0.03974856685561755
ACH-000711,-0.06451232738212502
ACH-000713,0.017513633128272355
ACH-000714,-0.024853097207629102
ACH-000718,0.010926976371542857
ACH-000720,0.008907112097198366
ACH-000721,-0.0034129474239311943
ACH-000724,0.09293975738283096
