,HDHD2 (84064)
ACH-000004,0.1649075583880356
ACH-000005,0.2483115395111857
ACH-000007,0.10661755360371104
ACH-000009,0.2090374507376944
ACH-000011,0.10229118955355382
ACH-000012,0.2485615524803425
ACH-000013,0.12608587201961066
ACH-000014,0.08654003565611056
ACH-000015,0.1262314671536184
ACH-000017,-0.08742314006027545
ACH-000018,0.2557261383139501
ACH-000019,0.12010101077328175
ACH-000021,0.2058797173847964
ACH-000022,0.14104413339251948
ACH-000025,-0.040460593437416405
ACH-000028,0.13953032721586991
ACH-000030,0.17317926342455606
ACH-000035,0.16203198962702542
ACH-000036,-0.0026251415918558
ACH-000037,0.22177575159449545
ACH-000039,0.13527115780177248
ACH-000040,0.3410374512782937
ACH-000041,0.051012552150734115
ACH-000042,0.12734154208752396
ACH-000045,0.06929747203024768
ACH-000047,0.21421483029979485
ACH-000052,0.15007678192720356
ACH-000053,0.18390299947517175
ACH-000054,0.05389409161651919
ACH-000055,0.0836216667050256
ACH-000060,0.1538245543681123
ACH-000067,0.2845787131342636
ACH-000070,-0.01505509302587688
ACH-000075,0.23043484542236686
ACH-000078,0.1715708340448422
ACH-000082,0.13665428451573342
ACH-000085,0.32426354572156685
ACH-000086,0.14691670978261112
ACH-000087,0.2205292858771136
ACH-000092,0.14243225556646658
ACH-000095,0.22392353437953136
ACH-000097,0.20449036120510666
ACH-000098,0.1382561312887997
ACH-000099,0.1387999792678896
ACH-000108,0.07532741221499846
ACH-000113,0.15184678610704155
ACH-000116,0.12927739096996346
ACH-000118,0.25453643316024993
ACH-000120,0.16672704329886473
ACH-000123,0.27797549285729106
ACH-000127,0.09511959062787066
ACH-000128,0.01921380724828697
ACH-000132,0.2085023804225774
ACH-000133,0.1284717849214756
ACH-000137,0.05512448456331268
ACH-000138,0.18731828076440452
ACH-000142,0.18199883112925166
ACH-000143,0.20072111227091727
ACH-000146,0.2248504810451856
ACH-000148,0.20455466494571514
ACH-000150,0.1357000402759656
ACH-000152,0.2362299439454517
ACH-000153,0.06737967177589761
ACH-000159,0.13536282786774986
ACH-000160,0.10474534965811036
ACH-000163,0.14581379341668407
ACH-000167,0.13077211553173998
ACH-000168,0.12924593080838054
ACH-000169,-0.021361211083013105
ACH-000178,0.16599178016727886
ACH-000183,-0.04455932214432665
ACH-000188,0.12211402271222167
ACH-000189,-0.06881776404557931
ACH-000190,0.12167575070574364
ACH-000198,0.209680882759514
ACH-000203,0.2653020687522628
ACH-000204,-0.10674794414459664
ACH-000206,0.002856333154180605
ACH-000207,0.3209989254351901
ACH-000208,0.028616053025506964
ACH-000210,0.03334000789788056
ACH-000211,0.17101377225799466
ACH-000215,0.18576971056406805
ACH-000221,0.12646976637977975
ACH-000222,0.11447309330259813
ACH-000223,0.0016935825385037235
ACH-000226,0.22691205415240925
ACH-000227,0.21486479586122675
ACH-000228,0.08381890006870042
ACH-000231,0.22595725326581276
ACH-000232,0.16946199677314402
ACH-000233,0.08743887392211586
ACH-000234,0.19900753343759053
ACH-000235,0.1421281622839155
ACH-000237,0.21006888747471308
ACH-000238,0.23245250384029054
ACH-000242,0.5213980866372651
ACH-000243,0.14916741729091587
ACH-000244,0.1201725911496687
ACH-000246,0.08382683956578643
ACH-000248,0.09899109635617813
ACH-000250,0.05546128318514931
ACH-000251,-0.03146822215502396
ACH-000252,0.18874383942358933
ACH-000253,0.2791000429533134
ACH-000255,0.19994511547699326
ACH-000256,0.08731805390770281
ACH-000257,0.17120208454973396
ACH-000258,0.05425331597341231
ACH-000259,0.16429550106485236
ACH-000260,0.20778213898192666
ACH-000261,0.1226370916199504
ACH-000262,-0.0616386905114247
ACH-000263,0.16770660150783642
ACH-000264,0.08359661581090526
ACH-000265,0.18012511679174836
ACH-000266,0.1061388685844522
ACH-000272,0.23031679707509745
ACH-000274,0.17591856306216705
ACH-000277,0.12419468827576312
ACH-000278,0.14081687613635208
ACH-000279,0.22199935653022984
ACH-000280,0.11815929127755467
ACH-000281,0.11929385124012387
ACH-000288,0.1520794436025225
ACH-000291,0.05080891584714519
ACH-000293,0.12069723100380365
ACH-000294,0.1280920103512995
ACH-000295,0.12527502925982534
ACH-000296,0.1359927800851599
ACH-000302,0.12041200648975725
ACH-000304,0.20853793271522214
ACH-000307,0.16976552267487632
ACH-000308,0.14947581191035011
ACH-000310,0.23423416183285775
ACH-000311,0.15722211982780454
ACH-000312,0.1857057829644452
ACH-000315,-0.015474996365849238
ACH-000316,0.16402806697635766
ACH-000317,0.1278899519649449
ACH-000318,0.11095124393753032
ACH-000319,0.2785812038040026
ACH-000320,0.08448630386525385
ACH-000322,0.13999165155249862
ACH-000323,0.07997254737309435
ACH-000324,0.1972865598302868
ACH-000329,0.28113389840668085
ACH-000330,0.328807125647128
ACH-000331,0.20496011053972446
ACH-000332,0.11899776872988345
ACH-000334,0.0403998067392565
ACH-000335,0.30917685200267425
ACH-000336,-0.041006647881451384
ACH-000337,-0.1092662474210538
ACH-000338,0.4883833243427772
ACH-000339,0.18089867114727856
ACH-000341,0.27807280834609804
ACH-000348,0.08997124508648237
ACH-000350,0.19100573427160836
ACH-000352,0.2874613940841639
ACH-000356,0.060755853954825134
ACH-000361,0.07858691224866098
ACH-000362,0.2412548907141308
ACH-000363,0.2184004669419584
ACH-000364,0.02308423090895256
ACH-000365,0.31667327112701754
ACH-000366,0.13834381404994045
ACH-000368,0.3038240074850028
ACH-000374,0.2747211640503449
ACH-000375,0.2626112929357463
ACH-000376,0.10704213422692893
ACH-000381,0.023910355612910373
ACH-000383,0.14258686056722128
ACH-000387,0.2872096594778045
ACH-000389,0.12382937625637055
ACH-000390,0.11387153047575735
ACH-000393,0.0973589464465886
ACH-000395,0.24322153404459065
ACH-000396,0.24174815789219456
ACH-000397,0.1229997340020794
ACH-000401,0.1830091341288062
ACH-000402,0.495150555462957
ACH-000403,0.12380516813422793
ACH-000404,0.24583302586719785
ACH-000406,0.1459927438986128
ACH-000407,0.09593662061368173
ACH-000408,0.0481812214344136
ACH-000410,0.22622372111199754
ACH-000411,0.2350870965403425
ACH-000414,0.1019689899924556
ACH-000415,0.14067982228896747
ACH-000416,0.1414586092573112
ACH-000420,0.16235459679154546
ACH-000421,0.2555019753496213
ACH-000424,0.2886551539699201
ACH-000425,0.08466347896353489
ACH-000426,0.14443862795443801
ACH-000427,0.12595354534528308
ACH-000433,-0.04288273181954095
ACH-000435,0.34602296468120275
ACH-000436,0.3648683851902065
ACH-000444,0.18071802833232326
ACH-000445,0.18679519964040206
ACH-000448,0.07816056907260971
ACH-000450,0.17925047671677574
ACH-000452,0.22730216455174
ACH-000454,0.277874716347614
ACH-000458,0.1545731044411992
ACH-000459,0.2012043708633628
ACH-000460,0.2908844840808105
ACH-000461,0.04498807414480816
ACH-000463,0.08253463669350625
ACH-000464,0.15581651296472035
ACH-000466,0.13220587320722904
ACH-000467,0.16782199263538808
ACH-000468,0.17106549774339205
ACH-000469,0.18650364037263945
ACH-000470,0.2697562281466715
ACH-000471,0.13046532124437898
ACH-000472,0.13634828632257748
ACH-000473,0.2221535736243236
ACH-000475,0.10544409835930048
ACH-000476,0.08175190326647112
ACH-000477,0.32386698619302423
ACH-000479,0.3995358269789368
ACH-000480,0.14559642995082495
ACH-000481,0.18820834035061831
ACH-000483,0.2780336219779141
ACH-000484,0.1740644635154321
ACH-000485,0.15691157762179134
ACH-000486,0.24244628670879356
ACH-000487,0.2197178998840359
ACH-000488,0.16377785080980778
ACH-000490,0.1453146378380169
ACH-000491,0.12480495880849796
ACH-000495,0.24264734558452275
ACH-000496,0.12837185754519748
ACH-000499,0.2761143882426297
ACH-000500,-0.3369195402928769
ACH-000502,0.07392205112246664
ACH-000503,0.2055956460636852
ACH-000505,0.03817344170263424
ACH-000507,0.21084943497007289
ACH-000510,0.2508966310543415
ACH-000511,0.21716884969265074
ACH-000512,0.2754971463099071
ACH-000516,0.2707421747805322
ACH-000517,0.16798322574700836
ACH-000518,0.15798370105177134
ACH-000520,0.04236212576236072
ACH-000521,0.2565091963958008
ACH-000522,0.1316261702176008
ACH-000524,0.1528517573232709
ACH-000527,0.07234924471430568
ACH-000528,0.1901887675249595
ACH-000537,0.20689599824536545
ACH-000541,-0.00372872060457349
ACH-000542,0.1542507141975022
ACH-000544,0.1107005421869805
ACH-000545,-0.05763512688745341
ACH-000547,0.10015507533021893
ACH-000548,0.0685375579078445
ACH-000549,0.0903199662315955
ACH-000550,0.0980790934758633
ACH-000552,0.21708348256230145
ACH-000556,0.12003992594057053
ACH-000557,0.2420735383600967
ACH-000569,0.1948081879303758
ACH-000570,0.15557039421193686
ACH-000571,0.1372776208934455
ACH-000573,0.25590985891374424
ACH-000576,0.2399936362993715
ACH-000579,0.19950620885583234
ACH-000580,0.15987682552635754
ACH-000584,0.11406376845481485
ACH-000585,0.16659633403772373
ACH-000588,0.1713184222140892
ACH-000589,0.2016824311206992
ACH-000591,0.10018813068414001
ACH-000593,0.0881131074367865
ACH-000600,0.17632137632294012
ACH-000601,0.23248900216063556
ACH-000605,0.21130112082520447
ACH-000606,0.12539986005767972
ACH-000608,0.10798603772684083
ACH-000614,0.14796856050329935
ACH-000616,0.015887953604074568
ACH-000618,0.110820218478321
ACH-000619,0.04905267268057111
ACH-000620,0.1960318836044845
ACH-000621,0.2241982596453875
ACH-000622,0.060621914672567966
ACH-000623,0.09581843896840904
ACH-000624,0.11751666551178848
ACH-000627,0.15499689732955166
ACH-000630,0.0021340472371679134
ACH-000631,0.04581757089446965
ACH-000632,0.2377560738988039
ACH-000633,0.20050999625811147
ACH-000637,0.20426549094309554
ACH-000638,-0.0131962303785563
ACH-000646,0.0157817208470359
ACH-000647,0.16254922545648015
ACH-000648,0.20579484494658087
ACH-000649,0.13565550666562098
ACH-000651,0.1100204735542398
ACH-000652,0.1768425193033305
ACH-000653,0.13421394961579874
ACH-000657,0.1917187533292882
ACH-000658,0.0323130698816655
ACH-000661,0.20766951750741008
ACH-000662,0.3401201148886953
ACH-000663,0.08903627298512233
ACH-000665,0.15267868786995825
ACH-000671,0.13798738047519366
ACH-000672,-0.10382262864279053
ACH-000673,0.1541740262103526
ACH-000676,0.13804707215696554
ACH-000677,0.16025085748943074
ACH-000681,0.04802116258509632
ACH-000683,0.11997784517823515
ACH-000684,0.3653991645251102
ACH-000688,0.10334808970200596
ACH-000693,0.14640481787457432
ACH-000694,0.20529021661134464
ACH-000695,0.22511218100988106
ACH-000696,0.19928739062924927
ACH-000697,0.1894990740192551
ACH-000699,0.16151034229007
ACH-000701,0.011170413666162627
ACH-000706,0.10345512571433456
ACH-000711,0.13317339282821955
ACH-000713,0.22362727682322234
ACH-000714,0.21418804091482266
ACH-000718,0.25510121502948296
ACH-000720,0.3001365448870635
ACH-000721,0.2086757821447411
ACH-000724,0.2582622798783124
ACH-000725,0.19260953779640808
ACH-000732,0.12724264505048466
ACH-000734,0.1524075565683262
ACH-000735,0.048199182129211884
ACH-000736,0.17080684967850446
ACH-000738,0.15997642967278514
ACH-000746,0.16453515233881758
ACH-000747,0.14210931417535985
ACH-000748,0.16808015572725762
ACH-000753,0.06401104850613183
ACH-000756,0.164557552439121
ACH-000757,0.017620772915797736
ACH-000758,-0.05536228216565983
ACH-000760,0.0999785320353561
ACH-000762,0.16848448826340842
ACH-000763,0.17897129695691205
ACH-000764,-0.0542455908009627
ACH-000765,0.14620295459872784
ACH-000766,0.0651605579946555
ACH-000767,0.17384860230841598
ACH-000768,0.2794403608346496
ACH-000769,0.2614917478938744
ACH-000770,0.18324725630457592
ACH-000771,0.0894973824953232
ACH-000773,0.20643496540273848
ACH-000776,0.09212384086826028
ACH-000777,0.08635116237632047
ACH-000778,0.10276913279100844
ACH-000781,0.11965953927651735
ACH-000782,0.14642409123610825
ACH-000783,0.14617345757814348
ACH-000784,0.16018306003268742
ACH-000785,0.026536357495738728
ACH-000787,0.20910988860972796
ACH-000788,0.16051128795355685
ACH-000791,0.1422501167743404
ACH-000792,0.14327666318480212
ACH-000794,0.16094883787084216
ACH-000796,0.1475048614717818
ACH-000798,0.21611625532854592
ACH-000799,0.17640787386247514
ACH-000800,0.2103930600047148
ACH-000802,0.08920052221616978
ACH-000804,0.3322336840550433
ACH-000805,0.2474211862627513
ACH-000809,0.0523098289134156
ACH-000810,0.1394182462313344
ACH-000811,0.14778702558705936
ACH-000817,0.13038062417155188
ACH-000819,0.03374948720375556
ACH-000820,0.31316111987304984
ACH-000821,0.08963259087402341
ACH-000822,0.16679654190708773
ACH-000823,0.1879897207093972
ACH-000824,0.0682771318869529
ACH-000827,0.20459158211911616
ACH-000829,0.03641425899543861
ACH-000831,0.2003499290191131
ACH-000832,0.05650938861788597
ACH-000833,0.10527577579673016
ACH-000834,0.1671621870629344
ACH-000835,0.09937273906982684
ACH-000836,0.1425991431212302
ACH-000837,0.2974033100038144
ACH-000838,0.2551945993962419
ACH-000839,0.03231373815168377
ACH-000840,0.18108557954545373
ACH-000841,0.13268939702490634
ACH-000843,0.059589508869149564
ACH-000846,0.1403329876400116
ACH-000847,0.27622268392510857
ACH-000848,0.15001557777516558
ACH-000849,0.06491102973098631
ACH-000851,0.18270824673785488
ACH-000855,0.11822957578696787
ACH-000856,0.11138515738195713
ACH-000858,0.2451468139336259
ACH-000859,0.15741595283581036
ACH-000861,0.14350573798219046
ACH-000862,0.18489755525620494
ACH-000865,0.149124852653604
ACH-000866,0.176436770744342
ACH-000867,0.0959307290386094
ACH-000869,0.18275557335236328
ACH-000872,0.2821092726167955
ACH-000873,0.27295592066561114
ACH-000876,0.13930512718429222
ACH-000878,0.21112916570055634
ACH-000880,0.019477265256847474
ACH-000881,0.13903290254627199
ACH-000882,0.018025479793239884
ACH-000884,0.10546292442060214
ACH-000885,0.3050848657485387
ACH-000887,0.20266839470850145
ACH-000889,0.24719771152722425
ACH-000896,0.16561289743044258
ACH-000898,0.1259383121253405
ACH-000900,0.17406428444958938
ACH-000901,0.14978031190005364
ACH-000905,0.25695972984059445
ACH-000906,0.1128270990433333
ACH-000907,0.20860227606702614
ACH-000910,0.20900737441259987
ACH-000911,0.16666328014858553
ACH-000912,0.12211029843303693
ACH-000913,0.1066850509349867
ACH-000915,-0.006770117407438316
ACH-000916,0.3316297075545709
ACH-000917,0.0431573782412809
ACH-000920,-0.03826475351758367
ACH-000921,0.1727747785106729
ACH-000924,0.16643221743620948
ACH-000926,0.10202410582715532
ACH-000928,0.1642509444439346
ACH-000929,0.21413620128472488
ACH-000932,0.032597363212326896
ACH-000935,-0.06452567352210985
ACH-000936,0.14366075167324255
ACH-000937,0.14140829956501816
ACH-000938,0.06888752917573919
ACH-000939,0.11032008315589834
ACH-000941,0.16454931808772086
ACH-000943,0.2403853526439188
ACH-000946,0.04368337994181752
ACH-000947,0.1400928739970756
ACH-000948,0.14351444246774048
ACH-000950,0.05189892397560767
ACH-000953,0.07625359664059335
ACH-000954,0.1424683528685087
ACH-000957,0.14667382325853867
ACH-000958,-0.01630275256069295
ACH-000960,0.20737660047576084
ACH-000963,0.032739163052451344
ACH-000968,0.2274341920999552
ACH-000969,0.06324136093193515
ACH-000972,0.17288580631196765
ACH-000973,0.17142382885424734
ACH-000974,0.23715793017653725
ACH-000978,0.2092028022973719
ACH-000984,-0.00960370491779542
ACH-000986,0.2058667543160248
ACH-000988,0.19006109622609868
ACH-000993,0.14634212050346965
ACH-000994,0.13527224242924246
ACH-000996,0.18125780004377148
ACH-001001,0.15457999325708616
ACH-001020,0.23074667553226186
ACH-001028,0.1263939054175902
ACH-001031,0.24382653495010514
ACH-001038,0.0973486924909754
ACH-001048,0.1954327736308236
ACH-001050,0.21602275744747146
ACH-001053,0.08923944431078544
ACH-001054,0.14964209179370416
ACH-001061,0.20373412342851765
ACH-001067,0.1869481968487466
ACH-001075,0.34220365936878194
ACH-001096,0.1554358695761657
ACH-001111,0.16444778228429108
ACH-001119,0.3130319226328101
ACH-001128,-0.2808797618508245
ACH-001134,0.17051077825026725
ACH-001151,0.18270501958266688
ACH-001163,0.1830245351853189
ACH-001164,0.34187568065907625
ACH-001183,0.2240542324424608
ACH-001192,-0.033926460818073934
ACH-001193,0.28722813907418226
ACH-001196,0.18976828059652875
ACH-001197,0.26673318187467426
ACH-001205,0.21204104657357484
ACH-001211,0.058704611924393475
ACH-001212,0.24817534609089525
ACH-001228,0.2600872157153916
ACH-001232,0.1997029711226372
ACH-001239,0.13063225264941658
ACH-001270,0.2563102425822597
ACH-001274,0.23860581021783586
ACH-001275,0.13559888038871065
ACH-001277,0.2529554657618577
ACH-001278,0.2753873309397304
ACH-001280,0.032113841733937165
ACH-001283,0.2103237923733494
ACH-001289,0.2416025638647085
ACH-001300,0.07401255310340273
ACH-001301,0.45048696200662
ACH-001302,0.2120385824715584
ACH-001306,0.1847412715309223
ACH-001318,0.20965142682968274
ACH-001322,0.18329021429718076
ACH-001328,0.2382046663803545
ACH-001332,0.20678695891958576
ACH-001336,0.11987086783061128
ACH-001346,0.05942118957715928
ACH-001353,0.06663057205096265
ACH-001354,0.2836367711297693
ACH-001367,0.3818259468930742
ACH-001368,0.1977045165641311
ACH-001374,0.18856545372724087
ACH-001377,0.08515623118019262
ACH-001380,0.1823918581929316
ACH-001391,0.26370029834078085
ACH-001408,0.05064546246699037
ACH-001430,0.2918418530822127
ACH-001431,0.045056725885812096
ACH-001450,0.0009272701284217973
ACH-001496,0.08390546877863861
ACH-001500,0.20898498527530396
ACH-001523,0.059726955667015635
ACH-001532,0.16376722771857116
ACH-001550,0.15798376921288776
ACH-001552,0.18056768053934874
ACH-001554,0.1313755391301518
ACH-001654,0.11479637561975448
ACH-001735,0.13000361730555976
ACH-001736,0.05888165452925536
ACH-001737,0.20903957027413095
ACH-001740,0.21762272342308656
ACH-001745,0.20527945405438808
ACH-001765,0.21629231178224906
