,OR1L6 (392390)
ACH-000004,-0.09656492512293324
ACH-000005,0.08495103985599213
ACH-000007,-0.3058735431353922
ACH-000009,-0.10490136155097046
ACH-000011,-0.14194312699420472
ACH-000012,-0.13104375910292432
ACH-000013,-0.07722647700287208
ACH-000014,-0.033498456236438136
ACH-000015,-0.3323858375772426
ACH-000017,-0.0402742693906317
ACH-000018,-0.11368449168682007
ACH-000019,-0.06483997618098476
ACH-000021,-0.12061675824667654
ACH-000022,-0.12573173480527364
ACH-000025,-0.05604559561600506
ACH-000028,-0.1931269777998769
ACH-000030,0.017105800856476637
ACH-000035,0.14878435068413948
ACH-000036,0.014303672731844227
ACH-000037,-0.24676831558362394
ACH-000039,-0.056368568766413225
ACH-000040,-0.16949813090835006
ACH-000041,0.15195619242250016
ACH-000042,-0.08257210393415605
ACH-000045,-0.021594346622507383
ACH-000047,-0.057185187886944724
ACH-000052,-0.017958904239154253
ACH-000053,-0.030314522797649863
ACH-000054,-0.08967160025261334
ACH-000055,0.017531317041035385
ACH-000060,-0.14490572580878822
ACH-000067,0.13581036336550634
ACH-000070,0.1122894575784896
ACH-000075,-0.006348049888994877
ACH-000078,-0.10950424965246547
ACH-000082,0.011570277469316126
ACH-000085,-0.4273407609937253
ACH-000086,0.05690675176538506
ACH-000087,-0.4698278892043339
ACH-000092,-0.13716412902481198
ACH-000095,-0.20031783517050575
ACH-000097,-0.2053007672782105
ACH-000098,-0.11857392431693628
ACH-000099,-0.048019307034579455
ACH-000108,0.03294999031991893
ACH-000113,0.061847420245063976
ACH-000116,-0.09892957986444016
ACH-000118,-0.06111794379259035
ACH-000120,-0.03564648622851173
ACH-000123,0.0041676599398799506
ACH-000127,0.005809204879590341
ACH-000128,-0.08022701171308112
ACH-000132,0.013272945989529284
ACH-000133,-0.17521623321611876
ACH-000137,0.02320211774706012
ACH-000138,-5.774013420123126e-05
ACH-000142,0.04717748279662275
ACH-000143,0.09800918568633678
ACH-000146,-0.07845415668577199
ACH-000148,-0.02889905627538427
ACH-000150,0.1077361727458465
ACH-000152,-0.03235904290680986
ACH-000153,-0.1740918340685374
ACH-000159,-0.0381198890195145
ACH-000160,-0.11748078169475658
ACH-000163,-0.03906770379047824
ACH-000167,-0.08648004125405001
ACH-000168,0.0044025621236377785
ACH-000169,-0.2405829985678428
ACH-000178,-0.16437890329698404
ACH-000183,0.09419141800849616
ACH-000188,-0.08816247604444936
ACH-000189,0.009352341032303998
ACH-000190,0.025461513984355092
ACH-000198,-0.12775762152501385
ACH-000203,-0.3126544273594421
ACH-000204,-0.036872501614890835
ACH-000206,0.1850977740794147
ACH-000207,-0.2270025779820337
ACH-000208,-0.27061048773372826
ACH-000210,-0.16445695939330712
ACH-000211,-0.010026158033299877
ACH-000215,0.005011544121849233
ACH-000221,-0.04710843887136005
ACH-000222,-0.11326226293968306
ACH-000223,-0.012107937731252322
ACH-000226,-0.10368495386621876
ACH-000227,-0.011591149027541908
ACH-000228,0.13248637750685766
ACH-000231,-0.05699187816386636
ACH-000232,-0.11734864654606213
ACH-000233,-0.034964745630230526
ACH-000234,-0.017083683199871906
ACH-000235,-0.09779442199263473
ACH-000237,-0.15766273218366075
ACH-000238,-0.08074725848466625
ACH-000242,-0.16287625177631188
ACH-000243,-0.02039503735873297
ACH-000244,-0.3586780846526612
ACH-000246,-0.08119883710523844
ACH-000248,0.2646764067417553
ACH-000250,-0.16680691114871024
ACH-000251,-0.04344392677886078
ACH-000252,0.07646150046641711
ACH-000253,-0.011894951696378357
ACH-000255,-0.12734705062264898
ACH-000256,-0.24791923998718304
ACH-000257,-0.05874961650919545
ACH-000258,-0.1026030801254634
ACH-000259,-0.12292598681612005
ACH-000260,0.12781513016115476
ACH-000261,-0.09267052354408613
ACH-000262,-0.033447090673990786
ACH-000263,-0.09685881374232584
ACH-000264,-0.022433761060543882
ACH-000265,-0.003572769670004901
ACH-000266,-0.029048978228111325
ACH-000272,-0.10014062832684864
ACH-000274,-0.038112570682440214
ACH-000277,-0.12444314706170632
ACH-000278,-0.15805890673221135
ACH-000279,-0.02308563835395105
ACH-000280,-0.2548365840347237
ACH-000281,0.13863783585772768
ACH-000288,-0.04471908359099728
ACH-000291,-0.12600711744764448
ACH-000293,-0.00828638483478738
ACH-000294,-0.0646870979559128
ACH-000295,0.02831513333747547
ACH-000296,-0.14111965818025407
ACH-000302,-0.08778163206038797
ACH-000304,-0.13212325038926698
ACH-000307,0.13602509543069866
ACH-000308,-0.13205173982003768
ACH-000310,0.1143471262367481
ACH-000311,-0.2598065851781005
ACH-000312,0.1317882692927534
ACH-000315,-0.05829906899963156
ACH-000316,-0.10076751778912192
ACH-000317,0.19565356481692772
ACH-000318,-0.055007085014416215
ACH-000319,-0.10583852859074358
ACH-000320,-0.20114423953486146
ACH-000322,0.07238818996087444
ACH-000323,-0.057637056082907076
ACH-000324,-0.013752773777680713
ACH-000329,-0.06175174944973254
ACH-000330,0.05942441016206615
ACH-000331,-0.2191079451018672
ACH-000332,-0.041938507885266235
ACH-000334,-0.14798194997619493
ACH-000335,-0.12554675621800393
ACH-000336,0.01623590661485455
ACH-000337,-0.2676400571720052
ACH-000338,-0.01928176596103676
ACH-000339,-0.12351067945711175
ACH-000341,-0.14758635256950622
ACH-000348,-0.1312576288394461
ACH-000350,-0.1048631343465313
ACH-000352,-0.1128411590578768
ACH-000356,-0.09382551620650036
ACH-000361,-0.2444598568665896
ACH-000362,-0.08820677068966705
ACH-000363,-0.08872653401847855
ACH-000364,0.02718678289094437
ACH-000365,-0.08430313280386995
ACH-000366,-0.08202758336275956
ACH-000368,-0.0054332650335047385
ACH-000374,-0.003560326437106629
ACH-000375,-0.17112112656067965
ACH-000376,-0.06045930827929365
ACH-000381,-0.33189032769121996
ACH-000383,-0.08415046656620953
ACH-000387,-0.10081599128842283
ACH-000389,-0.17484228735139293
ACH-000390,0.0013782616686096292
ACH-000393,-0.12491832270919405
ACH-000395,-0.3757130303618614
ACH-000396,0.13795177363757455
ACH-000397,-0.13263612500654895
ACH-000401,-0.2383417286894482
ACH-000402,0.0672629739089578
ACH-000403,-0.0029767804131677
ACH-000404,-0.0680465285346016
ACH-000406,-0.010448320989593548
ACH-000407,-0.07282863915594819
ACH-000408,0.06437227940018785
ACH-000410,-0.11082931088931937
ACH-000411,-0.13285886208367545
ACH-000414,-0.0430544413071074
ACH-000415,-0.07827632631966476
ACH-000416,-0.14122414907486175
ACH-000420,0.17145629797815942
ACH-000421,0.04616817013778368
ACH-000424,-0.006827460402634979
ACH-000425,-0.05303708399448052
ACH-000426,-0.042203118764038684
ACH-000427,0.06280261637673604
ACH-000433,-0.11433546706027548
ACH-000435,-0.1592309634492054
ACH-000436,-0.17135452021099187
ACH-000444,-0.14216945283549345
ACH-000445,-0.25692617089438485
ACH-000448,-0.0028358722335369703
ACH-000450,0.03801537379930338
ACH-000452,0.09122047628355502
ACH-000454,-0.03174384999015747
ACH-000458,-0.27113868732257856
ACH-000459,0.02490183146190204
ACH-000460,-0.004048734530632544
ACH-000461,-0.2445600402846945
ACH-000463,-0.23240486107306796
ACH-000464,-0.015514713486744637
ACH-000466,-0.02353139327620728
ACH-000467,-0.12120929283247613
ACH-000468,-0.11419021075006322
ACH-000469,-0.21144982783262675
ACH-000470,0.0780745791909471
ACH-000471,-0.00122547252423174
ACH-000472,-0.03330283591328538
ACH-000473,-0.03648165503285152
ACH-000475,-0.10354202858421444
ACH-000476,-0.11572352024760328
ACH-000477,-0.25034368733605394
ACH-000479,-0.08589488420220104
ACH-000480,-0.22466493588498285
ACH-000481,-0.1690701097239868
ACH-000483,0.04090950406426711
ACH-000484,-0.13700057497201978
ACH-000485,-0.05524360293698656
ACH-000486,-0.04188151840490198
ACH-000487,0.16711173182414216
ACH-000488,0.008202427937029634
ACH-000490,-0.10670845809625698
