,VCAM1 (7412)
ACH-000153,0.03158289015301241
ACH-000159,0.009470143905670156
ACH-000160,0.07277337474409104
ACH-000163,0.0275264091850234
ACH-000167,0.1367725833380903
ACH-000168,-0.06273231103932289
ACH-000169,-0.16245998749472726
ACH-000178,-0.1027167986429015
ACH-000183,-0.045780728088627376
ACH-000188,-0.06497609155330318
ACH-000189,0.07111915968167681
ACH-000190,-0.3050545365854133
ACH-000198,-0.024464168694834237
ACH-000203,0.182437067054358
ACH-000204,-0.195159120016638
ACH-000206,-0.0915562350375009
ACH-000207,-0.1885627138218216
ACH-000208,0.1407362402879546
ACH-000210,-0.2242424525739319
ACH-000211,0.050920654761546176
ACH-000215,0.002594460746266429
ACH-000221,-0.05024499133554297
ACH-000222,0.10789426434368976
ACH-000223,-0.10035524101528843
ACH-000226,-0.1976654881812961
ACH-000227,-0.05824896361000794
ACH-000228,-0.042116719341325284
ACH-000231,0.037567393711705234
ACH-000232,0.11998568937690905
ACH-000233,-0.008444170294347127
ACH-000234,-0.0033021523877739085
ACH-000235,-0.02390367650378486
ACH-000237,-0.03147505329186995
ACH-000238,0.07802631353048903
ACH-000242,0.1142383278149664
ACH-000243,0.018461531192214463
ACH-000244,-0.20470395059715604
ACH-000246,-0.10283635943762492
ACH-000248,0.04885819164301588
ACH-000250,0.02215690002138251
ACH-000251,0.008080842680798846
ACH-000252,-0.0617720681035641
ACH-000253,0.15229892650514065
ACH-000255,-0.0002815998591912853
ACH-000256,0.051997127779095986
ACH-000257,-0.07379567640799149
ACH-000258,-0.008433744626168905
ACH-000259,-0.02338445042651624
ACH-000260,-0.09410831553962112
ACH-000261,-0.09876419806900727
ACH-000262,-0.19323765748132776
ACH-000263,-0.1602567490346988
ACH-000264,-0.02753987909889241
ACH-000265,0.0073024153059030065
ACH-000266,0.06078232646749336
ACH-000272,-0.0006428876608104096
ACH-000274,-0.06579753195276289
ACH-000277,-0.052191173076448
ACH-000278,-0.2493079119981441
ACH-000279,-0.02471648077163258
ACH-000280,0.04870638863899212
ACH-000281,-0.049420267891870866
ACH-000288,-0.11878699527635865
ACH-000291,0.05026795766701532
ACH-000293,-0.05727820033294679
ACH-000294,-0.10457571475448836
ACH-000295,-0.16938245961138793
ACH-000296,-0.08619503074524477
ACH-000302,0.07582755980656558
ACH-000304,-0.012945912645391713
ACH-000307,-0.049871130881715096
ACH-000308,-0.0986711647666038
ACH-000310,-0.10063192025857806
ACH-000311,0.0385740337023194
ACH-000312,-0.030662074467763843
ACH-000315,-0.06701217893661689
ACH-000316,-0.1613687843403386
ACH-000317,-0.006642294266513289
ACH-000318,-0.020804311867543
ACH-000319,-0.029235120910081493
ACH-000320,0.060715324930473664
ACH-000322,0.07308135516770138
ACH-000323,-0.2491032293616424
ACH-000324,-0.19158570262398916
ACH-000329,-0.033537321198646
ACH-000330,-0.13129718921854758
ACH-000331,-0.0726271131483334
ACH-000332,7.048301723976675e-05
ACH-000334,0.09977171079999587
ACH-000335,-0.1809441596318186
ACH-000336,-0.165738856186534
ACH-000337,0.11222225230327676
ACH-000338,-0.18000347895242996
ACH-000339,0.07952894118090091
ACH-000341,-0.05059638272230582
ACH-000348,-0.06965188304585299
ACH-000350,0.06175389553619118
ACH-000352,-0.055074714361385314
ACH-000356,-0.16411638794796085
ACH-000361,-0.1107790301363339
ACH-000362,-0.0015846044801380585
ACH-000363,0.021757027451957442
ACH-000364,-0.12671835138435508
ACH-000365,0.0337291957842805
ACH-000366,-0.11018760407194922
ACH-000368,-0.27456321460942945
ACH-000374,0.05104508698999628
ACH-000375,-0.2331049746067207
ACH-000376,-0.02237429960339895
ACH-000381,-0.013188160819665756
ACH-000383,-0.06981850443206644
ACH-000387,-0.029110975310238724
ACH-000389,0.25661843197805195
ACH-000390,-0.005077697193483289
ACH-000393,-0.18405449652385664
ACH-000395,-0.15968704551598012
ACH-000396,0.048091412700089146
ACH-000397,-0.006360960452545233
ACH-000401,-0.08900272167474926
ACH-000402,-0.08287730395423923
ACH-000403,0.02439186540311269
ACH-000404,0.04340286758720408
ACH-000406,0.017290878520107487
ACH-000407,-0.1581689689475918
ACH-000408,-0.055776124106397484
ACH-000410,-0.0689052831862753
ACH-000411,-0.00501833817605137
ACH-000414,0.0294006720501901
ACH-000415,-0.04634682590438529
ACH-000416,-0.0029125558259045048
ACH-000420,-0.1939238584030668
ACH-000421,0.018087981722506502
ACH-000424,0.015077277519960476
ACH-000425,0.02422021244834644
ACH-000426,0.043440924074002935
ACH-000427,-0.06703955279945911
ACH-000433,0.016221300400562477
ACH-000435,-0.3004417834398783
ACH-000436,-0.07918454389317414
ACH-000444,-0.2178382283914984
ACH-000445,-0.20569123903588685
ACH-000448,0.006174181927806998
ACH-000450,0.09411204875411278
ACH-000452,0.014912449453184325
ACH-000454,-0.028320122353137057
ACH-000458,0.06062189158645762
ACH-000459,0.2764467836270255
ACH-000460,-0.06647503864286933
ACH-000461,-0.0835516509941672
ACH-000463,-0.02117235874013694
ACH-000464,-0.05709288320573396
ACH-000466,0.1423089578113244
ACH-000467,0.14040926759268474
ACH-000468,0.0037518170627674546
ACH-000469,-0.06616857534205177
ACH-000470,0.04266114894553847
ACH-000471,-0.05361007067049784
ACH-000472,0.010749024524651124
ACH-000473,-0.16112507676714435
ACH-000475,-0.037005994394277375
ACH-000476,-0.12310199188624008
ACH-000477,-0.1427276317669515
ACH-000479,-0.31927606313578
ACH-000480,-0.025670172355788955
ACH-000481,-0.12130007196936315
ACH-000483,-0.001021044249792435
ACH-000484,-0.002414941389180709
ACH-000485,-0.1365497873530757
ACH-000486,-0.120177428952726
ACH-000487,-0.2371942809338933
ACH-000488,-0.0013120314986779884
ACH-000490,-0.028864918173648824
ACH-000491,-0.023091227172158762
ACH-000495,-0.08001342652024332
ACH-000496,-0.13520829681051125
ACH-000499,-0.06463015675272535
ACH-000500,0.5288612131765065
ACH-000502,0.12063410288212875
ACH-000503,-0.1598922986555353
ACH-000505,0.002803407704984959
ACH-000507,-0.017538359058394303
ACH-000510,-0.10646599200436073
ACH-000511,-0.0537418855376166
ACH-000512,0.10418433511201566
ACH-000516,0.1380983746297193
ACH-000517,-0.052998238646817616
ACH-000518,-0.011442439057535423
ACH-000520,-0.03853341449466724
ACH-000521,-0.10374174840296532
ACH-000522,-0.12531137900285974
ACH-000524,-0.05657004670110065
ACH-000527,0.041481779395742616
ACH-000528,-0.0053760498840718296
ACH-000537,-0.05675912740582668
ACH-000541,0.14165288775955992
ACH-000542,0.01938967976847614
ACH-000544,-0.1920212567635813
ACH-000545,-0.1210146704320072
ACH-000547,-0.13187139659749572
ACH-000548,-0.15045238606985184
ACH-000549,0.026576614674336203
ACH-000550,-0.08657884948795203
ACH-000552,-0.12090959265886912
ACH-000556,-0.0724897086174912
ACH-000557,0.0687199211311723
ACH-000569,-0.035466048417661294
ACH-000570,0.003110742144134822
ACH-000571,-0.06132808369465635
ACH-000573,-0.16776455760149445
ACH-000576,-0.22031780210448093
ACH-000579,-0.2836274452119957
ACH-000580,-0.1538823547510332
ACH-000584,-0.041191579998170455
ACH-000585,-0.056399141717910266
ACH-000588,-0.22466774124362854
ACH-000589,-0.11852290068669287
ACH-000591,-0.1197182807840886
ACH-000593,-0.0276701733908947
ACH-000600,0.030724155811865043
ACH-000601,0.06015867650292241
ACH-000605,-0.08250718200386632
ACH-000606,0.01862214751910594
ACH-000608,-0.03149365409383164
ACH-000614,-0.1901826704514323
ACH-000616,0.02570671774789445
ACH-000618,0.00045694461236483113
ACH-000619,-0.04520227446020946
ACH-000620,-0.014622675884165702
ACH-000621,-0.015065947518704312
ACH-000622,-0.010012503258644865
ACH-000623,-0.07611768396313456
ACH-000624,0.07164198832971068
ACH-000627,-0.17126632196906985
ACH-000630,-0.009838001680850394
ACH-000631,-0.05230676265851261
ACH-000632,-0.0028058985977450946
ACH-000633,-0.020857353839414196
ACH-000637,0.028642811068115632
ACH-000638,0.041670393632470736
ACH-000646,-0.1322596134594965
ACH-000647,0.029822964639774924
ACH-000648,0.08890111097507546
ACH-000649,-0.03852968723646202
ACH-000651,-0.01553980383793121
ACH-000652,-0.05204444661389546
ACH-000653,-0.02737378691512199
ACH-000657,-0.12159632934191325
ACH-000658,-0.012501246005385559
ACH-000661,-0.0946037838914192
ACH-000662,0.09231431670267057
ACH-000663,-0.019874999750521018
ACH-000665,-0.028188870737611223
ACH-000671,-0.02015952801303281
ACH-000672,-0.11910173543215195
ACH-000673,-0.025237009269625868
ACH-000676,-0.11969701206216757
ACH-000677,-0.1991498764211144
ACH-000681,0.09781197567987633
ACH-000683,0.03082924667874445
ACH-000684,-0.0634443535058662
ACH-000688,-0.13931526228790692
ACH-000693,0.03652025242288736
ACH-000694,0.15970902045698662
ACH-000695,0.10312181156893836
ACH-000696,-0.0742495303698874
ACH-000697,-0.1514034739157412
ACH-000699,0.06944286100821853
ACH-000701,0.1287357356557416
ACH-000706,-0.06154573850324329
ACH-000711,-0.03647436196645988
ACH-000713,-0.1722017506723931
ACH-000714,-0.17113988660918011
ACH-000718,0.026458320637846717
ACH-000720,-0.009787582600083077
ACH-000721,-0.11875384566657195
ACH-000724,0.09334583313101416
ACH-000725,0.038528932126431714
ACH-000732,-0.22664045502879124
ACH-000734,-0.1729285025605128
ACH-000735,-0.06289412177868266
ACH-000736,-0.025456492493250483
ACH-000738,0.15034265057302354
ACH-000746,-0.1608471311038592
ACH-000747,0.03823725027566914
ACH-000748,-0.047759400816955774
ACH-000753,-0.0618889409835173
ACH-000756,0.08444779650126934
ACH-000757,-0.3128296292830645
ACH-000758,-0.10851063606012393
ACH-000760,0.03584358076921596
ACH-000762,0.1010134792097998
ACH-000763,0.12013639262102575
ACH-000764,0.03197666727707234
ACH-000765,-0.12040765294628306
ACH-000766,-0.029802083687998027
ACH-000767,-0.06013146258676867
ACH-000768,0.006682640153439039
ACH-000769,-0.12667705476296146
ACH-000770,0.0022332560664447545
ACH-000771,0.0798480009760458
ACH-000773,-0.0323082427584337
ACH-000776,0.05532094562376276
ACH-000777,0.02244569352581751
ACH-000778,0.04691271894821681
ACH-000781,-0.01926247019882427
ACH-000782,0.11833279534758855
ACH-000783,-0.012031546852428052
ACH-000784,0.011088726673819159
ACH-000785,-0.006477374796213943
ACH-000787,-0.008061837413728087
ACH-000788,-0.09971228308059267
ACH-000791,-0.11292911409090604
ACH-000792,-0.11708322584585157
ACH-000794,-0.10388934629934414
ACH-000796,0.031353781570197435
ACH-000798,-0.041310125758648064
ACH-000799,0.1274165192441531
ACH-000800,0.003923742272649001
ACH-000802,0.04678858854539311
ACH-000804,-0.04348303645723677
ACH-000805,-0.2306201957457029
ACH-000809,0.051463178096934285
ACH-000810,-0.03133248421188028
ACH-000811,-0.016448940320833053
ACH-000817,0.055431025998457666
ACH-000819,-0.05854210054785426
ACH-000820,-0.2478154647201702
ACH-000821,-0.09525336395455984
ACH-000822,-0.02383537862391047
ACH-000823,-0.037984400280638486
ACH-000824,-0.012326863859952944
ACH-000827,0.019534997384105503
ACH-000829,0.10198870358482223
ACH-000831,-0.06216415640232905
ACH-000832,-0.07658627421115816
ACH-000833,-0.014009174702470149
ACH-000834,-0.09506529346138368
ACH-000835,-0.10424946716816362
ACH-000836,-0.024395644315408724
ACH-000837,-0.01720258203651067
ACH-000838,-0.12719532093444727
ACH-000839,-0.09154352850687464
ACH-000840,-0.03141999928095169
ACH-000841,-0.1378403521935106
ACH-000843,0.028894843778675624
ACH-000846,-0.038241176382693455
ACH-000847,0.14090507235302765
ACH-000848,-0.0014323298538846346
ACH-000849,-0.2511229095297574
ACH-000851,-0.05487547839198001
ACH-000855,-0.2820210519678413
ACH-000856,-0.06721024856806393
ACH-000858,-0.05498328661333745
ACH-000859,-0.17551308808662908
ACH-000861,-0.037441216419480734
ACH-000862,0.032758623610209626
ACH-000865,-0.03315073479548685
ACH-000866,0.027483496804415204
ACH-000867,-0.028773592511544342
ACH-000869,-0.1738903270662156
ACH-000872,-0.1623672018069508
ACH-000873,-0.09657179875598364
ACH-000876,-0.03619845735790887
ACH-000878,0.1677681097126068
ACH-000880,-0.05230721029413128
ACH-000881,0.0005119221534919548
ACH-000882,-0.15375959247971907
ACH-000884,0.12844707500154967
ACH-000885,0.006173318686177593
ACH-000887,-0.07585023562724341
ACH-000889,-0.05655446704266509
ACH-000896,0.010015381156243943
ACH-000898,-0.1278783387333702
ACH-000900,0.22188195676707992
ACH-000901,0.07411508455514168
ACH-000905,-0.050170434563770704
ACH-000906,-0.1088068598566981
ACH-000907,0.0492533283642268
ACH-000910,0.0798425887451653
ACH-000911,-0.06837193982977993
ACH-000912,-0.09950315218433256
ACH-000913,-0.010395154870428523
ACH-000915,-0.2504710444358233
ACH-000916,0.11902719938935145
ACH-000917,-0.04046346203378191
ACH-000920,0.016595692948233483
ACH-000921,-0.22402629431797624
ACH-000924,0.04667689958424581
ACH-000926,0.032993721320913376
ACH-000928,0.07559566884630589
ACH-000929,-0.13745881243651084
ACH-000932,-0.045356615584382004
ACH-000935,-0.0001298508361431187
ACH-000936,-0.0629257844383395
ACH-000937,-0.011708220100928582
ACH-000938,-0.17848676981119885
ACH-000939,0.06075845300512001
ACH-000941,-0.06237946339758619
ACH-000943,-0.1042424947357039
ACH-000946,-0.13493339137165486
ACH-000947,-0.00782741760909663
ACH-000948,-0.024109340063522132
ACH-000950,-0.050217765277716965
ACH-000953,-0.04361554366168598
ACH-000954,0.03960762242627147
ACH-000957,0.0005894926683178117
ACH-000958,-0.041496576946745814
ACH-000960,-0.006441216967401046
ACH-000963,0.1605300360228041
ACH-000968,-0.05750735109530231
ACH-000969,-0.097911376182585
ACH-000972,-0.2426301161994983
ACH-000973,-0.017753417868736958
ACH-000974,-0.008915549424075934
ACH-000978,0.10408431069475553
ACH-000984,-0.10884357792367924
ACH-000986,0.018605229094850847
ACH-000988,0.05736951349826589
ACH-000993,0.0005260079128498749
ACH-000994,0.1385262184756429
ACH-000996,-0.08975213826823504
ACH-001001,-0.003882289808316925
ACH-001020,0.18612807105367413
ACH-001028,-0.04044507048588336
ACH-001031,0.014491524713185256
ACH-001038,-0.02188309485401018
ACH-001048,-0.0054007039759114564
ACH-001050,-0.22712432951629646
ACH-001053,-0.03077848882483425
ACH-001054,0.06348887135577168
ACH-001061,-0.03169814304373348
ACH-001067,-0.1913844472261729
ACH-001075,-0.1445635502738657
ACH-001096,-0.01393580611342938
ACH-001111,0.056940934239498135
ACH-001119,0.0657662917452096
ACH-001128,0.03033231768739957
ACH-001134,0.04665277191026194
ACH-001151,-0.018390113428634745
ACH-001163,-0.017545455838179926
ACH-001164,0.0239924576125008
ACH-001183,-0.16186990470590984
ACH-001192,-0.17010990768022652
ACH-001193,0.026342275881146047
ACH-001196,-0.017454587086087155
ACH-001197,-0.02044659300328673
ACH-001205,-0.21667561475101013
ACH-001211,-0.09854503877575248
ACH-001212,-0.2682119533356188
ACH-001228,-0.09732664399763613
ACH-001232,-0.02256340217519349
ACH-001239,-0.0403136944187158
ACH-001270,-0.04149449155973383
ACH-001274,-0.0785049683649045
ACH-001275,-0.09826858203635293
ACH-001277,0.035116770441418935
ACH-001278,0.04192682030342527
ACH-001280,0.07406174431894758
ACH-001283,-0.01788527861015786
ACH-001289,-0.0952594847456302
ACH-001300,0.005297002480133798
ACH-001301,-0.3276558190620835
ACH-001302,-0.3103155832394198
ACH-001306,-0.3525033989038676
ACH-001318,0.01687610799358731
ACH-001322,-0.0005094540220103141
ACH-001328,-0.01387524733438666
ACH-001332,-0.2187325287651368
ACH-001336,-0.052303944457276735
ACH-001346,0.0404089566372002
ACH-001353,-0.07053360169308663
ACH-001354,-0.2047182733244547
ACH-001367,-0.19687838597196453
ACH-001368,0.024724224136396827
ACH-001374,-0.2632793184532467
ACH-001377,0.018986831289177043
ACH-001380,-0.028558823012378214
ACH-001391,-0.003429109034096771
ACH-001408,0.09029482300995936
ACH-001430,0.14285914567133276
ACH-001431,-0.08559376075339653
ACH-001450,-0.06020169948476097
ACH-001496,-0.1071519389951486
ACH-001500,-0.03406568817235996
ACH-001523,-0.04650137498098626
ACH-001532,-0.1312577620685356
ACH-001550,0.21055095778043015
ACH-001552,-0.12059513712515073
ACH-001554,0.04014632790540903
ACH-001654,0.03584710517170187
ACH-001735,-0.04183328458051265
ACH-001736,-0.05615728500167856
ACH-001737,0.10394791066079186
ACH-001740,-0.06470697527826752
ACH-001745,0.08059871443923737
ACH-001765,-0.03386529616451426
