,HIC1 (3090)
ACH-000004,0.18663520412104265
ACH-000005,0.011940535219009521
ACH-000007,-0.19715043857339293
ACH-000009,-0.10765233287839404
ACH-000011,-0.07251704226680784
ACH-000012,-0.04654852998447431
ACH-000013,-0.05673467450629205
ACH-000014,-0.08089612671569704
ACH-000015,-0.0514332231052158
ACH-000017,-0.057218724156577
ACH-000018,-0.2699949011871882
ACH-000019,-0.09179380282659932
ACH-000021,-0.038504247677372025
ACH-000022,-0.09971755738571576
ACH-000025,0.13909743925696755
ACH-000028,-0.04301831344866381
ACH-000030,-0.0640674891499251
ACH-000035,0.015716251593582514
ACH-000036,0.09820662155456247
ACH-000037,-0.10443918652152888
ACH-000039,0.01492595212662686
ACH-000040,0.0874742699435405
ACH-000041,-0.15862679932678722
ACH-000042,-0.10350176590614522
ACH-000045,0.014805683268733544
ACH-000047,-0.13866734250335033
ACH-000052,-0.1041171090980713
ACH-000053,-0.08441955981905018
ACH-000054,0.09525032460732692
ACH-000055,0.0706662757364704
ACH-000060,-0.2145298885238789
ACH-000067,0.06389355513028003
ACH-000070,0.19497860699783584
ACH-000075,0.0474048269750168
ACH-000078,0.03153834034069665
ACH-000082,-0.09013671053608738
ACH-000085,-0.0056472150321083435
ACH-000086,-0.15932252353373186
ACH-000087,0.012393670006460815
ACH-000092,0.04733156307922587
ACH-000095,-0.011392339476135344
ACH-000097,-0.15102320871781766
ACH-000098,0.06479360083849041
ACH-000099,-0.10495918063379908
ACH-000108,-0.05270008870052266
ACH-000113,-0.0795005534256045
ACH-000116,-0.006890805302663945
ACH-000118,-0.08707240095825433
ACH-000120,-0.037690024953798584
ACH-000123,-0.0007059419790868468
ACH-000127,-0.12933149628516674
ACH-000128,-0.06548919502619853
ACH-000132,-0.05903929438374425
ACH-000133,-0.11603991982733355
ACH-000137,0.039286072329996
ACH-000138,-0.015091371962687491
ACH-000142,-0.2414491365090616
ACH-000143,-0.2333579383999082
ACH-000146,-0.0734708689153323
ACH-000148,-0.06348035679737929
ACH-000150,-0.23505333322530916
ACH-000152,-0.014685778143730744
ACH-000153,0.007173550341603782
ACH-000159,-0.033133059521755416
ACH-000160,-0.06287914353295578
ACH-000163,-0.2831763786365495
ACH-000167,0.2501908439695862
ACH-000168,-0.06839531226270018
ACH-000169,-0.07699588229179034
ACH-000178,-0.035190813248566856
ACH-000183,-0.030698186231304426
ACH-000188,0.02431923326827365
ACH-000189,0.03707978722723111
ACH-000190,0.04879112929792325
ACH-000198,0.07447880445882264
ACH-000203,0.3882498785819668
ACH-000204,-0.08878198023759919
ACH-000206,0.0037009995478854947
ACH-000207,-0.29845013626635025
ACH-000208,-0.07879901573267087
ACH-000210,-0.18137717406285267
ACH-000211,-0.019966421653687796
ACH-000215,-0.054121725596734435
ACH-000221,-0.09652376631434836
ACH-000222,-0.08528360137507772
ACH-000223,0.009392246421294869
ACH-000226,-0.07218290079138646
ACH-000227,-0.1657468354601747
ACH-000228,-0.014712103688023538
ACH-000231,-0.08866913720109942
ACH-000232,-0.053851987550400035
ACH-000233,0.13708987534118866
ACH-000234,-0.18663767287967056
ACH-000235,-0.07721056334466092
ACH-000237,-0.07699904568986297
ACH-000238,-0.07877557227488596
ACH-000242,-0.4295382449334476
ACH-000243,-0.1096472736405894
ACH-000244,-0.11212424900865267
ACH-000246,-0.06231234071294599
ACH-000248,-0.04606375127585949
ACH-000250,-0.14759371196432858
ACH-000251,-0.028811262077945005
ACH-000252,-0.06722168077254048
ACH-000253,0.02352136852903076
ACH-000255,0.13529374929461535
ACH-000256,-0.05472630823949099
ACH-000257,-0.33389193636999936
ACH-000258,0.1206014965786808
ACH-000259,-0.049444754046528185
ACH-000260,-0.03740424785973726
ACH-000261,0.0329938336489322
ACH-000262,0.052187075341386585
ACH-000263,0.2830484285708073
ACH-000264,0.04487062335877015
ACH-000265,0.023649436418817102
ACH-000266,-0.08592051326968612
ACH-000272,0.07204701409801965
ACH-000274,-0.10511927046220064
ACH-000277,-0.05584239163488313
ACH-000278,0.00043278586088212967
ACH-000279,-0.11216133470325937
ACH-000280,-0.05504570568655079
ACH-000281,-0.1479082899578862
ACH-000288,-0.26968473914624697
ACH-000291,-0.06429544903512995
ACH-000293,-0.07543652523096114
ACH-000294,-0.006379827712276836
ACH-000295,-0.14651965076080695
ACH-000296,-0.05600225741466647
ACH-000302,0.027461525594826
ACH-000304,-0.014576154316664603
ACH-000307,-0.03006784419857252
ACH-000308,-0.1258270669462528
ACH-000310,0.049375123590326836
ACH-000311,-0.07512479617053079
ACH-000312,-0.032863444484081
ACH-000315,0.03643448204775626
ACH-000316,-0.2199694123488944
ACH-000317,0.2695603339003345
ACH-000318,-0.044011503477095086
ACH-000319,-0.2426420462084369
ACH-000320,-0.25969356299768304
ACH-000322,-0.16391804516693798
ACH-000323,-0.19693439345916589
ACH-000324,-0.006583099958311013
ACH-000329,0.027552211411871468
ACH-000330,0.044053397750942816
ACH-000331,0.013790654296388422
ACH-000332,0.025036344760016645
ACH-000334,-0.3246781585855437
ACH-000335,0.38873203596579947
ACH-000336,0.2793650248028996
ACH-000337,-0.3849524684375295
ACH-000338,-0.2474543559051671
ACH-000339,-0.13648716768654484
ACH-000341,0.07324058603174004
ACH-000348,0.09784677332044928
ACH-000350,-0.07570579271039947
ACH-000352,-0.04205896141018106
ACH-000356,-0.20455790787009845
ACH-000361,0.0005684262868048662
ACH-000362,0.013364278028475708
ACH-000363,-0.038830530551758835
ACH-000364,-0.057149183511137264
ACH-000365,-0.16994669862349393
ACH-000366,0.09132806714637268
ACH-000368,0.17695651755447048
ACH-000374,-0.05888173298169904
ACH-000375,-0.2286689862417137
ACH-000376,-0.0068713482209766105
ACH-000381,0.01712607473179526
ACH-000383,-0.07072175015653281
ACH-000387,-0.16239863885180442
ACH-000389,-0.09473657183106486
ACH-000390,-0.08392963132861153
ACH-000393,-0.06189533814410001
ACH-000395,-0.1352328834549057
ACH-000396,-0.021883832068798983
ACH-000397,-0.10177886925237678
ACH-000401,-0.13153296940736395
ACH-000402,-0.00944415707913154
ACH-000403,0.012087671434163602
ACH-000404,0.02868358501364445
ACH-000406,-0.02274404740592929
ACH-000407,-0.04252589427959524
ACH-000408,-0.09229637892427492
ACH-000410,0.06901405407744778
ACH-000411,-0.026047000855490627
ACH-000414,-0.020758501750615298
ACH-000415,0.014073961906814371
ACH-000416,0.03410513760139383
ACH-000420,0.013630689153191863
ACH-000421,-0.12521889933593847
ACH-000424,-0.14503207026498066
ACH-000425,-0.024460633573193964
ACH-000426,-0.09470953343608103
ACH-000427,-0.0747130614425988
ACH-000433,-0.013103649738465652
ACH-000435,-0.054345218134179744
ACH-000436,0.09455652681385472
ACH-000444,-0.029954813601252062
ACH-000445,0.006650414096379346
ACH-000448,0.0611195571353142
ACH-000450,-0.1968038518572695
ACH-000452,-0.1225950569641169
ACH-000454,0.02616157982917057
ACH-000458,0.05113780472711245
ACH-000459,-0.05205267055480738
ACH-000460,-0.03108362317897225
ACH-000461,0.05423074276671387
ACH-000463,-0.11770750946363615
ACH-000464,-0.22922912275215346
ACH-000466,0.0579087993515432
ACH-000467,-0.04253677472086717
ACH-000468,-0.07237719607735757
ACH-000469,-0.1075399238663054
ACH-000470,-0.13585654924243584
ACH-000471,-0.2184042829384063
ACH-000472,-0.0528524603856521
ACH-000473,-0.0748007929118507
ACH-000475,0.032775686564409816
ACH-000476,-0.01944842045996274
ACH-000477,0.17895124381423605
ACH-000479,-0.23488586211808204
ACH-000480,-0.03496989646969886
ACH-000481,0.07373966339405995
ACH-000483,0.03713989027744926
ACH-000484,-0.02722150799397697
ACH-000485,-0.18424182683634785
ACH-000486,-0.09233787503383632
ACH-000487,-0.237969820792517
ACH-000488,-0.1593017235751911
ACH-000490,-0.15758243283194567
ACH-000491,-0.052634438154396015
ACH-000495,0.09541178206274822
ACH-000496,0.014130393072394918
ACH-000499,-0.055075696115430686
ACH-000500,0.5847691292653834
ACH-000502,-0.05083572649661862
ACH-000503,-0.10773013685021596
ACH-000505,0.0011185180141314952
ACH-000507,0.020330712695818917
ACH-000510,-0.03233675643485701
ACH-000511,-0.08425015520863673
ACH-000512,0.2020281811341
