,FOXN4 (121643)
ACH-000368,-0.32376066581125745
ACH-000374,-0.1711100483258153
ACH-000375,-0.3273936729973135
ACH-000376,-0.3607301045633188
ACH-000381,-0.34793921949678314
ACH-000383,-0.2467838116772293
ACH-000387,-0.28104756887796745
ACH-000389,-0.052072956708198136
ACH-000390,-0.3502543482762078
ACH-000393,-0.3275925196702068
ACH-000395,-0.4635976251334434
ACH-000396,-0.08909732210198526
ACH-000397,-0.17489253634499669
ACH-000401,-0.2441805973762325
ACH-000402,-0.2990154590362027
ACH-000403,-0.3300977041499481
ACH-000404,-0.21401236794685002
ACH-000406,-0.2388879019461809
ACH-000407,-0.34380499774000656
ACH-000408,-0.15942804405110458
ACH-000410,-0.2655933672294715
ACH-000411,-0.2331930641260849
ACH-000414,-0.2624641421096924
ACH-000415,-0.2209139705894775
ACH-000416,-0.13776285888281725
ACH-000420,-0.1829553972062691
ACH-000421,-0.32691083948769656
ACH-000424,-0.09844623882186668
ACH-000425,-0.21517307746623046
ACH-000426,-0.34110546248877355
ACH-000427,-0.3591608784527783
ACH-000433,-0.3313143552971138
ACH-000435,-0.3764072077317017
ACH-000436,-0.3465576851516649
ACH-000444,-0.21032359262065806
ACH-000445,-0.11382062149394145
ACH-000448,-0.2952403816411514
ACH-000450,-0.1872339737832744
ACH-000452,-0.3689847160693242
ACH-000454,-0.11758513446539333
ACH-000458,-0.205482309962756
ACH-000459,-0.3468256988516328
ACH-000460,-0.2746239020244213
ACH-000461,-0.4130453649070669
ACH-000463,-0.2841357011511175
ACH-000464,-0.40838734247274666
ACH-000466,-0.3941803186630159
ACH-000467,-0.2856546687711909
ACH-000468,-0.2421327161319879
ACH-000469,-0.3078762066788922
ACH-000470,-0.3517980539278356
ACH-000471,-0.20545858672294484
ACH-000472,-0.2417399202841714
ACH-000473,-0.17215837799737976
ACH-000475,-0.27647415415311155
ACH-000476,-0.22496137184558865
ACH-000477,-0.3050042381468847
ACH-000479,-0.056489950699188864
ACH-000480,-0.35951860824877685
ACH-000481,-0.3379126424751915
ACH-000483,-0.250695791963367
ACH-000484,-0.15701253832763545
ACH-000485,-0.2802626108887672
ACH-000486,-0.26303335915015663
ACH-000487,-0.2510809322263072
ACH-000488,-0.1450238152858315
ACH-000490,-0.3850108167587695
ACH-000491,-0.25643644168830704
ACH-000495,-0.010936353301232807
ACH-000496,-0.18193916129197013
ACH-000499,-0.42794563673140795
ACH-000500,-0.4080012865271425
ACH-000502,-0.23330364994281
ACH-000503,-0.5622326342933072
ACH-000505,-0.17131542950396894
ACH-000507,-0.2363234283876159
ACH-000510,-0.14431035435984
ACH-000511,-0.39238266791807697
ACH-000512,-0.4523544171101923
ACH-000516,-0.30817036929015224
ACH-000517,-0.26741315917374525
ACH-000518,-0.4139233365132094
ACH-000520,-0.1927804972736038
ACH-000521,-0.2675159168151458
ACH-000522,-0.12134178892899848
ACH-000524,-0.2960625514110332
ACH-000527,-0.1924557592583272
ACH-000528,-0.13188523355702658
ACH-000537,-0.2676084926690694
ACH-000541,-0.06632862002559135
ACH-000542,-0.21959924899645145
ACH-000544,-0.22896321274312184
ACH-000545,-0.4398434192654277
ACH-000547,-0.5498355867525664
ACH-000548,-0.2641855101604689
ACH-000549,-0.3959440398949117
ACH-000550,-0.25184457184555803
ACH-000552,-0.2723287643948613
ACH-000556,-0.2512878180024269
ACH-000557,-0.12921888940295215
ACH-000569,-0.4087953424048821
ACH-000570,-0.3150717511057882
ACH-000571,-0.2582578337867947
ACH-000573,-0.16828162965334886
ACH-000576,-0.34901672478724943
ACH-000579,-0.668932498876723
ACH-000580,-0.3095704499235579
ACH-000584,-0.2234088606238972
ACH-000585,-0.2025177655216068
ACH-000588,-0.2064490324185819
ACH-000589,-0.2931999758784514
ACH-000591,-0.26830065663316843
ACH-000593,-0.3361768377653168
ACH-000600,-0.2776867931929472
ACH-000601,-0.17192912766860155
ACH-000605,-0.3656333842648404
ACH-000606,-0.2398452861661385
ACH-000608,-0.2593268003014137
ACH-000614,-0.1987467025806663
ACH-000616,-0.3407291162703438
ACH-000618,-0.1938818835323608
ACH-000619,-0.5214240897048951
ACH-000620,-0.17956336722144214
ACH-000621,-0.24479675826953026
ACH-000622,-0.3237573279679159
ACH-000623,-0.23403398187389246
ACH-000624,-0.2758480163464709
ACH-000627,-0.3542889883773379
ACH-000630,-0.223022281961242
ACH-000631,-0.5766402896749934
ACH-000632,-0.21661398534574627
ACH-000633,-0.05112969321692044
ACH-000637,-0.2616957704073115
ACH-000638,-0.14237610482008445
ACH-000646,-0.1965731150396748
ACH-000647,-0.3503319461725674
ACH-000648,-0.07842967939596343
ACH-000649,-0.3177211704400024
ACH-000651,-0.3761921823373309
ACH-000652,-0.3426888621068597
ACH-000653,-0.2295376953599697
ACH-000657,-0.1874553294503553
ACH-000658,-0.16473299567348607
ACH-000661,-0.2633317577734536
ACH-000662,-0.5193028237034667
ACH-000663,-0.2568476191285067
ACH-000665,-0.16926698921514258
ACH-000671,-0.12945406819865912
ACH-000672,0.009847237031639722
ACH-000673,-0.2093191104901044
ACH-000676,-0.26495645156118497
ACH-000677,-0.2455427486330501
ACH-000681,-0.3058647280773877
ACH-000683,-0.3119314680149104
ACH-000684,-0.2292944971632685
ACH-000688,-0.125501780872534
ACH-000693,-0.2375056480134456
ACH-000694,-0.2691487928397488
ACH-000695,-0.2681318490024457
ACH-000696,-0.276585027662017
ACH-000697,-0.26562335433040585
ACH-000699,-0.347797534906224
ACH-000701,-0.17792033854212308
ACH-000706,-0.3428519905713405
ACH-000711,-0.39109281857859984
ACH-000713,-0.3174371611700517
ACH-000714,-0.18579044813374132
ACH-000718,-0.5496091799517954
ACH-000720,-0.2377466895829873
ACH-000721,-0.27858180223175066
ACH-000724,-0.5159996285911526
ACH-000725,-0.21811897257295693
ACH-000732,-0.2475401690804093
ACH-000734,-0.29721406465442096
ACH-000735,-0.4007329495198352
ACH-000736,-0.1602281690284938
ACH-000738,-0.29920031864116897
ACH-000746,-0.24338381498456985
ACH-000747,-0.3953311208116366
ACH-000748,-0.3569796498931981
ACH-000753,-0.2519338512566668
ACH-000756,-0.3377598274807009
ACH-000757,-0.5829085182599743
ACH-000758,-0.23662106142319075
ACH-000760,-0.3480847654366412
ACH-000762,-0.3312930341658654
ACH-000763,-0.29061862996217924
ACH-000764,-0.3651449571059643
ACH-000765,-0.32165458459133583
ACH-000766,-0.3779546524507694
ACH-000767,-0.3267223314126451
ACH-000768,-0.33424601806882026
ACH-000769,-0.3150972473999786
ACH-000770,-0.3208098605190399
ACH-000771,-0.2398243674579563
ACH-000773,-0.024444230904327145
ACH-000776,-0.23963690911345856
ACH-000777,-0.3466846115626745
ACH-000778,-0.2351449664994423
ACH-000781,-0.2665598377642759
ACH-000782,-0.2588887665849183
ACH-000783,-0.4784428607545445
ACH-000784,-0.21374545450103072
ACH-000785,-0.4330600028743991
ACH-000787,-0.245344467147022
ACH-000788,-0.3640973349345951
ACH-000791,-0.2580818611344143
ACH-000792,-0.15443003704889832
ACH-000794,-0.263613321302683
ACH-000796,-0.2546000835797973
ACH-000798,-0.5316651471103769
ACH-000799,-0.12229603799102155
ACH-000800,-0.10819391277654994
ACH-000802,-0.10206742429887866
ACH-000804,-0.17804280769440287
ACH-000805,-0.30087267350514146
ACH-000809,-0.31946799083215666
ACH-000810,-0.33303540455146
ACH-000811,-0.2985115796763229
ACH-000817,-0.4017856651678442
ACH-000819,-0.3199059490239557
ACH-000820,0.16676694303900225
ACH-000821,-0.4673699250677825
ACH-000822,-0.31114433320916524
ACH-000823,-0.3913700485543002
ACH-000824,-0.2532552924944195
ACH-000827,-0.2470214325781287
ACH-000829,-0.17344456721936652
ACH-000831,-0.20235907661333244
ACH-000832,-0.32273990494668425
ACH-000833,-0.4002924197249696
ACH-000834,-0.3937934084561465
ACH-000835,-0.2712557664466702
ACH-000836,-0.4068616668364083
ACH-000837,-0.2991693969116284
ACH-000838,-0.25725453467525894
ACH-000839,-0.12725253957367305
ACH-000840,-0.08549862002547952
ACH-000841,-0.25145986323797753
ACH-000843,-0.31637249751314955
ACH-000846,-0.3210099895338108
ACH-000847,-0.3986068435424641
ACH-000848,-0.37197500791494703
ACH-000849,-0.29552606944107795
ACH-000851,-0.2009678251289192
ACH-000855,-0.2376212093230369
ACH-000856,-0.13146757901801054
ACH-000858,-0.2306677731612659
ACH-000859,-0.17012490931860327
ACH-000861,-0.36613347400698704
ACH-000862,-0.3645688339790243
ACH-000865,-0.41667889641808376
ACH-000866,-0.17896065299319752
ACH-000867,-0.30121656767176724
ACH-000869,-0.3963348781830151
ACH-000872,-0.2179751574495607
ACH-000873,-0.38081144681992896
ACH-000876,-0.2988731550621971
ACH-000878,-0.3126390239036527
ACH-000880,-0.33006065692957914
ACH-000881,-0.3803627100074925
ACH-000882,-0.18028998707259916
ACH-000884,-0.3483895728752321
ACH-000885,-0.21761690955332966
ACH-000887,-0.3791792005358936
ACH-000889,-0.21529540939003167
ACH-000896,-0.2358025046492831
ACH-000898,-0.16731358070831198
ACH-000900,-0.2725912353183148
ACH-000901,-0.34248073911248433
ACH-000905,-0.23394536289267134
ACH-000906,-0.2379425725318634
ACH-000907,-0.19975266408644496
ACH-000910,-0.15821639526439374
ACH-000911,-0.2857036040323782
ACH-000912,-0.2626265290416477
ACH-000913,-0.15687462188751486
ACH-000915,-0.2923877826145997
ACH-000916,-0.06622589548729355
ACH-000917,-0.13150426584125774
ACH-000920,-0.3804013090113579
ACH-000921,-0.3351950602746149
ACH-000924,-0.25992576317904115
ACH-000926,-0.23716126227475076
ACH-000928,-0.2724319973134897
ACH-000929,-0.27999079416889405
ACH-000932,-0.2549665071094399
ACH-000935,-0.2304400148931467
ACH-000936,-0.31418345890186783
ACH-000937,-0.2986218037892018
ACH-000938,-0.3391622654406975
ACH-000939,-0.11955432053695507
ACH-000941,-0.2447490296076054
ACH-000943,-0.2704546487646968
ACH-000946,-0.2072329083344897
ACH-000947,-0.2437391436607796
ACH-000948,-0.2602020602674676
ACH-000950,-0.5644669204643017
ACH-000953,-0.2481779230075105
ACH-000954,-0.2512937118762378
ACH-000957,-0.20809558058641367
ACH-000958,-0.2769267966691467
ACH-000960,-0.2302353253236789
ACH-000963,-0.3192111792293564
ACH-000968,-0.2219023229820508
ACH-000969,-0.2450707401227213
ACH-000972,-0.03570680344543044
ACH-000973,-0.3643699206132106
ACH-000974,-0.3150455865502153
ACH-000978,-0.10144084204734444
ACH-000984,-0.39732969846566507
ACH-000986,-0.26515258836713096
ACH-000988,-0.3167571048201253
ACH-000993,0.054145533168734536
ACH-000994,-0.1618113468673006
ACH-000996,-0.4287962877601399
ACH-001001,-0.2691990520225541
ACH-001020,-0.36419077475959977
ACH-001028,-0.259923016613951
ACH-001031,-0.3166251300549673
ACH-001038,-0.2400063785684831
ACH-001048,-0.2246420802490044
ACH-001050,-0.2493268698939508
ACH-001053,-0.2673462613087054
ACH-001054,-0.12364876142012945
ACH-001061,-0.3752824701255611
ACH-001067,-0.37667398897962573
ACH-001075,-0.434253978874618
ACH-001096,-0.24132360765067826
ACH-001111,-0.3880217281849441
ACH-001119,-0.30604215104411336
ACH-001128,-0.16563518689881254
ACH-001134,-0.3627123369839596
ACH-001151,-0.2253447989223842
ACH-001163,-0.30025155379771645
ACH-001164,-0.21635811475539649
ACH-001183,-0.058371459590124235
ACH-001192,-0.4330144191733522
ACH-001193,-0.2454121181108177
ACH-001196,-0.3453423854862281
ACH-001197,-0.04104372935488949
ACH-001205,-0.11063875391954964
ACH-001211,-0.3568526366863912
ACH-001212,-0.30924560642543064
ACH-001228,-0.32348246298433336
ACH-001232,-0.36132595639730014
ACH-001239,-0.3760305076672635
ACH-001270,0.017190193088881794
ACH-001274,-0.26519011421294986
ACH-001275,-0.2832610342776277
ACH-001277,-0.2974979212316289
ACH-001278,-0.12049069650179382
ACH-001280,-0.13453885232016244
ACH-001283,-0.27846536171638536
ACH-001289,-0.20363282219965734
ACH-001300,-0.38644856260840893
ACH-001301,-0.3875864095588267
ACH-001302,-0.4324794285589733
ACH-001306,-0.27707308109266565
ACH-001318,-0.30354211396214603
ACH-001322,0.0434174748873393
ACH-001328,-0.30869372426313463
ACH-001332,-0.3117682914753152
ACH-001336,-0.2306312698455503
ACH-001346,-0.22199782120309955
ACH-001353,-0.20055517814398435
ACH-001354,-0.39331174702875776
ACH-001367,-0.6879850266540032
ACH-001368,-0.14847803859402695
ACH-001374,-0.15593878021021976
ACH-001377,-0.20082826661299827
ACH-001380,-0.2962134497554256
ACH-001391,-0.2577713651237462
ACH-001408,-0.2019955515699569
ACH-001430,-0.4645917596311217
ACH-001431,-0.36641172736239597
ACH-001450,-0.064175595772159
ACH-001496,-0.2335094792055884
ACH-001500,-0.2289412067214656
ACH-001523,-0.2637923729954502
ACH-001532,-0.29797517276038016
ACH-001550,-0.1500926496848392
ACH-001552,-0.2918307756133064
ACH-001554,-0.13583745006472914
ACH-001654,-0.27680055549768057
ACH-001735,-0.3706250021957741
ACH-001736,-0.2674372818459436
ACH-001737,-0.2976654948527065
ACH-001740,-0.15851462935740926
ACH-001745,-0.3830910904674169
ACH-001765,-0.384615195372457
