,EHMT2 (10919)
ACH-000234,-0.031723796353394444
ACH-000235,-0.2330021091805023
ACH-000237,-0.105412705024728
ACH-000238,-0.005378257327608152
ACH-000242,0.041666971090001885
ACH-000243,-0.27507613053591945
ACH-000244,-0.06468550674570646
ACH-000246,0.11064492830979096
ACH-000248,-0.29130875265598866
ACH-000250,-0.2049912586244297
ACH-000251,-0.4124851387796157
ACH-000252,-0.2657289236340037
ACH-000253,-0.042301660557610594
ACH-000255,-0.31299377302500136
ACH-000256,-0.3175390775717778
ACH-000257,-0.15972789494240344
ACH-000258,-0.08474336781733552
ACH-000259,-0.24113816898799226
ACH-000260,-0.4776088976965992
ACH-000261,-0.0908819508480748
ACH-000262,0.034638092169379214
ACH-000263,-0.07320674475225325
ACH-000264,-0.023277950876215703
ACH-000265,-0.10256841242340957
ACH-000266,-0.10754213582322933
ACH-000272,0.0576892699571029
ACH-000274,-0.1190506824271047
ACH-000277,0.0393455382615699
ACH-000278,0.02050309162203628
ACH-000279,-0.15306131447776694
ACH-000280,-0.20705132401599244
ACH-000281,-0.26948086872165483
ACH-000288,0.10244860246836464
ACH-000291,-0.2791443736727064
ACH-000293,-0.0424113683182332
ACH-000294,0.0753232044554418
ACH-000295,0.0080799199188486
ACH-000296,0.03302120328228128
ACH-000302,0.036653907102850665
ACH-000304,-0.239334954772843
ACH-000307,-0.33014013612909016
ACH-000308,-0.17495072038024018
ACH-000310,0.12048353785397002
ACH-000311,0.12854345752055354
ACH-000312,-0.22419255388890005
ACH-000315,-0.15763335707269813
ACH-000316,-0.2200020662165616
ACH-000317,-0.3850624863924861
ACH-000318,-0.1787221110685234
ACH-000319,0.03617340069924268
ACH-000320,-0.11991498219070068
ACH-000322,0.0535912564903205
ACH-000323,-0.1765327768918709
ACH-000324,-0.20544161463019825
ACH-000329,-0.17052024432344956
ACH-000330,-0.394026648976829
ACH-000331,0.08110682619723103
ACH-000332,-0.17732751528402818
ACH-000334,-0.09750742115715297
ACH-000335,-0.08945863162877972
ACH-000336,-0.2442146588818572
ACH-000337,-0.24758055608268145
ACH-000338,0.02875498211010105
ACH-000339,-0.019964431892827823
ACH-000341,-0.10550926985796047
ACH-000348,-0.07577918652573487
ACH-000350,-0.12215900614597724
ACH-000352,-0.3163543946285226
ACH-000356,-0.04090736255008933
ACH-000361,-0.3344160606198848
ACH-000362,-0.12272992248693837
ACH-000363,0.06820612308047393
ACH-000364,-0.1673525986363529
ACH-000365,-0.26773377526787223
ACH-000366,-0.017678519677752785
ACH-000368,0.1313917801590462
ACH-000374,-0.543024743519789
ACH-000375,-0.2731623602245705
ACH-000376,-0.2889917302211784
ACH-000381,-0.02288872718942636
ACH-000383,-0.1411047970821862
ACH-000387,-0.10006017163125926
ACH-000389,-0.22659877392441136
ACH-000390,-0.16981729350056482
ACH-000393,-0.14147413000645165
ACH-000395,-0.1269474838084613
ACH-000396,0.058901051342587336
ACH-000397,-0.09870923342622134
ACH-000401,0.04414693360498098
ACH-000402,-0.4064525811168451
ACH-000403,-0.118506034102527
ACH-000404,-0.18316863797821087
ACH-000406,0.043153657992585234
ACH-000407,-0.04481456462991122
ACH-000408,-0.14418847423524814
ACH-000410,-0.1375625754170526
ACH-000411,0.0327904748213106
ACH-000414,-0.12983158221992147
ACH-000415,-0.1837838394609629
ACH-000416,-0.06307023117791805
ACH-000420,0.10446677095516893
ACH-000421,0.027834517223616503
ACH-000424,-0.2261586118017033
ACH-000425,-0.2647464356355823
ACH-000426,-0.2301166341149417
ACH-000427,0.2350375791984859
ACH-000433,0.09110710566804346
ACH-000435,0.036199905404312685
ACH-000436,-0.13120432417443814
ACH-000444,-0.17655497601467313
ACH-000445,-0.30343751625710425
ACH-000448,-0.24670346045534985
ACH-000450,-0.4392016272554027
ACH-000452,-0.006159815682028112
ACH-000454,-0.1447210622261556
ACH-000458,-0.22522605352238814
ACH-000459,-0.08556697678457491
ACH-000460,-0.04285143621744847
ACH-000461,-0.22656921820364245
ACH-000463,-0.11845054699187052
ACH-000464,-0.06371922388025603
ACH-000466,0.2331039369627105
ACH-000467,0.1097175516363744
ACH-000468,-0.14193374606791562
ACH-000469,-0.01766984781681613
ACH-000470,-0.014006105727757609
ACH-000471,-0.16121766107547192
ACH-000472,-0.02160273345654775
ACH-000473,-0.09654677552885876
ACH-000475,-0.09685771655481994
ACH-000476,-0.013901884201198292
ACH-000477,-0.2512454122068956
ACH-000479,-0.1557924767939997
ACH-000480,-0.19968654186905915
ACH-000481,-0.06350726472393735
ACH-000483,-0.11763271007703265
ACH-000484,0.013227924316512695
ACH-000485,-0.3723418753934781
ACH-000486,-0.06836353564619313
ACH-000487,-0.1424256456461041
ACH-000488,-0.226591604273874
ACH-000490,-0.5390326749376053
ACH-000491,-0.09564129342256192
ACH-000495,-0.25226609219033536
ACH-000496,-0.15732718184760966
ACH-000499,-0.05221498821057477
ACH-000500,-0.2443830195791157
ACH-000502,-0.033453493989715435
ACH-000503,-0.03163660069590672
ACH-000505,-0.22625312584774426
ACH-000507,-0.11601439172440856
ACH-000510,-0.09657556911933632
ACH-000511,-0.08003474535256325
ACH-000512,-0.15555130876935258
ACH-000516,-0.09846404833803113
ACH-000517,-0.15523019967228374
ACH-000518,0.18216015103205016
ACH-000520,0.034028232970517366
ACH-000521,0.1231287544776186
ACH-000522,-0.06979222782084273
ACH-000524,-0.031320551202307985
ACH-000527,-0.20740232814287785
ACH-000528,-0.11235094284020944
ACH-000537,-0.02427736575999677
ACH-000541,-0.02867485661220932
ACH-000542,-0.2858930895304672
ACH-000544,-0.5073954588619575
ACH-000545,-0.11233339070077483
ACH-000547,0.3105121420998196
ACH-000548,-0.17002281815771664
ACH-000549,-0.0394821105815002
ACH-000550,-0.1815010494548051
ACH-000552,-0.29097296112262805
ACH-000556,-0.055559330372858415
ACH-000557,-0.11164399951792096
ACH-000569,0.0074897299736269435
ACH-000570,0.002499174508845179
ACH-000571,-0.0871116867670229
ACH-000573,-0.12520728434294254
ACH-000576,-0.3977332581617299
ACH-000579,-0.4977140250683539
ACH-000580,-0.20039582548848445
ACH-000584,0.03792175931763361
ACH-000585,-0.3160166247904909
ACH-000588,-0.24709817727911146
ACH-000589,-0.16782379306146533
ACH-000591,0.1291532644965108
ACH-000593,-0.04336248227915656
ACH-000600,-0.14018535677465715
ACH-000601,0.09923762012827997
ACH-000605,-0.09945792977466553
ACH-000606,-0.4365318719657376
ACH-000608,-0.2388369160137132
ACH-000614,-0.14808863314232404
ACH-000616,-0.15566983237629425
ACH-000618,-0.2486639708494789
ACH-000619,-0.2887607620069245
ACH-000620,-0.1987257803487213
ACH-000621,-0.13527147929911074
ACH-000622,-0.2396574233566472
ACH-000623,-0.04944846408208257
ACH-000624,-0.03125394982331587
ACH-000627,-0.12479817428050985
ACH-000630,0.4887343127991543
ACH-000631,0.033555741891498035
ACH-000632,-0.11628125930846805
ACH-000633,0.013146210350573609
ACH-000637,-0.3486921987378978
ACH-000638,-0.012079560829935604
ACH-000646,-0.04808792406378706
ACH-000647,-0.10919331418713407
ACH-000648,-0.1806033998928911
ACH-000649,-0.0783582338654476
ACH-000651,-0.05432367885681042
ACH-000652,-0.3831569953263496
ACH-000653,0.0012688066198932304
ACH-000657,-0.2726030050779795
ACH-000658,-0.2423478159158429
ACH-000661,-0.23236959086309744
ACH-000662,-0.1434276259986299
ACH-000663,-0.2163638790594111
ACH-000665,-0.3467998134362686
ACH-000671,-0.0945544132911154
ACH-000672,0.04033917942868808
ACH-000673,-0.2148461400749158
ACH-000676,-0.14246766956321186
ACH-000677,-0.24920951597518884
ACH-000681,0.25823507141359997
ACH-000683,-0.1660548393340504
ACH-000684,-0.16662769519984733
ACH-000688,-0.020699588863215268
ACH-000693,-0.06292785998116435
ACH-000694,-0.20468228513189035
ACH-000695,0.13025481483773535
ACH-000696,-0.11199798783650046
ACH-000697,-0.2702572465733549
ACH-000699,-0.08946607251156798
ACH-000701,-0.2942730708925907
ACH-000706,-0.02232348896054588
ACH-000711,0.08028923883676824
ACH-000713,-0.14799449215555846
ACH-000714,0.014201691336877209
ACH-000718,-0.09891092146218032
ACH-000720,-0.26651419536931
ACH-000721,-0.1120127578814002
ACH-000724,-0.12121756744606127
ACH-000725,-0.08042073739727244
ACH-000732,-0.5243614345843826
ACH-000734,-3.844704745936372e-05
ACH-000735,-0.12281036770918713
ACH-000736,-0.06041018294556275
ACH-000738,-0.24754620380972284
ACH-000746,0.0013371112239018202
ACH-000747,0.3171387536188635
ACH-000748,-0.21963149195818105
ACH-000753,-0.2002823980015949
ACH-000756,-0.16977896197843867
ACH-000757,-0.12146046843094882
ACH-000758,-0.2405694506985027
ACH-000760,-0.1816109909465045
ACH-000762,-0.08523655455679871
ACH-000763,-0.4727921885660942
ACH-000764,-0.23182456818959066
ACH-000765,-0.29949427238180937
ACH-000766,0.08349869032520361
ACH-000767,-0.18768535291531088
ACH-000768,-0.17720037059950486
ACH-000769,-0.21218575112133486
ACH-000770,-0.08506677811460993
ACH-000771,-0.1510372995413202
ACH-000773,-0.4195800130662111
ACH-000776,-0.0064325634513825655
ACH-000777,-0.1880724321026069
ACH-000778,-0.20159006138796925
ACH-000781,0.08935150492762381
ACH-000782,-0.32814450364509073
ACH-000783,-0.024956329120591196
ACH-000784,-0.15682622461355286
ACH-000785,-0.13334087245866644
ACH-000787,-0.05164691047878442
ACH-000788,0.09813659512217288
ACH-000791,-0.14559939789115667
ACH-000792,0.02430805734415641
ACH-000794,-0.3135955859784487
ACH-000796,0.05994268865509925
ACH-000798,-0.2618748500831382
ACH-000799,0.06242261274678644
ACH-000800,-0.2630047492175788
ACH-000802,-0.2833131467882122
ACH-000804,-0.21688203672104792
ACH-000805,-0.32509544634167464
ACH-000809,0.03350631660844048
ACH-000810,-0.4854860482652293
ACH-000811,0.016609688736522004
ACH-000817,-0.5220612170111218
ACH-000819,-0.11095709979074636
ACH-000820,-0.2670097505780044
ACH-000821,-0.12040656252269336
ACH-000822,-0.08862138206420568
ACH-000823,-0.1555808889306287
ACH-000824,-0.060434452148468876
ACH-000827,-0.2475395293216158
ACH-000829,0.11165836477352964
ACH-000831,-0.2866859931460665
ACH-000832,-0.041130455023730535
ACH-000833,-0.08815757549394622
ACH-000834,-0.35226007322814845
ACH-000835,0.0766097699183743
ACH-000836,0.06731772436685439
ACH-000837,-0.3826512758947965
ACH-000838,-0.31364058695145103
ACH-000839,-0.2837881701103109
ACH-000840,-0.2570647927784597
ACH-000841,-0.07374650933507478
ACH-000843,-0.2653749372112333
ACH-000846,-0.1821353403459286
ACH-000847,-0.29428690091412857
ACH-000848,0.028833693636116462
ACH-000849,-0.12146229613548425
ACH-000851,-0.04072785418689702
ACH-000855,-0.14296098044260014
ACH-000856,-0.136159003804765
ACH-000858,0.05075782314318157
ACH-000859,-0.06247632325544222
ACH-000861,-0.13419688587062192
ACH-000862,-0.07083988690961465
ACH-000865,-0.3519287852227457
ACH-000866,-0.032418860032935704
ACH-000867,0.012007323412639302
ACH-000869,-0.045657634901294736
ACH-000872,-0.16680749672599995
ACH-000873,-0.029902615094067175
ACH-000876,-0.008898416152462403
ACH-000878,-0.15154032406786538
ACH-000880,0.021270597947279785
ACH-000881,-0.13879417028238056
ACH-000882,-0.12549501874359018
ACH-000884,-0.2347705356225861
ACH-000885,0.03110471467037025
ACH-000887,0.018361347654725125
ACH-000889,-0.2699775524326887
ACH-000896,0.03453304633003424
ACH-000898,-0.23220835870155676
ACH-000900,-0.1173858697936134
ACH-000901,-0.12617595819727245
ACH-000905,0.012292526873985837
ACH-000906,-0.08979998015796117
ACH-000907,-0.0954215494779928
ACH-000910,-0.009769844368115064
ACH-000911,0.04304354100634673
ACH-000912,-0.113933328748161
ACH-000913,-0.3443019860530476
ACH-000915,-0.17150010045628725
ACH-000916,-0.07969596690496072
ACH-000917,-0.2846332759978121
ACH-000920,0.009732791487135573
ACH-000921,-0.4125122607074575
ACH-000924,-0.08699368061633309
ACH-000926,-0.11779375314905954
ACH-000928,-0.26367333891071915
ACH-000929,-0.026298633101578456
ACH-000932,-0.22736968663778725
ACH-000935,-0.29996567197512664
ACH-000936,-0.060691966665957914
ACH-000937,-0.1427143902985222
ACH-000938,-0.4546208987605538
ACH-000939,0.07475156186801331
ACH-000941,-0.20311201234731507
ACH-000943,0.024805222358000333
ACH-000946,-0.05676876661417263
ACH-000947,-0.11840091060187755
ACH-000948,-0.18955308591146874
ACH-000950,-0.15158251025876013
ACH-000953,0.035952012534559534
ACH-000954,0.08350083552450496
ACH-000957,-0.09852303297777144
ACH-000958,-0.2732364071199817
ACH-000960,0.0810169137293542
ACH-000963,-0.09156639072816973
ACH-000968,-0.26110001684317896
ACH-000969,-0.3213256630065856
ACH-000972,-0.15072956243245114
ACH-000973,-0.045519130427797615
ACH-000974,0.02749251701848431
ACH-000978,-0.4864486007429675
ACH-000984,-0.04191325771621338
ACH-000986,-0.38986895784144
ACH-000988,0.08847135552099325
ACH-000993,0.13333095302345002
ACH-000994,-0.21091789806064395
ACH-000996,-0.03067218651011688
ACH-001001,0.22913894580371186
ACH-001020,0.10218858218530917
ACH-001028,-0.13614566666728506
ACH-001031,-0.29246004705301365
ACH-001038,-0.058577814336182275
ACH-001048,0.07930342869110743
ACH-001050,-0.34123257047195393
ACH-001053,-0.21687538477738091
ACH-001054,-0.0885133096094342
ACH-001061,0.03753085548034383
ACH-001067,-0.3116318192263585
ACH-001075,-0.0013486485150828564
ACH-001096,-0.23258115546534575
ACH-001111,-0.3536902251484887
ACH-001119,-0.2938183649317652
ACH-001128,0.5074738508788792
ACH-001134,0.22542549004522225
ACH-001151,-0.07078982323187291
ACH-001163,-0.07460203653309094
ACH-001164,-0.17153754365756058
ACH-001183,-0.01217732755449843
ACH-001192,-0.2548733852317969
ACH-001193,-0.06354869385559192
ACH-001196,-0.007935829914421886
ACH-001197,-0.027445227727806103
ACH-001205,-0.14623355959836634
ACH-001211,-0.35316541131132473
ACH-001212,0.08587758689282753
ACH-001228,-0.10756182735571553
ACH-001232,0.03237603489419959
ACH-001239,-0.3725004258426705
ACH-001270,-0.1534811913128597
ACH-001274,-0.02549452676686027
ACH-001275,-0.13251060715535398
ACH-001277,-0.046492184911931814
ACH-001278,-0.449517009957338
ACH-001280,0.10316418826302304
ACH-001283,0.014196410404971629
ACH-001289,-0.37909234421795984
ACH-001300,0.08195727108313522
ACH-001301,0.005978984749095475
ACH-001302,-0.1217255020547589
ACH-001306,-0.08968126410908565
ACH-001318,-0.5378780176492974
ACH-001322,-0.12875774191650088
ACH-001328,-0.15646946365343384
ACH-001332,-0.3778989174718935
ACH-001336,-0.388732580711425
ACH-001346,-0.2217376555734304
ACH-001353,-0.14325466921545238
ACH-001354,0.06780180831292572
ACH-001367,-0.1970684170520803
ACH-001368,-0.0438953019240224
ACH-001374,-0.3296961185733321
ACH-001377,0.04696431684174967
ACH-001380,-0.05011065012551075
ACH-001391,-0.204786837530988
ACH-001408,-0.0029804230123192392
ACH-001430,-0.15525972634947585
ACH-001431,-0.17190083940645046
ACH-001450,-0.059558478178379975
ACH-001496,0.07939979081260222
ACH-001500,0.14339323918865374
ACH-001523,-0.08922783161027202
ACH-001532,-0.07293801256094391
ACH-001550,0.052555590724015264
ACH-001552,-0.3699176493866357
ACH-001554,-0.047606391547309265
ACH-001654,-0.3580171268327414
ACH-001735,-0.17127072157148754
ACH-001736,-0.41529395924863377
ACH-001737,0.015807395514954744
ACH-001740,-0.15584072311135344
ACH-001745,-0.0030957318936531263
ACH-001765,-0.5162480176374392
