,HIST1H3A (8350)
ACH-000235,-0.2521055686963774
ACH-000237,-0.3134465337260485
ACH-000238,-0.4192194282052704
ACH-000242,-0.3298950394273172
ACH-000243,-0.19480204300424087
ACH-000244,-0.005504149072569278
ACH-000246,-0.3401392404320135
ACH-000248,-0.2901616540137734
ACH-000250,-0.467887413868395
ACH-000251,-0.5118395283036141
ACH-000252,-0.1848710704144472
ACH-000253,-0.3671777051556152
ACH-000255,-0.23724731283103945
ACH-000256,-0.4364672281770897
ACH-000257,-0.18346499998746074
ACH-000258,-0.1998906076141674
ACH-000259,-0.3253378339802734
ACH-000260,-0.4186366483424073
ACH-000261,-0.3887655006952121
ACH-000262,-0.26837636519461555
ACH-000263,-0.38880340309664063
ACH-000264,-0.23956688622775876
ACH-000265,-0.4146645563800371
ACH-000266,-0.2387971670807176
ACH-000272,-0.2902262328613385
ACH-000274,-0.3798278368520507
ACH-000277,-0.2866354233199636
ACH-000278,-0.2783292047847191
ACH-000279,-0.33631483521381633
ACH-000280,-0.2459324729772365
ACH-000281,-0.31870469633610915
ACH-000288,-0.1775492162214966
ACH-000291,-0.25325240721264713
ACH-000293,-0.2487802857291901
ACH-000294,-0.13089880602953796
ACH-000295,-0.37575539966515736
ACH-000296,-0.3951466196388146
ACH-000302,-0.20920123422119533
ACH-000304,-0.06874033997742271
ACH-000307,-0.3439002601475184
ACH-000308,-0.3621476866588908
ACH-000310,-0.4558355115697082
ACH-000311,-0.2798264482341992
ACH-000312,-0.15295832886898764
ACH-000315,-0.051425274739067696
ACH-000316,-0.3631532888971567
ACH-000317,-0.4499399554062088
ACH-000318,-0.1999338019406512
ACH-000319,-0.2747757024189448
ACH-000320,-0.4444375000708479
ACH-000322,-0.4843976266005319
ACH-000323,-0.4536098933593144
ACH-000324,-0.3616513756683568
ACH-000329,-0.24102246969174546
ACH-000330,-0.3428820886720316
ACH-000331,-0.420760110752377
ACH-000332,-0.3578895068104464
ACH-000334,-0.4038596876824264
ACH-000335,-0.6024512296738397
ACH-000336,-0.19324461590996173
ACH-000337,-0.2909587972136713
ACH-000338,0.2064831325282304
ACH-000339,-0.20651154625485385
ACH-000341,-0.2850799291825256
ACH-000348,-0.22810215285614416
ACH-000350,-0.08052480110302729
ACH-000352,-0.3089447499943267
ACH-000356,-0.17405839191285474
ACH-000361,-0.5016721691124705
ACH-000362,-0.2922697989164616
ACH-000363,-0.15890367512450698
ACH-000364,-0.2489869155101179
ACH-000365,-0.17390133591742665
ACH-000366,-0.18869960135084252
ACH-000368,-0.06102894421310204
ACH-000374,-0.34188185112606484
ACH-000375,-0.00023815712278303457
ACH-000376,-0.36224630685442
ACH-000381,-0.2321198795875511
ACH-000383,-0.2262846895191649
ACH-000387,-0.30901905570054505
ACH-000389,-0.3952026446814163
ACH-000390,-0.2221418963881772
ACH-000393,-0.3726567587584109
ACH-000395,-0.008785590354185864
ACH-000396,-0.7743179306995129
ACH-000397,-0.2644550463846989
ACH-000401,-0.2624951410857216
ACH-000402,-0.492773665968946
ACH-000403,-0.4106897771869165
ACH-000404,-0.4437619027191906
ACH-000406,-0.2007995611048501
ACH-000407,-0.5890183797923532
ACH-000408,-0.2897959137180248
ACH-000410,-0.23201398947341376
ACH-000411,-0.3221413484508849
ACH-000414,-0.4494073148255862
ACH-000415,-0.24687872764216665
ACH-000416,-0.2965191169040351
ACH-000420,-0.1882056673410472
ACH-000421,-0.28397514382855144
ACH-000424,-0.23255624718170206
ACH-000425,-0.21780819701989185
ACH-000426,-0.41253299444060615
ACH-000427,-0.5098152081215956
ACH-000433,-0.2525918374992007
ACH-000435,-0.3930986043500698
ACH-000436,-0.18676083255447065
ACH-000444,-0.17587626253599126
ACH-000445,-0.3390552408016745
ACH-000448,-0.26084970208027586
ACH-000450,-0.5394329121413767
ACH-000452,-0.3884821327309821
ACH-000454,-0.306388668234164
ACH-000458,-0.4989096144914821
ACH-000459,-0.3345101184694377
ACH-000460,-0.2850182404183213
ACH-000461,-0.3694610548909765
ACH-000463,-0.36887797805192857
ACH-000464,-0.20511753771335686
ACH-000466,-0.2448019941523381
ACH-000467,-0.2678368693057788
ACH-000468,-0.2833477085679936
ACH-000469,-0.419716905869819
ACH-000470,-0.3271640384351172
ACH-000471,-0.2910537837279168
ACH-000472,-0.25760105401747263
ACH-000473,-0.3342693506410886
ACH-000475,-0.4024250671405662
ACH-000476,-0.3140228977832954
ACH-000477,-0.3086748126591759
ACH-000479,-0.4751251992824654
ACH-000480,-0.3081299319094745
ACH-000481,-0.33806136070305776
ACH-000483,-0.22244762477620805
ACH-000484,-0.2269336406274037
ACH-000485,-0.19892062867008475
ACH-000486,-0.3542604111289159
ACH-000487,-0.4191253419885182
ACH-000488,-0.3422064801378774
ACH-000490,-0.3155184744004214
ACH-000491,-0.3179542043577037
ACH-000495,-0.38949266607162375
ACH-000496,-0.14488317519119662
ACH-000499,-0.4541345829076051
ACH-000500,-0.673775381699063
ACH-000502,-0.3721358023294778
ACH-000503,-0.09981735386470998
ACH-000505,-0.3469030611868162
ACH-000507,-0.18849912472944372
ACH-000510,-0.2718514474244597
ACH-000511,-0.3962505253771485
ACH-000512,-0.4799366162885366
ACH-000516,-0.47659622043876393
ACH-000517,-0.41772370495489136
ACH-000518,-0.35677028056057
ACH-000520,-0.31661992893723245
ACH-000521,-0.2543162019616389
ACH-000522,-0.3457052728651053
ACH-000524,-0.6473291335819596
ACH-000527,-0.3364778095705593
ACH-000528,-0.1948699026214594
ACH-000537,-0.2271033845217168
ACH-000541,-0.5939778280040925
ACH-000542,-0.3349406074984456
ACH-000544,-0.2524758043970853
ACH-000545,-0.3973325586896622
ACH-000547,-0.17946367950811126
ACH-000548,-0.4491112902265459
ACH-000549,-0.2819930294717412
ACH-000550,-0.34564248768009553
ACH-000552,-0.24310603976922826
ACH-000556,-0.331012378965313
ACH-000557,-0.12217920604315236
ACH-000569,-0.475847494831037
ACH-000570,-0.3086755230219652
ACH-000571,-0.33159102840793986
ACH-000573,-0.2953934434981916
ACH-000576,-0.3751921264427356
ACH-000579,-0.27489231677055503
ACH-000580,-0.18062810334793208
ACH-000584,-0.293234758039276
ACH-000585,-0.4270091874597899
ACH-000588,-0.3265865881888025
ACH-000589,-0.28272646980747485
ACH-000591,-0.4918657709340647
ACH-000593,-0.29087671037967383
ACH-000600,-0.4064733622054213
ACH-000601,-0.3602111052299298
ACH-000605,-0.4170965117682207
ACH-000606,-0.4161782919046552
ACH-000608,-0.3421636749309698
ACH-000614,-0.4614363364026838
ACH-000616,-0.32500332451317576
ACH-000618,-0.3110815943205397
ACH-000619,-0.3678531584155345
ACH-000620,-0.20737689406864165
ACH-000621,-0.2405349758611427
ACH-000622,-0.31933646586361336
ACH-000623,-0.2396470580713124
ACH-000624,-0.3042497061977289
ACH-000627,-0.3094336716868911
ACH-000630,-0.3390747807823895
ACH-000631,-0.2982777061769831
ACH-000632,-0.2710129138831345
ACH-000633,-0.226975689762884
ACH-000637,-0.4345534529253997
ACH-000638,-0.37112084692109737
ACH-000646,-0.2617272861366561
ACH-000647,-0.28924458043529466
ACH-000648,-0.09299687742061513
ACH-000649,-0.3772830210773532
ACH-000651,-0.1120539930924881
ACH-000652,-0.20837209411191632
ACH-000653,-0.2575067687012598
ACH-000657,-0.4356489552226001
ACH-000658,-0.2954798010296816
ACH-000661,-0.2756574972247633
ACH-000662,-0.1081405887998233
ACH-000663,-0.5070743130234556
ACH-000665,-0.4240909678373024
ACH-000671,-0.3580672612865116
ACH-000672,-0.1453673893179028
ACH-000673,-0.42766079611790936
ACH-000676,-0.31383712368615474
ACH-000677,-0.3169847818797825
ACH-000681,-0.2739429669208752
ACH-000683,-0.3023220979708553
ACH-000684,-0.3304319851304328
ACH-000688,-0.250444711211234
ACH-000693,-0.2648267054329732
ACH-000694,-0.3900821920209913
ACH-000695,-0.3339490090493827
ACH-000696,-0.389134465219129
ACH-000697,-0.5517357160719594
ACH-000699,-0.33651127616403465
ACH-000701,-0.28389493887243056
ACH-000706,-0.2579469140310591
ACH-000711,-0.2944538029747821
ACH-000713,-0.4382180329599367
ACH-000714,-0.12416615581830795
ACH-000718,-0.28604041221791393
ACH-000720,-0.2745080503240788
ACH-000721,-0.4585833957863042
ACH-000724,-0.24685999812680695
ACH-000725,-0.1485047744470728
ACH-000732,-0.3212965115760478
ACH-000734,-0.20834559569883784
ACH-000735,-0.2122571474921916
ACH-000736,-0.3728358538622928
ACH-000738,-0.24812911199029414
ACH-000746,-0.19554485280556355
ACH-000747,-0.2460471194154148
ACH-000748,-0.3692511847203941
ACH-000753,-0.3579660626225357
ACH-000756,-0.27608545991349903
ACH-000757,-0.27481348906620234
ACH-000758,-0.34621837733961924
ACH-000760,-0.18021643731664772
ACH-000762,-0.4136600241026333
ACH-000763,-0.42729620148463016
ACH-000764,-0.6304368205273467
ACH-000765,-0.3730276594507111
ACH-000766,-0.28663060865037754
ACH-000767,-0.43668239516017376
ACH-000768,-0.4051703616773881
ACH-000769,-0.21251197621849205
ACH-000770,-0.32294220594377193
ACH-000771,-0.2193100798477326
ACH-000773,-0.4523302814343557
ACH-000776,-0.2963141753449399
ACH-000777,-0.3101238436516702
ACH-000778,-0.3161589259449447
ACH-000781,-0.29581198143163023
ACH-000782,-0.4060489603553087
ACH-000783,-0.6118445332667007
ACH-000784,-0.1964222314045021
ACH-000785,-0.2755601261271609
ACH-000787,-0.3952063325647048
ACH-000788,-0.3960032900405989
ACH-000791,-0.2706190136399297
ACH-000792,-0.4143290717417989
ACH-000794,-0.4316171120472305
ACH-000796,-0.3063921113701262
ACH-000798,-0.5256205749672126
ACH-000799,-0.2918168033959534
ACH-000800,-0.24154924040052295
ACH-000802,-0.3264389541849965
ACH-000804,-0.3387343138483213
ACH-000805,-0.364756403228786
ACH-000809,-0.31660956243142896
ACH-000810,-0.608155680038431
ACH-000811,-0.3217898563051246
ACH-000817,-0.3025660478005842
ACH-000819,-0.2591786289630293
ACH-000820,-0.39230723731912015
ACH-000821,-0.29441250522759616
ACH-000822,-0.2683083955747128
ACH-000823,-0.2846056719818403
ACH-000824,-0.3170403736625387
ACH-000827,-0.3012049853078439
ACH-000829,-0.34164049782200545
ACH-000831,-0.3792777237262376
ACH-000832,-0.3196867698625621
ACH-000833,-0.033499522227228025
ACH-000834,-0.2768679157496173
ACH-000835,-0.3485193152374642
ACH-000836,0.01838598579119255
ACH-000837,-0.2110809534652124
ACH-000838,-0.0785937526430467
ACH-000839,-0.5193106394322697
ACH-000840,-0.4728876010776513
ACH-000841,-0.3612032820019706
ACH-000843,-0.36749985487533937
ACH-000846,-0.5869410753841794
ACH-000847,-0.08353858910815723
ACH-000848,-0.15704613004378498
ACH-000849,-0.3960063720289205
ACH-000851,-0.2953761032232857
ACH-000855,-0.5021574858721161
ACH-000856,-0.17025521456874615
ACH-000858,-0.2523854923206805
ACH-000859,-0.02287931910344264
ACH-000861,-0.2463092653912904
ACH-000862,-0.1934973566988413
ACH-000865,-0.3060939053641372
ACH-000866,-0.3610704403369713
ACH-000867,-0.3673171102082939
ACH-000869,-0.21788195664719795
ACH-000872,-0.2622099726643565
ACH-000873,-0.4075637783152831
ACH-000876,-0.3790437648855706
ACH-000878,-0.3703643024390172
ACH-000880,-0.560065941470635
ACH-000881,-0.3602435228007682
ACH-000882,-0.3374417503182654
ACH-000884,-0.2503347371908113
ACH-000885,-0.20487545872972507
ACH-000887,-0.3317069985006425
ACH-000889,-0.4681203536286057
ACH-000896,-0.2408327111712612
ACH-000898,-0.1492592162701492
ACH-000900,-0.5488296830951129
ACH-000901,-0.3123475655477563
ACH-000905,-0.3806052262088173
ACH-000906,-0.20933874683486234
ACH-000907,-0.4084480512379858
ACH-000910,-0.1849687870713508
ACH-000911,-0.219369615991606
ACH-000912,-0.42409632049268814
ACH-000913,-0.3051598483407038
ACH-000915,-0.3814088828415721
ACH-000916,-0.3122062889779922
ACH-000917,-0.234231232549078
ACH-000920,-0.6089241318803598
ACH-000921,-0.2503070561107521
ACH-000924,-0.2711571685572991
ACH-000926,-0.3012188073029853
ACH-000928,-0.3578258745902073
ACH-000929,-0.2262995456145807
ACH-000932,-0.4483517310098165
ACH-000935,-0.29790696176132003
ACH-000936,-0.3268268028456567
ACH-000937,-0.3749138014036845
ACH-000938,-0.2703960035264868
ACH-000939,0.056118878251260884
ACH-000941,-0.3324655422081893
ACH-000943,-0.1958221919720897
ACH-000946,-0.3153394026686416
ACH-000947,-0.2966627540865759
ACH-000948,-0.3279765755155921
ACH-000950,-0.12939338875830367
ACH-000953,-0.3556592993311002
ACH-000954,-0.4026401318285558
ACH-000957,-0.3741608987555645
ACH-000958,-0.5946574076855666
ACH-000960,-0.3189799807106145
ACH-000963,-0.2758815575717595
ACH-000968,-0.5789734544539532
ACH-000969,-0.4107603259659236
ACH-000972,-0.62045526543728
ACH-000973,-0.2978820402828256
ACH-000974,-0.3880645479264112
ACH-000978,-0.022516490374304657
ACH-000984,-0.0952654761345467
ACH-000986,-0.4374934164531345
ACH-000988,-0.3307901581225017
ACH-000993,-0.19488681444118444
ACH-000994,-0.3179209082059193
ACH-000996,-0.5668492984301836
ACH-001001,-0.3330162675090829
ACH-001020,-0.031733227392071364
ACH-001028,-0.4267502969928976
ACH-001031,-0.2423540651980737
ACH-001038,-0.3218570793601278
ACH-001048,-0.3612678507013383
ACH-001050,-0.3825065280668838
ACH-001053,-0.2566310117188134
ACH-001054,-0.24591955726980155
ACH-001061,-0.4652595821594913
ACH-001067,-0.2522044409592015
ACH-001075,-0.30281308207514845
ACH-001096,-0.0753333241114903
ACH-001111,-0.6035051466383249
ACH-001119,-0.3947210320951707
ACH-001128,0.41953469005656907
ACH-001134,-0.29762537312834003
ACH-001151,-0.3871469679808931
ACH-001163,-0.3316208978880144
ACH-001164,-0.3455914216930367
ACH-001183,-0.14308352904362853
ACH-001192,-0.19959305612676195
ACH-001193,-0.5162716774477112
ACH-001196,-0.08168479300907576
ACH-001197,-0.18859268316710476
ACH-001205,-0.6002607070964786
ACH-001211,-0.17711606996577875
ACH-001212,-0.36350865357349743
ACH-001228,-0.21912587889560164
ACH-001232,-0.32948005842165845
ACH-001239,-0.4657239493324713
ACH-001270,-0.06892581966607267
ACH-001274,-0.5688026687454093
ACH-001275,-0.4058550894384809
ACH-001277,-0.06632607275313973
ACH-001278,-0.3311325823860254
ACH-001280,-0.4722650430316393
ACH-001283,-0.22585230450847898
ACH-001289,-0.3210347599597166
ACH-001300,-0.22581987999333095
ACH-001301,-0.4282104928312621
ACH-001302,-0.5436404737225565
ACH-001306,-0.17252469952944804
ACH-001318,-0.3453617012138972
ACH-001322,-0.2832773337511452
ACH-001328,-0.25645628581196656
ACH-001332,-0.3033882798097504
ACH-001336,-0.28826791391126066
ACH-001346,-0.27281317318461024
ACH-001353,-0.3626587771302256
ACH-001354,-0.09294901255104816
ACH-001367,-0.03665484867133865
ACH-001368,-0.2731561518854506
ACH-001374,-0.3913896611762696
ACH-001377,-0.2874413710137193
ACH-001380,-0.23465317702344915
ACH-001391,-0.3719059585293693
ACH-001408,-0.3345793223066688
ACH-001430,-0.528767341837906
ACH-001431,-0.26313321491848385
ACH-001450,-0.417228679191866
ACH-001496,-0.12420138620508366
ACH-001500,-0.12717166669995258
ACH-001523,-0.26049298822632666
ACH-001532,-0.3175209041050542
ACH-001550,-0.14329345096521404
ACH-001552,-0.3966216381258774
ACH-001554,-0.3264975437209439
ACH-001654,-0.29448219530870073
ACH-001735,-0.2125046539263472
ACH-001736,-0.29767793718801905
ACH-001737,-0.5014111693250047
ACH-001740,-0.08088290735966698
ACH-001745,-0.0027887297398017925
ACH-001765,-0.3736083312587172
