,PAPSS2 (9060)
ACH-000004,-0.03861561143280145
ACH-000005,-0.3837959784502624
ACH-000007,0.0979639290411941
ACH-000009,-0.12451641122995825
ACH-000011,-0.08429764481218825
ACH-000012,-0.061423973025813275
ACH-000013,0.07722403436345827
ACH-000014,0.07815664988907575
ACH-000015,-0.11559496976928205
ACH-000017,-0.05001767977822425
ACH-000018,-0.10110550069866696
ACH-000019,-0.1283686778697909
ACH-000021,-0.029606821744577606
ACH-000022,0.09385851726890536
ACH-000025,-0.08640639078385329
ACH-000028,-0.0025841938094879765
ACH-000030,-0.08687469256872718
ACH-000035,0.02549798406048676
ACH-000036,-0.0501154285181786
ACH-000037,0.01683364401376003
ACH-000039,0.021960009084799587
ACH-000040,-0.058203200485075664
ACH-000041,0.00952635935128018
ACH-000042,-0.02985556480352288
ACH-000045,0.05341324316179758
ACH-000047,0.03096312948193792
ACH-000052,0.1712502007700744
ACH-000053,0.035392662891882185
ACH-000054,-0.031854258083581485
ACH-000055,-0.06010386106766701
ACH-000060,-0.010746412611300191
ACH-000067,-0.21637891748896926
ACH-000070,-0.227585052395446
ACH-000075,0.010747965074130669
ACH-000078,0.04743175288025751
ACH-000082,-0.07914445452648645
ACH-000085,0.0026180152109313683
ACH-000086,-0.16998140345761942
ACH-000087,-0.10012541470683872
ACH-000092,0.05869330936447345
ACH-000095,-0.02775658124467451
ACH-000097,0.03066429630337713
ACH-000098,-0.07988216655876391
ACH-000099,-0.0342466927370772
ACH-000108,-0.11196520602666137
ACH-000113,-0.02596213926975692
ACH-000116,-0.013661158093462827
ACH-000118,-0.03702024325306005
ACH-000120,-0.10116533941515504
ACH-000123,-0.017738653116494772
ACH-000127,-0.050285476903192725
ACH-000128,-0.09013060159598443
ACH-000132,-0.040012624076527226
ACH-000133,-0.014096379688482428
ACH-000137,-0.0321411316952511
ACH-000138,0.1358879562743713
ACH-000142,-0.035218957721181866
ACH-000143,-0.155516539693335
ACH-000146,0.0662394303823446
ACH-000148,-0.11932932622874587
ACH-000150,0.057129165525374385
ACH-000152,-0.2028083605367851
ACH-000153,0.3373716075977057
ACH-000159,0.02201494950426495
ACH-000160,-0.1759951667353218
ACH-000163,0.04450420610962996
ACH-000167,0.01966814023929065
ACH-000168,0.04528631769200225
ACH-000169,0.04266608680615763
ACH-000178,-0.015246503910757237
ACH-000183,-0.0090580561953047
ACH-000188,-0.12637813953162952
ACH-000189,-0.04292670259984627
ACH-000190,-0.06545580162854044
ACH-000198,0.06483633562436271
ACH-000203,0.14379855202057168
ACH-000204,-0.10301394345534873
ACH-000206,-0.007515763311766398
ACH-000207,-0.14246949925232855
ACH-000208,0.03007692244454412
ACH-000210,0.5119829206081087
ACH-000211,0.050168470965609585
ACH-000215,-0.04729086313950042
ACH-000221,0.15746754322598971
ACH-000222,0.02460442423188016
ACH-000223,-0.005710953006275165
ACH-000226,0.05186118271118994
ACH-000227,-0.16063257820696125
ACH-000228,-0.04780844772026911
ACH-000231,-0.017815828533637234
ACH-000232,0.015926781976890358
ACH-000233,-0.09634875649552443
