,GFPT1 (2673)
ACH-000472,-0.16733504737890392
ACH-000473,0.09346887628753593
ACH-000475,-0.1796275164575229
ACH-000476,-0.4667629280382899
ACH-000477,-0.5622332096081011
ACH-000479,-0.4443281583222802
ACH-000480,-0.07747831238375318
ACH-000481,-0.17300895221650156
ACH-000483,-0.2174865032525449
ACH-000484,-0.4908821000644326
ACH-000485,-0.538105314531939
ACH-000486,-0.26011421735306123
ACH-000487,-0.678636944839423
ACH-000488,-0.13753680091860435
ACH-000490,-0.1287272913289834
ACH-000491,-0.16628632251000652
ACH-000495,-0.5825886007112134
ACH-000496,-0.21832813861249087
ACH-000499,-0.2044603272475541
ACH-000500,-0.6804472023556992
ACH-000502,-0.7641871425335878
ACH-000503,-0.18706567313770686
ACH-000505,-0.18369161576403908
ACH-000507,-0.5406799351091992
ACH-000510,-0.08034896085851632
ACH-000511,-0.20082115017613966
ACH-000512,-0.25988543591870883
ACH-000516,-0.1752984471762249
ACH-000517,-0.09677918247765392
ACH-000518,-0.2372559597311303
ACH-000520,-0.199998605611867
ACH-000521,-0.3690007868406656
ACH-000522,-0.15653127589871338
ACH-000524,-0.17538322981533347
ACH-000527,-0.1125623495935298
ACH-000528,-0.10728579284403024
ACH-000537,-0.4709320623448698
ACH-000541,-0.5859974831121422
ACH-000542,0.010144832764305434
ACH-000544,-0.08595964764918015
ACH-000545,-0.29049106178556605
ACH-000547,-0.2415434123964155
ACH-000548,-0.8814001735582582
ACH-000549,-0.6137357374120086
ACH-000550,-0.3047222320655393
ACH-000552,-0.5199953198478138
ACH-000556,-0.20812325762020575
ACH-000557,-0.9731658942644028
ACH-000569,-0.17007834078839545
ACH-000570,-0.13128162315036607
ACH-000571,-0.2783950024627095
ACH-000573,-0.16499479889522545
ACH-000576,-0.15870793329973545
ACH-000579,-0.5308997218581514
ACH-000580,-0.15176541164142215
ACH-000584,-0.3143197673431443
ACH-000585,-0.4620881141258673
ACH-000588,-0.3909539633512055
ACH-000589,-0.08320245266374786
ACH-000591,-0.34963964653482743
ACH-000593,-0.25388862064876866
ACH-000600,-0.1326321536735671
ACH-000601,-0.00909602609621082
ACH-000605,-0.16929695031730366
ACH-000606,-0.22000716945993587
ACH-000608,-0.27003529520762026
ACH-000614,-0.7007576820470061
ACH-000616,-0.09096951584069296
ACH-000618,-0.6601840866319292
ACH-000619,-0.7674061791312387
ACH-000620,-0.5357269246058354
ACH-000621,-0.11632992292287285
ACH-000622,-0.2708109660856983
ACH-000623,-0.11207491328017627
ACH-000624,-0.4725899892769846
ACH-000627,-0.14538400626464276
ACH-000630,-0.15797026899031688
ACH-000631,-0.19412502257570446
ACH-000632,-0.2642698107611902
ACH-000633,-0.6180225933473831
ACH-000637,-0.21753090384008444
ACH-000638,-0.6457100260634612
ACH-000646,-0.3864127039141354
ACH-000647,-0.2603532886400678
ACH-000648,-0.6598520748945671
ACH-000649,-0.595054145942303
ACH-000651,-0.2265048112774048
ACH-000652,-0.5490567233567846
ACH-000653,-0.7892109355211728
ACH-000657,0.07505208155460298
ACH-000658,-0.6221722915484105
ACH-000661,-0.9436557614895394
ACH-000662,-0.12025776583777795
ACH-000663,-0.648621154513746
ACH-000665,-0.2122363939786544
ACH-000671,-0.06038210745549054
ACH-000672,-0.3915878001805476
ACH-000673,-0.2001878599572692
ACH-000676,-0.6603700944353056
ACH-000677,-0.18714995882684546
ACH-000681,-0.17382392969467725
ACH-000683,-0.1927614703605549
ACH-000684,-0.3676678355953056
ACH-000688,-0.00471204243899987
ACH-000693,-0.09654497811838804
ACH-000694,-0.22549433316926956
ACH-000695,-0.5199739411728335
ACH-000696,-0.4523203871500733
ACH-000697,-0.5034659860643884
ACH-000699,-0.4701065307305101
ACH-000701,-0.3056849710672965
ACH-000706,-0.4598627416693728
ACH-000711,-0.07998102245890773
ACH-000713,-0.4732066348199233
ACH-000714,-0.2937557156368847
ACH-000718,-0.018912331731675485
ACH-000720,-0.03454663690824872
ACH-000721,-0.0923028218499717
ACH-000724,-0.2295722985684522
ACH-000725,-0.1607561113323678
ACH-000732,-0.2568476109141054
ACH-000734,-0.2852822311860861
ACH-000735,-0.21001214774912205
ACH-000736,-0.7439760715705177
ACH-000738,-0.0627494853772222
ACH-000746,-0.050167149075403504
ACH-000747,-0.3056890436934313
ACH-000748,-0.1270517954180047
ACH-000753,-0.7323594302770423
ACH-000756,0.10671832192499768
ACH-000757,-0.07490863834175328
ACH-000758,-0.4542942080880294
ACH-000760,-0.2676145310712897
ACH-000762,-0.2984580173846041
ACH-000763,-0.5749288366375013
ACH-000764,-0.07581073613242055
ACH-000765,-0.5527864320847493
ACH-000766,-0.32028769314204186
ACH-000767,-0.357984601390516
ACH-000768,-0.6692052302921765
ACH-000769,-0.2132760727428817
ACH-000770,-0.5345549397058832
ACH-000771,-0.25757463811601805
ACH-000773,-0.43907222569838733
ACH-000776,-0.22948309596470884
ACH-000777,-0.6253580641660549
ACH-000778,-0.2786858136148523
ACH-000781,-0.4250855087953902
ACH-000782,-0.48223324132771606
ACH-000783,-0.6068159483310172
ACH-000784,-0.057902601284983236
ACH-000785,-0.38103269071836604
ACH-000787,-0.37375368482916205
ACH-000788,-0.3146652460553933
ACH-000791,-0.3039558131607032
ACH-000792,-0.21467526218791788
ACH-000794,-0.8797367212026672
ACH-000796,-0.8173315141005496
ACH-000798,-0.18273735529885649
ACH-000799,-0.5459112341736599
ACH-000800,-0.79663320560862
ACH-000802,-0.07442263671849493
ACH-000804,-0.3869581477298927
ACH-000805,-0.3400965153078813
ACH-000809,-0.2007251396697264
ACH-000810,-0.7717491906063899
ACH-000811,-0.1591953145822729
ACH-000817,-0.7001249561463789
ACH-000819,-0.04881490584367772
ACH-000820,-0.07175555240036012
ACH-000821,-0.6896304344623498
ACH-000822,-0.9299253265472603
ACH-000823,-0.21053023695834536
ACH-000824,-0.0613670984433014
ACH-000827,-0.07937167398361553
ACH-000829,-0.4963346310591687
ACH-000831,-0.6969733421889648
ACH-000832,-0.6843230350920255
ACH-000833,-0.4178443276252234
ACH-000834,-0.19562667859978305
ACH-000835,-0.140922663198577
ACH-000836,-0.13214272879874447
ACH-000837,-0.753588845298607
ACH-000838,-0.5579353263457504
ACH-000839,-0.2884236558332969
ACH-000840,-0.6912135496952247
ACH-000841,-0.3341329269005749
ACH-000843,-0.7205756558991814
ACH-000846,-0.30868603827003
ACH-000847,-0.1934658149754936
ACH-000848,-0.42307705036134935
ACH-000849,-0.3519658326683295
ACH-000851,-0.04042405030378807
ACH-000855,-0.5059024235679124
ACH-000856,-0.5951192452553005
ACH-000858,-0.04468610797050362
ACH-000859,-0.6921884290029777
ACH-000861,-0.15815952964246538
ACH-000862,-0.18792847823164213
ACH-000865,-0.11010797575295343
ACH-000866,-0.3539398216902197
ACH-000867,-0.28786247663352743
ACH-000869,-0.2519558314760915
ACH-000872,-0.4783032213795009
ACH-000873,-0.5101298015335338
ACH-000876,-0.5981325442627052
ACH-000878,-0.2906424029821292
ACH-000880,-0.5487372891522749
ACH-000881,-0.5919287765890912
ACH-000882,-0.1998198431602063
ACH-000884,-0.6629312943459015
ACH-000885,-0.5183055679121239
ACH-000887,-0.2992695801458752
ACH-000889,-0.5064064021315686
ACH-000896,-0.5734764040463217
ACH-000898,-0.2809124687620675
ACH-000900,-0.25880290079464396
ACH-000901,-0.16527192964958232
ACH-000905,-0.1823021976875894
ACH-000906,0.0019870838851558494
ACH-000907,-0.15999706538679634
ACH-000910,-0.08169162056762222
ACH-000911,-0.655698287239375
ACH-000912,-0.552207152017702
ACH-000913,-0.0808084526467313
ACH-000915,-0.3945050185505315
ACH-000916,-0.12114447087727155
ACH-000917,-0.6029207118589043
ACH-000920,-0.5971969366339861
ACH-000921,-0.1944741183819708
ACH-000924,-0.1994196616376154
ACH-000926,-0.09023755513182263
ACH-000928,-0.4373166054176045
ACH-000929,-0.3672395989718831
ACH-000932,-0.5632195088750082
ACH-000935,-0.05115375531135511
ACH-000936,-0.29834201564314383
ACH-000937,-0.8072569698441255
ACH-000938,-0.5749142268481153
ACH-000939,0.17942230423480632
ACH-000941,-0.3178319905230817
ACH-000943,-0.5805406815266497
ACH-000946,-0.5480225580073953
ACH-000947,-0.0022047636187563315
ACH-000948,-0.21246549131123946
ACH-000950,-0.5175407298223454
ACH-000953,-0.5293701807695231
ACH-000954,-0.3819583234055299
ACH-000957,-0.4638313618107179
ACH-000958,-0.29398306775122723
ACH-000960,-0.7500602797141143
ACH-000963,-0.2517365692902747
ACH-000968,-0.6222223424158393
ACH-000969,-0.17508096240346208
ACH-000972,-0.3552765886525913
ACH-000973,-0.045191669971567816
ACH-000974,-0.5408301763782238
ACH-000978,-0.2844139167133314
ACH-000984,-0.20241424859903107
ACH-000986,-0.3651687426687225
ACH-000988,-0.2921416028328142
ACH-000993,-0.5018529122070061
ACH-000994,-0.3976300594607349
ACH-000996,-0.12558032011208728
ACH-001001,-0.042709891839839406
ACH-001020,0.08203047174943233
ACH-001028,-0.15290279081663088
ACH-001031,-0.2434922911107409
ACH-001038,-0.08807256018624977
ACH-001048,-0.19428171789728804
ACH-001050,-0.1721490248207745
ACH-001053,0.0494670214414933
ACH-001054,-0.18182949435680465
ACH-001061,-0.3818038944627045
ACH-001067,-0.5072633349158455
ACH-001075,-0.5440276212888947
ACH-001096,-0.13577030007520574
ACH-001111,-0.1642789883692042
ACH-001119,-0.34089887508255656
ACH-001128,0.8508672043148144
ACH-001134,-0.4825022501301242
ACH-001151,-0.8504335893641801
ACH-001163,-0.7407528298969536
ACH-001164,-0.28232993056996164
ACH-001183,0.05203276348512388
ACH-001192,-0.1115757975166304
ACH-001193,-0.37599523307481897
ACH-001196,-0.12376781952525233
ACH-001197,-0.7323096973002221
ACH-001205,-0.30082578099341034
ACH-001211,0.09225157719230112
ACH-001212,-0.33391923647049365
ACH-001228,-0.4184469901104266
ACH-001232,-0.10371187407867848
ACH-001239,-0.07207417861401604
ACH-001270,-0.4580370819239513
ACH-001274,-0.5532542078180908
ACH-001275,0.06689247869748699
ACH-001277,-0.22638648023491445
ACH-001278,-0.16784678343765672
ACH-001280,-0.3856608903794264
ACH-001283,-0.2783624471367861
ACH-001289,-0.4302911783154697
ACH-001300,-0.29986194879001954
ACH-001301,-0.001184971397408708
ACH-001302,-0.3556167885578285
ACH-001306,-0.15495046966890458
ACH-001318,-0.14501147048474114
ACH-001322,-0.11632456163364698
ACH-001328,-0.6040919680401158
ACH-001332,-0.6165426169448129
ACH-001336,-0.2642311346876741
ACH-001346,-0.28466370491059834
ACH-001353,-0.5647575265613181
ACH-001354,-0.28252436089521915
ACH-001367,-0.3723595817639511
ACH-001368,-0.8656518945428421
ACH-001374,-0.389667661117122
ACH-001377,-0.2652800012875473
ACH-001380,-0.6901720192692393
ACH-001391,-0.3680442747340117
ACH-001408,-0.25826272053404714
ACH-001430,-0.2939609327795489
ACH-001431,-0.2882527194589531
ACH-001450,-0.8099144171611783
ACH-001496,-0.3849168001594389
ACH-001500,0.02693658627020269
ACH-001523,-0.4269726940508536
ACH-001532,-0.2129692299096392
ACH-001550,-0.010279189614845472
ACH-001552,-0.184582764315257
ACH-001554,-0.2815278657737696
ACH-001654,-0.21675133570800986
ACH-001735,-0.7412293909491185
ACH-001736,-0.5987592395822668
ACH-001737,-0.4275344088990492
ACH-001740,-0.3776877925741777
ACH-001745,-0.1591709216155314
ACH-001765,-0.05232691885923766
