,AGBL4 (84871)
ACH-000004,-0.20077842229290235
ACH-000005,-0.2823671124968924
ACH-000007,-0.10791851107564852
ACH-000009,-0.3272992188021199
ACH-000011,-0.21409500781598867
ACH-000012,-0.2624169062210886
ACH-000013,-0.2115032968953288
ACH-000014,-0.4597930839189777
ACH-000015,-0.2702324590115129
ACH-000017,-0.07098497705735539
ACH-000018,0.17680162214400258
ACH-000019,-0.40361640857154457
ACH-000021,-0.18735883110157736
ACH-000022,-0.3438797680217764
ACH-000025,-0.2475448286101958
ACH-000028,-0.2364934644617293
ACH-000030,-0.21321572892771976
ACH-000035,-0.4636413332385341
ACH-000036,-0.3508545064392061
ACH-000037,-0.2575814819527137
ACH-000039,-0.2941383761361877
ACH-000040,-0.29748608588577596
ACH-000041,-0.5611668231573039
ACH-000042,-0.1383764972533038
ACH-000045,-0.27827894336869835
ACH-000047,-0.06896404379529499
ACH-000052,-0.1663533314919909
ACH-000053,-0.2278546412455362
ACH-000054,-0.3947979484821786
ACH-000055,-0.35031779150093295
ACH-000060,-0.3320689045851033
ACH-000067,-0.3793832039675041
ACH-000070,-0.057489542552044276
ACH-000075,-0.3809002379535831
ACH-000078,-0.651234113393191
ACH-000082,-0.35094826650906125
ACH-000085,-0.4605316895235369
ACH-000086,-0.2270652647351619
ACH-000087,-0.08925952016478395
ACH-000092,-0.4721826814605013
ACH-000095,-0.2208058937713448
ACH-000097,-0.2943866297060052
ACH-000098,-0.2667432046441228
ACH-000099,-0.5773109773126934
ACH-000108,0.0605829273455069
ACH-000113,-0.1333995333240515
ACH-000116,-0.31293710977105954
ACH-000118,-0.20539700929693366
ACH-000120,-0.18819650715223435
ACH-000123,-0.3207923746693698
ACH-000127,-0.2567264172782825
ACH-000128,-0.2824004957466642
ACH-000132,-0.6111169861765128
ACH-000133,-0.32894380309695503
ACH-000137,-0.3227247997276556
ACH-000138,-0.16792641494552538
ACH-000142,-0.2990966274280973
ACH-000143,-0.12454278638021125
ACH-000146,-0.2238299749289137
ACH-000148,-0.16815906114556498
ACH-000150,-0.16321156938078046
ACH-000152,-0.3627823228980945
ACH-000153,-0.12334782090960675
ACH-000159,-0.3589618047277485
ACH-000160,-0.17464247343136555
ACH-000163,-0.1528579948507383
ACH-000167,-0.5238473487701051
ACH-000168,-0.34591300290467003
ACH-000169,-0.3495361616683261
ACH-000178,-0.23178357606750544
ACH-000183,-0.3193159766656175
ACH-000188,-0.2290991246207177
ACH-000189,-0.29737929784894224
ACH-000190,-0.1476898464504219
ACH-000198,-0.3021215298524293
ACH-000203,-0.1476646336946602
ACH-000204,-0.3651571916216943
ACH-000206,-0.3713320888851062
ACH-000207,-0.06795169533875457
ACH-000208,-0.08579864053131148
ACH-000210,-0.2314434896642621
ACH-000211,-0.2992209838571521
ACH-000215,-0.4228071952271213
ACH-000221,-0.4028533750203546
ACH-000222,-0.07707729890228376
ACH-000223,-0.2076034068353444
ACH-000226,-0.28916653652063
ACH-000227,-0.44910562361853856
ACH-000228,-0.3049537567927344
ACH-000231,-0.18614357666527925
ACH-000232,-0.2456098459742759
ACH-000233,-0.2118296181373284
ACH-000234,-0.2496681953071774
ACH-000235,-0.1915645548140287
ACH-000237,-0.29739828882900937
ACH-000238,-0.3259402428798567
ACH-000242,-0.4507863710421572
ACH-000243,-0.20414695587596632
