,CYP4F22 (126410)
ACH-000004,-0.16874837263728532
ACH-000005,-0.3689143808196738
ACH-000007,0.08533410527867344
ACH-000009,-0.043491422845149376
ACH-000011,0.10605477609589363
ACH-000012,-0.13172134604666885
ACH-000013,-0.2395573753803837
ACH-000014,-0.0651109355992753
ACH-000015,-0.14664443600231125
ACH-000017,-0.14413187667243674
ACH-000018,-0.1399140114718034
ACH-000019,-0.2854603406581111
ACH-000021,-0.1508940798815145
ACH-000022,-0.10547860433916367
ACH-000025,-0.06395157434701786
ACH-000028,-0.148344490651952
ACH-000030,-0.2591304581637029
ACH-000035,-0.32318945487378964
ACH-000036,-0.11609278526465665
ACH-000037,-0.052822134863066236
ACH-000039,-0.11777721725366512
ACH-000040,0.007862187682924411
ACH-000041,-0.16930877667327368
ACH-000042,-0.09662819336815873
ACH-000045,-0.3471044512283327
ACH-000047,-0.10529438028687806
ACH-000052,-0.11954635786000295
ACH-000053,-0.15140288000009305
ACH-000054,-0.06501011547715492
ACH-000055,0.08699150638688541
ACH-000060,-0.07821235356159961
ACH-000067,-0.0523823873402254
ACH-000070,-0.19832527443289305
ACH-000075,-0.17448358322885166
ACH-000078,-0.06128555056286436
ACH-000082,-0.11200129249493064
ACH-000085,-0.0058361982361228954
ACH-000086,-0.035574884119058604
ACH-000087,-0.08649201618438931
ACH-000092,-0.04024656063506723
ACH-000095,-0.0683077584426891
ACH-000097,-0.10173539189105447
ACH-000098,-0.1248553766223166
ACH-000099,0.004268718541407036
ACH-000108,-0.0007726250304534353
ACH-000113,-0.2001034100213404
ACH-000116,-0.1988242619289205
ACH-000118,-0.17111879770562602
ACH-000120,-0.006141430824640461
ACH-000123,-0.1967295517978138
ACH-000127,-0.2759694497060973
ACH-000128,-0.24911340345691255
ACH-000132,-0.14697156251256166
ACH-000133,0.06434208987522147
ACH-000137,-0.2129158846176195
ACH-000138,-0.2092394708695228
ACH-000142,-0.15879720142566567
ACH-000143,0.0194442736258066
ACH-000146,-0.1756036550343641
ACH-000148,-0.01877840607169974
ACH-000150,-0.04453133078381286
ACH-000152,0.0489986144423256
ACH-000153,0.03959358632407496
ACH-000159,-0.13932577245667851
ACH-000160,-0.05215296383815046
ACH-000163,-0.2942705935205266
ACH-000167,-0.2255072403209822
ACH-000168,-0.025162576175543797
ACH-000169,-0.01732431244785091
ACH-000178,-0.09702430978750698
ACH-000183,-0.12820928643291374
ACH-000188,-0.257244161991576
ACH-000189,0.17117525559153993
ACH-000190,0.055357537652888436
ACH-000198,-0.12896354013926953
ACH-000203,0.01956592012627033
ACH-000204,-0.22434220308444613
ACH-000206,-0.15384977179959058
ACH-000207,-0.12920404842062838
ACH-000208,0.1590874738711032
ACH-000210,-0.17892590185666313
ACH-000211,-0.03502524323497182
ACH-000215,-0.08385502537086131
ACH-000221,-0.07463134268427052
ACH-000222,-0.03559437718300105
ACH-000223,-0.13902913910204673
ACH-000226,0.030068385246752195
ACH-000227,-0.08521701108890345
ACH-000228,-0.08582573972488101
ACH-000231,0.00540037769066584
ACH-000232,-0.11554893011931575
ACH-000233,-0.12670776579267656
ACH-000234,-0.10289592531795602
ACH-000235,-0.11137584038091283
ACH-000237,-0.105245566099544
ACH-000238,-0.06848361705083035
ACH-000242,-0.2784087384700961
ACH-000243,-0.07790252704653962
ACH-000244,-0.2233122418210632
ACH-000246,-0.07130310508152911
ACH-000248,-0.1469537026025571
ACH-000250,-0.12133786048083145
ACH-000251,0.0683514088723036
ACH-000252,-0.1139404483694192
ACH-000253,-0.1576289681769767
ACH-000255,-0.19439039668286215
ACH-000256,-0.08249340232399914
ACH-000257,-0.06408631042995849
ACH-000258,-0.022075886256054163
ACH-000259,-0.06175363665696591
ACH-000260,-0.04727852819169424
ACH-000261,-0.12101310099508153
ACH-000262,-0.015511530880748059
ACH-000263,-0.2538506656121558
ACH-000264,-0.017115772620919817
ACH-000265,-0.03783232959962564
ACH-000266,-0.04691028021666038
ACH-000272,-0.06966477612626573
ACH-000274,-0.0030865202946307397
ACH-000277,-0.08213937353034509
ACH-000278,-0.11361114264244253
ACH-000279,-0.07080735932780728
ACH-000280,-0.12452485578210755
ACH-000281,-0.1195327360230279
ACH-000288,-0.025140890060627256
ACH-000291,-0.13687082177326718
ACH-000293,-0.05366013588286095
ACH-000294,-0.11381826586045148
ACH-000295,-0.04582473865102935
ACH-000296,-0.20554058903360276
ACH-000302,-0.17096257139961366
ACH-000304,0.040121646117883165
ACH-000307,-0.24032069614995724
ACH-000308,-0.0978319269095073
ACH-000310,-0.11291823350361435
ACH-000311,-0.05288121740008046
ACH-000312,-0.042301539923199
ACH-000315,-0.1553976246460662
ACH-000316,-0.102172049705122
ACH-000317,0.1144916984438025
ACH-000318,-0.295643874676859
ACH-000319,-0.059342464508193665
ACH-000320,0.09203900122115767
ACH-000322,0.07290870832573527
ACH-000323,-0.0018750042009749255
ACH-000324,-0.10463442540990624
ACH-000329,-0.12179176123954838
ACH-000330,-0.16240479935303198
ACH-000331,-0.17479900326598666
ACH-000332,-0.08182815500831529
ACH-000334,-0.11410461391026533
ACH-000335,-0.24744972959144276
ACH-000336,-0.06693797467540642
ACH-000337,-0.15927530247728086
ACH-000338,0.1384312468276374
ACH-000339,-0.13889245811810128
ACH-000341,-0.10848113660052222
ACH-000348,-0.14295538574314234
ACH-000350,-0.08097676459701197
ACH-000352,-0.054855337938718926
ACH-000356,-0.2452348013916718
ACH-000361,-0.032657259652064924
ACH-000362,-0.0847810650638058
ACH-000363,-0.09616350769402447
ACH-000364,-0.13147086617863413
ACH-000365,-0.01074089541484724
ACH-000366,-0.05773176120101287
ACH-000368,-0.02143139523145276
ACH-000374,0.3567145565619745
ACH-000375,0.1422047638010837
ACH-000376,0.01496362552700844
ACH-000381,-0.08668485242907008
ACH-000383,-0.15156148106834674
ACH-000387,-0.03237429229783964
ACH-000389,-0.1377316957648872
ACH-000390,-0.18674435803327646
ACH-000393,-0.12812514715892412
ACH-000395,-0.23088557999842305
ACH-000396,-0.01882313048156516
ACH-000397,-0.08032506506211562
ACH-000401,-0.04119038464943462
ACH-000402,-0.301147059732403
ACH-000403,-0.03572682036208495
ACH-000404,-0.11981182266301932
ACH-000406,-0.10440503268806058
ACH-000407,-0.03585960948442875
ACH-000408,-0.29335208494131115
ACH-000410,-0.12910057479408266
ACH-000411,-0.009256065359393809
ACH-000414,-0.06050858121899804
ACH-000415,-0.14601295717306742
ACH-000416,-0.1180137293526362
ACH-000420,-0.046301307000574235
ACH-000421,-0.15670028208773926
ACH-000424,0.08489759377805044
ACH-000425,-0.1110773346694161
ACH-000426,-0.1297784884184218
ACH-000427,-0.09023033572997352
ACH-000433,-0.12329609504676185
ACH-000435,-0.02700782361102963
ACH-000436,-0.0496213752663612
ACH-000444,-0.11232966754971192
ACH-000445,0.05143862203033794
ACH-000448,-0.20027526398863302
ACH-000450,-0.12529301258049905
ACH-000452,-0.21022277842097645
ACH-000454,-0.31700770526456723
ACH-000458,-0.0442522571927728
ACH-000459,-0.1027207443371038
ACH-000460,-0.07436718640689792
ACH-000461,-0.08578700877577203
ACH-000463,0.023065907713272524
ACH-000464,0.01746206369485067
ACH-000466,-0.18617308829673665
ACH-000467,0.019117266835680703
ACH-000468,0.024413300159019245
ACH-000469,-0.062258547761808565
ACH-000470,-0.036243570749283686
ACH-000471,-0.09536667111174804
ACH-000472,-0.12937099415819914
ACH-000473,-0.12059632435097295
ACH-000475,-0.06145647061099885
ACH-000476,-0.05304856750983901
ACH-000477,-0.05068707177696055
ACH-000479,0.3003631694835538
ACH-000480,-0.06220592188799914
ACH-000481,0.04452577949622063
ACH-000483,-0.06779841582423182
ACH-000484,-0.03955111862765552
ACH-000485,-0.18575075782633335
ACH-000486,-0.02030765914408859
ACH-000487,-0.08383849518837894
ACH-000488,-0.14939564513471532
ACH-000490,-0.032481837161003405
ACH-000491,-0.08772821294677649
ACH-000495,0.042847588334612115
ACH-000496,-0.019142835879065977
ACH-000499,-0.29975168672967617
ACH-000500,-0.22719585051140284
ACH-000502,-0.18788274116522907
ACH-000503,0.05642873827155495
ACH-000505,-0.1835345209733072
ACH-000507,-0.059027953752830126
ACH-000510,-0.11336948937923225
ACH-000511,-0.09392939145705724
ACH-000512,-0.05393526953951181
ACH-000516,-0.05997219225733647
ACH-000517,-0.093826848743162
ACH-000518,-0.014669450783714524
ACH-000520,-0.12320617654646328
ACH-000521,-0.10004037330513156
ACH-000522,-0.11236697142536277
