,SNRPC (6631)
ACH-000502,-0.8410186180307001
ACH-000503,-1.0378852667350316
ACH-000505,-1.0203257909369798
ACH-000507,-0.898036737718026
ACH-000510,-0.8858547989231238
ACH-000511,-1.05757627358044
ACH-000512,-0.5957479152827568
ACH-000516,-1.0467978571008851
ACH-000517,-1.1758285701606754
ACH-000518,-1.0128499194142992
ACH-000520,-0.9783194410680446
ACH-000521,-0.8752683502110157
ACH-000522,-0.98066481866837
ACH-000524,-1.064090143775874
ACH-000527,-1.0065531710730704
ACH-000528,-1.029629535871
ACH-000537,-1.0625066115639217
ACH-000541,-0.7828277568190986
ACH-000542,-0.9060602308370844
ACH-000544,-0.9843238849581186
ACH-000545,-0.92301533212542
ACH-000547,-1.142053388960127
ACH-000548,-1.0953819199745771
ACH-000549,-1.1544635652689927
ACH-000550,-1.1467202587230894
ACH-000552,-1.1229146054834132
ACH-000556,-1.2167681773319077
ACH-000557,-1.0014771995145206
ACH-000569,-0.7059516853420812
ACH-000570,-1.1426072017694464
ACH-000571,-0.9116697194573004
ACH-000573,-1.3287189540624416
ACH-000576,-0.945643638536953
ACH-000579,-1.1178885510227858
ACH-000580,-1.0195756977562722
ACH-000584,-1.123973255032221
ACH-000585,-1.0985595253598193
ACH-000588,-0.9268881726559524
ACH-000589,-1.0430314093581756
ACH-000591,-0.8850424894254743
ACH-000593,-1.0109941358189505
ACH-000600,-0.8222471881091956
ACH-000601,-0.9471899749635552
ACH-000605,-1.036217896372065
ACH-000606,-0.9146999800755732
ACH-000608,-1.0359856138038233
ACH-000614,-0.9399483685737492
ACH-000616,-0.9704518272245841
ACH-000618,-1.1418521883878998
ACH-000619,-1.0501179017285307
ACH-000620,-0.8633095977605421
ACH-000621,-1.0379422697332683
ACH-000622,-1.015239600880309
ACH-000623,-1.0067316681938214
ACH-000624,-0.9958695251435375
ACH-000627,-1.0121105270586823
ACH-000630,-1.0492099487133555
ACH-000631,-0.6917756459656377
ACH-000632,-0.8923017587767965
ACH-000633,-0.8201361163373946
ACH-000637,-1.1615068452577886
ACH-000638,-0.7683597557491278
ACH-000646,-0.998744271958207
ACH-000647,-1.0129025102344125
ACH-000648,-0.7219242132306319
ACH-000649,-0.8948427893665204
ACH-000651,-1.1056563765635834
ACH-000652,-0.8229018932144608
ACH-000653,-1.0358402090580243
ACH-000657,-1.048504217719726
ACH-000658,-1.2736291465729546
ACH-000661,-0.9673333149501898
ACH-000662,-1.066727237404084
ACH-000663,-0.9680651637749038
ACH-000665,-1.018674177433985
ACH-000671,-0.7674053451791022
ACH-000672,-1.155929204383092
ACH-000673,-1.0684809341608457
ACH-000676,-1.094400566306554
ACH-000677,-0.8286238807279601
ACH-000681,-0.9327079160565741
ACH-000683,-1.2335029930646848
ACH-000684,-0.9765049416329932
ACH-000688,-0.8822201229015764
ACH-000693,-0.9125498722066752
ACH-000694,-1.2227802393136824
ACH-000695,-1.0261079321774411
ACH-000696,-1.0177157597425484
ACH-000697,-0.8546140540048467
ACH-000699,-0.9992134757624341
ACH-000701,-0.8989374905887242
ACH-000706,-0.987404115757593
ACH-000711,-1.0993061277351854
ACH-000713,-1.05959941630299
ACH-000714,-0.9538811654086208
ACH-000718,-1.0453202056733315
ACH-000720,-1.1362345842867754
ACH-000721,-0.9274317492785012
ACH-000724,-1.3051989578925784
ACH-000725,-1.1367908640633893
ACH-000732,-0.7592777964754852
ACH-000734,-1.0394649041436053
ACH-000735,-1.008126088550749
ACH-000736,-0.9063823435550256
ACH-000738,-1.1156929932510504
ACH-000746,-1.0034207314138854
ACH-000747,-0.8408967551678055
ACH-000748,-1.1657763812623179
ACH-000753,-1.1832958656198838
ACH-000756,-0.9659211110961108
ACH-000757,-1.271792582726934
ACH-000758,-1.2046538522847787
ACH-000760,-0.9678318513960584
ACH-000762,-1.1185286354036783
ACH-000763,-1.0542248583092284
ACH-000764,-0.9464174297877964
ACH-000765,-1.0519663202825846
ACH-000766,-1.0208121825372372
ACH-000767,-1.0479569438704788
ACH-000768,-0.8414797339350991
ACH-000769,-1.1579035158362636
ACH-000770,-0.9085422612238164
ACH-000771,-0.9656092737947716
ACH-000773,-0.7488010395860429
ACH-000776,-0.6492430782092512
ACH-000777,-1.0638917871187457
ACH-000778,-0.8833917800262309
ACH-000781,-1.0853038064177312
ACH-000782,-0.9210459643855644
ACH-000783,-0.8701383103164286
ACH-000784,-1.0317993297922865
ACH-000785,-1.2688502167623978
ACH-000787,-0.8523164310294631
ACH-000788,-0.9487312754466332
ACH-000791,-1.0884471871816774
ACH-000792,-0.8750534227981153
ACH-000794,-1.0245974507071336
ACH-000796,-1.0202255578543924
ACH-000798,-1.5408926848055988
ACH-000799,-0.9682161543226834
ACH-000800,-1.0643922969465769
ACH-000802,-1.0195567192384685
ACH-000804,-1.1357647585758293
ACH-000805,-1.0958062993691675
ACH-000809,-1.07520954528665
ACH-000810,-0.6908652256374256
ACH-000811,-0.8762609417328996
ACH-000817,-1.073795547645015
ACH-000819,-0.9158360022744366
ACH-000820,-1.2368319815580755
ACH-000821,-0.9124121692795918
ACH-000822,-0.8287364076132966
ACH-000823,-1.0009632628119869
ACH-000824,-0.8653646211861675
ACH-000827,-0.9310203113935238
ACH-000829,-1.026222095640785
ACH-000831,-1.095568933331479
ACH-000832,-0.8884279162152257
ACH-000833,-0.6276454393895943
ACH-000834,-0.932366942571586
ACH-000835,-0.7509946838745198
ACH-000836,-1.0348111525921102
ACH-000837,-1.059797826141379
ACH-000838,-1.0213855388319537
ACH-000839,-0.6693877970541668
ACH-000840,-1.0099739639896808
ACH-000841,-0.9410105301272408
ACH-000843,-1.041347546411979
ACH-000846,-0.8665569156031233
ACH-000847,-1.1362037565756824
ACH-000848,-0.9806022004950812
ACH-000849,-0.9879710661619678
ACH-000851,-1.062134702782077
ACH-000855,-1.4083701736659429
ACH-000856,-0.913738483684196
ACH-000858,-1.0291984445010072
ACH-000859,-0.9577145984428748
ACH-000861,-0.9342378848410456
ACH-000862,-0.9471940264483554
ACH-000865,-0.9807530012193676
ACH-000866,-1.1072918544838883
ACH-000867,-1.175715766649293
ACH-000869,-0.8655127374545338
ACH-000872,-0.9674201843627154
ACH-000873,-0.8235837593437051
ACH-000876,-0.9123544042257088
ACH-000878,-0.9018867495699848
ACH-000880,-0.7023111773298503
ACH-000881,-0.8927665832590369
ACH-000882,-1.0754159702947819
ACH-000884,-0.7034925691964755
ACH-000885,-0.9601167175904879
ACH-000887,-1.1032591709530573
ACH-000889,-1.0276122208222502
ACH-000896,-0.9043554156824424
ACH-000898,-0.8920272594353432
ACH-000900,-0.9744009826159924
ACH-000901,-1.0097071694541462
ACH-000905,-1.1440477139917336
ACH-000906,-0.9921816557854154
ACH-000907,-1.1916990513243455
ACH-000910,-1.0835638546378754
ACH-000911,-0.8937607346817048
ACH-000912,-1.1565189255493409
ACH-000913,-0.9008711566539832
ACH-000915,-0.9186328628537804
ACH-000916,-1.0235360466236645
ACH-000917,-1.1063651277103277
ACH-000920,-1.1598882517857931
ACH-000921,-1.0422629260219671
ACH-000924,-1.0233540627248523
ACH-000926,-1.192659047035035
ACH-000928,-1.2301200536716808
ACH-000929,-0.8227729489205439
ACH-000932,-0.8564533681966253
ACH-000935,-0.9476352612545385
ACH-000936,-0.9468232118129992
ACH-000937,-1.02875833013234
ACH-000938,-1.0053701861530853
ACH-000939,-1.3976568329075203
ACH-000941,-1.0450912679686744
ACH-000943,-1.0746946994726592
ACH-000946,-1.0195976128170643
ACH-000947,-1.0339744082719775
ACH-000948,-1.0057061904342273
ACH-000950,-1.0927994172613542
ACH-000953,-1.051792379248799
ACH-000954,-1.4055866417527614
ACH-000957,-0.9994294676927884
ACH-000958,-1.0360472750261684
ACH-000960,-1.0946858534838255
ACH-000963,-0.9893084873580474
ACH-000968,-1.1478316733162093
ACH-000969,-1.24012986904974
ACH-000972,-0.8760317726268437
ACH-000973,-1.0714690340095845
ACH-000974,-0.9883374383235898
ACH-000978,-1.2041196447538436
ACH-000984,-1.1041588370589144
ACH-000986,-1.0393062224507288
ACH-000988,-1.0458685990862535
ACH-000993,-1.0720113030735925
ACH-000994,-1.152308550626579
ACH-000996,-1.2174904116885203
ACH-001001,-0.9661905570525012
ACH-001020,-0.9734509182472328
ACH-001028,-0.982972672701431
ACH-001031,-0.8694712823574683
ACH-001038,-1.1876571943670915
ACH-001048,-0.8747276249137643
ACH-001050,-0.8331136845659887
ACH-001053,-1.0504848422278883
ACH-001054,-0.8642471163372929
ACH-001061,-1.0591132648127717
ACH-001067,-0.9744289470126296
ACH-001075,-0.8024777824499038
ACH-001096,-0.9809881961061095
ACH-001111,-1.118945025656092
ACH-001119,-1.1731095854896192
ACH-001128,-0.9194549599957312
ACH-001134,-1.1428236566626682
ACH-001151,-0.9927101965862208
ACH-001163,-1.010801745756484
ACH-001164,-1.140682033247302
ACH-001183,-0.6894272702998561
ACH-001192,-1.1520419710091063
ACH-001193,-0.9448445518184954
ACH-001196,-1.234281892106195
ACH-001197,-0.9380748589994476
ACH-001205,-0.9153142277268989
ACH-001211,-1.0218410623331076
ACH-001212,-1.10146293198017
ACH-001228,-1.2479702940895874
ACH-001232,-0.96356614093784
ACH-001239,-1.0355659544505074
ACH-001270,-0.7775033768633111
ACH-001274,-0.9274552695932556
ACH-001275,-1.0770677445395047
ACH-001277,-1.0552422313314092
ACH-001278,-0.9716766600743194
ACH-001280,-1.00611765501679
ACH-001283,-1.14166898227668
ACH-001289,-1.1227337464590057
ACH-001300,-1.0134279017683578
ACH-001301,-0.932515793942236
ACH-001302,-1.0326268926694837
ACH-001306,-0.965028352613152
ACH-001318,-0.9517688611930928
ACH-001322,-1.1539627453647894
ACH-001328,-1.0597327973612187
ACH-001332,-0.7135502816081164
ACH-001336,-0.9713891563984872
ACH-001346,-1.021160712738694
ACH-001353,-0.986676364453254
ACH-001354,-0.8201486879412512
ACH-001367,-1.035635402093716
ACH-001368,-1.0203012925813009
ACH-001374,-1.028656955580057
ACH-001377,-0.9401495737790276
ACH-001380,-0.9690038730906568
ACH-001391,-0.9083879197772964
ACH-001408,-0.945554686377266
ACH-001430,-0.9815214938896438
ACH-001431,-0.8694722143766913
ACH-001450,-1.0976888258042543
ACH-001496,-0.9733217901670881
ACH-001500,-0.7997362637222911
ACH-001523,-0.8913474151221488
ACH-001532,-0.8920353898590495
ACH-001550,-1.173706006671205
ACH-001552,-0.7996076159733512
ACH-001554,-0.8899027230269789
ACH-001654,-1.25604609951518
ACH-001735,-1.0438693680639892
ACH-001736,-1.1959662075444752
ACH-001737,-0.8507716570810312
ACH-001740,-1.039807028756666
ACH-001745,-1.0234785316648245
ACH-001765,-1.0016070788767202
