,PIGH (5283)
ACH-000159,-0.3130274392196838
ACH-000160,-0.3853874422830145
ACH-000163,-0.2199306570675828
ACH-000167,-0.4082370088526177
ACH-000168,-0.2712076228024821
ACH-000169,-0.31398663200643034
ACH-000178,-0.3140088197453073
ACH-000183,-0.3508428677322744
ACH-000188,-0.3478128287960216
ACH-000189,-0.5910605233023524
ACH-000190,-0.5576346130461985
ACH-000198,-0.276969825158417
ACH-000203,-0.3935270273315282
ACH-000204,-0.1091509886883593
ACH-000206,-0.2679672517005457
ACH-000207,-0.4382972506676297
ACH-000208,-0.2207105302075034
ACH-000210,-0.3877233236982263
ACH-000211,-0.3601461371630354
ACH-000215,-0.23074389539150986
ACH-000221,-0.20528550535099846
ACH-000222,-0.3782559567615784
ACH-000223,-0.3518244316364739
ACH-000226,-0.4035848114345951
ACH-000227,-0.41118016016787545
ACH-000228,-0.36861929010531136
ACH-000231,-0.4029163380784182
ACH-000232,-0.4799026384839841
ACH-000233,-0.3750834925965372
ACH-000234,-0.3718879012946824
ACH-000235,-0.3888933658837164
ACH-000237,-0.048362632269762416
ACH-000238,-0.6414074130594877
ACH-000242,-0.4886356394989915
ACH-000243,-0.4165814506999926
ACH-000244,-0.5871484916452792
ACH-000246,-0.2486329122006696
ACH-000248,-0.4662221512320041
ACH-000250,-0.32880005323046346
ACH-000251,-0.4691893807447217
ACH-000252,-0.6356154668791741
ACH-000253,-0.3660957098350382
ACH-000255,-0.4575399133588954
ACH-000256,-0.2916374918077993
ACH-000257,-0.3565890721026796
ACH-000258,-0.2857597618983212
ACH-000259,-0.2933419869353117
ACH-000260,-0.3157888692800007
ACH-000261,-0.4237636844266565
ACH-000262,-0.22581469697185735
ACH-000263,-0.14720441919109234
ACH-000264,-0.28188683718293245
ACH-000265,-0.3458929935750761
ACH-000266,-0.3808682919591987
ACH-000272,-0.6513848101207927
ACH-000274,-0.3263146416985524
ACH-000277,-0.4804569964400097
ACH-000278,-0.3159162225492089
ACH-000279,-0.4312705992868792
ACH-000280,-0.4502692533731774
ACH-000281,-0.297487270351596
ACH-000288,-0.345137618859651
ACH-000291,-0.3744686051692381
ACH-000293,-0.14778931371608614
ACH-000294,-0.2139426760640125
ACH-000295,-0.2609984253560749
ACH-000296,-0.24559734338844355
ACH-000302,-0.3725652159317204
ACH-000304,-0.5197819508327398
ACH-000307,-0.4572213358887348
ACH-000308,-0.36518121060281106
ACH-000310,-0.2281773714949813
ACH-000311,-0.344558093256573
ACH-000312,-0.25946263641772177
ACH-000315,-0.3813383868355369
ACH-000316,-0.36978236918108265
ACH-000317,-0.4566198517223302
ACH-000318,-0.2584484577322175
ACH-000319,-0.3768146743748181
ACH-000320,-0.4066908721683253
ACH-000322,-0.5343258364743624
ACH-000323,-0.3668555246018437
ACH-000324,-0.41045198724917537
ACH-000329,-0.29181033437992265
ACH-000330,-0.2852045580675059
ACH-000331,-0.4719190123789607
ACH-000332,-0.404331511430728
ACH-000334,-0.13606003545635806
ACH-000335,-0.5132597312353664
ACH-000336,-0.4235711092220893
ACH-000337,-0.3735522340881582
ACH-000338,-0.6027059691095461
ACH-000339,-0.4019087549338352
ACH-000341,-0.3458955835890478
ACH-000348,-0.3118051048921198
ACH-000350,-0.23594275725395555
ACH-000352,-0.4368356345642401
ACH-000356,-0.22704064900996765
ACH-000361,-0.22333790602899048
ACH-000362,-0.2388467413933153
ACH-000363,-0.3612249590473624
ACH-000364,-0.5354329390845779
ACH-000365,-0.23209472937192605
ACH-000366,-0.2879408049892957
ACH-000368,-0.5317296089085513
ACH-000374,-0.5457481780016258
ACH-000375,-0.2714424102581451
ACH-000376,-0.403863511540068
ACH-000381,-0.4855631358427559
ACH-000383,-0.3994690127831581
ACH-000387,-0.3347932892952397
ACH-000389,-0.4935061620078397
ACH-000390,-0.33272531161985136
ACH-000393,-0.43365004486298137
ACH-000395,-0.3791911831112689
ACH-000396,-0.4337545266318261
ACH-000397,-0.42074388997959294
ACH-000401,-0.3365079943277981
ACH-000402,-0.25777678291422784
ACH-000403,-0.4907360588750685
ACH-000404,-0.2779699799091613
ACH-000406,-0.28936822493139597
ACH-000407,-0.3463139023592809
ACH-000408,-0.6167586598126357
ACH-000410,-0.3995177104735593
ACH-000411,-0.4607218242242589
ACH-000414,-0.4017001191703952
ACH-000415,-0.5119339832560275
ACH-000416,-0.29627033532005753
ACH-000420,-0.33083010672762964
ACH-000421,-0.4043503486996898
ACH-000424,-0.23647467205709624
ACH-000425,-0.3609344624561401
ACH-000426,-0.3577703300342078
ACH-000427,-0.5145557078686491
ACH-000433,-0.4808564078951875
ACH-000435,-0.3863416485194461
ACH-000436,-0.30446509106201136
ACH-000444,-0.3357015855769576
ACH-000445,-0.650137035934384
ACH-000448,-0.5854053247083612
ACH-000450,-0.27087152863345865
ACH-000452,-0.3395404756477049
ACH-000454,-0.5000188200455958
ACH-000458,-0.4570486172725466
ACH-000459,-0.3070903571587981
ACH-000460,-0.3203235853391032
ACH-000461,-0.30329533154275423
ACH-000463,-0.31477660116878603
ACH-000464,-0.5497360700975273
ACH-000466,-0.5931748850162903
ACH-000467,-0.4842619995174434
ACH-000468,-0.3251384263687861
ACH-000469,-0.3133818437281494
ACH-000470,-0.3599209421779694
ACH-000471,-0.645692250260881
ACH-000472,-0.29093876921452777
ACH-000473,-0.2916741992720034
ACH-000475,-0.3904582705359207
ACH-000476,-0.4566620088967414
ACH-000477,-0.1747388574019662
ACH-000479,-0.38941370419713983
ACH-000480,-0.3989685308421608
ACH-000481,-0.5459133275283268
ACH-000483,-0.3290026847920792
ACH-000484,-0.26887149821253925
ACH-000485,-0.4915613792717423
ACH-000486,-0.32716104119288164
ACH-000487,-0.3970624161244619
ACH-000488,-0.3907957445263807
ACH-000490,-0.4685667963958446
ACH-000491,-0.4450182748277498
ACH-000495,-0.5732954085527027
ACH-000496,-0.4122418301438103
ACH-000499,-0.3892724100184439
ACH-000500,-0.4761673685537139
ACH-000502,-0.3901433601391054
ACH-000503,-0.6908793078810279
ACH-000505,-0.3490364850395434
ACH-000507,-0.3375953724533584
ACH-000510,-0.22995557480929696
ACH-000511,-0.3288518941517472
ACH-000512,-0.5412425354831899
ACH-000516,-0.37221115321028303
ACH-000517,-0.3920393195621572
ACH-000518,-0.3552680060613185
ACH-000520,-0.3269190425035269
ACH-000521,-0.3879125623383032
ACH-000522,-0.4919756120838525
ACH-000524,-0.3875854068782856
ACH-000527,-0.3704411428100368
ACH-000528,-0.40623101342130996
ACH-000537,-0.4868346143191448
ACH-000541,-0.32445505763539223
ACH-000542,-0.4324383077728575
ACH-000544,-0.2722993185470041
ACH-000545,-0.4545026773260689
ACH-000547,-0.21796542195170646
ACH-000548,-0.39897192866355896
ACH-000549,-0.2472046908993103
ACH-000550,-0.25877296980710524
ACH-000552,-0.6777311253755688
ACH-000556,-0.2827266883678547
ACH-000557,-0.2395054579913373
ACH-000569,-0.17694557997468102
ACH-000570,-0.4616745596514921
ACH-000571,-0.2509210706345658
ACH-000573,-0.3798086377299799
ACH-000576,-0.2262583078964639
ACH-000579,-0.4268709875367999
ACH-000580,-0.2380211194027736
ACH-000584,-0.39298857402086657
ACH-000585,-0.4851326739022949
ACH-000588,-0.16057658385493112
ACH-000589,-0.4331120154068336
ACH-000591,-0.3476778928916009
ACH-000593,-0.4676282272138838
ACH-000600,-0.3519712690028918
ACH-000601,-0.3424453931671281
ACH-000605,-0.3278107712623553
ACH-000606,-0.3183022002234799
ACH-000608,-0.243467496162684
ACH-000614,-0.26772869512118586
ACH-000616,-0.2909566681221101
ACH-000618,-0.41104578557601257
ACH-000619,-0.5325364609023597
ACH-000620,-0.6144500584711876
ACH-000621,-0.16679317707323185
ACH-000622,-0.20996327356568628
ACH-000623,-0.403409144151784
ACH-000624,-0.4139946880714999
ACH-000627,-0.38033829469453817
ACH-000630,-0.5961558490083403
ACH-000631,-0.7172090602377379
ACH-000632,-0.457098618953167
ACH-000633,-0.35557822330215905
ACH-000637,-0.4704164299683011
ACH-000638,-0.38739645511528403
ACH-000646,-0.3913510845238475
ACH-000647,-0.3696584106524873
ACH-000648,-0.4126154401871057
ACH-000649,-0.486032667938784
ACH-000651,-0.333903780929318
ACH-000652,-0.3381092885391781
ACH-000653,-0.2766000917699445
ACH-000657,-0.3333488220104556
ACH-000658,-0.12516710177899887
ACH-000661,-0.19693801492216928
ACH-000662,-0.40947887998235294
ACH-000663,-0.4523381023202061
ACH-000665,-0.2817445210816142
ACH-000671,-0.6100261890597101
ACH-000672,-0.4934909262048746
ACH-000673,-0.3636767886105176
ACH-000676,-0.19730933666536904
ACH-000677,-0.24992389491281866
ACH-000681,-0.30791139295259196
ACH-000683,-0.2752142510078538
ACH-000684,-0.6224996299394363
ACH-000688,-0.3369627507721074
ACH-000693,-0.3662010570534162
ACH-000694,-0.33374696543899984
ACH-000695,-0.5769730418730268
ACH-000696,-0.36586114779653706
ACH-000697,-0.2037122719508536
ACH-000699,-0.4239441939681004
ACH-000701,-0.39777624877529855
ACH-000706,-0.41730315726961625
ACH-000711,-0.4269826076940924
ACH-000713,-0.07582716992191371
ACH-000714,-0.30084331402667264
ACH-000718,-0.3636191462924469
ACH-000720,-0.2800916708801741
ACH-000721,-0.3329899755479298
ACH-000724,-0.2537051115155497
ACH-000725,-0.4392554462543285
ACH-000732,-0.3340474232438839
ACH-000734,-0.3275478147918142
ACH-000735,-0.5017876263034244
ACH-000736,-0.3302931155118317
ACH-000738,-0.3942984809111648
ACH-000746,-0.3780855511425998
ACH-000747,-0.4077450503487434
ACH-000748,-0.24228046402343656
ACH-000753,-0.4246515835919205
ACH-000756,-0.4766490627966522
ACH-000757,-0.4131273591192649
ACH-000758,-0.3717511927296331
ACH-000760,-0.38712579107283707
ACH-000762,-0.3148469423170876
ACH-000763,-0.2685181267159991
ACH-000764,-0.4899356330551104
ACH-000765,-0.3626123129242409
ACH-000766,-0.29860500130970963
ACH-000767,-0.37356393683366096
ACH-000768,-0.4923672425561753
ACH-000769,-0.4041639946685153
ACH-000770,-0.34539568872105075
ACH-000771,-0.4539252562319849
ACH-000773,-0.3656070575918149
ACH-000776,-0.20860069183136684
ACH-000777,-0.4497767853098293
ACH-000778,-0.364943738952671
ACH-000781,-0.4357254944426823
ACH-000782,-0.4810383885185248
ACH-000783,-0.44201179411312463
ACH-000784,-0.3314270461870341
ACH-000785,-0.4224086141415873
ACH-000787,-0.4846168220977806
ACH-000788,-0.3898755960924015
ACH-000791,-0.4933952067698738
ACH-000792,-0.4671602565627148
ACH-000794,-0.3699604772223181
ACH-000796,-0.4995879830103008
ACH-000798,-0.3988889756158498
ACH-000799,-0.4019539018815935
ACH-000800,-0.3725965843575708
ACH-000802,-0.3484120172845016
ACH-000804,-0.44890374199982136
ACH-000805,-0.4136021819808191
ACH-000809,-0.26999062728679984
ACH-000810,-0.4826592182941829
ACH-000811,-0.2864055669436409
ACH-000817,-0.21837654477778454
ACH-000819,-0.3792953847586212
ACH-000820,-0.4930863053121033
ACH-000821,-0.2618894615557832
ACH-000822,-0.40582903545041227
ACH-000823,-0.4403565175622033
ACH-000824,-0.41291680326176017
ACH-000827,-0.3210243411200473
ACH-000829,-0.4915720351587561
ACH-000831,-0.44767629936004655
ACH-000832,-0.4173637811884774
ACH-000833,-0.30154780945427884
ACH-000834,-0.3279059071588193
ACH-000835,-0.3770866963440542
ACH-000836,-0.4254737842479462
ACH-000837,-0.3595441484011714
ACH-000838,-0.3646593302203823
ACH-000839,-0.4045531422592576
ACH-000840,-0.06970803493326233
ACH-000841,-0.2354604697903293
ACH-000843,-0.4618026478581873
ACH-000846,-0.3010008705053831
ACH-000847,-0.2646895263218175
ACH-000848,-0.3502112849688816
ACH-000849,-0.3868276737338381
ACH-000851,-0.4702083404150294
ACH-000855,-0.3801014347338613
ACH-000856,-0.42437424215607294
ACH-000858,-0.26176557784756793
ACH-000859,-0.444861392466238
ACH-000861,-0.4829352034181363
ACH-000862,-0.3012044959365163
ACH-000865,-0.2666172018880336
ACH-000866,-0.494169501230086
ACH-000867,-0.3116533836701574
ACH-000869,-0.29208916646435085
ACH-000872,-0.32709759918451303
ACH-000873,-0.2532297515136069
ACH-000876,-0.3945444177319804
ACH-000878,-0.15118949301290613
ACH-000880,-0.5363846280472416
ACH-000881,-0.4395732489578818
ACH-000882,-0.2850220160050125
ACH-000884,-0.4828266375127242
ACH-000885,-0.6280398968711943
ACH-000887,-0.3932303314282699
ACH-000889,-0.3153489928711365
ACH-000896,-0.5233536352083052
ACH-000898,-0.5700534090894246
ACH-000900,-0.48379928850214293
ACH-000901,-0.300265321708459
ACH-000905,-0.4002948136994634
ACH-000906,-0.34424102180387384
ACH-000907,-0.4559893102325014
ACH-000910,-0.4562224375919066
ACH-000911,-0.4696964730097538
ACH-000912,-0.3467578140217952
ACH-000913,-0.3387973682026573
ACH-000915,-0.44329522976027774
ACH-000916,-0.8629986434095259
ACH-000917,-0.33734748087198835
ACH-000920,-0.21624794193858687
ACH-000921,-0.4570424028684039
ACH-000924,-0.2986982003340012
ACH-000926,-0.4226669374426172
ACH-000928,-0.2767712564577561
ACH-000929,-0.25047854504573897
ACH-000932,-0.3601930142680353
ACH-000935,-0.22022846275838492
ACH-000936,-0.3198853276173203
ACH-000937,-0.3357410451136587
ACH-000938,-0.3423714160425518
ACH-000939,-0.4220838251783928
ACH-000941,-0.4150312682879816
ACH-000943,-0.3727751148846355
ACH-000946,-0.289980379879464
ACH-000947,-0.18976399611221093
ACH-000948,-0.5460104077152056
ACH-000950,-0.30714390077975645
ACH-000953,-0.22061708704869346
ACH-000954,-0.4452994963597437
ACH-000957,-0.4186332668185793
ACH-000958,-0.39299650107174605
ACH-000960,-0.2855338621315164
ACH-000963,-0.326014367233878
ACH-000968,-0.3288286713980705
ACH-000969,-0.31060672277083223
ACH-000972,-0.4975625071907337
ACH-000973,-0.2376866182520511
ACH-000974,-0.5017629791559011
ACH-000978,-0.6117603691335177
ACH-000984,-0.26070396761989145
ACH-000986,-0.4697242564717154
ACH-000988,-0.380746812677992
ACH-000993,-0.4474254289003994
ACH-000994,-0.3750275723736549
ACH-000996,-0.376729134811542
ACH-001001,-0.5185760936766729
ACH-001020,-0.3271841350637302
ACH-001028,-0.25256010297335585
ACH-001031,-0.3036877140901378
ACH-001038,-0.4017560049454996
ACH-001048,-0.43512654103037546
ACH-001050,-0.3863912360370442
ACH-001053,-0.17065549371526675
ACH-001054,-0.36028066854373497
ACH-001061,-0.3703708069505624
ACH-001067,-0.3784107268728649
ACH-001075,-0.4404289462859228
ACH-001096,-0.4662755817905913
ACH-001111,-0.3962697421019858
ACH-001119,-0.294952533103943
ACH-001128,-0.2592845479933961
ACH-001134,-0.4631027768468864
ACH-001151,-0.3896116646375596
ACH-001163,-0.4654372466745303
ACH-001164,-0.4138577597910296
ACH-001183,-0.32553556868756744
ACH-001192,-0.27975467395104403
ACH-001193,-0.15033042624515472
ACH-001196,-0.510928752312008
ACH-001197,-0.29535386447979983
ACH-001205,-0.4056181556224376
ACH-001211,-0.3815749457890844
ACH-001212,-0.4835608371481568
ACH-001228,-0.2812367528729054
ACH-001232,-0.3482554922200876
ACH-001239,-0.2190426447927803
ACH-001270,-0.5201800711048069
ACH-001274,-0.4076711312296076
ACH-001275,-0.3812716448127828
ACH-001277,-0.2324964587450285
ACH-001278,-0.3320901365295699
ACH-001280,-0.35153746285910753
ACH-001283,-0.3582599086492626
ACH-001289,-0.2277771887080577
ACH-001300,-0.3691727648675871
ACH-001301,-0.34696221045610043
ACH-001302,-0.44743665135848976
ACH-001306,-0.3027840650607481
ACH-001318,-0.2200265324470094
ACH-001322,-0.1870945418995299
ACH-001328,-0.5569197279971069
ACH-001332,-0.5792586431350877
ACH-001336,-0.26739673591691515
ACH-001346,-0.3787085156071203
ACH-001353,-0.2767630748914974
ACH-001354,-0.4026532508183908
ACH-001367,-0.25014748379285795
ACH-001368,-0.4721101223849624
ACH-001374,-0.3693475685449801
ACH-001377,-0.4970714578690476
ACH-001380,-0.5886484656022203
ACH-001391,-0.41679245218304056
ACH-001408,-0.3793726569777861
ACH-001430,-0.10855888639293798
ACH-001431,-0.26428253044322303
ACH-001450,-0.31917210791840744
ACH-001496,-0.42538935330707495
ACH-001500,-0.3276455282488029
ACH-001523,-0.42866941257298186
ACH-001532,-0.3368165760901468
ACH-001550,-0.4433547351520931
ACH-001552,-0.38491917065430703
ACH-001554,-0.3882796120793132
ACH-001654,-0.4767283503555123
ACH-001735,-0.28277956893060185
ACH-001736,-0.3691853019746409
ACH-001737,-0.26341146513124225
ACH-001740,-0.1837468947142331
ACH-001745,-0.3540512939056622
ACH-001765,-0.38841553216917146
