,NAB1 (4664)
ACH-000004,0.04222338233173625
ACH-000005,-0.2107650277162872
ACH-000007,0.1840176813323708
ACH-000009,0.017925343642856868
ACH-000011,-0.039765725494907235
ACH-000012,0.04183180210100891
ACH-000013,0.09210331839326652
ACH-000014,-0.009998461121044223
ACH-000015,-0.16571467443554333
ACH-000017,0.015608476978199384
ACH-000018,0.03923343787430759
ACH-000019,0.09650383172111257
ACH-000021,0.016038759020516262
ACH-000022,0.053897270717606735
ACH-000025,0.010190905204695698
ACH-000028,0.0187252429111678
ACH-000030,0.058829009626389865
ACH-000035,-0.03234263339133715
ACH-000036,0.027140161745063156
ACH-000037,-0.14999855531536954
ACH-000039,0.04554748763579741
ACH-000040,0.04821883152988116
ACH-000041,0.04893112989404915
ACH-000042,-0.12292289748594006
ACH-000045,0.022199181235056452
ACH-000047,-0.08324075402920128
ACH-000052,0.12705869158138938
ACH-000053,-0.01293110665913483
ACH-000054,0.011920230558974608
ACH-000055,-0.08895234641816875
ACH-000060,0.01897334110525037
ACH-000067,-0.046976346380406465
ACH-000070,0.03503186042864008
ACH-000075,0.2527928914164402
ACH-000078,0.2535831520584141
ACH-000082,0.0992277857962936
ACH-000085,0.03277522266864583
ACH-000086,0.12653329256732518
ACH-000087,0.1022352625586022
ACH-000092,-0.07818386908984133
ACH-000095,-0.020758761070359098
ACH-000097,0.06263847289312678
ACH-000098,0.12204415333376528
ACH-000099,0.09871937700060332
ACH-000108,0.02663818539425456
ACH-000113,-0.003438588422508849
ACH-000116,0.008635709557925628
ACH-000118,0.05159206730063374
ACH-000120,0.021394270746428384
ACH-000123,-0.05007222034428712
ACH-000127,0.07894849017700092
ACH-000128,0.09629302333548707
ACH-000132,-0.011569600242973023
ACH-000133,-0.1016650887926476
ACH-000137,-0.14231336161095026
ACH-000138,0.07522696799435917
ACH-000142,0.024638156296253468
ACH-000143,-0.04443458703228932
ACH-000146,0.010215652309412616
ACH-000148,0.004574338146085123
ACH-000150,-0.05871805484796588
ACH-000152,-0.11090654041846833
ACH-000153,0.04670873639711584
ACH-000159,0.11203636847778424
ACH-000160,-0.024409084799058275
ACH-000163,0.05673117192968949
ACH-000167,-0.0953563502281459
ACH-000168,0.008684398141698635
ACH-000169,0.011864970282046314
ACH-000178,-0.10343757088178733
ACH-000183,0.034668741210533136
ACH-000188,0.06488400820714177
ACH-000189,-0.07149296689733192
ACH-000190,0.04616081216855411
ACH-000198,0.07874814393946204
ACH-000203,-0.08353848091503885
ACH-000204,0.1404995435183334
ACH-000206,-0.12050973767071065
ACH-000207,0.22097837630639716
ACH-000208,0.019457490010584704
ACH-000210,0.15953618612236675
ACH-000211,0.032494502614566365
ACH-000215,-0.01687298014578229
ACH-000221,0.0627986405273303
ACH-000222,0.0425955221754542
ACH-000223,-0.03668048569279112
ACH-000226,0.015813668476383685
ACH-000227,-0.060643338863375064
ACH-000228,-0.1825744179035156
ACH-000231,-0.014953677161975529
ACH-000232,-0.0222257966546894
ACH-000233,0.011802416244237465
ACH-000234,-0.10726375713728664
ACH-000235,0.027323450815777247
ACH-000237,-0.00031018396290622346
ACH-000238,0.013474713407930435
ACH-000242,0.3753693219356656
ACH-000243,0.019832241708074082
ACH-000244,-0.10797531872803272
ACH-000246,0.0213724496791816
ACH-000248,-0.0366585379430935
ACH-000250,-0.029458814076231226
ACH-000251,-0.11401107127397285
ACH-000252,0.05638354938085975
ACH-000253,-0.05676359549601845
ACH-000255,-0.016410852572395985
ACH-000256,0.10662862152441248
ACH-000257,-0.07513501126152836
ACH-000258,0.09021937801772348
ACH-000259,0.10981860321460446
ACH-000260,0.04082868842720817
ACH-000261,0.03939153861127088
ACH-000262,-0.004836571226291939
ACH-000263,-0.015304298681704312
ACH-000264,-0.04595330794694625
ACH-000265,0.13915967823984648
ACH-000266,-0.02443575928523025
ACH-000272,0.032403055569537716
ACH-000274,-0.03905410593011406
ACH-000277,0.024668356914527685
ACH-000278,-0.10392455911974108
ACH-000279,-0.027026199017646902
ACH-000280,-0.040134102271079095
ACH-000281,0.02428562399813761
ACH-000288,0.0039848642558580494
ACH-000291,-0.04266124123078848
ACH-000293,-0.0014607156104333985
ACH-000294,0.07279078601061736
ACH-000295,-0.10727526882372176
ACH-000296,0.11337323288585036
ACH-000302,0.0173365856146058
ACH-000304,0.02347759721522841
ACH-000307,-0.046655433526971934
ACH-000308,0.04203653150493395
ACH-000310,0.12326896079318166
ACH-000311,0.04814791227362068
ACH-000312,0.12703865223783942
ACH-000315,0.07861397070654189
ACH-000316,0.016532973943597568
ACH-000317,-0.0418619828622361
ACH-000318,-0.13415105839280522
ACH-000319,0.0129956060649848
ACH-000320,-0.18183598665807046
ACH-000322,0.17805905099560018
ACH-000323,0.14037330853915592
ACH-000324,-0.01417165875537449
