,MYBL2 (4605)
ACH-000304,-0.33965476716622345
ACH-000307,-0.7457252616509296
ACH-000308,-1.1045520103342965
ACH-000310,-0.668058295373803
ACH-000311,-0.3150753164808279
ACH-000312,-0.5502880100978252
ACH-000315,-0.25764616908262045
ACH-000316,-0.2898777703890475
ACH-000317,-0.7307122320284323
ACH-000318,-0.7717222972795076
ACH-000319,-0.3954997995244544
ACH-000320,-0.5276042395759539
ACH-000322,-0.42043047040010206
ACH-000323,-0.476065407931919
ACH-000324,-0.3156833301384063
ACH-000329,-0.4607491485668111
ACH-000330,-1.1006074819727811
ACH-000331,-0.6465704972262
ACH-000332,-0.7803159606076828
ACH-000334,-0.4862699703103939
ACH-000335,-0.990861166993688
ACH-000336,-0.3315556612618719
ACH-000337,-0.8649710908731915
ACH-000338,-0.3729273112765573
ACH-000339,-0.18552753046401144
ACH-000341,-0.6288990041853368
ACH-000348,-0.35594217416325297
ACH-000350,-0.7361712931346326
ACH-000352,-0.2910740129308031
ACH-000356,-0.4593660940097693
ACH-000361,-0.11342745091864632
ACH-000362,-0.5803141478423378
ACH-000363,-0.39532972257513377
ACH-000364,-0.26970509458059555
ACH-000365,-0.10339652778740507
ACH-000366,-0.6385723175316645
ACH-000368,-0.5058206658874507
ACH-000374,-0.5262512792964443
ACH-000375,-0.5774453341181728
ACH-000376,-0.3670305067078161
ACH-000381,-0.722276441485417
ACH-000383,-0.7913707751366547
ACH-000387,-0.9032590395029176
ACH-000389,-0.20283205633058016
ACH-000390,-0.9815434561504308
ACH-000393,-0.3283067458072293
ACH-000395,-0.485417604869718
ACH-000396,-0.622271197966323
ACH-000397,-0.6981873210916779
ACH-000401,-0.5297453190701176
ACH-000402,-0.42160114923024056
ACH-000403,-0.5884015272021083
ACH-000404,-0.6706934817552512
ACH-000406,-0.6814910704271886
ACH-000407,-0.6988522625636479
ACH-000408,-0.4282844199854363
ACH-000410,-0.5077325887200522
ACH-000411,-0.24404261111732034
ACH-000414,-0.07773584685718263
ACH-000415,-0.5945584228265653
ACH-000416,-0.3701147114971805
ACH-000420,-0.5288548095273874
ACH-000421,-0.6955955134991841
ACH-000424,-0.7529388150876675
ACH-000425,-0.4224956294237755
ACH-000426,-0.6517264366880904
ACH-000427,-0.937023573631458
ACH-000433,-0.5177387498273864
ACH-000435,-0.6531239840534455
ACH-000436,-0.605537255324035
ACH-000444,-0.4910795893439874
ACH-000445,-0.24705794322794666
ACH-000448,-0.7241226001949613
ACH-000450,-0.20885353935546366
ACH-000452,-0.5954435546883357
ACH-000454,-0.6638151471079295
ACH-000458,-0.5527364082824383
ACH-000459,-0.5498737597869603
ACH-000460,-0.7913621163250019
ACH-000461,-0.41207766216276975
ACH-000463,-0.5208525984036784
ACH-000464,-0.5414352701584153
ACH-000466,-0.5240219364950089
ACH-000467,-0.4909444340928666
ACH-000468,-0.4270172039918189
ACH-000469,-0.3667156559515492
ACH-000470,-0.7708332288836938
ACH-000471,-0.29300872025448105
ACH-000472,-0.9777590835773096
ACH-000473,-0.5180245461553864
ACH-000475,-0.7465361134623535
ACH-000476,-0.3849681176069967
ACH-000477,-0.3010201016836205
ACH-000479,-0.5222410172986253
ACH-000480,-0.6497604730806493
ACH-000481,-1.0181770655830231
ACH-000483,-0.6091946555932993
ACH-000484,-0.4430308343858711
ACH-000485,-1.0908089028018704
ACH-000486,-0.4455845748641031
ACH-000487,-0.7607939615053091
ACH-000488,-0.6724496377993199
ACH-000490,-0.8779026774522961
ACH-000491,-0.6992698730053128
ACH-000495,0.003930661919787521
ACH-000496,-0.7159826734553817
ACH-000499,-0.6629029172707767
ACH-000500,-0.4963025224595286
ACH-000502,-0.5663917072264408
ACH-000503,-0.6641254380842601
ACH-000505,-0.5274687269032005
ACH-000507,-0.4387692261708599
ACH-000510,-0.2902305867082545
ACH-000511,-0.27687521653466585
ACH-000512,-0.28053844895056024
ACH-000516,-0.32077177865635154
ACH-000517,-0.37102971986921857
ACH-000518,-0.2789365195385312
ACH-000520,-0.3549291369102675
ACH-000521,-0.270175821487106
ACH-000522,-0.4469007409789832
ACH-000524,-0.5010157975390149
ACH-000527,-0.6866526079124914
ACH-000528,-0.7189217699334105
ACH-000537,-0.29141550712673325
ACH-000541,-0.5097692720199897
ACH-000542,-0.557631583902953
ACH-000544,-1.047970127499955
ACH-000545,-0.6413298940806672
ACH-000547,-0.5192954220400483
ACH-000548,-0.7533807861826228
ACH-000549,-0.4435958578717615
ACH-000550,-0.4612294480216728
ACH-000552,-0.7858029510118753
ACH-000556,-0.3316089920369857
ACH-000557,-0.9569811370053636
ACH-000569,-0.4586710705843518
ACH-000570,-0.4070448581290034
ACH-000571,-0.44685428927502985
ACH-000573,-0.4238267718048254
ACH-000576,-0.6352686181191669
ACH-000579,-0.44709143012105146
ACH-000580,-0.3556147180100585
ACH-000584,-0.7652263033878552
ACH-000585,-0.9919809997851996
ACH-000588,-0.4658762715047681
ACH-000589,-0.5504956732143619
ACH-000591,-0.7027358616456016
ACH-000593,-0.5104314841711504
ACH-000600,-0.2826609224141584
ACH-000601,-0.41978421578667496
ACH-000605,-0.6555290447191389
ACH-000606,-0.6416357861000518
ACH-000608,-0.5738849858013656
ACH-000614,-0.4303381296423789
ACH-000616,-0.20662598881529265
ACH-000618,-0.5927222374463278
ACH-000619,-0.6930556419926011
ACH-000620,-0.7681139258698405
ACH-000621,-0.44169262503463264
ACH-000622,-0.4112209787336147
ACH-000623,-0.4089050801178408
ACH-000624,-0.8096194856020279
ACH-000627,-0.4816428938104483
ACH-000630,-0.28796508429046896
ACH-000631,-0.4818280397143201
ACH-000632,-0.2456938072289337
ACH-000633,-0.784050353320836
ACH-000637,-0.5324031717629149
ACH-000638,-0.6167121270458736
ACH-000646,-0.8320121739436973
ACH-000647,-0.9880068154759016
ACH-000648,-0.4087333172384439
ACH-000649,-0.30102795448142305
ACH-000651,-0.795588919825249
ACH-000652,-0.3352757632733385
ACH-000653,-0.6886207582453666
ACH-000657,-0.5003882679000846
ACH-000658,-0.7562820439720351
ACH-000661,-0.3177553712189823
ACH-000662,-1.0228617736095258
ACH-000663,-0.5655375482096426
ACH-000665,-0.34595585839043264
ACH-000671,-0.6023353827479093
ACH-000672,-0.7108401595504871
ACH-000673,-0.7077715975062037
ACH-000676,-0.4534011690087023
ACH-000677,-0.3695356157887445
ACH-000681,-0.5995482210800498
ACH-000683,-1.1456013905792672
ACH-000684,-0.4283043425145921
ACH-000688,-0.5499679085650824
ACH-000693,-0.6550952059097982
ACH-000694,-0.8253748854613149
ACH-000695,-0.43278318413755584
ACH-000696,-0.2726294455183131
ACH-000697,-0.43500396842642985
ACH-000699,-0.4206313065690521
ACH-000701,-0.7778974611312734
ACH-000706,-0.588812443487935
ACH-000711,-0.4327275658027579
ACH-000713,-0.2424855795839039
ACH-000714,-0.6761346001132202
ACH-000718,-0.5810769532974496
ACH-000720,-0.7530201993810384
ACH-000721,-0.5985010056522851
ACH-000724,-0.6661324890076001
ACH-000725,-0.558164778232589
ACH-000732,-0.7448115378092591
ACH-000734,-0.5776435422693635
ACH-000735,-0.7260940413835153
ACH-000736,-0.5879426978112062
ACH-000738,-0.4179996462168757
ACH-000746,-0.5415243289418967
ACH-000747,-0.28058613550379435
ACH-000748,-0.23689110622713536
ACH-000753,-0.31823248235236323
ACH-000756,-0.6718762352332728
ACH-000757,-0.5232782319269234
ACH-000758,-0.7392264090175291
ACH-000760,-0.4910231932721185
ACH-000762,-0.5025652825830029
ACH-000763,-0.6793236855062897
ACH-000764,-0.21861612851564446
ACH-000765,-0.3422744040559267
ACH-000766,-0.4861171243821437
ACH-000767,-0.7550857956286662
ACH-000768,-0.3387445231868401
ACH-000769,-0.7980661480678655
ACH-000770,-0.7717904438014734
ACH-000771,-0.9116532872743702
ACH-000773,-0.7491668807634322
ACH-000776,-0.2189691011666026
ACH-000777,-0.6807605765977958
ACH-000778,-0.5187060580459838
ACH-000781,-0.5334353661297899
ACH-000782,-0.6421633062245785
ACH-000783,-0.2405745577660781
ACH-000784,-0.7407811216728725
ACH-000785,-0.8371563505152482
ACH-000787,-0.471671212075644
ACH-000788,-0.5590841627431553
ACH-000791,-0.22425759714187216
ACH-000792,-0.4069632857122045
ACH-000794,-0.7364537550856801
ACH-000796,-0.9680642815833754
ACH-000798,-0.6889384166009778
ACH-000799,-0.4613337730532805
ACH-000800,-0.6868951088835383
ACH-000802,-0.8933151427552016
ACH-000804,-0.22389485623085634
ACH-000805,-0.44064184889748
ACH-000809,-0.8178496635020834
ACH-000810,-0.5145096736343041
ACH-000811,-0.3990367526515184
ACH-000817,-0.4409781071242985
ACH-000819,-0.4538857863240036
ACH-000820,-0.12228273081024732
ACH-000821,-0.41791184253178587
ACH-000822,-0.4857018360181362
ACH-000823,-0.9209135086159792
ACH-000824,-0.7773870279908751
ACH-000827,-0.4670552820507692
ACH-000829,-0.6184113743273477
ACH-000831,-0.1785853464661065
ACH-000832,-0.4608862082904218
ACH-000833,-0.5203027768819043
ACH-000834,-0.5987230245215227
ACH-000835,-0.5039891786808541
ACH-000836,-0.5508707503146242
ACH-000837,-0.5715409393500592
ACH-000838,-0.5081269259308084
ACH-000839,-0.6049634058595501
ACH-000840,-0.7059143491073343
ACH-000841,-0.3325306753368468
ACH-000843,-0.6249686512773105
ACH-000846,-0.7017732312333013
ACH-000847,-0.8583953792823837
ACH-000848,-0.7076526050838418
ACH-000849,-0.4527556807809037
ACH-000851,-0.6457415709677253
ACH-000855,-0.5260781515067093
ACH-000856,-0.4889143383833632
ACH-000858,-0.9238236211993964
ACH-000859,-0.6880265294844343
ACH-000861,-0.34278309060895706
ACH-000862,-0.8072832538805835
ACH-000865,-0.8039168061795351
ACH-000866,-0.6970709298660968
ACH-000867,-0.721281199688234
ACH-000869,-0.7846924408687878
ACH-000872,-0.3018750394762979
ACH-000873,-0.6878379590188389
ACH-000876,-0.4367752408878529
ACH-000878,-0.5879939155751716
ACH-000880,-0.7618742110038161
ACH-000881,-0.13639636928881865
ACH-000882,-0.5933210243321047
ACH-000884,-0.5283673681614867
ACH-000885,-0.21051816540785911
ACH-000887,-0.2955192516703046
ACH-000889,-0.3296776999347029
ACH-000896,-0.7404053765556937
ACH-000898,-0.6646480226010806
ACH-000900,-0.11187923375920453
ACH-000901,-0.4573439397233042
ACH-000905,-0.7960181460451013
ACH-000906,-0.4416966283464397
ACH-000907,-0.25224555233930035
ACH-000910,-0.9088660923567768
ACH-000911,-0.6871755672351667
ACH-000912,-0.5445435764367335
ACH-000913,-0.6153017265406863
ACH-000915,-0.04999013188635231
ACH-000916,-0.4333424058652242
ACH-000917,-0.6130362068133233
ACH-000920,-0.7190338538338921
ACH-000921,-0.18944611076474785
ACH-000924,-0.5912871574992761
ACH-000926,-0.761457972152487
ACH-000928,-0.3384790095899787
ACH-000929,-0.8991363162082653
ACH-000932,-0.5748739498475732
ACH-000935,-0.535924553055428
ACH-000936,-0.41886569797951934
ACH-000937,-0.3900720686241767
ACH-000938,-0.6964367850560997
ACH-000939,-0.6241027120799505
ACH-000941,-0.6505700213257681
ACH-000943,-0.6821147818862894
ACH-000946,-0.4627900986860842
ACH-000947,-0.4047984762766347
ACH-000948,-0.5703683182850293
ACH-000950,-0.6731721532828356
ACH-000953,-0.4524455958997145
ACH-000954,-0.8016906679538378
ACH-000957,-0.8664477687469372
ACH-000958,-0.7264712892232449
ACH-000960,-0.5750468903560343
ACH-000963,-0.6427498957384675
ACH-000968,-0.2741062667744624
ACH-000969,-0.9102781318121578
ACH-000972,-0.2528687904170608
ACH-000973,-0.3825807578304467
ACH-000974,-0.17679243106484135
ACH-000978,-0.67800563941449
ACH-000984,-0.4574370143743415
ACH-000986,-0.8327510474488057
ACH-000988,-0.4159392284941581
ACH-000993,-0.4725822813547701
ACH-000994,-0.8070476176301703
ACH-000996,-0.9266820463797324
ACH-001001,-0.830516753781983
ACH-001020,-0.5422454256260093
ACH-001028,-0.447002525864688
ACH-001031,-0.5533613797359279
ACH-001038,-0.4602335127873748
ACH-001048,-0.29864525270288683
ACH-001050,-0.3321565329377184
ACH-001053,-0.9859997115010836
ACH-001054,-1.004293905576393
ACH-001061,-0.7691763882903928
ACH-001067,-0.16138025660734034
ACH-001075,-0.6783064132223563
ACH-001096,-0.5569169503811255
ACH-001111,-0.5125099561656953
ACH-001119,-0.4679329856112067
ACH-001128,-1.02321009395375
ACH-001134,-0.5626731082663272
ACH-001151,-0.3160921932440767
ACH-001163,-0.7296626545649059
ACH-001164,-0.3633939068596917
ACH-001183,-0.7936830669562773
ACH-001192,-0.7566526517306649
ACH-001193,-0.7992321123245859
ACH-001196,-0.6191547413916562
ACH-001197,-0.7979522431696078
ACH-001205,-0.4855291235968918
ACH-001211,-0.5484531839586329
ACH-001212,-0.8085825255735892
ACH-001228,-0.8292164058373169
ACH-001232,-0.6465649770148321
ACH-001239,-0.4788366765611893
ACH-001270,-0.5049253357928329
ACH-001274,-0.4270590009639169
ACH-001275,-0.3898922335584041
ACH-001277,-0.9836582666998764
ACH-001278,-0.5951912081939739
ACH-001280,-0.3632846175186483
ACH-001283,-0.6555501649783663
ACH-001289,-0.4953912910621761
ACH-001300,-0.3353663003914748
ACH-001301,-0.7184126242163661
ACH-001302,-0.6079092696273598
ACH-001306,-0.7704322375573767
ACH-001318,-0.43448588891714973
ACH-001322,-0.6280221323403051
ACH-001328,-0.6825102986380241
ACH-001332,-0.6115765308286766
ACH-001336,-0.9631276056118472
ACH-001346,-0.5904427031271051
ACH-001353,-0.6551850968358078
ACH-001354,-0.4344804535458336
ACH-001367,-0.3104047288122217
ACH-001368,-0.477052251912091
ACH-001374,-0.6142951538221467
ACH-001377,-0.2648782181297708
ACH-001380,-0.5165732197381602
ACH-001391,-0.6432737339801579
ACH-001408,-0.7129638874723162
ACH-001430,-0.402749049770026
ACH-001431,-0.3334928458115541
ACH-001450,0.11612424135757313
ACH-001496,-0.9436475980411227
ACH-001500,-0.15217991631404226
ACH-001523,-0.6036288239573376
ACH-001532,-0.3882391037327034
ACH-001550,-0.6900632624118515
ACH-001552,-0.892749274024374
ACH-001554,-0.5593406912811208
ACH-001654,-0.6482534124019007
ACH-001735,-0.8247825178824915
ACH-001736,-0.9667415197266224
ACH-001737,-0.2750542743038044
ACH-001740,-0.8107072861916865
ACH-001745,-0.8104558182881926
ACH-001765,-0.5002178661925064
