,CCDC85A (114800)
ACH-000004,0.07885854811749722
ACH-000005,0.1776273807068868
ACH-000007,0.008554420827208326
ACH-000009,0.06097938129959004
ACH-000011,-0.0981992752935944
ACH-000012,0.013805958237767202
ACH-000013,0.07798213581017327
ACH-000014,0.0958076252448806
ACH-000015,0.019492360884078755
ACH-000017,-0.028760004548799626
ACH-000018,0.06531937120577683
ACH-000019,-0.1038492923902031
ACH-000021,-0.04388247704447007
ACH-000022,-0.04998209387646129
ACH-000025,0.11738006851882317
ACH-000028,0.07088556683357858
ACH-000030,-0.056599325272622125
ACH-000035,0.039409997971962436
ACH-000036,0.006673589175476656
ACH-000037,-0.039389392957373835
ACH-000039,0.018454299188093996
ACH-000040,-0.11447817265366267
ACH-000041,0.03923785040205099
ACH-000042,-0.0200206820271138
ACH-000045,0.13940308562870793
ACH-000047,-0.0069735239898906926
ACH-000052,0.033483855157599184
ACH-000053,0.07999132562011996
ACH-000054,-0.016956823219465712
ACH-000055,-0.06888752735151937
ACH-000060,0.0917189367028972
ACH-000067,-0.06188370044719799
ACH-000070,0.14192118625004774
ACH-000075,-0.06159169447782376
ACH-000078,0.1020369781304058
ACH-000082,0.189395215139736
ACH-000085,0.034626430314740615
ACH-000086,0.009646261298370548
ACH-000087,-0.19287124484389284
ACH-000092,-0.026857176687102087
ACH-000095,0.0723804842950709
ACH-000097,0.08392087518115761
ACH-000098,-0.019918607762615427
ACH-000099,0.025383018334488864
ACH-000108,0.040331280125706886
ACH-000113,0.211281601754066
ACH-000116,-0.096046975096602
ACH-000118,-0.05338362561752548
ACH-000120,-0.05357565078652092
ACH-000123,-0.04106542154199984
ACH-000127,-0.006030130632695329
ACH-000128,-0.02908965192451465
ACH-000132,0.00697063349326251
ACH-000133,-0.1101427313853758
ACH-000137,0.14642667966113745
ACH-000138,0.06763445268543725
ACH-000142,0.03209394582174186
ACH-000143,-0.019463086499830383
ACH-000146,0.0978964811262798
ACH-000148,0.034643342916928103
ACH-000150,0.020554947100151648
ACH-000152,0.02087442392424723
ACH-000153,-0.21508807428059126
ACH-000159,0.09366831218392338
ACH-000160,0.004034030559294645
ACH-000163,0.014278828073525797
ACH-000167,0.14578191734858434
ACH-000168,0.04438307187998659
ACH-000169,0.008328712109409903
ACH-000178,0.07078979583131836
ACH-000183,-0.034962533272837264
ACH-000188,-0.056455158636501676
ACH-000189,-0.11512212637891138
ACH-000190,0.06050000426414754
ACH-000198,0.07247209267076092
ACH-000203,-0.09526568739008937
ACH-000204,-0.0073085419572968486
ACH-000206,0.15774450319461755
ACH-000207,-0.07014261270683997
ACH-000208,-0.32586657961056337
ACH-000210,-0.06806451023097904
ACH-000211,0.07653904076612271
ACH-000215,-0.09847270001193513
ACH-000221,-0.08882641805624122
ACH-000222,-0.040059318350096615
ACH-000223,-0.048209266414439664
ACH-000226,-0.10290075532988807
ACH-000227,0.12823252925093673
ACH-000228,-0.0828971634045519
ACH-000231,-0.07847881529473691
ACH-000232,0.032883749959290366
ACH-000233,0.19744474458354014
ACH-000234,-0.036798639285877364
ACH-000235,0.04405921445677258
ACH-000237,0.048208496508143336
ACH-000238,-0.1094770178125375
ACH-000242,-0.09072307337393784
ACH-000243,-0.0036529388655711405
ACH-000244,-0.2215013769673621
ACH-000246,0.03785769951318639
ACH-000248,0.017597764025927054
ACH-000250,0.08136121000510425
ACH-000251,-0.04467135827552701
ACH-000252,-0.1108599381530465
ACH-000253,0.06914212897401951
ACH-000255,0.05330917084398252
ACH-000256,-0.050084586511143885
ACH-000257,-0.18090672361467086
ACH-000258,0.1317254557979241
ACH-000259,0.09016596890379107
ACH-000260,0.014030592071933313
ACH-000261,0.007411811511426709
ACH-000262,-0.15530816625325444
ACH-000263,0.07976944903405063
ACH-000264,-0.01914328864426713
ACH-000265,0.017569926764883764
ACH-000266,0.014136996868700215
ACH-000272,0.1376761855572881
ACH-000274,0.0833412649928695
ACH-000277,0.002508421963961706
ACH-000278,-0.07122175247126254
ACH-000279,-0.01711635738240978
ACH-000280,0.022750563893060256
ACH-000281,0.06323562068345538
ACH-000288,-3.309504193517647e-05
ACH-000291,-0.08261526021275545
ACH-000293,-0.12481928354278073
ACH-000294,0.03665387729706825
ACH-000295,0.2305817973115158
ACH-000296,-0.03237184337122228
ACH-000302,0.08176849945467292
ACH-000304,-0.07065818488003985
ACH-000307,-0.009445007208118032
ACH-000308,-0.024478556891979284
ACH-000310,0.08383012213319167
ACH-000311,0.16463809396791249
ACH-000312,0.033081146852674395
ACH-000315,0.18459298198904175
ACH-000316,-0.017700035440864858
ACH-000317,-0.06649188562410033
ACH-000318,-0.016749252052138678
ACH-000319,0.037020893390225185
ACH-000320,-0.034711401688927425
ACH-000322,0.018018591430870392
ACH-000323,0.07788967485892732
ACH-000324,-0.029792079359298725
ACH-000329,0.09294990849308256
ACH-000330,-0.026251830634633527
ACH-000331,0.1361800742111508
ACH-000332,-0.013109845415637962
ACH-000334,0.17029105533008887
ACH-000335,0.07588752524245553
ACH-000336,-0.041940994954154966
ACH-000337,0.10533423036441836
ACH-000338,0.10378417601411097
ACH-000339,0.0810927624845972
ACH-000341,0.01792024018392881
ACH-000348,0.05084389395509836
ACH-000350,0.01607104131435481
ACH-000352,-0.055037556128807515
ACH-000356,0.213641891574222
ACH-000361,0.06306135015836456
ACH-000362,0.04276706613145123
ACH-000363,0.1151699757770828
ACH-000364,0.00561610773681568
ACH-000365,-0.04085122831534578
ACH-000366,-0.00017972145369042218
ACH-000368,0.07455758647465953
ACH-000374,-0.062041180138491775
ACH-000375,-0.0005135340725977545
ACH-000376,-0.04973562667479963
ACH-000381,-0.1086885397831664
ACH-000383,0.0780593246877409
ACH-000387,0.19093633842387872
ACH-000389,0.0064091498256116704
ACH-000390,0.039340310994514564
ACH-000393,-0.017605440201526597
ACH-000395,-0.038309696606773434
ACH-000396,0.1897142202146593
ACH-000397,-0.019429122972570625
ACH-000401,0.054327671054297484
ACH-000402,0.10263542048054908
ACH-000403,-0.019325525227190055
ACH-000404,0.1557241481637148
ACH-000406,0.054278804652250635
ACH-000407,-0.08590406110376493
ACH-000408,-0.1616443721591838
ACH-000410,-0.04673577712121597
ACH-000411,-0.03375404952837208
ACH-000414,0.10493522605639158
ACH-000415,-0.09730326249101674
ACH-000416,-0.002933864161441336
ACH-000420,0.021459630917521268
ACH-000421,0.08871700299941061
ACH-000424,0.0795798700535033
ACH-000425,0.0106803163519376
ACH-000426,0.16798962677282347
ACH-000427,0.06519684801460786
ACH-000433,0.03361666271052391
ACH-000435,-0.028464449528486705
ACH-000436,0.10311727549219116
ACH-000444,0.04103422646899127
ACH-000445,0.024401063005607748
ACH-000448,-0.016469954922449653
ACH-000450,0.060301227415184525
ACH-000452,-0.010606404229211278
ACH-000454,-0.12445762649784575
ACH-000458,-0.18037800645299834
ACH-000459,0.08396905302865687
ACH-000460,-0.027357733641953638
ACH-000461,-0.012821325034341238
ACH-000463,0.03594907621538805
ACH-000464,0.005729856162119887
ACH-000466,0.08291038289423958
ACH-000467,-0.053995143681235855
ACH-000468,0.09303163211702478
ACH-000469,0.15534254706716255
ACH-000470,-0.0015542849408652173
ACH-000471,-0.024359159519300438
ACH-000472,0.015543969910095224
