,OR5P2 (120065)
ACH-000004,0.16226197858117142
ACH-000005,-0.03242222688858087
ACH-000007,0.1615340997416379
ACH-000009,0.055532188348212316
ACH-000011,0.0627394195051791
ACH-000012,0.209088062658015
ACH-000013,0.06363043409395798
ACH-000014,0.11679521180729148
ACH-000015,0.0758932705250517
ACH-000017,0.1621887928915526
ACH-000018,-0.03253927456857796
ACH-000019,-0.12483274469734636
ACH-000021,-0.0227427533435409
ACH-000022,0.04112472361140242
ACH-000025,0.09814740924500644
ACH-000028,-0.07260548209348097
ACH-000030,0.015269601985871312
ACH-000035,0.06358413818834327
ACH-000036,0.12833889764818102
ACH-000037,0.06850414922162343
ACH-000039,0.07975576575338095
ACH-000040,0.06538930256230824
ACH-000041,0.1327238720417959
ACH-000042,-0.056872663616372235
ACH-000045,-0.026558870476120117
ACH-000047,-0.030416296439485964
ACH-000052,0.2305267888594693
ACH-000053,0.10286470316973463
ACH-000054,0.04149488473305449
ACH-000055,0.1870271996290448
ACH-000060,0.2259398055879493
ACH-000067,-0.05755436489620329
ACH-000070,0.21610446669488592
ACH-000075,-0.056815779891629364
ACH-000078,-0.04976276639599087
ACH-000082,0.16392489374005814
ACH-000085,0.11851265877657872
ACH-000086,-0.04024581298643293
ACH-000087,0.09708027722174654
ACH-000092,0.11488750922180024
ACH-000095,0.058211428784785975
ACH-000097,-0.021878206251677367
ACH-000098,0.13760134832259205
ACH-000099,0.04020689524850882
ACH-000108,0.014137557017506162
ACH-000113,0.04694555195652054
ACH-000116,0.03954078790201867
ACH-000118,0.11888339193194584
ACH-000120,0.056694205229437786
ACH-000123,-0.028367492579181326
ACH-000127,-0.04222218588180387
ACH-000128,0.0658205395093353
ACH-000132,0.10652664093044524
ACH-000133,0.13651724118573408
ACH-000137,0.1459081001095273
ACH-000138,0.008232936545784636
ACH-000142,0.029813747899565892
ACH-000143,-0.010349232187415602
ACH-000146,0.10562176847313272
ACH-000148,0.011027852180322324
ACH-000150,0.2418507032722221
ACH-000152,0.1026673249192054
ACH-000153,0.13238647405588444
ACH-000159,0.08685998843950983
ACH-000160,0.06288704371401745
ACH-000163,0.1282607597668197
ACH-000167,0.03631455704323966
ACH-000168,0.06716095248968564
ACH-000169,0.04873615670762401
ACH-000178,0.043400614263882566
ACH-000183,0.10754518619925506
ACH-000188,0.14394769236355912
ACH-000189,-0.06539403988352767
ACH-000190,0.08096276303689491
ACH-000198,0.05169382473516492
ACH-000203,0.0613674097016853
ACH-000204,0.239556119199656
ACH-000206,0.28965767008912424
ACH-000207,0.10845360056656896
ACH-000208,0.11963577894443347
ACH-000210,0.3773917522186439
ACH-000211,0.12476362122223547
ACH-000215,0.009729522773050605
ACH-000221,0.11187303724065983
ACH-000222,0.029780558875968838
ACH-000223,0.038663250929654
ACH-000226,0.13766393905495394
ACH-000227,0.20766939944995855
ACH-000228,0.13664435295434782
ACH-000231,0.11891466949995733
ACH-000232,0.06571988308087458
ACH-000233,0.2442223087701605
ACH-000234,0.1295515303014601
ACH-000235,0.03288892714279981
ACH-000237,0.02730780059872855
ACH-000238,0.05098779412225229
ACH-000242,-0.07428632629069057
ACH-000243,0.06577869522963542
ACH-000244,0.2151705727977616
ACH-000246,0.014132558289776644
ACH-000248,0.2163122218323972
ACH-000250,0.1554684185064039
ACH-000251,0.024123433239492374
ACH-000252,-0.027138016190574432
ACH-000253,-0.013815526338224363
ACH-000255,-0.007127140429768494
