,KIF27 (55582)
ACH-000004,-0.13259978017588242
ACH-000005,-0.2178959650402349
ACH-000007,0.02378656731490391
ACH-000009,-0.3347849963870013
ACH-000011,-0.23160008360028986
ACH-000012,-0.29743629159906393
ACH-000013,-0.21791944917879352
ACH-000014,-0.4230739895316841
ACH-000015,-0.31202202617747177
ACH-000017,-0.24383362204935966
ACH-000018,-0.3937756756952154
ACH-000019,-0.2236883710415672
ACH-000021,-0.3784943751873211
ACH-000022,-0.2661021636178217
ACH-000025,-0.3486868337108401
ACH-000028,-0.1450203898161169
ACH-000030,-0.2363072481004797
ACH-000035,-0.2094220307408608
ACH-000036,-0.21428734682609146
ACH-000037,-0.4813660231348346
ACH-000039,-0.09736339967032204
ACH-000040,-0.3773738012706877
ACH-000041,-0.18615534910184492
ACH-000042,-0.2405887908261352
ACH-000045,-0.21060486904272574
ACH-000047,-0.2942080936336222
ACH-000052,-0.500488926539719
ACH-000053,-0.23176115271296305
ACH-000054,-0.2538765171352814
ACH-000055,-0.09307564828779523
ACH-000060,-0.1615594626971583
ACH-000067,-0.15925105842241194
ACH-000070,-0.12482940591914835
ACH-000075,-0.32647343702576914
ACH-000078,-0.2091598693896752
ACH-000082,-0.10979793888639557
ACH-000085,-0.10341711162506492
ACH-000086,-0.3379619697655624
ACH-000087,-0.2161348554202152
ACH-000092,-0.3682221934291445
ACH-000095,-0.2289271716867897
ACH-000097,-0.3012184554688511
ACH-000098,-0.17807718189963892
ACH-000099,-0.31954144178042804
ACH-000108,-0.3576342939677044
ACH-000113,-0.11028809777020493
ACH-000116,-0.1247032720248773
ACH-000118,-0.33596630229813323
ACH-000120,-0.4007478206450568
ACH-000123,-0.29459796596698845
ACH-000127,-0.18174915513402629
ACH-000128,-0.11049759775360304
ACH-000132,-0.16047167069947876
ACH-000133,-0.2448175501675773
ACH-000137,-0.3476932287965912
ACH-000138,-0.3125216734931001
ACH-000142,-0.2297891967193423
ACH-000143,-0.22230104575020646
ACH-000146,-0.19115814830184155
ACH-000148,-0.3383086635888372
ACH-000150,-0.0637218345568001
ACH-000152,-0.2823654218199039
ACH-000153,-0.2208398815254703
ACH-000159,-0.21894255379600536
ACH-000160,-0.3635195420521634
ACH-000163,-0.2776169354437523
ACH-000167,-0.23377021587274416
ACH-000168,-0.2761794027581557
ACH-000169,-0.21590841401097824
ACH-000178,-0.18863050893889685
ACH-000183,-0.16950115472007585
ACH-000188,-0.22208107562443094
ACH-000189,-0.2545398850250404
ACH-000190,-0.3590377244984216
ACH-000198,-0.07307074502192391
ACH-000203,-0.4700768844691718
ACH-000204,-0.4412775986017509
ACH-000206,-0.31011944918528805
ACH-000207,-0.16838485320885113
ACH-000208,-0.3500847415881937
ACH-000210,-0.18106988821837408
ACH-000211,-0.2283220216736486
ACH-000215,-0.27877907725101764
ACH-000221,-0.3315347883432558
ACH-000222,-0.20228537661201154
ACH-000223,-0.2491669635118649
ACH-000226,-0.1560401698418352
ACH-000227,-0.1639198360871496
ACH-000228,-0.2450913749611569
ACH-000231,-0.19704096313805486
ACH-000232,-0.2827166911288777
ACH-000233,-0.2565694736947966
ACH-000234,-0.16130634015770362
ACH-000235,-0.289375809200502
ACH-000237,-0.309904528212096
ACH-000238,-0.23445244633660395
ACH-000242,-0.4210853463490859
ACH-000243,-0.058451882251626876
ACH-000244,-0.24364126735185984
ACH-000246,-0.33564334528514306
ACH-000248,-0.26468830790103365
ACH-000250,-0.31461135875037216
ACH-000251,0.11328956868292465
ACH-000252,-0.21541421179405607
ACH-000253,-0.2466738560910414
ACH-000255,-0.1112641240977126
ACH-000256,-0.2620766287627734
ACH-000257,0.185734804188472
ACH-000258,-0.02131234666008188
ACH-000259,-0.07862486299006989
ACH-000260,-0.1680103564945539
ACH-000261,-0.2540891624006497
ACH-000262,-0.4069710506805824
ACH-000263,-0.11257568723250408
ACH-000264,-0.2434172018362553
ACH-000265,-0.14388370197607414
ACH-000266,-0.21245110627672809
ACH-000272,-0.30200138335666066
ACH-000274,-0.20808348535681107
ACH-000277,-0.16629258930677898
ACH-000278,-0.2256933949435022
ACH-000279,-0.1259397111737549
ACH-000280,-0.264953071644062
ACH-000281,-0.09156441677602643
ACH-000288,-0.1451201307168343
ACH-000291,-0.183375131297988
ACH-000293,-0.2897925184099802
ACH-000294,-0.20915651727127726
ACH-000295,-0.20533827943723526
ACH-000296,-0.12680742727662184
ACH-000302,-0.17900121290822976
ACH-000304,-0.27593809039068584
ACH-000307,-0.12749275156983386
ACH-000308,-0.36159114354557015
ACH-000310,-0.26515014496798633
ACH-000311,-0.10602722189514177
ACH-000312,-0.14647075306848953
ACH-000315,-0.3078434775965061
ACH-000316,-0.16767654343210314
ACH-000317,-0.20032326907049347
ACH-000318,-0.3522628737593969
ACH-000319,-0.11881743225381318
ACH-000320,-0.2613992821708025
ACH-000322,-0.29756549784908265
ACH-000323,-0.3503023873776581
ACH-000324,-0.28187887019903685
ACH-000329,-0.25826141273365955
ACH-000330,-0.2519639727752645
ACH-000331,-0.3947118380651787
ACH-000332,-0.17879559339635526
ACH-000334,-0.3699902243171346
ACH-000335,-0.3117590492533633
ACH-000336,-0.15340723004500867
ACH-000337,-0.321847925899622
ACH-000338,-0.3877652338868995
ACH-000339,-0.2982318656763774
ACH-000341,-0.323099305719172
ACH-000348,-0.4756201535718214
ACH-000350,-0.22830490511005974
ACH-000352,-0.3225720110402532
ACH-000356,-0.19494620643762045
ACH-000361,-0.22281005800627715
ACH-000362,-0.2272026319157575
ACH-000363,-0.1931873198473046
ACH-000364,-0.18093391760668026
ACH-000365,-0.23396497300906674
ACH-000366,-0.3364533523516529
ACH-000368,-0.4460856237671687
ACH-000374,-0.3406712488669717
ACH-000375,-0.4139972290401913
ACH-000376,-0.11328100821050607
ACH-000381,-0.1860442600928962
ACH-000383,-0.23272662746990425
ACH-000387,-0.3539000669969945
ACH-000389,-0.4027799933970959
ACH-000390,-0.5162679311099817
ACH-000393,-0.19951459805131455
ACH-000395,-0.2511916916616804
