,XKR7 (343702)
ACH-000004,-0.3912355325872364
ACH-000005,-0.4005196104898502
ACH-000007,-0.3163316771790986
ACH-000009,-0.1883335521709021
ACH-000011,-0.23459426386490806
ACH-000012,-0.18507855542715285
ACH-000013,-0.172022402231013
ACH-000014,-0.185096135802191
ACH-000015,-0.11036499106223437
ACH-000017,-0.03876173096306995
ACH-000018,-0.16120110992203704
ACH-000019,-0.05796594920474011
ACH-000021,-0.19776750834403187
ACH-000022,-0.3081008360597209
ACH-000025,-0.236323280105451
ACH-000028,-0.28306707660985
ACH-000030,-0.32903762432155104
ACH-000035,-0.1824482975468368
ACH-000036,-0.1215069202257348
ACH-000037,-0.05953988256839739
ACH-000039,-0.3520522618645708
ACH-000040,-0.1489935393723683
ACH-000041,-0.08594887364844228
ACH-000042,-0.5231964457999383
ACH-000045,-0.33860865494805475
ACH-000047,-0.3742579029807609
ACH-000052,-0.3633041251293948
ACH-000053,-0.2689979873470151
ACH-000054,-0.0902774518643666
ACH-000055,-0.2380432959273898
ACH-000060,-0.24556767519538705
ACH-000067,-0.12351438392096847
ACH-000070,-0.2126280101127853
ACH-000075,-0.41122769565671136
ACH-000078,-0.09382279438864287
ACH-000082,-0.2462079986583945
ACH-000085,-0.3362368634649984
ACH-000086,-0.31269200117519685
ACH-000087,-0.3905799546022074
ACH-000092,-0.324114566820612
ACH-000095,-0.15224354059996215
ACH-000097,-0.3291703129874606
ACH-000098,-0.19855934021196847
ACH-000099,-0.18322200810010464
ACH-000108,-0.2142063231991099
ACH-000113,-0.2594039784375319
ACH-000116,-0.30082093033821583
ACH-000118,-0.3311714077592601
ACH-000120,-0.2483621394954181
ACH-000123,-0.185836188882019
ACH-000127,-0.2367442270643412
ACH-000128,-0.20052101123302524
ACH-000132,-0.22869902758921476
ACH-000133,-0.3284885049522657
ACH-000137,-0.07382078877054081
ACH-000138,-0.2331092974076491
ACH-000142,-0.15873284200523516
ACH-000143,-0.21905936373862173
ACH-000146,-0.17944385070377392
ACH-000148,-0.24551297043855605
ACH-000150,-0.3482148769393161
ACH-000152,-0.19883076807354785
ACH-000153,-0.5478274687997822
ACH-000159,-0.26686344957785063
ACH-000160,-0.20714208480488255
ACH-000163,-0.4629494130560449
ACH-000167,-0.0724266679643022
ACH-000168,-0.2885424454406043
ACH-000169,-0.2843767357361625
ACH-000178,-0.2835909544781092
ACH-000183,-0.35096450835887866
ACH-000188,-0.2259426603073809
ACH-000189,-0.15480958793237806
ACH-000190,-0.34412748695740425
ACH-000198,-0.3643650295934616
ACH-000203,-0.2207478393450857
ACH-000204,-0.24930100966019786
ACH-000206,-0.440760555425442
ACH-000207,-0.21699121401847532
ACH-000208,-0.3353556362511919
ACH-000210,-0.4978077111735257
ACH-000211,-0.20668131696327072
ACH-000215,-0.23457301955180898
ACH-000221,-0.19919121825316244
ACH-000222,-0.22189626290240008
ACH-000223,-0.15615750994050434
ACH-000226,-0.17059813804263155
ACH-000227,-0.0715521700376379
ACH-000228,-0.3704866620055209
ACH-000231,-0.2937466211746268
ACH-000232,-0.2546598647711769
ACH-000233,-0.1972805969638688
ACH-000234,-0.4049528031842751
ACH-000235,-0.3373697940985865
ACH-000237,-0.09779638357991606
ACH-000238,-0.1789110480686503
ACH-000242,-0.06995095870261826
ACH-000243,-0.1890491639003676
ACH-000244,-0.30761406438011624
ACH-000246,-0.18822811923801372
ACH-000248,-0.03072954843003259
ACH-000250,-0.11254012832291636
ACH-000251,-0.3296518084544773
ACH-000252,-0.2826453864040785
ACH-000253,-0.22505506846973092
ACH-000255,-0.4472879533211265
ACH-000256,-0.22853163250108285
ACH-000257,0.10420039612172052
ACH-000258,-0.09828701636733236
ACH-000259,-0.24937924417072516
ACH-000260,-0.3950962158270532
ACH-000261,-0.34710748570170924
ACH-000262,-0.2582872070085846
ACH-000263,-0.2308340113185114
ACH-000264,-0.15903084823911673
ACH-000265,-0.18969240810649587
ACH-000266,-0.14659696288083793
ACH-000272,-0.1331731376962343
ACH-000274,-0.3610306893076615
ACH-000277,-0.41518008464960027
ACH-000278,-0.17826729344706632
ACH-000279,-0.11605280357046673
ACH-000280,-0.07162861630232112
ACH-000281,-0.2633090709273431
ACH-000288,-0.21460997605256807
ACH-000291,-0.4267084853172093
ACH-000293,-0.15579392058746586
ACH-000294,-0.091389509273525
ACH-000295,-0.010083181690925116
ACH-000296,-0.23147388240115904
ACH-000302,-0.28207673270778644
ACH-000304,-0.4432118212333386
ACH-000307,-0.1956398886559068
ACH-000308,-0.2474177766614795
ACH-000310,-0.17370926317651422
ACH-000311,-0.14926208354624476
ACH-000312,-0.2194522547974721
ACH-000315,-0.4673191002179335
ACH-000316,-0.0781218952598365
ACH-000317,-0.19132959727009094
ACH-000318,-0.19210867591596945
ACH-000319,-0.14845186554838166
ACH-000320,-0.19269824899573826
ACH-000322,-0.029186726333298624
ACH-000323,-0.21792841931562096
ACH-000324,-0.234675082107564
ACH-000329,-0.24371485809751925
ACH-000330,-0.4891851140574949
ACH-000331,-0.2808717252849605
ACH-000332,-0.2709867047834887
ACH-000334,-0.3913576983196069
ACH-000335,-0.2959562246952591
ACH-000336,-0.24670313608202005
ACH-000337,-0.4244806127770347
ACH-000338,-0.07337797190999132
ACH-000339,-0.10625226909327123
ACH-000341,-0.16009176564869965
ACH-000348,-0.2677667683164759
ACH-000350,-0.528556113399899
ACH-000352,-0.20080610139417268
ACH-000356,-0.27996602650136243
ACH-000361,-0.18122046528004654
ACH-000362,-0.3602960029382573
ACH-000363,-0.22879449976013816
ACH-000364,-0.04725434935899177
ACH-000365,-0.3156284461175373
ACH-000366,-0.18060472310450787
ACH-000368,-0.28769267431061346
ACH-000374,-0.3305720012503137
ACH-000375,-0.3498090415590651
ACH-000376,-0.3003540421029465
ACH-000381,-0.14903383275637205
ACH-000383,-0.2027691471738018
ACH-000387,-0.19464894240475691
ACH-000389,-0.22703762315248266
ACH-000390,-0.09691244696694537
ACH-000393,-0.1724716105403085
ACH-000395,-0.035981836996724234
ACH-000396,-0.5471358660661676
ACH-000397,-0.19260714809143872
ACH-000401,-0.09290523020476472
ACH-000402,-0.2119839511528964
ACH-000403,-0.31209216152483943
ACH-000404,-0.18580508872421495
ACH-000406,-0.17177573449513356
ACH-000407,-0.43397129758349823
ACH-000408,-0.09385281806902723
ACH-000410,-0.17497666414935564
ACH-000411,-0.334865388649384
ACH-000414,-0.09276314656398137
ACH-000415,-0.2488417773635041
ACH-000416,-0.06441232322710147
ACH-000420,-0.2332965096021845
ACH-000421,-0.2135417994335937
ACH-000424,-0.4205837521960532
ACH-000425,-0.41462235498197947
ACH-000426,-0.2741599470500918
ACH-000427,-0.2346798751545893
ACH-000433,0.018714784491573384
ACH-000435,-0.21885048268868296
ACH-000436,-0.32562344619734435
ACH-000444,-0.1405739680175791
ACH-000445,-0.23937788606085936
ACH-000448,-0.16023012077155346
ACH-000450,-0.054994764415088083
ACH-000452,-0.2194554858613745
ACH-000454,-0.21970006094607095
ACH-000458,-0.08566411011164636
ACH-000459,-0.18415667644256334
ACH-000460,-0.2314848322381805
ACH-000461,-0.24881582021694001
ACH-000463,-0.21960770794983206
ACH-000464,-0.08150252829821279
ACH-000466,-0.4246127505080463
ACH-000467,-0.1651446247382025
ACH-000468,-0.1984996299486263
ACH-000469,-0.3823013645808744
ACH-000470,-0.2519090708009946
ACH-000471,-0.3534497387026156
ACH-000472,-0.23988383591205
ACH-000473,-0.2983921532979588
ACH-000475,-0.2287318975892028
ACH-000476,-0.2140859344660138
ACH-000477,-0.271656625094864
ACH-000479,-0.10839422481679843
ACH-000480,-0.16326589811545647
ACH-000481,-0.21950951576158967
ACH-000483,-0.07682167250106657
ACH-000484,-0.06767743204567131
ACH-000485,-0.2973600972574348
ACH-000486,-0.29175544442005336
ACH-000487,-0.2614588200743033
ACH-000488,-0.2823758142367794
ACH-000490,-0.2678587270765872
ACH-000491,-0.23318254404665664
ACH-000495,0.018047002377894784
ACH-000496,-0.2297713047277831
ACH-000499,-0.2620102360157133
ACH-000500,-0.1788847867403493
ACH-000502,-0.30468904172728245
ACH-000503,-0.2420178981952443
ACH-000505,-0.19029339273020507
ACH-000507,-0.1815496991146455
ACH-000510,-0.3436138224760447
ACH-000511,-0.19756237788062544
ACH-000512,-0.46743886909759
ACH-000516,-0.2843045724085592
ACH-000517,-0.2467047322105409
ACH-000518,-0.24823536258093595
ACH-000520,-0.2618821734405026
ACH-000521,-0.2749322864515388
ACH-000522,-0.19573379201080385
ACH-000524,-0.15712027836712592
ACH-000527,-0.187814699761174
ACH-000528,-0.20881311263628
ACH-000537,-0.16469744010641862
ACH-000541,-0.4773205242376419
ACH-000542,-0.2386891766698465
ACH-000544,-0.3327292117656964
ACH-000545,-0.18014806412549425
ACH-000547,-0.3969834078315665
ACH-000548,-0.23720592861070586
ACH-000549,-0.18068192644657735
ACH-000550,-0.1105384222352338
ACH-000552,-0.3042388819474016
ACH-000556,-0.2828084962591704
ACH-000557,-0.2713086656115056
ACH-000569,-0.3900061062043064
ACH-000570,-0.2862468594349709
ACH-000571,-0.13363790822745972
ACH-000573,-0.18865126723800035
ACH-000576,-0.1381037270189758
ACH-000579,-0.25822122021094657
ACH-000580,-0.032304663900156114
ACH-000584,-0.12604135788612705
ACH-000585,-0.11310602918715912
ACH-000588,-0.2609598421438605
ACH-000589,-0.20366761513819634
ACH-000591,-0.1976127196491825
ACH-000593,-0.1871341813646095
ACH-000600,-0.14379187522727072
ACH-000601,-0.16283216899251654
ACH-000605,-0.3363221174352965
ACH-000606,-0.10424292246253616
ACH-000608,-0.35800060626487784
ACH-000614,-0.25838294584121624
ACH-000616,-0.33136448898713977
ACH-000618,-0.20396122178299952
ACH-000619,-0.13863538476286968
ACH-000620,-0.25450893331621605
ACH-000621,-0.1838342628667804
ACH-000622,-0.14405715871328262
ACH-000623,-0.2525530215783933
ACH-000624,-0.19629155050534106
ACH-000627,-0.2933534205689646
ACH-000630,-0.055488875992979296
ACH-000631,-0.17195120683687962
ACH-000632,-0.13965172297122566
ACH-000633,-0.1692463022808406
ACH-000637,-0.4037565772569938
ACH-000638,-0.3393531398207307
ACH-000646,-0.2433979137472755
ACH-000647,-0.234913366358516
ACH-000648,-0.22219441805468154
