,MRPL49 (740)
ACH-000004,-0.5860991326198625
ACH-000005,-0.24239695076473405
ACH-000007,-0.7046763706182768
ACH-000009,-0.6411311602650193
ACH-000011,-0.7644406577658894
ACH-000012,-0.7502282443176198
ACH-000013,-0.7259808454842134
ACH-000014,-0.5519926630899145
ACH-000015,-0.9199398830201182
ACH-000017,-0.6202435800458413
ACH-000018,-0.5022982509404051
ACH-000019,-0.7318363172206787
ACH-000021,-0.6808754280480578
ACH-000022,-0.597920951065325
ACH-000025,-0.6095647279448706
ACH-000028,-0.8106498475465973
ACH-000030,-0.5634463411469572
ACH-000035,-0.8592304733967138
ACH-000036,-0.3772290402476295
ACH-000037,-0.7804835107911245
ACH-000039,-0.6722268992708225
ACH-000040,-0.6366470555911818
ACH-000041,-0.572676002964443
ACH-000042,-0.5575645259546301
ACH-000045,-0.8123135603600625
ACH-000047,-0.9260050247413926
ACH-000052,-0.5449877296975559
ACH-000053,-0.5729611149109108
ACH-000054,-0.7866315886150997
ACH-000055,-0.7527009557764949
ACH-000060,-0.6300267334326826
ACH-000067,-0.6103631732525862
ACH-000070,-0.6839763256101643
ACH-000075,-0.7299310187681614
ACH-000078,-0.373434982317164
ACH-000082,-0.5859411748593425
ACH-000085,-0.7263525551382889
ACH-000086,-0.8687412269360609
ACH-000087,-0.6456076085944655
ACH-000092,-0.6994100835191591
ACH-000095,-0.4140673097799851
ACH-000097,-0.6945950019948661
ACH-000098,-0.5906653127331798
ACH-000099,-0.8846018132096121
ACH-000108,-0.6254988620109313
ACH-000113,-0.8033195113174424
ACH-000116,-0.7522182086507652
ACH-000118,-0.8809543672433676
ACH-000120,-0.5210051954678128
ACH-000123,-0.824207970685751
ACH-000127,-0.6778563125987958
ACH-000128,-0.6097702983795266
ACH-000132,-0.6765248857429453
ACH-000133,-0.5271020038826726
ACH-000137,-0.8785895530592664
ACH-000138,-0.7724654492718185
ACH-000142,-0.7867792663952983
ACH-000143,-0.5886455239636209
ACH-000146,-0.6428114889622892
ACH-000148,-0.7721129217927049
ACH-000150,-1.0409043615535571
ACH-000152,-0.664220532611797
ACH-000153,-0.9069209766689956
ACH-000159,-0.6091213469688149
ACH-000160,-1.0536581999133652
ACH-000163,-0.7827573819065444
ACH-000167,-0.7674091873630705
ACH-000168,-0.6334586639004365
ACH-000169,-0.8030729510197174
ACH-000178,-0.7717846654607653
ACH-000183,-0.6239381175127371
ACH-000188,-0.7252828292771172
ACH-000189,-0.6610587011221056
ACH-000190,-0.7831953865106979
ACH-000198,-0.7784734010895966
ACH-000203,-0.9908127700731388
ACH-000204,-0.4718968327292797
ACH-000206,-1.0017661391209032
ACH-000207,-0.8800633958391527
ACH-000208,-0.826179543630989
ACH-000210,-0.9001049945040211
ACH-000211,-0.7315076028128287
ACH-000215,-0.6422489757828151
