,TFR2 (7036)
ACH-000004,-0.07408401480199454
ACH-000005,-0.1916696502717105
ACH-000007,-0.04623536975753064
ACH-000009,-0.09936198982608738
ACH-000011,0.07837885847885645
ACH-000012,0.013260788204395229
ACH-000013,-0.007075686245847556
ACH-000014,-0.22388000495672086
ACH-000015,-0.02211159764550752
ACH-000017,-0.05898716382412189
ACH-000018,0.0376165537493563
ACH-000019,-0.07684957823585005
ACH-000021,-0.17312389308478307
ACH-000022,0.09242763200899703
ACH-000025,-0.06915660746254512
ACH-000028,-0.0020043337533272127
ACH-000030,0.0042551504231624505
ACH-000035,0.009653866944772951
ACH-000036,-0.01597325581341925
ACH-000037,-0.02119067830919691
ACH-000039,-0.2452393744492913
ACH-000040,-0.002464958497549667
ACH-000041,-0.07809122204980856
ACH-000042,0.015822613915052366
ACH-000045,-0.018931834863772867
ACH-000047,0.006570936304668034
ACH-000052,0.033748955902240016
ACH-000053,-0.13341839773635727
ACH-000054,-0.003885228014852929
ACH-000055,0.14200841647362844
ACH-000060,-0.14457352744498236
ACH-000067,-0.1799818202100311
ACH-000070,-0.13668737774734965
ACH-000075,-0.09856431035052292
ACH-000078,-0.16705632171772894
ACH-000082,0.02437452895180833
ACH-000085,0.01912049784840944
ACH-000086,-0.021797191263143053
ACH-000087,-0.08172304986624533
ACH-000092,0.08421216835658063
ACH-000095,-0.02522736769954413
ACH-000097,-0.17023608452754513
ACH-000098,0.009426705679926194
ACH-000099,-0.020523132943055387
ACH-000108,-0.022261397716790032
ACH-000113,-0.08670165200370533
ACH-000116,-0.06700476620193486
ACH-000118,-0.13736067953008455
ACH-000120,-0.13232453617828993
ACH-000123,0.006590606845878283
ACH-000127,0.014249149847685038
ACH-000128,0.05851930164306057
ACH-000132,-0.09424717387475516
ACH-000133,-0.14157718088753174
ACH-000137,0.014259012751750963
ACH-000138,-0.07531594970870037
ACH-000142,-0.09033829489973094
ACH-000143,0.2639352829651049
ACH-000146,-0.09852496612153387
ACH-000148,0.040170802358221055
ACH-000150,0.0733821706238877
ACH-000152,-0.09091913295466167
ACH-000153,0.011405698329373559
ACH-000159,-0.1112650820269812
ACH-000160,-0.16773235083860752
ACH-000163,0.05027169017056722
ACH-000167,-0.00204215525447405
ACH-000168,-0.007252967651799181
ACH-000169,-0.05575300191482385
ACH-000178,0.03728783513681354
ACH-000183,0.017668949193770128
ACH-000188,-0.07062970656868167
ACH-000189,0.14487300809466366
ACH-000190,0.015817024992616124
ACH-000198,-0.07194867215477384
ACH-000203,-0.1418444524762512
ACH-000204,0.08687401715614543
ACH-000206,-0.05728469358161677
ACH-000207,0.06749358201447822
ACH-000208,-0.18033843897078414
ACH-000210,0.10810471258371812
ACH-000211,-0.08030052847749809
ACH-000215,0.07364601854643234
ACH-000221,-0.05536532815855896
ACH-000222,0.15325701259231367
ACH-000223,-0.030582393157539658
ACH-000226,-0.05734939839684493
ACH-000227,0.0887625200145922
ACH-000228,-0.01382722227832073
ACH-000231,-0.043736587264787435
ACH-000232,-0.06715861659490753
ACH-000233,-0.029992031735346817
ACH-000234,-0.0036585864455255094
ACH-000235,-0.056725812356715616
ACH-000237,0.006608057021911472
ACH-000238,-0.3126105889544311
ACH-000242,-0.048863086239622086
ACH-000243,-0.024425383845372205
ACH-000244,-0.23689688114492904
ACH-000246,-0.01878348408294096
ACH-000248,0.10194974850586404
ACH-000250,-0.06419266266004316
ACH-000251,-0.1409534869505261
ACH-000252,-0.04740208530002767
ACH-000253,-0.05410890990457098
ACH-000255,-0.08587669096981791
ACH-000256,-0.10329414062294644
ACH-000257,-0.026704669947606667
ACH-000258,0.048193447060515766
ACH-000259,-0.030257961505011536
ACH-000260,0.022589451281079545
ACH-000261,0.02574858281456871
ACH-000262,-0.20547509696605534
ACH-000263,0.0630193714105319
ACH-000264,-0.07231870461525013
ACH-000265,0.18096412463541967
ACH-000266,0.08186580712970827
ACH-000272,0.014121411564462803
ACH-000274,-0.07245985784334842
ACH-000277,0.13007060481288074
ACH-000278,-0.035828258288108865
ACH-000279,0.06667441144344989
ACH-000280,-0.08261067743119888
ACH-000281,-0.1108934444051366
ACH-000288,-0.030332314860036583
ACH-000291,-0.057263375199798114
ACH-000293,-0.10375352038198653
ACH-000294,0.11726868069088768
ACH-000295,-0.02440865439909332
ACH-000296,-0.21257016470404155
ACH-000302,0.005975661781176559
ACH-000304,-0.1480526472142281
ACH-000307,0.03309436156659604
ACH-000308,0.011521912989643848
ACH-000310,-0.043686658463650746
ACH-000311,-0.1349540775996867
ACH-000312,0.044569431965844834
ACH-000315,-0.09643921499460166
ACH-000316,-0.13159178520362932
ACH-000317,-0.026600037445488358
ACH-000318,-0.12431525940214667
ACH-000319,-0.04854435287387175
ACH-000320,0.08729794389045502
ACH-000322,-0.1220668085328195
ACH-000323,-0.016822318666718194
ACH-000324,-0.1902623052219933
ACH-000329,-0.004876146321029682
ACH-000330,0.0419000694333412
ACH-000331,0.031183648929978214
ACH-000332,-0.07778175791376295
ACH-000334,-0.0411911642904477
ACH-000335,0.15916154030381674
ACH-000336,-0.054479487870328115
ACH-000337,-0.13994270669003375
ACH-000338,0.10002520261869878
ACH-000339,-0.012287768411715572
ACH-000341,-0.1975112425474702
ACH-000348,-0.11178405490081322
ACH-000350,0.020110301220098388
ACH-000352,-0.04470200842050141
ACH-000356,-0.16778753252663872
ACH-000361,-0.14474994409733646
ACH-000362,-0.060777421148449313
ACH-000363,0.06349761834962905
ACH-000364,-0.07794768592160077
ACH-000365,-0.13170088826282808
ACH-000366,-0.08093995426138723
ACH-000368,-0.032232905276003365
ACH-000374,-0.0939078415143316
ACH-000375,-0.04946981450318135
ACH-000376,0.025412045767614768
ACH-000381,-0.0450515735856066
ACH-000383,-0.10237437340024773
ACH-000387,-0.007769695238124017
ACH-000389,0.09830830985980553
ACH-000390,-0.08034085727574602
