,MRPS6 (64968)
ACH-000004,-0.6908959080539847
ACH-000005,-0.4379038314729524
ACH-000007,-0.7229075333379649
ACH-000009,-0.5314096434367791
ACH-000011,-0.27106811450357393
ACH-000012,-0.8256688801210299
ACH-000013,-0.6918960569033469
ACH-000014,-0.6367877400239431
ACH-000015,-0.7917877635506619
ACH-000017,-0.5535486528623492
ACH-000018,-0.8119180424102708
ACH-000019,-0.6609435629590616
ACH-000021,-0.4848028506818489
ACH-000022,-0.8104421262639251
ACH-000025,-0.6995790408038379
ACH-000028,-0.9901717630407556
ACH-000030,-0.6576915530306698
ACH-000035,-0.864272699227103
ACH-000036,-0.21359578956220768
ACH-000037,-0.4190063031257042
ACH-000039,-0.4458409034281289
ACH-000040,-0.4425911656218893
ACH-000041,-0.4697732236576365
ACH-000042,-0.4952868183589622
ACH-000045,-0.6113590441985387
ACH-000047,-0.7815401585460571
ACH-000052,-0.37648492984605575
ACH-000053,-0.41371136772045225
ACH-000054,-0.6509410304633712
ACH-000055,-0.5670549134698518
ACH-000060,-0.6477619576325114
ACH-000067,-0.5848375679430464
ACH-000070,-0.5741653686446918
ACH-000075,-0.4648792062853685
ACH-000078,-0.6705326797542412
ACH-000082,-0.5218039580445697
ACH-000085,-0.5638957592734786
ACH-000086,-0.8779179679348046
ACH-000087,-0.7028302149351965
ACH-000092,-0.3899624240789805
ACH-000095,-0.3232870295715504
ACH-000097,-0.4271145890765515
ACH-000098,-0.5990824601225387
ACH-000099,-0.620718295156709
ACH-000108,-0.420651961216099
ACH-000113,-0.7082138634172226
ACH-000116,-0.8243292210390791
ACH-000118,-0.8108524404067818
ACH-000120,-0.5504265676115696
ACH-000123,-0.5502433885383519
ACH-000127,-0.9447395702299246
ACH-000128,-0.7965056947212861
ACH-000132,-0.6194014891932128
ACH-000133,-0.5761342705810434
ACH-000137,-0.3570007564466922
ACH-000138,-0.5509366344960007
ACH-000142,-0.5033424630257363
ACH-000143,-0.7834925352960691
ACH-000146,-0.6592012065456782
ACH-000148,-0.554824452962302
ACH-000150,-0.8917514342194642
ACH-000152,-0.5726036049860916
ACH-000153,-0.4333832821565429
ACH-000159,-0.4898768099183287
ACH-000160,-0.8828368588828371
ACH-000163,-0.444185822533218
ACH-000167,0.8876366239696682
ACH-000168,-0.4927736632945169
ACH-000169,-0.6904551230184194
ACH-000178,-0.5860416678623642
ACH-000183,-0.8565560580516639
ACH-000188,-0.6967253967861855
ACH-000189,-0.6014586598336253
ACH-000190,-0.7064326987607692
ACH-000198,-0.6058279672063721
ACH-000203,-0.3861636255669271
ACH-000204,-0.6466831048189672
ACH-000206,-0.2382296488021277
ACH-000207,-0.6769497080621859
ACH-000208,-0.839572837636873
ACH-000210,-0.6848254744461819
ACH-000211,-0.4815013681498138
ACH-000215,-0.6167233093990613
ACH-000221,-1.0784759460683888
ACH-000222,-0.6222992647383828
ACH-000223,-0.6822698087309111
ACH-000226,-0.4678262398175578
ACH-000227,-0.7072025758997308
ACH-000228,-0.7121802394458006
ACH-000231,-0.58925020205921
ACH-000232,-0.6563534293679778
ACH-000233,-0.4224552650891282
ACH-000234,-0.35738134452498443
ACH-000235,-0.6034895538467872
ACH-000237,-0.282864866603349
ACH-000238,-0.7655196559783791
ACH-000242,-0.7730578932786332
ACH-000243,-0.5298834627095965
ACH-000244,-0.604256220523138
ACH-000246,-0.6386735529150439
ACH-000248,-0.8064223723400077
ACH-000250,-0.36556243978829295
ACH-000251,-0.5597964431441584
ACH-000252,-0.7511179806593642
ACH-000253,-0.4337499386019179
ACH-000255,-0.663891510624
ACH-000256,-0.505524805999148
ACH-000257,-0.873944493389755
ACH-000258,-0.5966385414650112
ACH-000259,-0.7155973769276441
ACH-000260,-0.5417454903480732
ACH-000261,-0.40716066701051457
ACH-000262,-0.6420249695762973
ACH-000263,-0.7613757754139509
ACH-000264,-0.5693828674239776
ACH-000265,-0.9288796956914136
ACH-000266,-0.35023189970796903
ACH-000272,-0.4683738023647202
ACH-000274,-0.4735620914083557
ACH-000277,-0.762610179123268
ACH-000278,-0.3037608577180808
ACH-000279,-0.9175195128819404
ACH-000280,-0.3816462503516289
ACH-000281,-0.6726624850747203
ACH-000288,-0.7630433427078883
ACH-000291,-0.5665161569303143
ACH-000293,-0.5115905468856702
ACH-000294,-0.7407029877201656
ACH-000295,-0.6974916341261156
ACH-000296,-0.5685726162927309
ACH-000302,-0.6524526965720493
ACH-000304,-0.7277311837201937
ACH-000307,-0.5811803006244867
ACH-000308,-0.6033391671087859
ACH-000310,-0.44473727255824497
ACH-000311,-0.2714660776066793
ACH-000312,-0.7006701010298447
ACH-000315,-0.4841526967484599
ACH-000316,-0.3679631835030761
ACH-000317,-0.8593149238694684
ACH-000318,-0.785632744205488
ACH-000319,-0.31297073737445136
ACH-000320,-0.6836270512888987
ACH-000322,-0.6752500294886915
ACH-000323,-0.6003131765234395
ACH-000324,-0.5921030327289489
ACH-000329,-0.7832212637731788
ACH-000330,-0.6007107283386034
ACH-000331,-0.6699943298613822
ACH-000332,-0.26433040460787177
ACH-000334,-0.4543875881145032
ACH-000335,-0.8237088528914889
ACH-000336,-0.7275760171918458
ACH-000337,-0.481637506016448
ACH-000338,-0.9780210951030548
ACH-000339,-0.6440913302889166
ACH-000341,-0.4869710418054247
ACH-000348,-0.5085793644035902
ACH-000350,-0.5630464560597505
ACH-000352,-0.7512239576483238
ACH-000356,-0.6964206518555375
ACH-000361,-0.43578861957270826
ACH-000362,-0.4590690405834265
ACH-000363,-0.6088482978530343
ACH-000364,-0.8165420396058892
ACH-000365,-0.7483030830833471
ACH-000366,-0.4823553817201385
ACH-000368,-0.5839448359082126
ACH-000374,-0.9573325686713752
ACH-000375,-0.6744808453704523
ACH-000376,-0.8804625704263204
ACH-000381,-0.7884709913112593
ACH-000383,-0.5845922663915178
ACH-000387,-0.6688200176315171
ACH-000389,-0.1965061152534909
ACH-000390,-0.5838582630884956
ACH-000393,-0.39833825807393497
ACH-000395,-0.3175444170805451
ACH-000396,-1.0538481423145083
ACH-000397,-0.2783481699309152
ACH-000401,-0.6716618287736966
ACH-000402,-0.6815925099506898
ACH-000403,-0.6305310009475513
ACH-000404,-0.93602148278879
ACH-000406,-0.8393341829832568
ACH-000407,-0.7111011913890531
ACH-000408,-0.91508942311732
ACH-000410,-0.5531364949078487
ACH-000411,-0.28977688448922706
ACH-000414,-0.6422987034481246
ACH-000415,-0.775123094069027
ACH-000416,-0.4719274496028205
ACH-000420,-0.5897568316438869
ACH-000421,-0.4929681810162875
ACH-000424,-0.6688543628482291
ACH-000425,-0.5651770398477114
ACH-000426,-0.3569795455646864
ACH-000427,-0.8569739867456297
ACH-000433,-0.41766789669217613
ACH-000435,-0.8391768198159429
ACH-000436,-0.27538065981074794
ACH-000444,-0.6154243770883372
ACH-000445,-0.6986097784134062
ACH-000448,-0.34787822506243193
ACH-000450,-0.7562796508045913
ACH-000452,-0.5193270378842529
ACH-000454,-1.0095105869940708
ACH-000458,-0.8603060075304124
ACH-000459,-0.8968994619047241
ACH-000460,-0.638898286348459
ACH-000461,-0.8742806061333191
ACH-000463,-0.4994583357286253
ACH-000464,-0.4039016595345977
ACH-000466,-0.5869460465865081
ACH-000467,-0.8361563999604148
ACH-000468,-0.5486782756580849
ACH-000469,-0.7734120542373732
ACH-000470,-0.4870976800681554
ACH-000471,-0.3613701517915198
ACH-000472,-0.5838653320267403
ACH-000473,-0.5749328143212639
ACH-000475,-0.6536619015926561
ACH-000476,-0.8073201575925263
ACH-000477,-0.7471485409653543
ACH-000479,-0.8493855071128199
ACH-000480,-0.7084957418734287
ACH-000481,-0.5300214249706751
ACH-000483,-0.7313798604082988
ACH-000484,-0.5694425726725026
ACH-000485,-0.4514764463537567
ACH-000486,-0.6367388438292699
ACH-000487,-0.6903172483768275
ACH-000488,-0.7749942426674433
ACH-000490,-0.6408835910745585
ACH-000491,-1.062712265507571
ACH-000495,-0.5084911627581606
ACH-000496,-0.44857478448403015
ACH-000499,-1.0175770589273487
ACH-000500,-0.9634453962174334
ACH-000502,-0.4162996821096228
ACH-000503,-0.9495873178291884
ACH-000505,-0.4332342602109707
ACH-000507,-1.0170723003177058
ACH-000510,-0.6357684437314319
ACH-000511,-0.4381221194031637
ACH-000512,-0.8800183141461831
ACH-000516,-0.34606676873628284
ACH-000517,-0.40352414837986017
ACH-000518,-0.7617628023739328
ACH-000520,-0.17458816407534353
ACH-000521,-0.6544859254569142
ACH-000522,-0.632223540060551
ACH-000524,-0.3855568131417133
ACH-000527,-0.4432190297598103
ACH-000528,-0.7967872057668586
ACH-000537,-0.7737171983924342
ACH-000541,-0.5222402683594344
ACH-000542,-0.4151390550465848
ACH-000544,-0.8883295863515228
ACH-000545,-0.9265761168001978
ACH-000547,-0.7462972359246433
ACH-000548,-0.4303280077428628
ACH-000549,-0.9007726866187484
ACH-000550,-0.5062186508641918
ACH-000552,-0.8348791523474455
ACH-000556,-0.6299412171080839
ACH-000557,-0.30552199172895256
ACH-000569,-0.5613238359757495
ACH-000570,-0.7325526492346246
ACH-000571,-0.4576701007109912
ACH-000573,-0.5161097984474612
ACH-000576,-0.3593685931887019
ACH-000579,-1.0787364671983286
ACH-000580,-0.4581872173059837
ACH-000584,-0.602240541972335
ACH-000585,-0.5342570766243109
ACH-000588,-0.902967097320306
ACH-000589,-0.9566570696177592
ACH-000591,-0.6087724717091171
ACH-000593,-0.6798947890650722
ACH-000600,-0.5030799666757171
ACH-000601,-0.7771171149731915
ACH-000605,-0.6367838860253411
ACH-000606,-0.8011168991200904
ACH-000608,-0.5114929447626873
ACH-000614,-0.914701782730098
ACH-000616,-0.7202502097159384
ACH-000618,-0.9751040234560396
ACH-000619,-0.9022789671385798
ACH-000620,-0.7014061277972135
ACH-000621,-0.4391575829516485
ACH-000622,-0.5362588558972511
ACH-000623,-0.4847409330825624
ACH-000624,-0.3599041704009085
ACH-000627,-0.6855330064176096
ACH-000630,-0.8077987437165235
ACH-000631,-0.7917367140822213
ACH-000632,-0.7481676350962005
ACH-000633,-0.9705843099686936
ACH-000637,-0.757623119811942
ACH-000638,-0.6757749793406518
ACH-000646,-0.6194492748362364
ACH-000647,-0.7895228600471048
ACH-000648,-0.6596014469731583
ACH-000649,-0.5861142315953036
ACH-000651,-1.1078859886554822
ACH-000652,-0.8573710346129376
ACH-000653,-0.5907480257769386
ACH-000657,-0.579601692902106
ACH-000658,-0.7619821064266945
ACH-000661,-0.6824596478143514
ACH-000662,-0.9747429924854432
ACH-000663,-0.5931778029292759
ACH-000665,-0.42987883567018464
ACH-000671,-0.9725189444714628
ACH-000672,-0.870052759626459
ACH-000673,-0.3468852260395676
ACH-000676,-0.9128661157443424
ACH-000677,-1.1089989075502635
ACH-000681,-0.835793105780388
ACH-000683,-0.7618668418032807
ACH-000684,-0.5619570697322831
ACH-000688,-0.6347966692708944
ACH-000693,-0.9978496021687148
ACH-000694,-1.045991107512311
ACH-000695,-0.5435665509149171
ACH-000696,-0.7038721322554978
ACH-000697,-0.6562526550570922
ACH-000699,-0.5995045104344316
ACH-000701,-0.6721499833630805
ACH-000706,-0.8362531498280557
ACH-000711,-0.6317393105758093
ACH-000713,-0.8193032302746015
ACH-000714,-0.4437969029555786
ACH-000718,-0.4093727951759663
ACH-000720,-0.6804666612775611
ACH-000721,-0.5915770627893382
ACH-000724,-0.6435574935589665
ACH-000725,-0.7510195703704411
ACH-000732,-0.5517038468154859
ACH-000734,-1.0185251193179907
ACH-000735,-0.7090599305279444
ACH-000736,-0.7591219761120998
ACH-000738,-0.877355084138284
ACH-000746,-1.002348929538083
ACH-000747,-0.9326974090958771
ACH-000748,-0.3200565957559077
ACH-000753,-0.7378933259285472
ACH-000756,-0.4017222155429884
ACH-000757,-0.7265221309765723
ACH-000758,-0.8709976862279982
ACH-000760,-0.6269344044038059
ACH-000762,-0.8058525411530445
ACH-000763,-0.6081582487350551
ACH-000764,-0.4842923711172618
ACH-000765,-0.8159505807388072
ACH-000766,-0.4426482548765784
ACH-000767,-0.7173526893214263
ACH-000768,-0.585297037083191
ACH-000769,-0.8904189816835109
ACH-000770,-0.5838998011715494
ACH-000771,-0.5534749579086806
ACH-000773,-0.4275977838087428
ACH-000776,-0.7255147112901754
ACH-000777,-0.6732189477569152
ACH-000778,-0.4946348402642148
ACH-000781,-0.5216322595086752
ACH-000782,-0.71341230792376
ACH-000783,-0.33491236344799363
ACH-000784,-0.9181746310418442
ACH-000785,-0.6778158204238086
ACH-000787,-0.7843716988606164
ACH-000788,-0.4042598440881343
ACH-000791,-0.4240956690896125
ACH-000792,-0.40760451663173736
ACH-000794,-0.5874663300762114
ACH-000796,-0.5700049134316866
ACH-000798,-0.5224253035940251
ACH-000799,-0.3365756743677606
ACH-000800,-0.5655453633939227
ACH-000802,-0.9890808017363566
ACH-000804,-0.7650016394968009
ACH-000805,-0.6172310502809564
ACH-000809,-0.7905193096618008
ACH-000810,-0.6882309117847843
ACH-000811,-0.4025671827646921
ACH-000817,-0.4068807364309364
ACH-000819,-0.7438052787605823
ACH-000820,-0.7396207494737277
ACH-000821,-0.6420521766756242
ACH-000822,-0.4125460533702096
ACH-000823,-0.7979145203387713
ACH-000824,-0.3062769624861137
ACH-000827,-0.2281842116439417
ACH-000829,-0.3489562507064783
ACH-000831,-0.9073214968274244
ACH-000832,-0.7829127102932494
ACH-000833,-0.8408760371054385
ACH-000834,-0.8601596398769086
ACH-000835,-1.0655269524291937
ACH-000836,-0.7393097580809943
ACH-000837,-0.8107070922472287
ACH-000838,-0.42360835009636905
ACH-000839,-0.5216000424285362
ACH-000840,-0.5759220289171184
ACH-000841,-0.6410106762445188
ACH-000843,-0.8766315171838048
ACH-000846,-0.9302478737188796
ACH-000847,-1.02351654925126
ACH-000848,-1.0809865076220675
ACH-000849,-0.6504290298329329
ACH-000851,-0.8010896575429524
ACH-000855,-0.9400894176464546
ACH-000856,-0.8726548187617619
ACH-000858,-0.9529279997533524
ACH-000859,-0.5024415978138151
ACH-000861,-0.6838479815575305
ACH-000862,-0.9309233527250024
ACH-000865,-0.9709507512168236
ACH-000866,-0.7645929406063876
ACH-000867,-0.4420699036914248
ACH-000869,-0.5782733830250412
ACH-000872,-0.5165621518401207
ACH-000873,-0.8217673400486509
ACH-000876,-0.9373582604165804
ACH-000878,-0.9821293586458394
ACH-000880,-0.5162428463527078
ACH-000881,-0.6026888833525517
ACH-000882,-0.8378053721871825
ACH-000884,-0.8219575618977855
ACH-000885,-0.7634345556659287
ACH-000887,-0.6039459428046997
ACH-000889,-0.8462996247948724
ACH-000896,-0.7495655386825232
ACH-000898,-0.6678058939830867
ACH-000900,-0.7744094707650202
ACH-000901,-0.4978781877814786
ACH-000905,-0.6754997888895371
ACH-000906,-0.7264484253093535
ACH-000907,-0.6387358795767094
ACH-000910,-0.9678112294390372
ACH-000911,-0.8553990750110572
ACH-000912,-0.5961013445070166
ACH-000913,-0.8611906052882938
ACH-000915,-1.013407044741779
ACH-000916,-0.5432528028396455
ACH-000917,-0.6850771893341229
ACH-000920,-0.7676771369579736
ACH-000921,-0.8941236986622726
ACH-000924,-1.0055816672944815
ACH-000926,-0.477211020525149
ACH-000928,-0.5250126438469523
ACH-000929,-0.7580630264375221
ACH-000932,-0.8500395986837784
ACH-000935,-0.7560753509426704
ACH-000936,-0.9705129454954102
ACH-000937,-0.7058463861948782
ACH-000938,-0.5591627959262756
ACH-000939,-0.7837876250555021
ACH-000941,-0.681578284749929
ACH-000943,-0.7638494831496604
ACH-000946,-0.5841186135773326
ACH-000947,-1.1172194581002906
ACH-000948,-0.6095358582957383
ACH-000950,-0.5422016894473419
ACH-000953,-0.3437276614883783
ACH-000954,-0.6192998532425277
ACH-000957,-0.8364408952614055
ACH-000958,-0.6516909053127398
ACH-000960,-0.5106890831128055
ACH-000963,-0.7574997974098177
ACH-000968,-1.160060590036823
ACH-000969,-1.1198379892813004
ACH-000972,-0.6914150715093612
ACH-000973,-0.9871665688109807
ACH-000974,-0.5561364064030712
ACH-000978,-0.5647352129154739
ACH-000984,-0.602771109095651
ACH-000986,-0.7633736201868522
ACH-000988,-0.5586529464206414
ACH-000993,-0.4083214173228499
ACH-000994,-0.8576458185064779
ACH-000996,-0.4482003223605035
ACH-001001,-0.8449485658089239
ACH-001020,-0.5223181475063157
ACH-001028,-0.8227846928117715
ACH-001031,-0.7300761565409919
ACH-001038,-0.6723797613191164
ACH-001048,-0.6528929447693466
ACH-001050,-0.3302860429363161
ACH-001053,-0.5051847212381733
ACH-001054,-0.7337729934600653
ACH-001061,-0.7157060986845923
ACH-001067,-0.5514729904602469
ACH-001075,-0.8570914462244902
ACH-001096,-0.7593177213267065
ACH-001111,-0.4974785290256555
