,ECI1 (1632)
ACH-000004,0.08510825092992484
ACH-000005,0.09837854301677536
ACH-000007,-0.1239809306850373
ACH-000009,-0.04425975534018902
ACH-000011,0.09369010226060637
ACH-000012,0.0296753196522578
ACH-000013,-0.04657732310388474
ACH-000014,-0.26228213886745605
ACH-000015,-0.21054528590950267
ACH-000017,0.028737848144227737
ACH-000018,0.057312384257774775
ACH-000019,0.24222999514457955
ACH-000021,-0.12607039118230248
ACH-000022,0.05147953979665938
ACH-000025,-0.15435635344218693
ACH-000028,-0.12734002653272006
ACH-000030,-0.08055269338193126
ACH-000035,-0.1050655436656453
ACH-000036,-0.28085067083144283
ACH-000037,-0.2247136290721679
ACH-000039,0.09999347644867694
ACH-000040,-0.02319100185681606
ACH-000041,-0.20067828145212946
ACH-000042,-0.00454847109044701
ACH-000045,-0.21271526384069453
ACH-000047,-0.2466225571478421
ACH-000052,-0.2429861195571221
ACH-000053,0.011420185691798479
ACH-000054,-0.14023399178665438
ACH-000055,0.04959726283027864
ACH-000060,-0.058177919893413574
ACH-000067,-0.036642133628429836
ACH-000070,0.18428950221887655
ACH-000075,-0.09510584980920747
ACH-000078,-0.10038547806143402
ACH-000082,-0.10043270233418718
ACH-000085,-0.05620183622806056
ACH-000086,-0.06182919969817916
ACH-000087,-0.02413821551489748
ACH-000092,-0.1375332603605738
ACH-000095,-0.01890898197140407
ACH-000097,-0.0740506203737861
ACH-000098,-0.2520950383934058
ACH-000099,-0.04940605554333787
ACH-000108,-0.15801026919730918
ACH-000113,-0.07536264546345255
ACH-000116,-0.005847523487488849
ACH-000118,-0.16467999113134346
ACH-000120,-0.11415183361742358
ACH-000123,-0.0470776427584051
ACH-000127,-0.06500961685322054
ACH-000128,-0.07598531353756176
ACH-000132,-0.04169922832099717
ACH-000133,-0.2091428115383988
ACH-000137,-0.1882031468201656
ACH-000138,-0.11358608888794924
ACH-000142,0.042885790527485285
ACH-000143,-0.05944491361535353
ACH-000146,-0.14003184347583655
ACH-000148,-0.16134958014499265
ACH-000150,-0.04891055994666458
ACH-000152,0.011005354804826584
ACH-000153,-0.02464387368725609
ACH-000159,-0.08636187503187516
ACH-000160,0.048079753584884435
ACH-000163,0.0019672775408874424
ACH-000167,-0.19252837712087312
ACH-000168,-0.10410661736835036
ACH-000169,-0.11596293714098865
ACH-000178,-0.055355861815800884
ACH-000183,-0.08627109578909815
ACH-000188,-0.08824818393621185
ACH-000189,0.010883629054925006
ACH-000190,-0.1718210415796622
ACH-000198,-0.07161344304315577
ACH-000203,0.4544854428011576
ACH-000204,-0.17451489712340132
ACH-000206,-0.0497372311279791
ACH-000207,-0.1090525242273201
ACH-000208,0.032943844184645764
ACH-000210,-0.2718920450698814
ACH-000211,-0.08316360682162313
ACH-000215,-0.09225892989041633
ACH-000221,-0.0425808535482872
ACH-000222,-0.15336179109750456
ACH-000223,-0.028764002436449013
ACH-000226,-0.06280495391106873
ACH-000227,-0.15863393773509524
ACH-000228,-0.032732784568231414
ACH-000231,-0.0941511426223256
ACH-000232,-0.12088401415860335
ACH-000233,-0.09114856812680516
ACH-000234,-0.03280917183047968
ACH-000235,-0.0500132186031591
ACH-000237,-0.09334644274607896
ACH-000238,0.09646015543661038
ACH-000242,-0.10667582160713138
ACH-000243,0.03147655392848965
ACH-000244,0.016620004462776474
ACH-000246,-0.10915060687549603
ACH-000248,-0.12731623475467282
ACH-000250,-0.1663941949137571
ACH-000251,-0.05120798988246052
ACH-000252,0.05262232260841383
ACH-000253,-0.028577170759815036
ACH-000255,0.14539630813461915
ACH-000256,-0.11679620922552605
ACH-000257,0.10506700020387487
ACH-000258,0.20626054958767456
ACH-000259,-0.0061850448539920895
ACH-000260,-0.08068683882059523
ACH-000261,-0.09936431414331016
ACH-000262,0.13838774495745784
ACH-000263,-0.14482659112314364
ACH-000264,-0.038772827874037664
ACH-000265,-0.14551945936029193
ACH-000266,-0.04417565305116829
ACH-000272,-0.11071526311034402
ACH-000274,-0.0530544296927728
ACH-000277,-0.1476825984958516
ACH-000278,0.024047540701617427
ACH-000279,-0.11109637387704184
ACH-000280,-0.20474325662691106
ACH-000281,-0.11997196257370984
ACH-000288,-0.11014491238425836
ACH-000291,-0.12824468211056794
ACH-000293,-0.005305894457186735
ACH-000294,-0.10822304122451734
ACH-000295,-0.040981151149743496
ACH-000296,-0.461581966275804
ACH-000302,-0.06884736904557433
ACH-000304,-0.209813189407256
ACH-000307,0.005602494184358549
ACH-000308,-0.06928352448179759
ACH-000310,0.17322373280672948
ACH-000311,-0.14675313487047909
ACH-000312,0.02982397118680648
ACH-000315,-0.04751188560800502
ACH-000316,-0.39309210207088896
ACH-000317,-0.033075709308816856
ACH-000318,0.06213457641435977
ACH-000319,-0.07789506918780345
ACH-000320,-0.11370511299632365
ACH-000322,-0.30903063079363224
ACH-000323,-0.09224393101162937
ACH-000324,-0.25140175585751623
ACH-000329,-0.015672302320776127
ACH-000330,0.0030283262180617874
ACH-000331,-0.07211450965289422
ACH-000332,-0.06890999992589218
ACH-000334,-0.021821588302240225
ACH-000335,-0.25275692495450297
ACH-000336,-0.09147077405570628
ACH-000337,-0.19135978342485926
ACH-000338,-0.08223111336275371
ACH-000339,-0.08054078313338246
ACH-000341,-0.17802291648565988
ACH-000348,-0.08810133420660869
ACH-000350,-0.11542938683444275
ACH-000352,-0.10710168335268863
ACH-000356,-0.3478461933982172
ACH-000361,-0.2821887940760119
ACH-000362,-0.1426679238065587
ACH-000363,0.00473822262235439
ACH-000364,-0.10948480540837807
ACH-000365,0.007409325744089147
ACH-000366,-0.1545918907693472
ACH-000368,-0.13200058540602294
ACH-000374,-0.03803977189146144
ACH-000375,-0.24272712459916426
ACH-000376,0.03205132782632908
ACH-000381,-0.01395660232693566
ACH-000383,-0.14611976547599487
ACH-000387,-0.030433876642502286
ACH-000389,-0.053406489986351835
ACH-000390,-0.1510756711753832
ACH-000393,-0.013022042994859049
ACH-000395,-0.13528957642219314
ACH-000396,-0.586371154009347
ACH-000397,-0.11993754718275418
ACH-000401,-0.04468738396814898
ACH-000402,-0.1321401997073595
ACH-000403,-0.0651686870081493
ACH-000404,0.2142027553165464
ACH-000406,-0.02456901351492349
ACH-000407,-0.05326946170957465
ACH-000408,-0.14087040613477764
ACH-000410,-0.14118376512416705
ACH-000411,0.11894297797502533
ACH-000414,-0.08368420817832176
ACH-000415,-0.10514988341345904
ACH-000416,-0.052666378940429366
ACH-000420,-0.16203161856046064
ACH-000421,-0.08395154829613234
ACH-000424,0.15014809944233867
ACH-000425,-0.0589921694891162
ACH-000426,-0.023407385949392116
ACH-000427,0.0356055676180412
ACH-000433,-0.04278806669362114
ACH-000435,0.005953547908757833
ACH-000436,-0.1884911209481548
ACH-000444,-0.03924628539668625
ACH-000445,-0.19505839672747874
ACH-000448,0.009749750858171431
ACH-000450,-0.5713355096579106
ACH-000452,-0.1195987111266042
