,UBE2Q1 (55585)
ACH-000318,-0.3768675277302164
ACH-000319,-0.3857213346824832
ACH-000320,-0.4421459136448491
ACH-000322,-0.2211117484630669
ACH-000323,-0.14856276309907246
ACH-000324,-0.17916827395463208
ACH-000329,-0.22326700334789704
ACH-000330,-0.26629593021224485
ACH-000331,-0.06319536910448602
ACH-000332,-0.20471355033672733
ACH-000334,-0.24217381564956356
ACH-000335,-0.17921197452260215
ACH-000336,-0.3537695254501591
ACH-000337,-0.3210481208427202
ACH-000338,-0.20288941304087674
ACH-000339,-0.0005232821287785643
ACH-000341,-0.5274283391210713
ACH-000348,-0.14626139997937113
ACH-000350,-0.11077385370891217
ACH-000352,-0.15740144297131173
ACH-000356,-0.08995431121133189
ACH-000361,-0.11322217541510345
ACH-000362,-0.1289489891121134
ACH-000363,-0.4322102578399214
ACH-000364,-0.10981493097085857
ACH-000365,-0.2115530144998284
ACH-000366,-0.10193700468461593
ACH-000368,0.016458147227156692
ACH-000374,-0.110324200753086
ACH-000375,-0.2735886089778935
ACH-000376,-0.17293383526696765
ACH-000381,-0.008604195708159556
ACH-000383,-0.3251345017758854
ACH-000387,-0.08212160206689723
ACH-000389,0.037199382126941086
ACH-000390,-0.2892458445380761
ACH-000393,-0.15630350564596224
ACH-000395,-0.04459335703449596
ACH-000396,-0.3373598919868858
ACH-000397,-0.11743930517564688
ACH-000401,-0.1660591264317908
ACH-000402,-0.35539078327576185
ACH-000403,-0.17687867215488765
ACH-000404,-0.5775425841274008
ACH-000406,-0.24652284938750146
ACH-000407,-0.20062515160778105
ACH-000408,-0.08113774401398627
ACH-000410,-0.6156855292981431
ACH-000411,-0.32544360426683244
ACH-000414,-0.27750360771452065
ACH-000415,0.016699610843954545
ACH-000416,-0.3279574659772865
ACH-000420,-0.2516920868775449
ACH-000421,-0.3387492573271538
ACH-000424,-0.28001528332153663
ACH-000425,-0.5527449230118269
ACH-000426,-0.5947816642105676
ACH-000427,-0.016478557641532908
ACH-000433,-0.4284945135520055
ACH-000435,-0.31740618293953404
ACH-000436,-0.8358887528719725
ACH-000444,-0.16783430168136285
ACH-000445,-0.02693541061456517
ACH-000448,-0.377689642300611
ACH-000450,-0.004063266711644219
ACH-000452,-0.08431227336418225
ACH-000454,-0.3181968192118069
ACH-000458,0.0390616539018357
ACH-000459,-0.046219815311616536
ACH-000460,-0.18837523499078446
ACH-000461,-0.14989015331090308
ACH-000463,-0.10431406100742033
ACH-000464,-0.10165896184572054
ACH-000466,-0.06252488451924762
ACH-000467,-0.29168663491390584
ACH-000468,-0.26138503047474243
ACH-000469,-0.13898516680757111
ACH-000470,-0.2467757733213115
ACH-000471,0.03093971747600182
ACH-000472,-0.026792240460049542
ACH-000473,-0.21046472923708964
ACH-000475,-0.2490340098180949
ACH-000476,-0.20614846545310325
ACH-000477,-0.2734122935906493
ACH-000479,-0.372040124522776
ACH-000480,-0.17655928591121525
ACH-000481,-0.2308360338065597
ACH-000483,-0.05173313318192859
ACH-000484,-0.22554451400857226
ACH-000485,-0.3251960453897748
ACH-000486,-0.08983151077444937
ACH-000487,0.03958722154635179
ACH-000488,-0.098728466083745
ACH-000490,-0.23442064558710496
ACH-000491,0.18401437968179946
ACH-000495,-0.47290452247956
ACH-000496,-0.027612165961367764
ACH-000499,-0.047264450630750604
ACH-000500,0.2965497987240788
ACH-000502,-0.1284843949559095
ACH-000503,-0.13391301434342542
ACH-000505,-0.19791583240257532
ACH-000507,-0.06356666011299536
ACH-000510,-0.2432384469992024
ACH-000511,0.06469010745027245
ACH-000512,-0.3854119854900027
ACH-000516,-0.3395498567138009
ACH-000517,-0.20037398487182653
ACH-000518,0.2312245879942761
ACH-000520,-0.2856725587025867
ACH-000521,-0.3782408561291237
ACH-000522,-0.32899365353355536
ACH-000524,-0.4309549028995829
ACH-000527,-0.5459888958069397
ACH-000528,-0.11842167742094413
ACH-000537,0.14658851910296564
ACH-000541,-0.192531061499399
ACH-000542,-0.1131160059964046
ACH-000544,-0.4311814255018452
ACH-000545,-0.2336510708612054
ACH-000547,-0.30247666640557297
ACH-000548,-0.2315121366597621
ACH-000549,0.074207559229022
ACH-000550,0.007493235346067275
ACH-000552,-0.22841339144866435
ACH-000556,-0.024273340843113875
ACH-000557,-0.18824305276060224
ACH-000569,-0.19425016418402694
ACH-000570,-0.12149625715448226
ACH-000571,-0.2747563434467265
ACH-000573,-0.5668522648169918
ACH-000576,-0.5944316060196073
ACH-000579,-0.464447022417841
ACH-000580,-0.0813418068852877
ACH-000584,-0.24769802654944226
ACH-000585,-0.23967741964164924
ACH-000588,-0.5418071507584835
ACH-000589,-0.1741700895051844
ACH-000591,-0.11207343643051626
ACH-000593,-0.3716547246267852
ACH-000600,-0.3045390322986908
ACH-000601,-0.1893433056880878
ACH-000605,-0.040998239462132345
ACH-000606,-0.15345509456345532
ACH-000608,-0.22071955142118369
ACH-000614,-0.3705948656790132
ACH-000616,-0.24489613346154174
ACH-000618,-0.12748180930639474
ACH-000619,-0.10944379755039617
ACH-000620,-0.3202932546606768
ACH-000621,-0.14612631127447726
ACH-000622,-0.15302774666470084
ACH-000623,-0.10617736199898717
ACH-000624,-0.07134729199861484
ACH-000627,-0.15746475157137774
ACH-000630,0.02756449287661772
ACH-000631,-0.385792803837016
ACH-000632,-0.1836853563579172
ACH-000633,-0.15183880639458727
ACH-000637,-0.19161941680539213
ACH-000638,-0.10981417152468886
ACH-000646,-0.30946629515819746
ACH-000647,-0.4766427010373254
ACH-000648,-0.5936255283227361
ACH-000649,-0.21059131735439185
ACH-000651,0.037613156271142666
ACH-000652,-0.23125458861225426
ACH-000653,-0.3022098080627497
ACH-000657,-0.14561738142547176
ACH-000658,-0.6956361132314002
ACH-000661,-0.03378619643949992
ACH-000662,-0.05814272453315705
ACH-000663,-0.07774325990435729
ACH-000665,-0.3164865645868152
ACH-000671,-0.5164725164079887
ACH-000672,-0.33289969632654604
ACH-000673,-0.2219359979608196
ACH-000676,-0.15519193749753232
ACH-000677,-0.16439566529566402
ACH-000681,-0.3007918927620469
ACH-000683,-0.4217372662705992
ACH-000684,-0.6660154697832923
ACH-000688,-0.21136985192927304
ACH-000693,-0.1597059011207822
ACH-000694,-0.1702986242276879
ACH-000695,-0.6113533390568722
ACH-000696,-0.22464724473418152
ACH-000697,-0.36432811860974895
ACH-000699,-0.20655170608506188
ACH-000701,-0.12272108648500325
ACH-000706,-0.15436206603517502
ACH-000711,-0.1408776440025782
ACH-000713,-0.437675736652148
ACH-000714,-0.3227131389582161
ACH-000718,-0.2299522668259395
ACH-000720,-0.37053002192055823
ACH-000721,-0.1312372624577718
ACH-000724,-0.1983935364162821
ACH-000725,-0.20028846411242615
ACH-000732,0.0053958818826260494
ACH-000734,-0.05765527868655065
ACH-000735,-0.1387368480639962
ACH-000736,-0.1402883217683007
ACH-000738,-0.04287832773412927
ACH-000746,-0.359939189832236
ACH-000747,-0.2800579857723631
ACH-000748,-0.462916231738002
ACH-000753,-0.3052149801291591
ACH-000756,-0.4035059361504905
ACH-000757,-0.2922798701481803
ACH-000758,-0.2496169059488241
ACH-000760,-0.055539872584261664
ACH-000762,-0.060113173307544635
ACH-000763,-0.30782002347724685
ACH-000764,0.013562900619662852
ACH-000765,-0.14136679421876994
ACH-000766,-0.19385728474995806
ACH-000767,-0.9115483798404534
ACH-000768,-0.037270541787471835
ACH-000769,0.006955309082965109
ACH-000770,-0.11903383686979273
ACH-000771,-0.18218189901781506
ACH-000773,-0.5727875701768506
ACH-000776,-0.3768981746177427
ACH-000777,0.026851312540533724
ACH-000778,0.08620255440009966
ACH-000781,-0.2421500965006663
ACH-000782,-0.22877671744627864
ACH-000783,-0.7619919776047265
ACH-000784,-0.03784111255712738
ACH-000785,-0.44402080267466404
ACH-000787,0.011878036179922858
ACH-000788,-0.4459583160128358
ACH-000791,-0.34484940835420913
ACH-000792,-0.058397715386757164
ACH-000794,0.06479325416913281
ACH-000796,-0.11945885977443932
ACH-000798,-0.5071413703481679
ACH-000799,-0.07666461180484775
ACH-000800,-0.5223918369145458
ACH-000802,-0.025930841072114942
ACH-000804,-0.454828797267043
ACH-000805,-0.4820687848052024
ACH-000809,-0.0779301508463863
ACH-000810,-0.259943333314427
ACH-000811,-0.2611313649199699
ACH-000817,-0.20020592459111367
ACH-000819,-0.18697488245024696
ACH-000820,-0.1304288725431746
ACH-000821,-0.2596748601080344
ACH-000822,-0.17457192542476366
ACH-000823,-0.11548795677061875
ACH-000824,-0.3233140994427404
ACH-000827,-0.2864759426503327
ACH-000829,-0.21709449217668406
ACH-000831,0.01698785277111341
ACH-000832,-0.1499681473104708
ACH-000833,-0.4799106090538538
ACH-000834,-0.2410850888156397
ACH-000835,-0.11897043569948287
ACH-000836,-0.027189161304306073
ACH-000837,-0.18113162929194296
ACH-000838,-0.7707317376192686
ACH-000839,-0.2748022183190368
ACH-000840,-0.3972235440001582
ACH-000841,-0.15752728525517368
ACH-000843,-0.0776921593567022
ACH-000846,-0.14165974031030382
ACH-000847,-0.21210073067120794
ACH-000848,-0.1338703133988619
ACH-000849,0.020810042658824624
ACH-000851,-0.14843077696717594
ACH-000855,-0.07206720995490556
ACH-000856,-0.021772490754140297
ACH-000858,-0.1350845215110759
ACH-000859,-0.4457640671328764
ACH-000861,-0.03521274477550522
ACH-000862,-0.2406306736566016
ACH-000865,-0.1783047007898038
ACH-000866,-0.3879773692874769
ACH-000867,-0.204449104826498
ACH-000869,-0.5066956228774984
ACH-000872,-0.2144376928515983
ACH-000873,-0.26819330548277504
ACH-000876,-0.0986242652255967
ACH-000878,0.2972087966987557
ACH-000880,-0.015587862316487676
ACH-000881,-0.08305588507012869
ACH-000882,-0.3442118476227126
ACH-000884,-0.12817697311251264
ACH-000885,-0.060487319714522814
ACH-000887,-0.26554111886004433
ACH-000889,-0.06209820148050925
ACH-000896,-0.39644696693448656
ACH-000898,-0.21397444461989026
ACH-000900,-0.4329318923276744
ACH-000901,-0.2086862532145386
ACH-000905,-0.3726005151245865
ACH-000906,-0.16365340396938738
ACH-000907,-0.3916630729403818
ACH-000910,0.03586425864362983
ACH-000911,-0.38205140460942943
ACH-000912,-0.07939220207590386
ACH-000913,-0.6852750269696872
ACH-000915,-0.04769371626251247
ACH-000916,0.01547715118394643
ACH-000917,-0.1515211201722316
ACH-000920,-0.01682793795198265
ACH-000921,-0.05045449370171128
ACH-000924,-0.3405713133823549
ACH-000926,-0.2164127659645123
ACH-000928,-0.5487115213755871
ACH-000929,-1.086086911326383
ACH-000932,-0.16712306583897374
ACH-000935,-0.6680935185574456
ACH-000936,-0.15220778161509674
ACH-000937,-0.028186272982905262
ACH-000938,-0.19387417979999574
ACH-000939,-0.2977697640708177
ACH-000941,-0.1331260100073122
ACH-000943,-0.210350421046137
ACH-000946,0.020693675804895416
ACH-000947,-0.3392297137418199
ACH-000948,-0.3527406729923705
ACH-000950,0.1790547002335147
ACH-000953,0.06750053423516122
ACH-000954,-0.01946105182231943
ACH-000957,-0.2638708432381845
ACH-000958,-0.04769608184104582
ACH-000960,-0.20190101220480075
ACH-000963,-0.15920977300152006
ACH-000968,-0.16282522127642632
ACH-000969,-0.19428060468124586
ACH-000972,-0.026407055698983096
ACH-000973,-0.2755041336230093
ACH-000974,-0.4015415174860446
ACH-000978,-0.18927391598628227
ACH-000984,-0.29045272645650605
ACH-000986,-0.10635074542423854
ACH-000988,-0.1957783554974737
ACH-000993,-0.5926537861082105
ACH-000994,-0.2614219442230486
ACH-000996,-0.0017956325436640226
ACH-001001,-0.17190555675878424
ACH-001020,-0.4403540664072899
ACH-001028,-0.15453902054192287
ACH-001031,-0.17421919087289353
ACH-001038,-0.1748944089842026
ACH-001048,-0.08104327934610515
ACH-001050,-0.083308441225448
ACH-001053,-0.010400444297045557
ACH-001054,-0.08855738841056678
ACH-001061,-0.04010345043128597
ACH-001067,-0.2671610033427866
ACH-001075,0.047443898438712766
ACH-001096,-0.7162057548986801
ACH-001111,0.17797842519450946
ACH-001119,-0.21630131967581734
ACH-001128,-0.581510237919595
ACH-001134,-0.09444470060180392
ACH-001151,-0.3798937719562991
ACH-001163,-0.11747928248964268
ACH-001164,0.02091455134921348
ACH-001183,-0.10006018249778102
ACH-001192,-0.1620045886544247
ACH-001193,-0.28742000300635073
ACH-001196,-0.4379482782507654
ACH-001197,-0.059157065267818484
ACH-001205,-0.22992947927746746
ACH-001211,-0.6546588336465612
ACH-001212,-0.2958534000085505
ACH-001228,-0.1302315393809839
ACH-001232,-0.4780793301623138
ACH-001239,-0.2753654238078185
ACH-001270,-0.3016070642863785
ACH-001274,-0.27600814585144845
ACH-001275,-0.3125700969941341
ACH-001277,-0.17352799037986485
ACH-001278,-0.8154057557464494
ACH-001280,-0.13827964037257887
ACH-001283,-0.19555953947339005
ACH-001289,-0.8934300705993627
ACH-001300,-0.4744240417365812
ACH-001301,-0.3075708157833262
ACH-001302,-0.13879764409571338
ACH-001306,-0.2419182947678936
ACH-001318,-0.14023300822105111
ACH-001322,-0.08838914138182792
ACH-001328,0.4235888393295958
ACH-001332,-0.32879113525386344
ACH-001336,-0.2550630486570488
ACH-001346,-0.11719484550313287
ACH-001353,-0.16224453632590208
ACH-001354,0.15635587437904386
ACH-001367,0.131517325010009
ACH-001368,-0.2580546261023328
ACH-001374,-0.4466959981836613
ACH-001377,-0.36253067871965744
ACH-001380,-0.2394088649706307
ACH-001391,-0.21091914258867897
ACH-001408,-0.31804967022435265
ACH-001430,0.07218117639901978
ACH-001431,0.051673225376142
ACH-001450,0.06824537023630828
ACH-001496,-0.10573264226461528
ACH-001500,-0.20184807186664336
ACH-001523,-0.055045307019136125
ACH-001532,-0.5589366628762652
ACH-001550,-0.10777396468400313
ACH-001552,-0.6999034654398861
ACH-001554,-0.3856530861984229
ACH-001654,-0.1324851672910499
ACH-001735,-0.22404225250222887
ACH-001736,-0.16621989754583416
ACH-001737,0.2619080455149319
ACH-001740,-0.6586064771469811
ACH-001745,-0.8367612916724968
ACH-001765,-0.5170180405225067
