,DepMap_ID
46365,ACH-000143
60943,ACH-000196
67224,ACH-000215
156849,ACH-000458
176074,ACH-000507
201350,ACH-000564
225730,ACH-000617
331866,ACH-000786
331867,ACH-000786
331868,ACH-000786
363045,ACH-000795
385607,ACH-000823
401561,ACH-000844
418054,ACH-000864
426880,ACH-000872
517369,ACH-000934
552752,ACH-000947
568767,ACH-000953
599853,ACH-000962
644527,ACH-000974
679936,ACH-000982
679937,ACH-000982
690113,ACH-000984
873406,ACH-000998
888465,ACH-000999
923783,ACH-001081
948656,ACH-001145
958043,ACH-001197
985423,ACH-001345
1024103,ACH-001494
1038071,ACH-001529
1066673,ACH-001610
1066674,ACH-001610
1089704,ACH-001737
1124947,ACH-002153
1158427,ACH-002222
1158428,ACH-002222
1164657,ACH-002232
1175236,ACH-002251
1206257,ACH-002296
1219043,ACH-002316
1228032,ACH-002355
