,ORC3 (23595)
ACH-000004,-0.5270219714984046
ACH-000005,-0.35637177710926193
ACH-000007,-0.4332007866503111
ACH-000009,-0.4356867455404742
ACH-000011,-0.4711162722732026
ACH-000012,-0.6761256842655408
ACH-000013,-0.4639676953172748
ACH-000014,-0.5434275030126312
ACH-000015,-0.44322792201463773
ACH-000017,-0.18356829134700134
ACH-000018,-0.6850313520865584
ACH-000019,-0.3532847247590796
ACH-000021,-0.2543904288353189
ACH-000022,-0.6141067026296323
ACH-000025,-0.5280761145350702
ACH-000028,-0.4360641287792292
ACH-000030,-0.4949024867153859
ACH-000035,-0.4735564476521029
ACH-000036,-0.7681022845264074
ACH-000037,-0.4666189541424722
ACH-000039,-0.5373681160831679
ACH-000040,-0.7232325115019562
ACH-000041,-0.4948364457279175
ACH-000042,-0.2755645814179579
ACH-000045,-0.3719602344314957
ACH-000047,-0.4452734504713776
ACH-000052,-0.5829981299755476
ACH-000053,-0.43371754746807184
ACH-000054,-0.3953080073657192
ACH-000055,-0.6865467875791654
ACH-000060,-0.6633027089857997
ACH-000067,-0.6583895668183829
ACH-000070,-0.384156671629441
ACH-000075,-0.3436414748476772
ACH-000078,-0.5368938257335425
ACH-000082,-0.40918702979396204
ACH-000085,-0.35428189664935106
ACH-000086,-0.6871905427224518
ACH-000087,-0.6408340860123577
ACH-000092,-0.4573070162308333
ACH-000095,-0.6363596542309623
ACH-000097,-0.4298381656770853
ACH-000098,-0.7325755654923422
ACH-000099,-0.4821490417630092
ACH-000108,-0.4497398687558675
ACH-000113,-0.22677734674696065
ACH-000116,-0.3593705960869327
ACH-000118,-0.5985000824765262
ACH-000120,-0.5078625656881903
ACH-000123,-0.2320654393905819
ACH-000127,-0.38805620940881297
ACH-000128,-0.4154895173070941
ACH-000132,-0.5335887659162118
ACH-000133,-0.3883893729229614
ACH-000137,-0.6332265770711718
ACH-000138,-0.5305969957769676
ACH-000142,-0.6262777527683965
ACH-000143,-0.2851040893971342
ACH-000146,-0.4233117886035283
ACH-000148,-0.5501863204625871
ACH-000150,-0.33727298526598626
ACH-000152,-0.7960629647302547
ACH-000153,-0.5009508250875524
ACH-000159,-0.4653418664899982
ACH-000160,-0.3778589508480637
ACH-000163,-0.4646220242744094
ACH-000167,-0.4230536435484501
ACH-000168,-0.6184282336367922
ACH-000169,-0.4227320215686551
ACH-000178,-0.4530324136207044
ACH-000183,-0.6780536505858282
ACH-000188,-0.3892179253916924
ACH-000189,-0.6035298045821432
ACH-000190,-0.7482452067357396
ACH-000198,-0.33429984955649045
ACH-000203,-0.7999742934680393
ACH-000204,-0.4267793927259701
ACH-000206,-0.4721039042287378
