,PPP1R14A (94274)
ACH-000272,-0.1152125366507668
ACH-000274,-0.14281962910851792
ACH-000277,-0.07292705805769173
ACH-000278,-0.10306548607252214
ACH-000279,-0.07703245151720035
ACH-000280,-0.052997858129337175
ACH-000281,0.096250395429379
ACH-000288,0.01700339334554466
ACH-000291,-0.13224717813518602
ACH-000293,-0.22813805108538746
ACH-000294,-0.024167985126111943
ACH-000295,0.013981145964675696
ACH-000296,-0.06412860981222375
ACH-000302,-0.1812914492877502
ACH-000304,0.02564651430878534
ACH-000307,0.014081448238574287
ACH-000308,-0.11208808569332823
ACH-000310,-0.2823586807262501
ACH-000311,-0.15112863862431838
ACH-000312,-0.09078644957310793
ACH-000315,-0.16358425018339964
ACH-000316,0.09220113383436956
ACH-000317,-0.15518804252601015
ACH-000318,-0.19398231703912
ACH-000319,-0.08831852328695679
ACH-000320,0.11750480710624064
ACH-000322,0.12960561578178575
ACH-000323,-0.19857301236879135
ACH-000324,-0.03199769400922222
ACH-000329,-0.14483874681971162
ACH-000330,-0.4927043087832668
ACH-000331,-0.022836521316497868
ACH-000332,-0.16210606753095538
ACH-000334,0.15613504183901822
ACH-000335,-0.09271002405207117
ACH-000336,0.028777529450866732
ACH-000337,-0.007661770931122281
ACH-000338,0.02297394892558931
ACH-000339,-0.22048510555934786
ACH-000341,-0.2239095549478582
ACH-000348,-0.15172904310360982
ACH-000350,-0.1103842901095798
ACH-000352,-0.14123077581177318
ACH-000356,-0.18105200419813774
ACH-000361,-0.05555681000857162
ACH-000362,-0.1538964302659778
ACH-000363,-0.11630010203241095
ACH-000364,-0.19456173275184172
ACH-000365,-0.11062480279009257
ACH-000366,-0.36879200081925656
ACH-000368,-0.07955620101738184
ACH-000374,0.021943670811652008
ACH-000375,-0.09639455531437016
ACH-000376,-0.05240003769584342
ACH-000381,-0.01348822392779808
ACH-000383,-0.13034653111237413
ACH-000387,-0.052994956432725684
ACH-000389,-0.09544251879950127
ACH-000390,-0.17693346440617946
ACH-000393,-0.0572954843663659
ACH-000395,-0.22358456127883766
ACH-000396,-0.2761782911718021
ACH-000397,-0.2776661574485826
ACH-000401,-0.039280873882901315
ACH-000402,0.09964002895330074
ACH-000403,-0.049499295197556366
ACH-000404,-0.007403317019269094
ACH-000406,-0.12470021514487314
ACH-000407,-0.08419753981523277
ACH-000408,-0.08090191431178304
ACH-000410,0.11206995290510424
ACH-000411,-0.026577928735409
ACH-000414,-0.07730272487803927
ACH-000415,-0.01014827532233566
ACH-000416,-0.045846771684801904
ACH-000420,0.0026840408326589244
ACH-000421,-0.20400939019769634
ACH-000424,0.10260777034626703
ACH-000425,-0.053172663272897484
ACH-000426,-0.02970411849275746
ACH-000427,-0.09873528565861882
ACH-000433,0.003301747562688833
ACH-000435,-0.1936095337326051
ACH-000436,-0.16646437530981298
ACH-000444,-0.12966089308056958
ACH-000445,-0.24555495729262544
ACH-000448,-0.04792116299619379
ACH-000450,-0.2228349567384316
ACH-000452,-0.07356519232167885
ACH-000454,-0.458601931673845
ACH-000458,-0.08414982096300984
ACH-000459,-0.0726381905696988
ACH-000460,-0.18166640233322828
ACH-000461,-0.02754831426778996
ACH-000463,-0.1844333319972014
ACH-000464,-0.0982303327668194
ACH-000466,0.03650490346629152
ACH-000467,-0.1565612373470214
ACH-000468,-0.1125016091380842
ACH-000469,-0.04013009741998328
ACH-000470,-0.2605116136085893
ACH-000471,-0.20408221147058986
ACH-000472,-0.1422021209419754
ACH-000473,-0.12103347091836032
ACH-000475,-0.0985919367871825
ACH-000476,-0.14722924403117582
ACH-000477,-0.08463567343559733
ACH-000479,0.05886961966266052
ACH-000480,-0.1792700498484151
ACH-000481,-0.005384512182178824
ACH-000483,-0.07222072350199958
ACH-000484,-0.0985501842162047
ACH-000485,-0.09112670936234976
ACH-000486,-0.17866096075200594
ACH-000487,-0.14255308931775942
ACH-000488,-0.04743179051814353
ACH-000490,-0.038260017342742265
ACH-000491,-0.040122228610767724
ACH-000495,-0.001428264931004746
ACH-000496,-0.11314591699557065
ACH-000499,-0.3085573038523949
ACH-000500,-0.1231287226672337
ACH-000502,-0.11820012016766755
ACH-000503,-0.07031897056947845
ACH-000505,-0.055239943702034215
ACH-000507,-0.09600415015975099
ACH-000510,-0.3224908593593032
ACH-000511,-0.1332668909625139
ACH-000512,-0.21802681394134446
ACH-000516,-0.21869145244904512
ACH-000517,-0.09815982110587937
ACH-000518,-0.059252821985332875
ACH-000520,0.08716958584118463
ACH-000521,-0.13336942931709375
ACH-000522,-0.1439893720016633
ACH-000524,-0.13661135310420972
ACH-000527,-0.21537896047150887
ACH-000528,-0.06323257144874565
ACH-000537,0.08127242515091315
ACH-000541,-0.5494102095188879
ACH-000542,-0.06721263421038745
ACH-000544,-0.07671280889809468
ACH-000545,0.02219072181816921
ACH-000547,0.08570530922255216
ACH-000548,-0.14459259431038554
ACH-000549,-0.01080577875689419
ACH-000550,-0.043459961840748094
ACH-000552,-0.027241156783673955
ACH-000556,-0.15240771406227982
ACH-000557,-0.16651863159346647
ACH-000569,-0.03045957490883188
ACH-000570,0.021515737474957424
ACH-000571,-0.12184580019751075
ACH-000573,0.023128977833944332
ACH-000576,-0.20612726557649025
ACH-000579,0.1744859007810453
ACH-000580,-0.123220385836131
ACH-000584,-0.1811727103933576
ACH-000585,-0.12311400777807564
ACH-000588,-0.16123149077390472
ACH-000589,-0.024125437958446697
ACH-000591,-0.13181868687390333
ACH-000593,-0.013088763665645127
ACH-000600,-0.19460319247932326
ACH-000601,-0.039607650570891516
ACH-000605,-0.06525672714172245
ACH-000606,0.045438163455459465
ACH-000608,-0.024018358586073024
ACH-000614,-0.0720879190056982
ACH-000616,-0.2414803446201876
ACH-000618,-0.14956814246340136
ACH-000619,0.1447623417041546
ACH-000620,-0.11891617726938823
ACH-000621,-0.16203973858915954
ACH-000622,0.12674560516218958
ACH-000623,-0.04840823518469835
ACH-000624,-0.08753640531526136
ACH-000627,-0.12028420921848045
ACH-000630,-0.06553448533391
ACH-000631,0.15275508344187594
ACH-000632,-0.13166746859862985
ACH-000633,-0.1512648434166012
ACH-000637,-0.11479954424922595
ACH-000638,-0.11186604774015754
ACH-000646,-0.09544689925928623
ACH-000647,0.0048766557077682205
ACH-000648,-0.027916089216836717
ACH-000649,-0.0905485032839603
ACH-000651,-0.11647941329554087
ACH-000652,-0.1424250236372641
ACH-000653,-0.01361548021205066
ACH-000657,-0.06364219227767626
ACH-000658,-0.18606988703035654
ACH-000661,-0.2076206159496362
ACH-000662,0.0054011865992950716
ACH-000663,0.033528990591656364
ACH-000665,-0.0073748465844011265
ACH-000671,-0.06846647454450497
ACH-000672,-0.2513155944762957
ACH-000673,-0.09600645762468744
ACH-000676,-0.09121580504956878
ACH-000677,-0.06124896476728845
ACH-000681,-0.2888877188411306
ACH-000683,-0.02075877802452521
ACH-000684,0.08883904319328331
ACH-000688,-0.04276328383542199
ACH-000693,-0.14622509174379347
ACH-000694,-0.08713212078666265
ACH-000695,-0.19354319437260487
ACH-000696,-0.10683900819878152
ACH-000697,0.11652003603393613
ACH-000699,-0.047777141189757705
ACH-000701,-0.12419134683165373
ACH-000706,-0.0368801160311531
ACH-000711,-0.12970422217519664
ACH-000713,-0.09335378963984514
ACH-000714,0.19506651120884014
ACH-000718,-0.050509456617343615
ACH-000720,-0.1276401664608729
ACH-000721,-0.0487866194400696
ACH-000724,-0.2892806362521705
ACH-000725,-0.18733433450811685
ACH-000732,-0.13146062550564905
ACH-000734,-0.04867193476222705
ACH-000735,-0.08434866682564078
ACH-000736,-0.1967667374748002
ACH-000738,-0.04761015467193586
ACH-000746,-0.24696832747077224
ACH-000747,-0.16873735908145887
ACH-000748,-0.02089432317936239
ACH-000753,-0.06665553533197659
ACH-000756,-0.11422808279169905
ACH-000757,-0.16945905610893194
ACH-000758,0.045146117271516295
ACH-000760,-0.04528218312956216
ACH-000762,-0.062159841286031525
ACH-000763,-0.09106675571929472
ACH-000764,0.19172882760323776
ACH-000765,-0.18950969996685976
ACH-000766,-0.20844835568857492
ACH-000767,-0.10437169648173923
ACH-000768,-0.038830308512147665
ACH-000769,-0.22519965690947336
ACH-000770,-0.18857852726498986
ACH-000771,-0.03729789489308244
ACH-000773,-0.08373585675699531
ACH-000776,-0.08844151702207588
ACH-000777,-0.2457386182736124
ACH-000778,-0.06933278809678503
ACH-000781,-0.07630397032859994
ACH-000782,0.09897195685980474
ACH-000783,-0.04395809964768218
ACH-000784,-0.20448720210512286
ACH-000785,-0.08746840495973711
ACH-000787,-0.1011307261099786
ACH-000788,-0.1472751203051609
ACH-000791,-0.04156407213853962
ACH-000792,-0.1381738319810569
ACH-000794,-0.09251014894559724
ACH-000796,-0.0126219095120959
ACH-000798,-0.08237329659057781
ACH-000799,0.1114715618222975
ACH-000800,0.009691059318450143
ACH-000802,-0.13699080752253712
ACH-000804,-0.07127914720704978
ACH-000805,0.09992709759446188
ACH-000809,-0.1971242706775222
ACH-000810,0.06762993232354861
ACH-000811,-0.09068861294609823
ACH-000817,-0.11408159195070312
ACH-000819,-0.33589383115210003
ACH-000820,0.3043238827234217
ACH-000821,-0.021949043613587484
ACH-000822,-0.12039442421951685
ACH-000823,-0.1698972278332627
ACH-000824,-0.26574707386762164
ACH-000827,-0.15620044931911714
ACH-000829,0.16707199960785332
ACH-000831,-0.00037143730928292036
ACH-000832,0.07127160890452584
ACH-000833,-0.01125810430924873
ACH-000834,-0.011935694449467122
ACH-000835,-0.2734058371308573
ACH-000836,-0.1361779351435383
ACH-000837,-0.20800990031469244
ACH-000838,-0.03911162065575833
ACH-000839,0.01607414668798357
ACH-000840,-0.09609372606180848
ACH-000841,-0.08280858747962984
ACH-000843,0.07197869634507563
ACH-000846,0.054314772985896737
ACH-000847,-0.1378676497364197
ACH-000848,-0.08788090578320555
ACH-000849,0.11525032917978385
ACH-000851,-0.12277139870800405
ACH-000855,-0.09863380016714668
ACH-000856,-0.276618663844917
ACH-000858,-0.1536409899722422
ACH-000859,-0.13177915279450636
ACH-000861,-0.2855632547243181
ACH-000862,-0.018114333982774063
ACH-000865,-0.11281075817352525
ACH-000866,-0.0024684078027399628
ACH-000867,-0.1601999617743046
ACH-000869,-0.1882773594030133
ACH-000872,-0.13829953420160532
ACH-000873,-0.19098885413313485
ACH-000876,-0.1843517670908752
ACH-000878,-0.07857539458435868
ACH-000880,-0.1441352459305746
ACH-000881,-0.11493876953460808
ACH-000882,-0.20678067346679896
ACH-000884,-0.021759889168967816
ACH-000885,-0.06211695119329577
ACH-000887,-0.12164779779553594
ACH-000889,-0.14803387240244467
ACH-000896,-0.054640993188464236
ACH-000898,-0.3714427996197235
ACH-000900,-0.04818018631623091
ACH-000901,-0.12189030184373713
ACH-000905,0.08720483876462723
ACH-000906,-0.08006538316310542
ACH-000907,-0.05654127934008307
ACH-000910,-0.06011433749635375
ACH-000911,-0.0530358062572757
ACH-000912,-0.2358468708346152
ACH-000913,0.01858890383932264
ACH-000915,-0.1667148929058269
ACH-000916,0.049417592623351485
ACH-000917,-0.21693723566365167
ACH-000920,-0.2490668565442157
ACH-000921,-0.18382863205678035
ACH-000924,-0.1095113291695476
ACH-000926,-0.00924708880225963
ACH-000928,-0.32297652772345303
ACH-000929,-0.04584894741193935
ACH-000932,-0.17968322298495856
ACH-000935,-0.17412360653113398
ACH-000936,-0.1217333738222824
ACH-000937,-0.17332982206906378
ACH-000938,-0.0386436021211414
ACH-000939,0.05092984840311635
ACH-000941,-0.1538575095725545
ACH-000943,-0.0053053948793386615
ACH-000946,-0.15132759993574466
ACH-000947,-0.07295286609898917
ACH-000948,-0.1593901500411143
ACH-000950,-0.14363762029238014
ACH-000953,-0.19257023330852904
ACH-000954,-0.2954664066218507
ACH-000957,-0.026787855311383932
ACH-000958,-0.14010327768234876
ACH-000960,-0.14808062367123814
ACH-000963,-0.11920747375853012
ACH-000968,-0.13705470015145116
ACH-000969,-0.17890186126741672
ACH-000972,-0.28225082243994004
ACH-000973,-0.07140554285741557
ACH-000974,-0.1065097438050725
ACH-000978,-0.30052092238473305
ACH-000984,-0.07312169432138206
ACH-000986,-0.08750306938103936
ACH-000988,0.08217052363410074
ACH-000993,-0.09688545143040267
ACH-000994,-0.06539198335837705
ACH-000996,0.13605674994499212
ACH-001001,-0.19993624403105376
ACH-001020,-0.14856597872232827
ACH-001028,-0.11029821365539537
ACH-001031,-0.2421632328504883
ACH-001038,0.0417296948970272
ACH-001048,-0.16448501135552487
ACH-001050,-0.12232911710560608
ACH-001053,-0.1230096843975292
ACH-001054,-0.004170304911194835
ACH-001061,-0.11859368242682546
ACH-001067,-0.06630596753686574
ACH-001075,-0.09309211441040464
ACH-001096,0.021944251498244752
ACH-001111,0.028372986881451005
ACH-001119,0.037297466484030616
ACH-001128,-0.0062857302135409954
ACH-001134,-0.11179141496485556
ACH-001151,-0.13673325744254625
ACH-001163,-0.02054233445404155
ACH-001164,-0.003113923727764741
ACH-001183,-0.11687299072997875
ACH-001192,-0.08652003542334633
ACH-001193,-0.3664589945381839
ACH-001196,0.02338500934400461
ACH-001197,-0.0022714432185718106
ACH-001205,-0.033146630412227374
ACH-001211,-0.0470837175757813
ACH-001212,0.009870200070033502
ACH-001228,0.028250927672727712
ACH-001232,0.02696912780648729
ACH-001239,-0.12221667864747167
ACH-001270,0.12305530731889122
ACH-001274,-0.24855156506846054
ACH-001275,-0.2097603015156552
ACH-001277,-0.14015345952137284
ACH-001278,0.14346380205514178
ACH-001280,0.02412139179910357
ACH-001283,-0.17681706309770825
ACH-001289,-0.16341797633715965
ACH-001300,-0.14539999250891872
ACH-001301,-0.1702616058034835
ACH-001302,-0.167211444276931
ACH-001306,-0.12588777513458405
ACH-001318,-0.025634392156053367
ACH-001322,0.05682170945590025
ACH-001328,-0.0964062506490265
ACH-001332,-0.2599124583913346
ACH-001336,0.04277675421971903
ACH-001346,0.013906083636438662
ACH-001353,-0.05858458993350987
ACH-001354,-0.0032140205421260447
ACH-001367,0.08837011831099457
ACH-001368,-0.05643561066749561
ACH-001374,-0.0012655463987555028
ACH-001377,-0.2759314735170245
ACH-001380,-0.0684282481587757
ACH-001391,-0.17097130875836408
ACH-001408,-0.224353081065608
ACH-001430,0.04474198034929165
ACH-001431,-0.10449209936868337
ACH-001450,0.05723309494054665
ACH-001496,-0.1058841482210193
ACH-001500,-0.2711894781423429
ACH-001523,-0.04288605392211168
ACH-001532,-0.1204594514680046
ACH-001550,-0.09999494840743434
ACH-001552,-0.10153982421130547
ACH-001554,-0.2979116345576019
ACH-001654,-0.09264554399009556
ACH-001735,-0.04903034763790209
ACH-001736,0.1063340523245627
ACH-001737,-0.1376504608952871
ACH-001740,-0.14906484004069198
ACH-001745,-0.09942359887531436
ACH-001765,-0.1821615510726412
