,DUXA (503835)
ACH-000253,0.0018610933967247245
ACH-000255,-0.06443705029077476
ACH-000256,0.08078779778198092
ACH-000257,-0.21710382685678306
ACH-000258,-0.03625553135575547
ACH-000259,-0.1254136487014914
ACH-000260,-0.04227663887319065
ACH-000261,-0.08255598124445276
ACH-000262,-0.08752638260502059
ACH-000263,-0.10266801859113267
ACH-000264,-0.003187356588589431
ACH-000265,0.04828186818981988
ACH-000266,-0.12720518579585247
ACH-000272,-0.08189307016079922
ACH-000274,-0.17340533928783014
ACH-000277,-0.193876277197956
ACH-000278,-0.08258851248112642
ACH-000279,-0.18669286865971446
ACH-000280,-0.029702591013858963
ACH-000281,-0.16540761952709074
ACH-000288,-0.040976757880766136
ACH-000291,-0.04963299275731162
ACH-000293,-0.08351016756681663
ACH-000294,0.07209527846610095
ACH-000295,-0.10439118074444302
ACH-000296,0.06099438075767475
ACH-000302,-0.2423223341635033
ACH-000304,-0.16875903783104115
ACH-000307,-0.039626534166184266
ACH-000308,-0.1005074559240373
ACH-000310,-0.07260261772015704
ACH-000311,-0.18003193747219495
ACH-000312,-0.18122927667627148
ACH-000315,-0.03760399944444902
ACH-000316,-0.18595219298268567
ACH-000317,-0.012775898046005731
ACH-000318,-0.02843348408515532
ACH-000319,-0.031591477204978964
ACH-000320,-0.10668228810027952
ACH-000322,0.0421770667230066
ACH-000323,-0.15341803489876288
ACH-000324,0.02773918999449156
ACH-000329,-0.09556590653880227
ACH-000330,0.0077874590288360464
ACH-000331,-0.12050558083426598
ACH-000332,-0.12500505839657672
ACH-000334,-0.1930503952331174
ACH-000335,-0.03634387174281183
ACH-000336,0.1478838422844209
ACH-000337,-0.22468998263601184
ACH-000338,-0.3703086953453412
ACH-000339,-0.06985943033888957
ACH-000341,-0.31899115977365444
ACH-000348,-0.0983758973672696
ACH-000350,-0.04551833942481517
ACH-000352,-0.13208353360476516
ACH-000356,-0.009689923458341264
ACH-000361,-0.10264471810215088
ACH-000362,-0.06554249580195537
ACH-000363,-0.13006824775393094
ACH-000364,-0.14497285935190418
ACH-000365,-0.11512917942804925
ACH-000366,-0.09805176012850172
ACH-000368,-0.09550809009106727
ACH-000374,0.1558833676039666
ACH-000375,-0.054231995426018274
ACH-000376,-0.013719225158569005
ACH-000381,-0.06318601496720082
ACH-000383,-0.12518852615380108
ACH-000387,-0.06616282624521383
ACH-000389,-0.20995115908626408
ACH-000390,-0.19454879107700015
ACH-000393,-0.08752872788989008
ACH-000395,-0.19566034773971167
ACH-000396,-0.04481547299760746
ACH-000397,-0.028174675896868763
ACH-000401,0.05615509510319505
ACH-000402,-0.125625263693334
ACH-000403,-0.3140212408287029
ACH-000404,0.048252156617475526
ACH-000406,-0.031082198218083338
ACH-000407,-0.16330127592814825
ACH-000408,0.08743374108948047
ACH-000410,-0.19131096914064324
ACH-000411,-0.11537706030894357
ACH-000414,-0.032813443973312345
ACH-000415,0.044710090666931566
ACH-000416,-0.11916902385706772
ACH-000420,-0.1043067873237477
ACH-000421,-0.044986995140038365
ACH-000424,-0.1812427418686472
ACH-000425,-0.10124866885718624
ACH-000426,-0.1172682013745678
ACH-000427,-0.10606457540385876
ACH-000433,0.07509930366364119
ACH-000435,0.02335838505462109
ACH-000436,-0.1017039153168135
ACH-000444,-0.12348052344595345
ACH-000445,-0.11187458020890316
ACH-000448,-0.10055628781202902
ACH-000450,-0.1520417972027799
ACH-000452,-0.016984316957341258
ACH-000454,-0.14117397014977592
ACH-000458,-0.09208940114177032
ACH-000459,-0.039272007961779314
ACH-000460,-0.103514432750478
ACH-000461,0.01005224146950547
ACH-000463,-0.047208451880436916
ACH-000464,-0.16409978804827868
ACH-000466,-0.11090015013383456
ACH-000467,-0.1343729711617416
ACH-000468,-0.22098222711614052
ACH-000469,-0.004328500632279726
ACH-000470,-0.1778812344827975
ACH-000471,-0.1332785821970874
ACH-000472,-0.11607928678734965
ACH-000473,-0.14259952256991634
ACH-000475,-0.017103109640233073
ACH-000476,-0.09860245530240992
ACH-000477,-0.11449966363261388
ACH-000479,-0.2776891014801645
ACH-000480,-0.18413730828812644
ACH-000481,-0.12281320573133475
ACH-000483,-0.046163627477937584
ACH-000484,-0.03365840343379116
ACH-000485,-0.013098274551755352
ACH-000486,-0.10121480151017406
ACH-000487,-0.03669166832651933
ACH-000488,-0.1580654338591144
ACH-000490,-0.03926048624434386
ACH-000491,-0.04296020087588207
ACH-000495,-0.09147264104254643
ACH-000496,0.06160074157236956
ACH-000499,-0.2475375360909394
ACH-000500,-0.039864894027050124
ACH-000502,-0.022692254804547982
ACH-000503,-0.010502775283382426
ACH-000505,-0.0675817562852319
ACH-000507,-0.06771551454877885
ACH-000510,-0.07565570520978768
ACH-000511,-0.18538492657754752
ACH-000512,-0.060898605792136684
ACH-000516,-0.07176768849819806
ACH-000517,-0.03757574308890643
ACH-000518,0.03413712894675215
ACH-000520,0.04715866116060498
ACH-000521,-0.17701150669565086
ACH-000522,-0.015579996196667731
ACH-000524,-0.07439157252544766
ACH-000527,-0.11773931216383145
ACH-000528,-0.06801198088696088
ACH-000537,-0.07692075716713706
ACH-000541,-0.15535173976339833
ACH-000542,-0.12907679302892286
ACH-000544,-0.010360061920084544
ACH-000545,0.03145143042803878
ACH-000547,-0.2214394989073838
ACH-000548,-0.0746820762690318
ACH-000549,-0.06765561508907315
ACH-000550,-0.03996781013649496
ACH-000552,-0.15585881584331515
ACH-000556,-0.07811166860542812
ACH-000557,0.02476143237022304
ACH-000569,-0.10921325801314366
ACH-000570,-0.0079286058021998
ACH-000571,-0.04296873489763535
ACH-000573,-0.12272053135820153
ACH-000576,-0.02318150797961429
ACH-000579,-0.011394559968463636
ACH-000580,0.0026843219327640985
ACH-000584,-0.05111272948772391
ACH-000585,-0.06181522911837425
ACH-000588,-0.07101129293984394
ACH-000589,-0.06175934536660805
ACH-000591,-0.08898959612005182
ACH-000593,-0.024496412195207536
ACH-000600,0.0426857256603978
ACH-000601,-0.10196844383967267
ACH-000605,-0.059914037219993416
ACH-000606,0.06096418388938851
ACH-000608,-0.05654106788269931
ACH-000614,-0.1321782692967102
ACH-000616,0.0186423427217448
ACH-000618,0.050788036716224574
ACH-000619,0.07144675141304745
ACH-000620,-0.1619667471074071
ACH-000621,-0.11477964905370465
ACH-000622,-0.09543838353382628
ACH-000623,-0.020929305936223105
ACH-000624,-0.058561452340919085
ACH-000627,-0.09341798994533257
ACH-000630,-0.0296805815129913
ACH-000631,0.23626826014387275
ACH-000632,-0.05069226149334118
ACH-000633,-0.11763547755624945
ACH-000637,-0.14114363784514564
ACH-000638,-0.08081548455339609
ACH-000646,-0.06247591399925082
ACH-000647,-0.0611346574758657
ACH-000648,-0.018644676153088173
ACH-000649,-0.12562074806555812
ACH-000651,0.00978355852321618
ACH-000652,-0.0063471300166176884
ACH-000653,-0.2501446461136896
ACH-000657,-0.0588451015105252
ACH-000658,-0.14968800345640473
ACH-000661,0.07762482324129888
ACH-000662,0.19930847434547055
ACH-000663,0.00516067892432643
ACH-000665,0.007887408660531316
ACH-000671,-0.19173154690751773
ACH-000672,0.19934840240375615
ACH-000673,-0.06419255307575647
ACH-000676,-0.0903330640947628
ACH-000677,-0.002539195109045798
ACH-000681,0.010402997254488698
ACH-000683,-0.07023882999661189
ACH-000684,-0.010621008965144554
ACH-000688,-0.09697834265782927
ACH-000693,-0.05271935393292281
ACH-000694,-0.07443942845924155
ACH-000695,-0.19333468468867174
ACH-000696,-0.07206438473107966
ACH-000697,-0.3913959093599023
ACH-000699,-0.048415960656143724
ACH-000701,0.011380348035279394
ACH-000706,-0.051282969920249166
ACH-000711,-0.06855989420730067
ACH-000713,-0.0012828611164839806
ACH-000714,0.16154967271576692
ACH-000718,-0.16362847859228627
ACH-000720,0.05212719320791349
ACH-000721,-0.10706641955133073
ACH-000724,-0.0752941135665131
ACH-000725,-0.21417389733887085
ACH-000732,-0.07671155407521091
ACH-000734,-0.12557926109518844
ACH-000735,-0.10221677694190352
ACH-000736,0.061357127334063385
ACH-000738,-0.004476759528126326
ACH-000746,-0.01455004661798821
ACH-000747,-0.07473469799539892
ACH-000748,0.01975467045064857
ACH-000753,-0.019258849245252344
ACH-000756,-0.1346756723415358
ACH-000757,-0.07798666201990206
ACH-000758,-0.05713016533741165
ACH-000760,-0.04741389207736533
ACH-000762,-0.1382673795321969
ACH-000763,0.21944066415461425
ACH-000764,-0.0783779649328579
ACH-000765,0.02769794662744708
ACH-000766,-0.029119540154160663
ACH-000767,-0.21754178656547196
ACH-000768,-0.10466587958963637
ACH-000769,-0.07964861910653352
ACH-000770,-0.015783495782012873
ACH-000771,-0.10416710792640116
ACH-000773,-0.15323796280557542
ACH-000776,-0.06160543539629582
ACH-000777,-0.21356080844527572
ACH-000778,-0.026130081831694168
ACH-000781,-0.10133292064173252
ACH-000782,-0.2765897626704694
ACH-000783,-0.021892600157896982
ACH-000784,-0.05519256828441583
ACH-000785,-0.0623999030373019
ACH-000787,-0.06500325858717294
ACH-000788,-0.08663083237487168
ACH-000791,-0.09604597921425573
ACH-000792,-0.14660861109128195
ACH-000794,-0.0806215733162165
ACH-000796,-0.1285913860920467
ACH-000798,0.014507950122474163
ACH-000799,-0.10618854709705797
ACH-000800,-0.13301631493464114
ACH-000802,-0.06491526623419737
ACH-000804,-0.06453918692052997
ACH-000805,-0.1329185382221465
ACH-000809,-0.0678165511589739
ACH-000810,-0.1832026005453539
ACH-000811,-0.1183586377585478
ACH-000817,-0.14539029608617712
ACH-000819,0.01104686984748032
ACH-000820,-0.08362781791982303
ACH-000821,-0.21456373545901297
ACH-000822,-0.017879399658150566
ACH-000823,-0.026107392197302855
ACH-000824,-0.05351698138151217
ACH-000827,-0.09107929904814824
ACH-000829,-0.05042222992411018
ACH-000831,-0.03767152221425797
ACH-000832,0.08738531309944265
ACH-000833,-0.05672197946098706
ACH-000834,-0.0200902375109741
ACH-000835,-0.2884406563591608
ACH-000836,-0.016889982030909537
ACH-000837,-0.06751837516599643
ACH-000838,-0.011049432851309294
ACH-000839,0.10511282021582806
ACH-000840,-0.19646666495230328
ACH-000841,-0.0035707924087816467
ACH-000843,-0.1491737452744174
ACH-000846,-0.35343199189936136
ACH-000847,0.04646263692822848
ACH-000848,0.01374651146635343
ACH-000849,-0.07378057363996865
ACH-000851,-0.023644622897141143
ACH-000855,-0.018368702569847902
ACH-000856,0.00012243911847556466
ACH-000858,-0.12361685941231575
ACH-000859,-0.05391437867682476
ACH-000861,-0.04153515750455055
ACH-000862,-0.047854410278742175
ACH-000865,-0.0977869540580353
ACH-000866,-0.035042947965860986
ACH-000867,-0.08200389656332939
ACH-000869,-0.07128668465099579
ACH-000872,-0.1404980691267411
ACH-000873,0.0854894326158435
ACH-000876,-0.08078001425954386
ACH-000878,-0.01903897211878443
ACH-000880,-0.015600670056631726
ACH-000881,-0.05401153174979766
ACH-000882,-0.1296907733155609
ACH-000884,-0.11956915301928403
ACH-000885,-0.13499838865489028
ACH-000887,-0.12511909748245914
ACH-000889,-0.02503123263304403
ACH-000896,0.015802291768388873
ACH-000898,-0.14732595579125984
ACH-000900,-0.07309907481318043
ACH-000901,-0.049913272255114584
ACH-000905,-0.09855346586743743
ACH-000906,-0.06884004538845835
ACH-000907,-0.08190737708631346
ACH-000910,0.06113154897090025
ACH-000911,-0.04372951875118792
ACH-000912,-0.07139827633252645
ACH-000913,-0.00650344005395781
ACH-000915,-0.08607057214960591
ACH-000916,0.1518819938214694
ACH-000917,0.07324479551929686
ACH-000920,-0.232924887271036
ACH-000921,0.041007374607675375
ACH-000924,-0.21303982539900687
ACH-000926,-0.10092640602479323
ACH-000928,-0.2507957392066539
ACH-000929,0.09255658887273717
ACH-000932,-0.022675747305880487
ACH-000935,0.01356997106098656
ACH-000936,-0.09078581753929603
ACH-000937,-0.014325563137428929
ACH-000938,-0.055725921509586315
ACH-000939,0.01307981765277925
ACH-000941,-0.10069161585997434
ACH-000943,0.0025486943392216905
ACH-000946,-0.0072182625456791326
ACH-000947,0.017728042350786698
ACH-000948,-0.1524738313095667
ACH-000950,-0.019152239239511492
ACH-000953,-0.009045612881855751
ACH-000954,-0.2936201941141778
ACH-000957,-0.23378371640964615
ACH-000958,-0.08646976479792479
ACH-000960,-0.048428382185637636
ACH-000963,-0.07881953001454729
ACH-000968,-0.10381659679623714
ACH-000969,0.02603384415013644
ACH-000972,-0.060114149921201225
ACH-000973,-0.007520091496481961
ACH-000974,-0.15542720217840594
ACH-000978,-0.1907023753848308
ACH-000984,-0.10223583604830892
ACH-000986,0.09803903448623494
ACH-000988,0.042669732240929965
ACH-000993,-0.13546259224110946
ACH-000994,-0.21189162487041088
ACH-000996,0.09817604733565502
ACH-001001,-0.038114462603537055
ACH-001020,0.037015028945167235
ACH-001028,-0.04728293553246078
ACH-001031,-0.14124387924084256
ACH-001038,-0.032973450031502816
ACH-001048,-0.08301026891089275
ACH-001050,-0.12328370514579932
ACH-001053,-0.07629653341270341
ACH-001054,-0.05057569096398908
ACH-001061,0.034186791719799714
ACH-001067,-0.0043018385252890185
ACH-001075,-0.07430605815138391
ACH-001096,-0.11580692781654665
ACH-001111,0.10591128187518599
ACH-001119,0.10358704779442
ACH-001128,-0.13792682850759316
ACH-001134,-0.14023557953974372
ACH-001151,-0.025144866326419383
ACH-001163,-0.15672193886487928
ACH-001164,-0.37565853652527015
ACH-001183,-0.01518007011755136
ACH-001192,-0.15269819847893104
ACH-001193,0.00160994349161981
ACH-001196,-0.15211696209691686
ACH-001197,0.021929894216935527
ACH-001205,-0.0493402281907976
ACH-001211,-0.15194479103183392
ACH-001212,-0.08043575629830965
ACH-001228,0.11658467878739424
ACH-001232,-0.1633850993593696
ACH-001239,-0.06366616124992673
ACH-001270,0.15110942987932333
ACH-001274,0.03311167022980405
ACH-001275,-0.090122850816685
ACH-001277,0.009389904905536059
ACH-001278,-0.019505087334702118
ACH-001280,-0.05221251490012409
ACH-001283,-0.07918949283695967
ACH-001289,-0.1860518853914981
ACH-001300,-0.2032262576587416
ACH-001301,-0.029221736561750325
ACH-001302,0.21604680646415567
ACH-001306,-0.03112013120020128
ACH-001318,0.005419913556243089
ACH-001322,-0.12094630979150475
ACH-001328,0.020385089370094363
ACH-001332,-0.015582618619278591
ACH-001336,0.027977841740279244
ACH-001346,-0.0012968067100839634
ACH-001353,-0.20258480652500524
ACH-001354,-0.11140605279465064
ACH-001367,0.036943393964820326
ACH-001368,0.0315163886140657
ACH-001374,-0.17375057088787246
ACH-001377,-0.15236786125436313
ACH-001380,-0.10909735592429534
ACH-001391,-0.10088078669865687
ACH-001408,-0.0005968219554933113
ACH-001430,-0.01173686864728592
ACH-001431,-0.03444662435396883
ACH-001450,-0.05867331278972888
ACH-001496,-0.04874858193845481
ACH-001500,-0.035438357862254466
ACH-001523,0.007415013705097961
ACH-001532,-0.14828668767961994
ACH-001550,-0.12003325809017325
ACH-001552,-0.18908768193569148
ACH-001554,-0.028225676104462756
ACH-001654,-0.0010928831558406583
ACH-001735,-0.13946201072055628
ACH-001736,-0.05343776880113392
ACH-001737,-0.006169454145981965
ACH-001740,-0.1685398267220524
ACH-001745,-0.11529692885858213
ACH-001765,-0.11365500475922395
