,BTBD9 (114781)
ACH-000004,-0.44654920475213017
ACH-000005,0.050009692616592966
ACH-000007,-0.21553384972542344
ACH-000009,-0.3980244427583412
ACH-000011,-0.055816844472666535
ACH-000012,-0.4080392055577017
ACH-000013,-0.32519385750595936
ACH-000014,-0.1483102328718303
ACH-000015,-0.2691246435985758
ACH-000017,-0.3353657847811015
ACH-000018,-0.3216095700307789
ACH-000019,-0.5635656176813922
ACH-000021,-0.2809353153288521
ACH-000022,-0.2560684918188587
ACH-000025,-0.18265575310609605
ACH-000028,-0.34033152698119523
ACH-000030,-0.14112579339253614
ACH-000035,-0.3039193290235879
ACH-000036,-0.3936001094330876
ACH-000037,-0.19976525630594705
ACH-000039,-0.2622545223008012
ACH-000040,-0.2966616205597188
ACH-000041,-0.2551373677696148
ACH-000042,-0.2822505090484838
ACH-000045,0.012205004046751152
ACH-000047,-0.44179364228873935
ACH-000052,-0.3247930856067037
ACH-000053,-0.2603839965594689
ACH-000054,-0.3634993578175355
ACH-000055,-0.11179430798348926
ACH-000060,-0.3816853979050902
ACH-000067,-0.19801437433607846
ACH-000070,-0.4800175494791823
ACH-000075,-0.3724430812900937
ACH-000078,-0.09854922055542767
ACH-000082,-0.2901751504191268
ACH-000085,-0.21897434727871487
ACH-000086,-0.26335983889430425
ACH-000087,-0.1808467220630602
ACH-000092,-0.3001703415759773
ACH-000095,-0.23880430631102334
ACH-000097,-0.4874507893326148
ACH-000098,-0.23695832447334345
ACH-000099,-0.2661548500273428
ACH-000108,-0.3498356776537965
ACH-000113,-0.12167683408919933
ACH-000116,-0.12886101631724678
ACH-000118,-0.22864537899269616
ACH-000120,-0.25482366805461065
ACH-000123,-0.24335770825435354
ACH-000127,-0.22896311805742525
ACH-000128,-0.09743070509085328
ACH-000132,-0.10962694630986272
ACH-000133,-0.2889726734302103
ACH-000137,-0.2967751432290159
ACH-000138,-0.22319706605474304
ACH-000142,-0.14846274609464574
ACH-000143,-0.23852576398310665
ACH-000146,-0.22236696088454308
ACH-000148,-0.2529262335042527
ACH-000150,-0.08720621181670019
ACH-000152,-0.34874336898421593
ACH-000153,-0.5267502370962758
ACH-000159,-0.2835182534220998
ACH-000160,-0.2680674292825477
ACH-000163,-0.24659460985934095
ACH-000167,-0.23053369462796264
ACH-000168,-0.19340651423189886
ACH-000169,-0.3964488132694042
ACH-000178,-0.22539051038424535
ACH-000183,-0.2601690439406341
ACH-000188,-0.2314647418289981
ACH-000189,-0.43679342255885856
ACH-000190,-0.3355762023533475
ACH-000198,-0.24583582105239216
ACH-000203,-0.3427514719646625
ACH-000204,-0.3449320033691857
ACH-000206,-0.497738806399488
ACH-000207,-0.3024771771331459
ACH-000208,-0.4507447160872519
ACH-000210,-0.02894892309741295
ACH-000211,-0.3834863541583716
ACH-000215,-0.23491549910474724
ACH-000221,-0.2467886792190898
ACH-000222,-0.285794744301938
ACH-000223,-0.2710285604078713
ACH-000226,-0.2302289884135834
ACH-000227,-0.3271343107608576
ACH-000228,-0.30048343571060165
ACH-000231,-0.277444041237468
ACH-000232,-0.20497207421418026
ACH-000233,-0.2409309395441033
ACH-000234,-0.2775443470186345
ACH-000235,-0.2037064373374159
ACH-000237,-0.11979688110956405
ACH-000238,-0.4105929569838215
ACH-000242,-0.1209673758344404
ACH-000243,-0.4578210094836532
ACH-000244,-0.1642242327827243
ACH-000246,-0.378487834438868
ACH-000248,-0.3116111645043653
ACH-000250,-0.33467879259063205
ACH-000251,-0.031299314588065764
ACH-000252,-0.2461304279376272
ACH-000253,-0.4849654999637446
ACH-000255,-0.5429763659638053
ACH-000256,-0.2694135554264389
ACH-000257,-0.4697436929646565
ACH-000258,-0.07025656834748154
ACH-000259,-0.2709507042668885
ACH-000260,-0.19789077879773626
ACH-000261,-0.31959959558253376
ACH-000262,-0.34841472884759705
ACH-000263,-0.3588934137087352
ACH-000264,-0.3060935136499185
ACH-000265,-0.14095643601877167
ACH-000266,-0.29586427012031824
ACH-000272,-0.303864134234468
ACH-000274,0.005597015151377677
ACH-000277,-0.17190935039090965
ACH-000278,-0.1992181435608586
ACH-000279,-0.2948109504511468
ACH-000280,-0.1136781294896102
