,IGFL4 (444882)
ACH-000004,0.15883909301525312
ACH-000005,0.2681532714540113
ACH-000007,0.004377820009173907
ACH-000009,0.04635150390093471
ACH-000011,0.2184111619410032
ACH-000012,0.20736835171422066
ACH-000013,0.013895325959385002
ACH-000014,0.10204083037111088
ACH-000015,-0.027272868438859683
ACH-000017,0.12146665340533865
ACH-000018,0.22611373946306945
ACH-000019,0.13949416173844312
ACH-000021,0.11752866233886278
ACH-000022,0.048115249893160704
ACH-000025,0.25257652755716137
ACH-000028,0.17622661118842886
ACH-000030,0.07859225644696591
ACH-000035,0.09973834207182243
ACH-000036,0.09860707386791433
ACH-000037,0.050277535370975096
ACH-000039,0.12913650545451766
ACH-000040,0.08988847615432605
ACH-000041,-0.006130094535251733
ACH-000042,0.08247972567759691
ACH-000045,0.2293211849451138
ACH-000047,0.1526873884873437
ACH-000052,0.247450283138058
ACH-000053,-0.021586644812575325
ACH-000054,0.2430445346986906
ACH-000055,0.25579795321941895
ACH-000060,0.2777471489338416
ACH-000067,0.197596633430102
ACH-000070,0.11814141080091806
ACH-000075,0.09778602642991574
ACH-000078,0.14201143843550254
ACH-000082,0.16709147805035854
ACH-000085,0.2163729633001693
ACH-000086,-0.042505521039828
ACH-000087,0.20340271635418036
ACH-000092,0.1883599921062644
ACH-000095,0.1741040891736409
ACH-000097,0.1709964938600135
ACH-000098,0.11184377466269887
ACH-000099,0.20558263344513228
ACH-000108,0.255953137681872
ACH-000113,0.045829599095956526
ACH-000116,0.15578530088172174
ACH-000118,0.16355163001571565
ACH-000120,0.16978868341665196
ACH-000123,0.0649135644179711
ACH-000127,0.15150510085090718
ACH-000128,0.4445314040359361
ACH-000132,0.21886646600460286
ACH-000133,0.15770684629251586
ACH-000137,0.22762906846690115
ACH-000138,0.11126716683170992
ACH-000142,0.04847515829903214
ACH-000143,0.06346801311180078
ACH-000146,0.1548520098753126
ACH-000148,0.16378622900048292
ACH-000150,0.13460731123686434
ACH-000152,0.16434975707673766
ACH-000153,0.06064568807869353
ACH-000159,-0.01830072560446461
ACH-000160,0.1902741335771751
ACH-000163,0.08521024796044252
ACH-000167,0.7018123457193347
ACH-000168,0.11057709687434686
ACH-000169,0.0399005013191168
ACH-000178,0.17280153720482302
ACH-000183,0.1653819897108509
ACH-000188,0.13503604174060205
ACH-000189,0.059071205010118824
ACH-000190,0.12262904869640645
ACH-000198,0.1356639081584408
ACH-000203,-0.2922589954562005
ACH-000204,0.09691425099499744
ACH-000206,0.16796078305738146
ACH-000207,0.1548158308227952
ACH-000208,0.3995695265353959
ACH-000210,0.1510666718425846
ACH-000211,0.2074359722660297
ACH-000215,0.15806710866836796
ACH-000221,0.007903384437696578
ACH-000222,-0.16237818735690754
ACH-000223,0.21374147838202245
ACH-000226,0.07386358503603382
ACH-000227,0.1793892241594302
ACH-000228,0.10347451664613896
ACH-000231,0.13441653445531668
ACH-000232,0.2068154084284408
ACH-000233,0.0588184166864545
ACH-000234,0.15531074928606198
ACH-000235,0.10815139188926808
ACH-000237,0.13811960031166487
ACH-000238,0.19923337135041624
ACH-000242,0.29791075626042024
ACH-000243,0.053270970367278375
ACH-000244,0.22498227201892215
ACH-000246,0.18406459331797606
ACH-000248,0.3325730070636205
ACH-000250,0.08447471897582938
ACH-000251,0.017106737760407918
ACH-000252,0.05404730995724996
ACH-000253,0.07544902772210392
ACH-000255,-0.16922267161281154
ACH-000256,-0.13082072060886668
ACH-000257,-0.1198696198798142
ACH-000258,0.17206908765751355
ACH-000259,0.1899799232058685
ACH-000260,0.0832789179195623
ACH-000261,0.17661125953186088
ACH-000262,-0.09550289011335787
ACH-000263,0.2822917812628671
ACH-000264,0.17956297869570062
ACH-000265,0.029609285163840208
ACH-000266,0.08083735665900334
ACH-000272,0.1132341236344889
ACH-000274,0.1156633032691764
ACH-000277,0.2129126730452327
ACH-000278,0.06860613040427313
ACH-000279,0.032940951598177615
ACH-000280,0.002196936331507711
ACH-000281,0.13476494899633334
ACH-000288,0.2768750186946704
ACH-000291,0.18710519870205994
ACH-000293,-0.039945473009313136
ACH-000294,-0.019654652146730147
ACH-000295,0.1229262779689245
ACH-000296,0.019102611600963725
ACH-000302,-0.013284949393520434
ACH-000304,0.4894899086102728
ACH-000307,0.15234894936812776
ACH-000308,0.12663746807297666
ACH-000310,0.1774205250849916
ACH-000311,0.18330982439400967
ACH-000312,0.1898596671756283
ACH-000315,0.14491759005333674
ACH-000316,0.22481741973461603
ACH-000317,0.12203528156809272
ACH-000318,0.05755020754674819
ACH-000319,0.05869241010155717
ACH-000320,0.3582724642782367
ACH-000322,0.2723985443093318
ACH-000323,0.23910795121407855
ACH-000324,0.12051780221322556
ACH-000329,0.23578125598729305
ACH-000330,0.1339364442397184
ACH-000331,0.1160754209187964
ACH-000332,0.07310933045325782
ACH-000334,0.20599016061115533
ACH-000335,0.09972050406299834
ACH-000336,0.1870463850433002
ACH-000337,0.21998246806847285
ACH-000338,-0.08738257591113614
