,MURC (347273)
ACH-000004,0.17002650323156426
ACH-000005,0.029062706748654764
ACH-000007,0.18587801050255226
ACH-000009,-0.047968038201239516
ACH-000011,0.12455894133186535
ACH-000012,-0.08382403311054941
ACH-000013,-0.02106876609320161
ACH-000014,0.04301993360986602
ACH-000015,0.0008040254419136875
ACH-000017,0.08004683218832245
ACH-000018,0.093255746653915
ACH-000019,0.2091632745235619
ACH-000021,0.060771175605221425
ACH-000022,0.05374954508833781
ACH-000025,0.14370973597311956
ACH-000028,-0.003501554226028889
ACH-000030,0.05023131927655998
ACH-000035,0.03578714678966564
ACH-000036,-0.003770475508232318
ACH-000037,0.07072657585173256
ACH-000039,-0.019109806240206133
ACH-000040,-0.02090611790095472
ACH-000041,0.09861837228057288
ACH-000042,-0.021778163095870717
ACH-000045,0.07333620771724365
ACH-000047,0.024937209746095104
ACH-000052,-0.06681033118452083
ACH-000053,0.0362175523102087
ACH-000054,0.020171352952622984
ACH-000055,0.10136207799585442
ACH-000060,0.034211440696022784
ACH-000067,0.032779189207799014
ACH-000070,0.05983922797073395
ACH-000075,-0.08859145008306478
ACH-000078,0.10388267722787824
ACH-000082,0.06349244909940546
ACH-000085,0.17891501970028967
ACH-000086,0.030318832930839406
ACH-000087,-0.006406692830977355
ACH-000092,0.04665292053699496
ACH-000095,0.055727338285654286
ACH-000097,0.03440206103375956
ACH-000098,0.10727618730716316
ACH-000099,0.06885004343036415
ACH-000108,0.09195432595471073
ACH-000113,-0.0011400525274334636
ACH-000116,0.19976304335498574
ACH-000118,-0.008246255499669434
ACH-000120,0.0976584490374265
ACH-000123,0.04359593161333007
ACH-000127,0.05234149408636006
ACH-000128,-0.03899203863569847
ACH-000132,0.03108365742123185
ACH-000133,-0.04220170345572923
ACH-000137,0.04695759298535567
ACH-000138,0.0914553070131028
ACH-000142,0.0172282617167091
ACH-000143,0.12033813493324964
ACH-000146,0.04659078413811731
ACH-000148,0.012030529039783465
ACH-000150,0.0258026782702313
ACH-000152,0.1290919845500123
ACH-000153,-0.012693794052132987
ACH-000159,0.007936772682501262
ACH-000160,-0.0025471050204549967
ACH-000163,-0.09155151723377136
ACH-000167,0.09596791585196156
ACH-000168,0.1874823435182791
ACH-000169,0.1011049701899086
ACH-000178,0.016633280970339673
ACH-000183,0.10539705232954387
ACH-000188,0.09017314994002183
ACH-000189,0.1360226387545398
ACH-000190,-0.036644279068196624
ACH-000198,0.023788289556672417
ACH-000203,0.17566853835044202
ACH-000204,-0.03896940844474147
ACH-000206,0.08947314608578834
ACH-000207,0.047993450037339375
ACH-000208,0.023500928703685028
ACH-000210,0.365756056863303
ACH-000211,0.07270810320568667
ACH-000215,-0.023852938050271874
ACH-000221,0.15175244720950518
ACH-000222,0.16766467349868666
ACH-000223,0.01369545189125173
ACH-000226,0.0145496939618162
ACH-000227,0.01640858488969464
ACH-000228,-0.13985653014266966
ACH-000231,-0.005052019754489226
ACH-000232,0.07285376393927813
ACH-000233,0.021277907395430732
ACH-000234,0.07565238177641556
ACH-000235,0.042003711274758215
ACH-000237,0.07220648187659537
ACH-000238,-0.019804479385546345
ACH-000242,0.041321667415585774
ACH-000243,0.07360815331103396
ACH-000244,-0.102285524481632
ACH-000246,0.03257990078440798
ACH-000248,0.14733910543263987
ACH-000250,0.018460424237646874
ACH-000251,0.2999849584105165
ACH-000252,0.053027173548596616
ACH-000253,-0.003372820831553081
ACH-000255,-0.0018381642154615754
ACH-000256,0.0617401878892928
ACH-000257,0.1074480477253766
ACH-000258,0.3046553536336649
ACH-000259,0.024980237489358258
ACH-000260,-0.02009558356496936
ACH-000261,0.03919724603253349
ACH-000262,0.0954921081685976
ACH-000263,0.15333396021463394
ACH-000264,0.06896803292115254
ACH-000265,0.10279975081041984
ACH-000266,0.008687416825132221
ACH-000272,-0.022270708353411463
ACH-000274,0.022492461519040552
ACH-000277,-0.00633565219510935
ACH-000278,0.09589067295231406
ACH-000279,0.022627581308524682
ACH-000280,0.11448635479939236
ACH-000281,0.00031767761781193083
ACH-000288,0.12376011165670478
ACH-000291,0.03068758045599632
ACH-000293,-0.05141470988274824
ACH-000294,0.10451281679876216
ACH-000295,-0.0626884840254167
ACH-000296,-0.0020488010084528645
ACH-000302,0.029437708532674432
ACH-000304,-0.08182960549254557
ACH-000307,0.08595590676455303
ACH-000308,0.019017699248126883
ACH-000310,0.02559355966054517
ACH-000311,0.2203672661776856
ACH-000312,-0.036018129462682284
ACH-000315,-0.00577914336570009
ACH-000316,0.060246679214206525
ACH-000317,0.14354914803888702
ACH-000318,0.04330789311385078
ACH-000319,0.10588035360456187
ACH-000320,0.02637815118386751
ACH-000322,0.07884264339283975
ACH-000323,0.03922151747041131
ACH-000324,0.06822749361035327
ACH-000329,0.002463369217713309
ACH-000330,0.06061092924258767
ACH-000331,0.03650084829472526
ACH-000332,0.0948753024226566
ACH-000334,-0.19112078986557846
ACH-000335,0.1170624824886669
ACH-000336,-0.09080551732152987
ACH-000337,0.051007590120737516
ACH-000338,-0.5107039754875037
ACH-000339,0.017551904413313512
ACH-000341,-0.14406298349379945
ACH-000348,0.10654770669038388
ACH-000350,0.07914591106881792
ACH-000352,0.017627005230537358
ACH-000356,-0.02324392537212216
ACH-000361,0.2759637187673229
ACH-000362,0.09139103201848532
ACH-000363,0.035830664319918784
ACH-000364,-0.004167806403059143
ACH-000365,0.04422383805196538
ACH-000366,-0.052162947520592966
ACH-000368,-0.062105440640829686
ACH-000374,0.06012674749948003
ACH-000375,0.04894445110314947
ACH-000376,0.08781735940552664
ACH-000381,-0.09292355614589093
ACH-000383,0.06416993821268223
ACH-000387,0.05856417859720136
ACH-000389,0.09332197815360264
ACH-000390,-0.010177798920254269
ACH-000393,0.07688587911695606
ACH-000395,-0.035058940886371716
ACH-000396,-0.25743980676346473
ACH-000397,0.006643526378977803
ACH-000401,0.23325469683605124
ACH-000402,-0.021948169647763603
ACH-000403,0.16105434681342198
ACH-000404,0.2108900013963782
ACH-000406,0.057509098975899224
ACH-000407,0.03368825324477594
ACH-000408,0.1663573588104506
ACH-000410,0.056639351672050114
ACH-000411,0.06699069939622553
ACH-000414,0.1498024365437912
ACH-000415,0.12095816738619497
ACH-000416,0.06297919783537463
ACH-000420,0.012634276863440841
ACH-000421,-0.016844963098125488
ACH-000424,-0.041755003538896406
ACH-000425,-0.004650555466442286
ACH-000426,0.21396684705294813
ACH-000427,0.11921423208756997
ACH-000433,0.11487437188063696
ACH-000435,0.017011546673412002
ACH-000436,0.23595211572152736
ACH-000444,0.042655907576284936
ACH-000445,0.1271189717860687
ACH-000448,0.023356352048573045
ACH-000450,0.01737163067076421
ACH-000452,0.008318317899757207
ACH-000454,-0.08436153784321489
ACH-000458,0.12253392483986204
ACH-000459,0.18639720796499504
ACH-000460,0.01090238898073827
ACH-000461,0.06435050268241728
ACH-000463,-0.05325851247941624
ACH-000464,-0.03431373443312132
ACH-000466,0.0890107622743855
ACH-000467,-0.0281151928737173
ACH-000468,-0.0020937994409652508
ACH-000469,0.1285077128203448
ACH-000470,-0.011379152539799608
ACH-000471,0.08351831749947955
ACH-000472,0.07914271174486022
ACH-000473,-0.015042072807988026
ACH-000475,0.03630834657784447
ACH-000476,0.08334204931728988
ACH-000477,0.057675483845746126
ACH-000479,0.09428604736675038
ACH-000480,0.06048262567850714
ACH-000481,0.07793613503209501
ACH-000483,0.016404110937333363
ACH-000484,0.22795673486013934
ACH-000485,0.04939587758423633
ACH-000486,0.03783419582164672
ACH-000487,0.010690281221709941
ACH-000488,0.08339580941373348
ACH-000490,0.06405826977695935
ACH-000491,0.11795364259409538
ACH-000495,0.048811636357196035
ACH-000496,0.006870737456668862
ACH-000499,0.05069107036022305
ACH-000500,0.12875502323198665
ACH-000502,0.05789515981343259
ACH-000503,0.14453243049237025
ACH-000505,0.14104186670841562
ACH-000507,0.13348394478966025
ACH-000510,0.07423785344447928
ACH-000511,0.0618612218150976
ACH-000512,0.012596346511308374
ACH-000516,0.11557563973858642
ACH-000517,0.007884430882357542
ACH-000518,0.15694215095547162
ACH-000520,-0.044772285030004
ACH-000521,0.020545208336908326
ACH-000522,0.04681505026332143
ACH-000524,0.030282743370259706
ACH-000527,0.009050550564964309
ACH-000528,0.0005810742684828102
ACH-000537,0.033284673686269965
ACH-000541,0.08385597112598013
ACH-000542,0.04213618660298809
ACH-000544,-0.06521995716054392
ACH-000545,0.00746564671451683
ACH-000547,0.08324365423383911
ACH-000548,0.1794100200924736
ACH-000549,0.09856017076200227
ACH-000550,0.027030854674478456
ACH-000552,0.03080054414511648
ACH-000556,-0.022341352452836562
ACH-000557,0.053610635596812416
ACH-000569,0.22251699447946802
ACH-000570,0.043590830143682806
ACH-000571,0.017958803688815327
ACH-000573,0.03239958794782183
ACH-000576,0.2380220489405379
ACH-000579,0.05864911871161869
ACH-000580,0.021829755414084433
ACH-000584,-0.014456547073277969
ACH-000585,0.020599725066486642
ACH-000588,0.014703754990629972
ACH-000589,0.06984231431375973
ACH-000591,0.2008761681552877
ACH-000593,0.07378935316125973
ACH-000600,-0.06503417439501569
ACH-000601,0.023169933502932692
ACH-000605,0.02633503707109025
ACH-000606,0.08174941944649704
ACH-000608,0.023361949462782968
ACH-000614,0.03461121569613524
ACH-000616,0.07668369135118462
ACH-000618,0.0838858809718427
ACH-000619,0.006569365729868579
ACH-000620,0.018769931404998517
ACH-000621,0.053083073380654884
ACH-000622,0.043538622933420416
ACH-000623,0.188488244827338
ACH-000624,0.06389728560339422
ACH-000627,0.0020130425121494874
ACH-000630,-0.02700923423915968
ACH-000631,-0.04789593293161535
