,PTN (5764)
ACH-000362,-0.11028148804681456
ACH-000363,-0.03021559619899887
ACH-000364,-0.07400227078057511
ACH-000365,-0.08791360731355287
ACH-000366,-0.20995543715534729
ACH-000368,-0.16367263342127433
ACH-000374,-0.15842233435503014
ACH-000375,-0.18335752550321285
ACH-000376,-0.21430242059350554
ACH-000381,-0.11161012855310427
ACH-000383,-0.0890744973357452
ACH-000387,-0.2991881558953464
ACH-000389,-0.008805289512099555
ACH-000390,-0.13319280356904464
ACH-000393,-0.19771517652733947
ACH-000395,-0.23683497826138655
ACH-000396,-0.38632071383487504
ACH-000397,-0.21888122837251067
ACH-000401,-0.21260731217778114
ACH-000402,0.04212222166916702
ACH-000403,-0.11707587451269015
ACH-000404,-0.28825403391586674
ACH-000406,-0.05688514002013604
ACH-000407,-0.22066498647677524
ACH-000408,-0.17728481078921735
ACH-000410,-0.09387400695462736
ACH-000411,-0.25315627857130524
ACH-000414,-0.0962311556871069
ACH-000415,-0.17608948777118533
ACH-000416,-0.15571916318582132
ACH-000420,-0.17033113130926622
ACH-000421,-0.07801448411575887
ACH-000424,0.2076217008394809
ACH-000425,-0.14007968773986404
ACH-000426,-0.2733387604788869
ACH-000427,-0.2317134094826691
ACH-000433,-0.09344635009902233
ACH-000435,-0.30968249787533864
ACH-000436,-0.06814370043282146
ACH-000444,0.00976982833354876
ACH-000445,-0.04734125506562653
ACH-000448,-0.05806244749722057
ACH-000450,-0.2515343937755321
ACH-000452,-0.1634369067917649
ACH-000454,-0.06384711459138777
ACH-000458,-0.040857719762096525
ACH-000459,-0.07526005481437917
ACH-000460,-0.02837407279463373
ACH-000461,-0.044701112711897306
ACH-000463,-0.11653088969649365
ACH-000464,-0.2082180066171631
ACH-000466,-0.1546127059061002
ACH-000467,-0.2509306569106801
ACH-000468,0.027248135631625568
ACH-000469,-0.11575851807607475
ACH-000470,-0.10758077360862592
ACH-000471,-0.14088000195510408
ACH-000472,-0.061669147881477225
ACH-000473,0.00421830954578095
ACH-000475,-0.1580313097327707
ACH-000476,-0.12616357877303094
ACH-000477,-0.11948754295320313
ACH-000479,-0.28206682940414873
ACH-000480,-0.20138610988892386
ACH-000481,-0.26300658425961226
ACH-000483,-0.0938826776059565
ACH-000484,-0.19984129444207524
ACH-000485,-0.11373938815303143
ACH-000486,-0.04139218940817993
ACH-000487,-0.07904429321446403
ACH-000488,-0.13583033787587107
ACH-000490,-0.0928922418645952
ACH-000491,-0.257583574547225
ACH-000495,-0.049498180337810366
ACH-000496,0.1536595514206139
ACH-000499,0.015264112768399963
ACH-000500,-0.368970259402393
ACH-000502,-0.22294882071366587
ACH-000503,-0.06537665851266544
ACH-000505,-0.04760818604365842
ACH-000507,-0.1897516094035757
ACH-000510,-0.13112221505603694
ACH-000511,-0.2412552795802004
ACH-000512,-0.15416869427203134
ACH-000516,-0.0599953819748637
ACH-000517,-0.17889408721538178
ACH-000518,-0.17584571285418726
ACH-000520,-0.06692294644377515
ACH-000521,-0.14312762236342105
ACH-000522,-0.08281968675188184
ACH-000524,-0.08340608323615874
ACH-000527,-0.1345543117181874
ACH-000528,-0.0849892840954332
ACH-000537,-0.2377462583311467
ACH-000541,-0.3653095954113587
ACH-000542,-0.10567766530469408
ACH-000544,-0.09859566694595666
ACH-000545,-0.17170468716769366
ACH-000547,-0.040018664135067286
ACH-000548,-0.1808507410698447
ACH-000549,0.015467736742184357
ACH-000550,-0.09714526717909044
ACH-000552,-0.2271300264371867
ACH-000556,-0.1939077412688804
ACH-000557,-0.14731836812136942
ACH-000569,0.07524938511344785
ACH-000570,-0.032050898138488645
ACH-000571,-0.1088503017797557
ACH-000573,0.007928310627016445
ACH-000576,-0.11106734452830937
ACH-000579,-0.07195401011948657
ACH-000580,-0.16635241699592387
ACH-000584,-0.17406788329254638
ACH-000585,-0.14860618251943086
ACH-000588,-0.08359452156520952
ACH-000589,-0.08981032703386646
ACH-000591,0.14574303401321378
ACH-000593,-0.10307938976595783
ACH-000600,-0.20677857206036504
ACH-000601,-0.04009808117370922
ACH-000605,-0.24922273433842854
ACH-000606,-0.19109517913569926
ACH-000608,-0.1038395722722087
ACH-000614,-0.17467527472371375
ACH-000616,-0.04317758571508647
ACH-000618,-0.20326548770688105
ACH-000619,0.019797528590408286
ACH-000620,-0.11793843574142078
ACH-000621,-0.15990861636332976
ACH-000622,-0.3132335584480027
ACH-000623,-0.1437090696890941
ACH-000624,-0.09017363733316508
ACH-000627,-0.009701739430895051
ACH-000630,-0.15571048575127264
ACH-000631,0.04349932798346847
ACH-000632,-0.0031518261065920424
ACH-000633,-0.21099716404324712
ACH-000637,-0.015638831686346874
ACH-000638,-0.16042058646520102
ACH-000646,0.015531143543594663
ACH-000647,-0.0015040860814499427
ACH-000648,-0.0938372903327016
ACH-000649,-0.003423386777222771
ACH-000651,0.03544279535638301
ACH-000652,0.041044856701586266
ACH-000653,-0.13963878328484974
ACH-000657,-0.19539236678382813
ACH-000658,-0.19723187616147847
ACH-000661,-0.11252399850024963
ACH-000662,0.09629901074615524
ACH-000663,-0.1057063928073389
ACH-000665,-0.06583339199758231
ACH-000671,-0.0241241784525004
ACH-000672,0.2460792109648157
ACH-000673,-0.16311493926869802
ACH-000676,-0.14964916211087778
ACH-000677,-0.03398378006619583
ACH-000681,-0.06280402945446605
ACH-000683,-0.2266465734447258
ACH-000684,-0.16625412899275355
ACH-000688,0.007859976173818294
ACH-000693,-0.055479519595659665
ACH-000694,0.0005435354000059917
ACH-000695,-0.36884361040040775
ACH-000696,-0.225109392749844
ACH-000697,-0.17566862697682384
ACH-000699,-0.03345143021150903
ACH-000701,-0.16741083627695966
ACH-000706,-0.011661579251735728
ACH-000711,-0.2471544971827485
ACH-000713,-0.03633987014633535
ACH-000714,-0.0445960453177805
ACH-000718,-0.11257784371885554
ACH-000720,-0.13440594444527862
ACH-000721,-0.01994012283125374
ACH-000724,-0.1797740021352739
ACH-000725,-0.07840824773029766
ACH-000732,-0.0670870101746799
ACH-000734,-0.13819940957891286
ACH-000735,-0.3060002530110174
ACH-000736,-0.2624680555699037
ACH-000738,-0.08486495535069913
ACH-000746,-0.09414248677313812
ACH-000747,-0.1228626031190088
ACH-000748,-0.04986277128788055
ACH-000753,-0.08883846700799129
ACH-000756,-0.07276810194102895
ACH-000757,-0.19600295999417555
ACH-000758,-0.16338312180702366
ACH-000760,-0.19442952314741294
ACH-000762,0.016101957526007044
ACH-000763,-0.3023484183429469
ACH-000764,0.05167442663378617
ACH-000765,-0.3432404299131386
ACH-000766,-0.18018090460803268
ACH-000767,-0.2875936507629687
ACH-000768,-0.14901761840688205
ACH-000769,-0.1695339596254086
ACH-000770,-0.16796802065074132
ACH-000771,-0.10172847019314653
ACH-000773,-0.06648492649767045
ACH-000776,-0.1823417275360664
ACH-000777,0.007846793753563633
ACH-000778,-0.11673989168921095
ACH-000781,-0.08658923592051289
ACH-000782,-0.024828023659324096
ACH-000783,-0.20018398255720812
ACH-000784,-0.10517179117633152
ACH-000785,-0.25694014519110475
ACH-000787,-0.0629096311461657
ACH-000788,-0.04814010172744832
ACH-000791,-0.16427412744939449
ACH-000792,-0.13440029169615372
ACH-000794,-0.08171297167867866
ACH-000796,-0.11001050641149697
ACH-000798,-0.32566864066832896
ACH-000799,-0.32812314239756224
ACH-000800,-0.06085039583594756
ACH-000802,-0.04019398737996812
ACH-000804,-0.1517687199434662
ACH-000805,-0.15138183820655707
ACH-000809,0.0073272778955712735
ACH-000810,0.0408145499704005
ACH-000811,-0.23502814631189056
ACH-000817,-0.2128610419782913
ACH-000819,-0.1483059424194205
ACH-000820,0.2003210655299033
ACH-000821,0.038606985043098986
ACH-000822,-0.03288511174058873
ACH-000823,-0.1483242757311172
ACH-000824,-0.19746711992248545
ACH-000827,-0.20908433215740385
ACH-000829,-0.11316329836487432
ACH-000831,0.0006277534539875904
ACH-000832,-0.1576644275156601
ACH-000833,-0.14990640135508418
ACH-000834,-0.031093586833066875
ACH-000835,-0.07906536753526752
ACH-000836,-0.17027565711440226
ACH-000837,-0.02175742248483155
ACH-000838,0.12961393424791054
ACH-000839,-0.20864332986473424
ACH-000840,-0.1043134978726512
ACH-000841,0.0409462581739594
ACH-000843,-0.06391529899508416
ACH-000846,-0.09441128130345218
ACH-000847,-0.19296000598760524
ACH-000848,-0.15771108782415794
ACH-000849,-0.17739420527770552
ACH-000851,-0.23055525048744704
ACH-000855,-0.14676996606746365
ACH-000856,0.09659422900875628
ACH-000858,0.013280587539424986
ACH-000859,-0.059184416938399875
ACH-000861,-0.12497389143902927
ACH-000862,-0.15369947411444812
ACH-000865,-0.1302048758041167
ACH-000866,-0.20457490603707254
ACH-000867,-0.20174148727270444
ACH-000869,-0.2595117208104965
ACH-000872,-0.0947702605368818
ACH-000873,-0.04902490947157704
ACH-000876,-0.11088346485231736
ACH-000878,0.09331873606925516
ACH-000880,-0.0902017800799572
ACH-000881,-0.06985260231933944
ACH-000882,-0.03840017206346207
ACH-000884,-0.12374683734657654
ACH-000885,-0.025811980887178683
ACH-000887,-0.06447532704662617
ACH-000889,-0.1582339529859231
ACH-000896,-0.24382458644503774
ACH-000898,-0.12140898473307013
ACH-000900,-0.08773604932447587
ACH-000901,0.0054675112722274025
ACH-000905,-0.022703880637287142
ACH-000906,-0.09426288981984632
ACH-000907,0.04214462024574591
ACH-000910,-0.1276753290106496
ACH-000911,-0.14402347982286787
ACH-000912,-0.15849170331697626
ACH-000913,-0.048393017744881583
ACH-000915,0.07109479789568415
ACH-000916,-0.5868722815624287
ACH-000917,-0.18317898168914187
ACH-000920,-0.2539364923286957
ACH-000921,-0.3254817681581344
ACH-000924,-0.12092678830188774
ACH-000926,-0.05856921297143109
ACH-000928,0.031106304719436945
ACH-000929,-0.0011615299958330492
ACH-000932,-0.05651920180201553
ACH-000935,0.027924278356754283
ACH-000936,-0.06947785179372372
ACH-000937,-0.3388771214888306
ACH-000938,-0.32705770892736946
ACH-000939,0.051811260642622106
ACH-000941,-0.10507253825527796
ACH-000943,-0.10933427919561796
ACH-000946,-0.13349837893620806
ACH-000947,-0.1297826749357176
ACH-000948,-0.11985053682029645
ACH-000950,-0.16225734405931266
ACH-000953,-0.2039650513319287
ACH-000954,-0.045209073047929545
ACH-000957,-0.2146635515102894
ACH-000958,-0.06577896421630551
ACH-000960,-0.3181584769607699
ACH-000963,-0.3314212490327261
ACH-000968,-0.07103944094779613
ACH-000969,0.018802422195303568
ACH-000972,-0.062001860881201916
ACH-000973,-0.14483368278321368
ACH-000974,-0.19369618753252746
ACH-000978,-0.2851207606610948
ACH-000984,-0.045012251059353976
ACH-000986,-0.11855109769613427
ACH-000988,-0.12919251011697674
ACH-000993,-0.17888162982650518
ACH-000994,-0.07539462899265413
ACH-000996,-0.09988570612366457
ACH-001001,-0.16822395383882854
ACH-001020,0.09361614649231408
ACH-001028,-0.04816191672691798
ACH-001031,-0.16509489562323185
ACH-001038,-0.14535234675131786
ACH-001048,-0.07144632714496457
ACH-001050,-0.00502097963587839
ACH-001053,-0.1567962964653738
ACH-001054,-0.08561613711285099
ACH-001061,-0.07231958992865538
ACH-001067,-0.09386627356685126
ACH-001075,-0.06887132718844359
ACH-001096,-0.0736590552373427
ACH-001111,0.06630311099394981
ACH-001119,-0.1119293576508269
ACH-001128,0.3878357881466391
ACH-001134,-0.2150447625845296
ACH-001151,-0.11096398110907114
ACH-001163,0.00038404396942261806
ACH-001164,-0.1181371940465664
ACH-001183,-0.14220149134723065
ACH-001192,-0.09795119906282093
ACH-001193,-0.05723196075806378
ACH-001196,-0.15420727443448778
ACH-001197,0.12926920198325445
ACH-001205,-0.13142643223008382
ACH-001211,-0.10781524012106934
ACH-001212,-0.26370938819063955
ACH-001228,0.11527364407720712
ACH-001232,-0.034702799996522316
ACH-001239,-0.05703555951471183
ACH-001270,-0.11442137967314188
ACH-001274,-0.3020265063458088
ACH-001275,-0.03834697335205605
ACH-001277,0.25107094684306525
ACH-001278,0.05545755488301785
ACH-001280,-0.11748625519461076
ACH-001283,-0.11097304652336676
ACH-001289,-0.13433553012263014
ACH-001300,-0.18928652832727544
ACH-001301,-0.20929113796434848
ACH-001302,-0.16358759523816552
ACH-001306,-0.184239743443863
ACH-001318,-0.12154541243438152
ACH-001322,-0.11767817526114314
ACH-001328,-0.04202143563172246
ACH-001332,-0.1461820213718283
ACH-001336,-0.1616973820957179
ACH-001346,-0.1173673879030981
ACH-001353,-0.18545656455703774
ACH-001354,-0.2257311215825314
ACH-001367,-0.12725000663313207
ACH-001368,-0.2598817493555475
ACH-001374,-0.3472370296382524
ACH-001377,-0.21491938301582267
ACH-001380,-0.31339082608876623
ACH-001391,-0.23287230316944585
ACH-001408,-0.15366489998011193
ACH-001430,-0.2645935226429923
ACH-001431,-0.10739095431475526
ACH-001450,-0.05606216795227871
ACH-001496,-0.06836165425967305
ACH-001500,0.04434651591956736
ACH-001523,-0.3088470794136938
ACH-001532,-0.15035643203080465
ACH-001550,0.02142687144056047
ACH-001552,-0.2363889681743686
ACH-001554,-0.2462895588402089
ACH-001654,-0.08252780639337708
ACH-001735,-0.026441296936108628
ACH-001736,-0.09259703801407364
ACH-001737,-0.2898584260941269
ACH-001740,-0.010051995825559936
ACH-001745,0.07046113232951083
ACH-001765,-0.16699685424309396
