,TRNP1 (388610)
ACH-000291,-0.32332618699377264
ACH-000293,-0.5387658411095435
ACH-000294,-0.2262976168075447
ACH-000295,-0.43405424004197296
ACH-000296,-0.4050248856592401
ACH-000302,-0.4051329399659663
ACH-000304,-0.5423202000387197
ACH-000307,-0.43297310662642025
ACH-000308,-0.3383267743836512
ACH-000310,-0.403596103146091
ACH-000311,-0.5685093511891308
ACH-000312,-0.4604921524139496
ACH-000315,-0.3366343075971692
ACH-000316,-0.3081992549695485
ACH-000317,-0.3160190596829685
ACH-000318,-0.2633422515120233
ACH-000319,-0.4991952275537732
ACH-000320,-0.5173864830896014
ACH-000322,-0.30854291081085017
ACH-000323,-0.5310050111294916
ACH-000324,-0.5122025239200829
ACH-000329,-0.4224885195276249
ACH-000330,-0.267868466823127
ACH-000331,-0.4413984189414073
ACH-000332,-0.39704720581450703
ACH-000334,-0.33285178078385635
ACH-000335,-0.18979849411461225
ACH-000336,-0.0851200566903026
ACH-000337,-0.5828995014454094
ACH-000338,-0.5620205692257711
ACH-000339,-0.2508960534006707
ACH-000341,-0.37592133041924336
ACH-000348,-0.32703118015068844
ACH-000350,-0.33424436178072897
ACH-000352,-0.3955313040163285
ACH-000356,-0.35391621592475103
ACH-000361,-0.37780647807349815
ACH-000362,-0.11167432615270463
ACH-000363,-0.4141698168422709
ACH-000364,-0.5518800431147638
ACH-000365,-0.3727249094296907
ACH-000366,-0.33182490115318297
ACH-000368,-0.4938687835073508
ACH-000374,-0.42399866834105393
ACH-000375,-0.3819454994731846
ACH-000376,-0.4630739471948094
ACH-000381,0.0002107977978831529
ACH-000383,-0.4024882305338605
ACH-000387,-0.44965350959816297
ACH-000389,-0.4662850710186028
ACH-000390,-0.3416215139717685
ACH-000393,-0.4089652745318525
ACH-000395,-0.32201522468981897
ACH-000396,-0.8605969217808231
ACH-000397,-0.3888263794524781
ACH-000401,-0.2005507213329281
ACH-000402,-0.7016040797805088
ACH-000403,-0.4470386733316573
ACH-000404,-0.8638473174965013
ACH-000406,-0.25369539189947266
ACH-000407,-0.5168008937067131
ACH-000408,-0.5059325523151116
ACH-000410,-0.33262124410105376
ACH-000411,-0.5154405935940678
ACH-000414,-0.4639738165380376
ACH-000415,-0.4737580480683742
ACH-000416,-0.3684436710981535
ACH-000420,-0.4019499413103875
ACH-000421,-0.3977418135111215
ACH-000424,-0.6196113980601606
ACH-000425,-0.31650578376269045
ACH-000426,-0.3562402570564397
ACH-000427,-0.6430253590877238
ACH-000433,-0.10421058970893923
ACH-000435,-0.6949285421653608
ACH-000436,-0.3424204712253192
ACH-000444,-0.28977325753042804
ACH-000445,-0.2620927554580709
ACH-000448,-0.3735104363709377
ACH-000450,-0.3964268717396266
ACH-000452,-0.3131080584518815
ACH-000454,-0.3316629436479445
ACH-000458,-0.6517554213708374
ACH-000459,-0.12372108119864265
ACH-000460,-0.33335152521249395
ACH-000461,-0.4584055063707686
ACH-000463,-0.5448682955752923
ACH-000464,-0.3920598668529699
ACH-000466,-0.3453083334346397
ACH-000467,-0.3864626748417837
ACH-000468,-0.3301776741611951
ACH-000469,-0.3895153200202381
ACH-000470,-0.3576655469734624
ACH-000471,-0.3347441831285761
ACH-000472,-0.2909049463812673
ACH-000473,-0.24005012112157176
ACH-000475,-0.3707816508623593
ACH-000476,-0.3943586488135309
ACH-000477,-0.2332651313729541
ACH-000479,-0.22856026295406626
ACH-000480,-0.4469599742244463
ACH-000481,-0.4528425040073789
ACH-000483,-0.4176009932043541
ACH-000484,-0.2319720750463459
ACH-000485,-0.3207330903565463
ACH-000486,-0.39719207370491577
ACH-000487,-0.4813154996663783
ACH-000488,-0.5092207020600721
ACH-000490,-0.6054663693527153
ACH-000491,-0.5046230270242991
ACH-000495,-0.19737638348060774
ACH-000496,-0.514960750479712
ACH-000499,-0.3205073287153439
ACH-000500,-0.17907403249078002
ACH-000502,-0.4678170972834456
ACH-000503,-0.3944088276930641
ACH-000505,-0.4020111732513724
ACH-000507,-0.38026638450437816
ACH-000510,-0.3214819978826247
ACH-000511,-0.421343462722639
ACH-000512,-0.3731425655119855
ACH-000516,-0.4135677737804993
ACH-000517,-0.4558899534514619
ACH-000518,-0.3802893851083085
ACH-000520,-0.4081745989459648
ACH-000521,-0.3658556296413333
ACH-000522,-0.4542338852011902
ACH-000524,-0.42056907751442796
ACH-000527,-0.3128908656582042
ACH-000528,-0.3886616974301736
ACH-000537,-0.22343520087798824
ACH-000541,-0.27566072614403936
ACH-000542,-0.33660567578579703
ACH-000544,-0.4272800179200593
ACH-000545,-0.4600036701380609
ACH-000547,-0.3034117477746302
ACH-000548,-0.3809186628607495
ACH-000549,-0.43943506766608215
ACH-000550,-0.5456965577204894
ACH-000552,-0.4093169028050466
ACH-000556,-0.3979916279237681
ACH-000557,-0.3224704813595949
ACH-000569,-0.633702855457196
ACH-000570,-0.2772723770411803
ACH-000571,-0.4135654847369865
ACH-000573,-0.42924937221556936
ACH-000576,-0.1001540008356178
ACH-000579,-0.4689144207614425
ACH-000580,-0.3942627690066728
ACH-000584,-0.3250136451015305
ACH-000585,-0.5316138110668291
ACH-000588,-0.5087333403487904
ACH-000589,-0.3151308138795387
ACH-000591,-0.3152298628768276
ACH-000593,-0.4262126638400222
ACH-000600,-0.2999921571497457
ACH-000601,-0.463696891668149
ACH-000605,-0.5015359072000805
ACH-000606,-0.3949361341350008
ACH-000608,-0.25330609494242123
ACH-000614,-0.4770437393113019
ACH-000616,-0.2866864375413131
ACH-000618,-0.3535545565628848
ACH-000619,-0.5172489597298804
ACH-000620,-0.3674781375303469
ACH-000621,-0.5622728969969638
ACH-000622,-0.4588854802814716
ACH-000623,-0.4743950030468077
ACH-000624,-0.3839404090167883
ACH-000627,-0.3957051993187456
ACH-000630,-0.39622930665050426
ACH-000631,-0.8125885054134255
ACH-000632,-0.3848524311613436
ACH-000633,-0.4445571400746756
ACH-000637,-0.6180055855066193
ACH-000638,-0.41348321725706655
ACH-000646,-0.3527937997936938
ACH-000647,-0.3593863062569987
ACH-000648,-0.2747313997793677
ACH-000649,-0.2536012620217565
ACH-000651,-0.3087188378812564
ACH-000652,-0.16556824262712358
ACH-000653,-0.3922312927334197
ACH-000657,-0.3269578317202145
ACH-000658,-0.2303933718905931
ACH-000661,-0.4289564353390125
ACH-000662,-0.6279478564401617
ACH-000663,-0.26823610581777585
ACH-000665,-0.42597080915406
ACH-000671,-0.3895714049444092
ACH-000672,-0.234655399083958
ACH-000673,-0.5037109968939721
ACH-000676,-0.3675915704165253
ACH-000677,-0.3178855416788973
ACH-000681,-0.28671901752467044
ACH-000683,-0.4782857167411979
ACH-000684,-0.5228900731326463
ACH-000688,-0.4555372560861951
ACH-000693,-0.355841152312269
ACH-000694,-0.3762944632291075
ACH-000695,-0.048728644570222725
ACH-000696,-0.4470963867520077
ACH-000697,-0.6438957812910225
ACH-000699,-0.5802179154138897
ACH-000701,-0.26546131493766506
ACH-000706,-0.2954944407313618
ACH-000711,-0.3946533008430714
ACH-000713,-0.2874971461108016
ACH-000714,-0.6185109008277258
ACH-000718,-0.4904001696782504
ACH-000720,-0.4016020360935829
ACH-000721,-0.3011471919060225
ACH-000724,-0.3108114538378663
ACH-000725,-0.2966178261015925
ACH-000732,-0.3914365948858648
ACH-000734,-0.36170784416126944
ACH-000735,-0.4663817059054861
ACH-000736,-0.3722553813269329
ACH-000738,-0.3327628274142694
ACH-000746,-0.2793851378033897
ACH-000747,-0.4311480864690428
ACH-000748,-0.428320853466509
ACH-000753,-0.3841337920184405
ACH-000756,-0.4730945759791691
ACH-000757,-0.18612741330441712
ACH-000758,-0.4356104401162697
ACH-000760,-0.3724786474415872
ACH-000762,-0.21264428526399667
ACH-000763,-0.4990538501389856
ACH-000764,-0.38950366748592063
ACH-000765,-0.5205615850542458
ACH-000766,-0.4552566249721983
ACH-000767,-0.4754641474077971
ACH-000768,-0.2987516860628802
ACH-000769,-0.3710429748757652
ACH-000770,-0.3566863589889882
ACH-000771,-0.4080672383526216
ACH-000773,-0.3000770371866623
ACH-000776,-0.3161329050125973
ACH-000777,-0.2703013930768212
ACH-000778,-0.3173921408817397
ACH-000781,-0.2234900250783489
ACH-000782,-0.2883045983679389
ACH-000783,-0.3929930659756941
ACH-000784,-0.328701712033902
ACH-000785,-0.4758212171044462
ACH-000787,-0.3945520221103183
ACH-000788,-0.3460179489602681
ACH-000791,-0.4725761923108611
ACH-000792,-0.3952271475527821
ACH-000794,-0.4313543445173432
ACH-000796,-0.3483256480933122
ACH-000798,-0.08846198873937271
ACH-000799,-0.6263216150828994
ACH-000800,-0.3973352956958284
ACH-000802,-0.3113462529800451
ACH-000804,-0.3100717512917585
ACH-000805,-0.3879491585386529
ACH-000809,-0.2704323128535667
ACH-000810,-0.13241023461744375
ACH-000811,-0.3731200496222207
ACH-000817,-0.46108375026051396
ACH-000819,-0.37498163265040996
ACH-000820,-0.2690191422906926
ACH-000821,-0.5103962984209393
ACH-000822,-0.3518478067599545
ACH-000823,-0.4726803731830715
ACH-000824,-0.4284304619252154
ACH-000827,-0.3787316650373976
ACH-000829,-0.22967234201090814
ACH-000831,-0.3802328641801022
ACH-000832,-0.4685941319491446
ACH-000833,-0.454532510970221
ACH-000834,-0.26861713886179234
ACH-000835,-0.1990567932904465
ACH-000836,-0.2301347587183137
ACH-000837,-0.4510770659011706
ACH-000838,-0.3346673663180287
ACH-000839,-0.450645284595504
ACH-000840,-0.27520757322450473
ACH-000841,-0.3894620011338088
ACH-000843,-0.3719555286266249
ACH-000846,-0.5876168824571593
ACH-000847,-0.09488620109161383
ACH-000848,-0.26915618182377954
ACH-000849,-0.4474605974739941
ACH-000851,-0.3378346221894665
ACH-000855,-0.4035300299905527
ACH-000856,-0.3309264061249703
ACH-000858,-0.3451524096819521
ACH-000859,-0.2958706783626029
ACH-000861,-0.5191497311072797
ACH-000862,-0.2422256545219553
ACH-000865,-0.3113051531706589
ACH-000866,-0.3320012242595993
ACH-000867,-0.4237132681857661
ACH-000869,-0.3388092006849271
ACH-000872,-0.3569624807213818
ACH-000873,-0.1896095001653261
ACH-000876,-0.29367627317673595
ACH-000878,-0.273545994202248
ACH-000880,-0.3883646533601062
ACH-000881,-0.31415004181772577
ACH-000882,-0.5982252989395829
ACH-000884,-0.5974145450954245
ACH-000885,-0.2926582807769973
ACH-000887,-0.5507022329547414
ACH-000889,-0.2998935398924415
ACH-000896,-0.3337893854114508
ACH-000898,-0.3788254596360592
ACH-000900,-0.4384897861735457
ACH-000901,-0.4386300094607041
ACH-000905,-0.3144173915369637
ACH-000906,-0.3769337102265161
ACH-000907,-0.3407260171360764
ACH-000910,-0.3862775386062113
ACH-000911,-0.4534784951052394
ACH-000912,-0.4146436273418729
ACH-000913,-0.4081971491403875
ACH-000915,-0.4087882446191264
ACH-000916,-0.1720199141445305
ACH-000917,-0.12795449763388586
ACH-000920,-0.6089244740733382
ACH-000921,-0.3143479799134546
ACH-000924,-0.4475229714948512
ACH-000926,-0.4340060018366527
ACH-000928,-0.4633238378945261
ACH-000929,-0.5599497468863355
ACH-000932,-0.384691654644136
ACH-000935,-0.39142806330649865
ACH-000936,-0.310885653538622
ACH-000937,-0.4644162566111484
ACH-000938,-0.18196176325377067
ACH-000939,-0.2735794587822858
ACH-000941,-0.18325907464124047
ACH-000943,-0.31723905639792793
ACH-000946,-0.43330756757451533
ACH-000947,-0.4293315262262327
ACH-000948,-0.450856904025893
ACH-000950,-0.34716964719268795
ACH-000953,-0.4300048247373264
ACH-000954,-0.4799671757052435
ACH-000957,-0.3640921912536746
ACH-000958,-0.3117352433791445
ACH-000960,-0.4445512378471781
ACH-000963,-0.41274814980156216
ACH-000968,-0.267112777795659
ACH-000969,-0.4936500848026386
ACH-000972,-0.8788012436686767
ACH-000973,-0.4157118223051083
ACH-000974,-0.4277936934166489
ACH-000978,-0.32794540138779965
ACH-000984,-0.3569999391205822
ACH-000986,-0.3551890905532648
ACH-000988,-0.4962956814378172
ACH-000993,-0.5601876688718129
ACH-000994,-0.5476367291771798
ACH-000996,-0.5777743256990844
ACH-001001,-0.3605216739716883
ACH-001020,-0.33807497242738715
ACH-001028,-0.3609455575497804
ACH-001031,-0.3762495358308751
ACH-001038,-0.3647040027471836
ACH-001048,-0.31953477375638445
ACH-001050,-0.3559141866446036
ACH-001053,-0.3848451612606278
ACH-001054,-0.3146090184296841
ACH-001061,-0.5748058523360318
ACH-001067,-0.4134957140672783
ACH-001075,-0.20010764629889213
ACH-001096,-0.22059042614060687
ACH-001111,-0.3298955790741305
ACH-001119,-0.1787294459917315
ACH-001128,-0.06069818166587473
ACH-001134,-0.32446799421532485
ACH-001151,-0.26526761166908025
ACH-001163,-0.2671440646058256
ACH-001164,-0.20623212124831086
ACH-001183,-0.23333338034754544
ACH-001192,-0.3907496030841803
ACH-001193,-0.1860862161546632
ACH-001196,-0.3370134272277797
ACH-001197,-0.3061298982267556
ACH-001205,-0.5576928306153282
ACH-001211,-0.336510199240475
ACH-001212,-0.48788268582026706
ACH-001228,-0.4683539406911532
ACH-001232,-0.4577301023676779
ACH-001239,-0.4102822061729157
ACH-001270,-0.5083676265021783
ACH-001274,-0.23002977388964654
ACH-001275,-0.26183167390236234
ACH-001277,-0.1645220083710687
ACH-001278,-0.38325507060528896
ACH-001280,-0.4946926806657306
ACH-001283,-0.2597784844838428
ACH-001289,-0.4023115159451016
ACH-001300,-0.29259937624558524
ACH-001301,-0.34583485108988465
ACH-001302,-0.14782692821951066
ACH-001306,-0.4111299622754271
ACH-001318,-0.2346113509686368
ACH-001322,-0.09211728166059946
ACH-001328,-0.543825353758556
ACH-001332,-0.5507282164303404
ACH-001336,-0.1951704066256648
ACH-001346,-0.2851379766226157
ACH-001353,-0.2789519735301593
ACH-001354,-0.30783156256888805
ACH-001367,-0.22229249460064585
ACH-001368,-0.4533847620642776
ACH-001374,-0.4417186867081793
ACH-001377,-0.4203049601243504
ACH-001380,-0.34706314859794823
ACH-001391,-0.2681108861821167
ACH-001408,-0.5087758984846722
ACH-001430,-0.2516381188290441
ACH-001431,-0.13313247736993047
ACH-001450,-0.1889033394907209
ACH-001496,-0.4214507714506872
ACH-001500,-0.4044008798514821
ACH-001523,-0.3952358127871767
ACH-001532,-0.3490814714246906
ACH-001550,-0.3848483159530822
ACH-001552,-0.11326016667893507
ACH-001554,-0.3793131594071161
ACH-001654,-0.4286928469877245
ACH-001735,-0.31794368696648784
ACH-001736,-0.259667024405911
ACH-001737,-0.3088834873295194
ACH-001740,-0.4574059855212094
ACH-001745,-0.3972193448793492
ACH-001765,-0.5020870769538516
