,WBP2NL (164684)
ACH-000004,-0.08303836333911283
ACH-000005,0.31436815084410275
ACH-000007,-0.09538638489922342
ACH-000009,-0.13358412090552255
ACH-000011,-0.18335003055528964
ACH-000012,-0.17179389489881094
ACH-000013,-0.13661396180220078
ACH-000014,-0.11980451292063565
ACH-000015,-0.0678423725228488
ACH-000017,-0.12577136967298427
ACH-000018,-0.2170999510556276
ACH-000019,-0.07408407235534012
ACH-000021,-0.09771611478459373
ACH-000022,-0.11112547725446892
ACH-000025,-0.12788884036711642
ACH-000028,-0.10298071067922633
ACH-000030,-0.21148309694409698
ACH-000035,-0.3488796258564291
ACH-000036,-0.05564361554808523
ACH-000037,-0.14746763165000762
ACH-000039,-0.16212816723744047
ACH-000040,-0.08427320771937795
ACH-000041,-0.18134628109853845
ACH-000042,-0.17804725795441126
ACH-000045,-0.28700863993106085
ACH-000047,-0.17104613965906965
ACH-000052,-0.3839841440090923
ACH-000053,-0.1046251760770252
ACH-000054,0.05711993221855514
ACH-000055,-0.07182883601129947
ACH-000060,-0.311062240335664
ACH-000067,-0.015350431781478775
ACH-000070,-0.1955398345879988
ACH-000075,-0.08376988032791947
ACH-000078,-0.28142152232311224
ACH-000082,-0.04234104536135498
ACH-000085,-0.2670684030357354
ACH-000086,0.032253468974177
ACH-000087,-0.2957157256795363
ACH-000092,-0.13645056978849046
ACH-000095,-0.029590273046773138
ACH-000097,-0.13345843146215186
ACH-000098,-0.06699731293056313
ACH-000099,-0.049435080022863176
ACH-000108,-0.04064466642122853
ACH-000113,-0.14709383044936775
ACH-000116,-0.03670724878567809
ACH-000118,-0.08291997018577794
ACH-000120,-0.07522469501915917
ACH-000123,-0.23890914297905294
ACH-000127,-0.09779623195924088
ACH-000128,-0.0890173446849238
ACH-000132,-0.04997429544442785
ACH-000133,-0.0661202057505626
ACH-000137,-0.2872992063476905
ACH-000138,0.04234278313482921
ACH-000142,0.054099117092333185
ACH-000143,-0.01829920925906129
ACH-000146,-0.2714653142385391
ACH-000148,-0.12738143462743629
ACH-000150,-0.10700281534338872
ACH-000152,-0.17981750213037576
ACH-000153,-0.1291886937978617
ACH-000159,-0.037295393342365736
ACH-000160,-0.10681946500443967
ACH-000163,-0.1229430953937198
ACH-000167,-0.3513491696935833
ACH-000168,-0.2451219103067667
ACH-000169,-0.09421872362370777
ACH-000178,-0.1521784238351013
ACH-000183,-0.2042583924612386
ACH-000188,-0.09422949806048944
ACH-000189,0.10754054439641447
ACH-000190,-0.2120264268652804
ACH-000198,-0.12538070696656284
ACH-000203,0.22508176605373087
ACH-000204,-0.038236021398723216
ACH-000206,-0.15051821902961385
ACH-000207,-0.061078103407695275
ACH-000208,-0.18002338682519106
ACH-000210,-0.018594827335944
ACH-000211,-0.08181075903256763
ACH-000215,-0.08109719800990196
ACH-000221,-0.14526000606884618
ACH-000222,-0.07011912102770741
ACH-000223,-0.20459962143319216
ACH-000226,-0.13598101895937556
ACH-000227,-0.18816732081624168
ACH-000228,-0.08627190474910075
ACH-000231,-0.2331758882816587
ACH-000232,-0.02444835879102869
ACH-000233,-0.12769226483612384
ACH-000234,-0.17957360582531084
ACH-000235,-0.1071067821665686
ACH-000237,-0.0927520050463672
ACH-000238,-0.055496158801718855
ACH-000242,-0.2921257284756955
ACH-000243,-0.07553912318958138
ACH-000244,-0.07244841234679864
ACH-000246,-0.010370582735905836
ACH-000248,-0.017367260131166417
ACH-000250,0.008788433398390399
ACH-000251,0.03142507278236965
ACH-000252,-0.011058739876455672
ACH-000253,-0.2518596821433414
ACH-000255,-0.11375756106490005
ACH-000256,-0.2524616649938905
ACH-000257,-0.15680743457581886
ACH-000258,-0.2439386095040658
ACH-000259,-0.08717852283110478
ACH-000260,-0.045593551508280816
ACH-000261,-0.08015667494918884
ACH-000262,-0.04474414588333913
ACH-000263,0.16499270056296544
ACH-000264,-0.1689094910304908
ACH-000265,-0.1029113932027529
ACH-000266,-0.1973899355494032
ACH-000272,-0.049704506576139035
ACH-000274,-0.17815931304959082
ACH-000277,-0.13150087781416792
ACH-000278,-0.03926913061951222
ACH-000279,-0.1803658802208594
ACH-000280,-0.16302602190046128
ACH-000281,-0.20830237527675108
ACH-000288,-0.07482402477997653
ACH-000291,-0.18329119502970687
ACH-000293,-0.2426305377663188
ACH-000294,0.013559895802151405
ACH-000295,-0.1622825529243206
ACH-000296,-0.07645950739901614
ACH-000302,-0.1602070141126566
ACH-000304,-0.0546419195708645
ACH-000307,-0.045818414960733314
ACH-000308,-0.12391031674701225
ACH-000310,-0.3658226330726059
ACH-000311,-0.10850237745748728
ACH-000312,-0.0827104468869127
ACH-000315,-0.12932787607600826
ACH-000316,-0.043442179182838735
ACH-000317,0.07381832784086938
ACH-000318,-0.2661116263816416
ACH-000319,-0.04162254800871228
ACH-000320,-0.0561143558857662
ACH-000322,-0.1916321401994192
ACH-000323,-0.22708937800206666
ACH-000324,-0.170153246024963
ACH-000329,-0.1016682155698624
ACH-000330,0.034621264869510664
ACH-000331,-0.061566731388949435
ACH-000332,-0.09992171027439056
ACH-000334,-0.35104561198338396
ACH-000335,-0.11188065498558908
ACH-000336,-0.023477414797425912
ACH-000337,-0.10869850074160332
ACH-000338,-0.18186997351534587
ACH-000339,-0.13691024042348268
ACH-000341,0.09913003357318008
ACH-000348,-0.03704063484121199
ACH-000350,-0.11944657828254872
ACH-000352,-0.05463817213308205
ACH-000356,-0.18398967667370905
ACH-000361,0.040689473791755866
ACH-000362,-0.1038537913964625
ACH-000363,-0.14790858019560396
ACH-000364,-0.09272838968028486
ACH-000365,-0.10276114989527806
ACH-000366,0.0413563324097527
ACH-000368,-0.08490245044144272
ACH-000374,-0.0037370018414768116
ACH-000375,-0.2812887757305437
ACH-000376,-0.04805115433723595
ACH-000381,-0.2388415096132005
ACH-000383,-0.09508849720546178
ACH-000387,-0.2737778249275315
ACH-000389,-0.2092445848735112
ACH-000390,-0.1476311682140534
ACH-000393,-0.11751016722514775
ACH-000395,0.0031489503636090003
ACH-000396,-0.25357949215200065
ACH-000397,-0.11455540087923373
ACH-000401,0.04936762595742734
ACH-000402,-0.27867922284409863
ACH-000403,-0.12620062506420668
ACH-000404,-0.05385077116451202
ACH-000406,-0.2160267765177704
ACH-000407,-0.1879955221842573
ACH-000408,-0.21996939615807606
ACH-000410,-0.0647298918371671
ACH-000411,-0.11933520130624205
ACH-000414,-0.13638750210060105
ACH-000415,-0.047730052469132034
ACH-000416,-0.08761810365121098
ACH-000420,-0.0695902458561635
ACH-000421,-0.0765395636228615
ACH-000424,0.003117119273942468
ACH-000425,-0.2699143893279237
ACH-000426,0.011520447142036138
ACH-000427,-0.040515968750399034
ACH-000433,-0.04014615188262137
ACH-000435,-0.061361493297045724
ACH-000436,-0.07707220101405582
ACH-000444,-0.0941235762310961
ACH-000445,-0.06298664868071864
ACH-000448,-0.02422038246713001
ACH-000450,-0.3098217748086569
ACH-000452,-0.06835490842825757
ACH-000454,-0.07564614353558625
ACH-000458,-0.2160187255383485
ACH-000459,-0.14690675393269878
ACH-000460,-0.14615396628512214
ACH-000461,-0.18972108709930968
ACH-000463,-0.04734707978509504
ACH-000464,-0.2328835031820735
ACH-000466,-0.08115693123583133
ACH-000467,-0.1763393306827445
ACH-000468,-0.11045507582271714
ACH-000469,-0.1105281075949898
ACH-000470,-0.17812371625083795
ACH-000471,-0.10876388224559172
ACH-000472,-0.1979365176817788
ACH-000473,-0.12324375074848196
ACH-000475,-0.07674530510579222
ACH-000476,-0.09495537571191397
ACH-000477,-0.14968970717334648
ACH-000479,0.02782368463949579
ACH-000480,-0.15964589729760753
ACH-000481,-0.015618674405391225
