,PSMD6 (9861)
ACH-000004,-1.2111760395018494
ACH-000005,-1.4423557935113946
ACH-000007,-1.1127613010650612
ACH-000009,-1.3033899379307419
ACH-000011,-1.399300416813243
ACH-000012,-1.2059363577105175
ACH-000013,-0.8969861798777019
ACH-000014,-1.201785104225369
ACH-000015,-1.2972842135977118
ACH-000017,-1.5970346328807008
ACH-000018,-1.081872822797135
ACH-000019,-0.6261686080537959
ACH-000021,-1.1003552442290498
ACH-000022,-1.0609278957069823
ACH-000025,-0.9745885552236242
ACH-000028,-0.7387966544872338
ACH-000030,-1.1805369005398778
ACH-000035,-0.8270587255511019
ACH-000036,-1.03803285666635
ACH-000037,-1.2417070779368404
ACH-000039,-1.136416371273368
ACH-000040,-1.0989579445903117
ACH-000041,-1.0988351621976449
ACH-000042,-1.3723926572613976
ACH-000045,-1.2290110222076729
ACH-000047,-1.305205748641644
ACH-000052,-1.1379623431228338
ACH-000053,-1.1083451146689598
ACH-000054,-1.134603601088679
ACH-000055,-1.2596352220977698
ACH-000060,-1.584839145975231
ACH-000067,-1.3574878099123326
ACH-000070,-1.2545185071127618
ACH-000075,-0.9891370825754582
ACH-000078,-1.1244096168910689
ACH-000082,-1.15235705093482
ACH-000085,-1.3334593594677056
ACH-000086,-1.0526243325977505
ACH-000087,-1.2214819982133054
ACH-000092,-1.2425726521837759
ACH-000095,-1.1471546209840606
ACH-000097,-1.3237607634592972
ACH-000098,-0.8887575270705772
ACH-000099,-1.1561367334268184
ACH-000108,-1.1165949483679367
ACH-000113,-1.105714594985099
ACH-000116,-1.0049775365261455
ACH-000118,-1.1093481800789646
ACH-000120,-1.0713290338499646
ACH-000123,-0.958161433413308
ACH-000127,-1.1865689062355376
ACH-000128,-1.2535429019762052
ACH-000132,-1.0626435532445742
ACH-000133,-1.4890998406418403
ACH-000137,-1.2042620128191976
ACH-000138,-1.1838185543076405
ACH-000142,-1.2271090880859383
ACH-000143,-0.8173549610442791
ACH-000146,-0.9864951133035078
ACH-000148,-1.0223212149857253
ACH-000150,-1.043471263242732
ACH-000152,-0.9344619162470068
ACH-000153,-1.1293197042355203
ACH-000159,-1.246678775233503
ACH-000160,-1.3950481826562782
ACH-000163,-1.202991965793348
ACH-000167,-0.7057530431980972
ACH-000168,-1.0580690034394635
ACH-000169,-1.0715449182060512
ACH-000178,-1.2245127377123433
ACH-000183,-1.0643036289200278
ACH-000188,-1.3534682013539738
ACH-000189,-1.3896437327325453
ACH-000190,-1.0259617534381067
ACH-000198,-1.1240035149237713
ACH-000203,-1.3422966953201372
ACH-000204,-1.060453298348832
ACH-000206,-1.3501925599109232
ACH-000207,-1.4184728833415132
ACH-000208,-1.2929158936614566
ACH-000210,-1.160255905092095
ACH-000211,-1.1748371752556044
ACH-000215,-1.0953718760775817
ACH-000221,-1.328132865563061
ACH-000222,-1.0775069084158049
ACH-000223,-1.171607285929293
ACH-000226,-1.2542914688890936
ACH-000227,-1.2374232389965338
ACH-000228,-1.3713099026255084
ACH-000231,-1.0481582060293992
ACH-000232,-1.133093128471096
ACH-000233,-1.5239534898370768
ACH-000234,-1.3698653162694951
ACH-000235,-1.125010599514478
ACH-000237,-1.0359374660452962
ACH-000238,-1.487798164738361
ACH-000242,-1.519294449948895
ACH-000243,-1.3238013143054512
