,DepMap_ID
69665,ACH-000221
83212,ACH-000263
86099,ACH-000271
121388,ACH-000369
129117,ACH-000389
172560,ACH-000498
186232,ACH-000530
189942,ACH-000541
226513,ACH-000619
251424,ACH-000667
281219,ACH-000722
296534,ACH-000750
312626,ACH-000776
318073,ACH-000782
378271,ACH-000814
457553,ACH-000898
502601,ACH-000927
580702,ACH-000956
580703,ACH-000956
621335,ACH-000968
624573,ACH-000969
704232,ACH-000986
747581,ACH-000991
873191,ACH-000998
973565,ACH-001310
981567,ACH-001338
1041634,ACH-001542
1046127,ACH-001550
1051122,ACH-001551
1061717,ACH-001570
1087913,ACH-001735
1088936,ACH-001736
1143349,ACH-002183
1162661,ACH-002225
1179720,ACH-002256
