,YBX3 (8531)
ACH-000516,-0.2734533140053073
ACH-000517,-0.2528425263680385
ACH-000518,-0.3745747727383599
ACH-000520,-0.10013569739388416
ACH-000521,-0.43952764847255743
ACH-000522,-0.44367003034662217
ACH-000524,-0.17558457487653895
ACH-000527,-0.1197862198028348
ACH-000528,-0.175004241423393
ACH-000537,-0.13251034077391424
ACH-000541,-0.5138694187394953
ACH-000542,-0.3736974601839529
ACH-000544,-0.28394580171655404
ACH-000545,-0.29360047556547586
ACH-000547,-0.0848810248075173
ACH-000548,-0.11363548828333472
ACH-000549,-0.2685896992900036
ACH-000550,-0.1984547497001058
ACH-000552,-0.24821487387504604
ACH-000556,-0.31554376198324746
ACH-000557,-0.1870105254590895
ACH-000569,-0.4769348688866892
ACH-000570,-0.12173754524509442
ACH-000571,-0.3083178951220278
ACH-000573,-0.2334308291611429
ACH-000576,-0.1846605853647158
ACH-000579,-0.3255069235964139
ACH-000580,-0.20772475362280085
ACH-000584,-0.1931536383004434
ACH-000585,-0.3609449988619965
ACH-000588,-0.0013865548631353016
ACH-000589,-0.19453612872085885
ACH-000591,-0.2776485949666459
ACH-000593,-0.2097670099912595
ACH-000600,-0.1626397719589621
ACH-000601,-0.2294686540363537
ACH-000605,-0.22476791661225895
ACH-000606,-0.27149624867533195
ACH-000608,-0.18137828796348948
ACH-000614,-0.13396291478965036
ACH-000616,-0.2703489894319898
ACH-000618,-0.07759887493378811
ACH-000619,-0.18584019976983265
ACH-000620,-0.16050902227013422
ACH-000621,-0.3265439197402896
ACH-000622,-0.40311434035779015
ACH-000623,-0.1201657424243774
ACH-000624,-0.14615021767171432
ACH-000627,-0.3279853686609747
ACH-000630,-0.3121974616133865
ACH-000631,0.11743197710309605
ACH-000632,-0.3326617709063251
ACH-000633,-0.16102223145115754
ACH-000637,-0.2839706665396379
ACH-000638,-0.3505194339193891
ACH-000646,-0.2046833202376313
ACH-000647,-0.2221762915554204
ACH-000648,-0.20938058957733105
ACH-000649,-0.2863090216032293
ACH-000651,-0.29650317676330684
ACH-000652,-0.3062289384397378
ACH-000653,-0.20443156308681945
ACH-000657,-0.3668197596643095
ACH-000658,-0.07418195968032966
ACH-000661,-0.20595426662300784
ACH-000662,0.027249497421795686
ACH-000663,-0.14370104119173188
ACH-000665,-0.10906708744743343
ACH-000671,-0.16741767316374348
ACH-000672,-0.3068229107698761
ACH-000673,-0.22827127338516684
ACH-000676,-0.2346223560955452
ACH-000677,-0.1857019481512931
ACH-000681,-0.27797462065347106
ACH-000683,-0.19935045504658971
ACH-000684,-0.15506749681745305
ACH-000688,-0.2851166747578044
ACH-000693,-0.137000534687284
ACH-000694,-0.2987951101658253
ACH-000695,-0.2341111256674722
ACH-000696,-0.3311912635764785
ACH-000697,-0.21883071788413794
ACH-000699,-0.1579482594206113
ACH-000701,-0.21221084410279187
ACH-000706,-0.28101045194977103
ACH-000711,-0.2203313029369884
ACH-000713,-0.1576910995235177
ACH-000714,-0.1950598642865584
ACH-000718,-0.3245285629602048
ACH-000720,-0.16155494327367367
ACH-000721,-0.3761736286226977
ACH-000724,-0.18737274393203066
ACH-000725,-0.3107062173925335
ACH-000732,-0.2345704632397281
ACH-000734,-0.1640322705328558
ACH-000735,-0.23941396982913346
ACH-000736,-0.1965102293810828
ACH-000738,-0.12903296748856974
ACH-000746,-0.08479618597635857
ACH-000747,-0.2390666497837333
ACH-000748,-0.3104224163822593
ACH-000753,-0.17313183837688828
ACH-000756,-0.2457029310968317
ACH-000757,-0.3058691909058348
ACH-000758,-0.19595864696138235
ACH-000760,-0.21355923636489613
ACH-000762,0.032157008755200334
ACH-000763,-0.3671241044853287
ACH-000764,-0.2535927247106992
ACH-000765,-0.4120577384298201
ACH-000766,-0.3031202031046033
ACH-000767,-0.17865311302944298
ACH-000768,-0.33742659552622656
ACH-000769,-0.2052619389517633
ACH-000770,-0.2450542430252076
ACH-000771,-0.2358149335893563
ACH-000773,-0.023484214753124583
ACH-000776,-0.3718460468853447
ACH-000777,-0.15966530577768
ACH-000778,-0.13061345074489802
ACH-000781,-0.23524419208553546
ACH-000782,-0.2146770771324388
ACH-000783,-0.21065910155582201
ACH-000784,-0.12919541642070562
ACH-000785,-0.18428922310296167
ACH-000787,-0.195989907175128
ACH-000788,-0.26966739467754763
ACH-000791,-0.2525743142199725
ACH-000792,-0.1984019217375781
ACH-000794,-0.3351610938685038
ACH-000796,-0.1742981844869754
ACH-000798,-0.14664522801791086
ACH-000799,-0.3548901409613809
ACH-000800,-0.2297791099530953
ACH-000802,-0.18602049433125706
ACH-000804,-0.11998186019909893
ACH-000805,-0.30809848765806325
ACH-000809,-0.18980883513599567
ACH-000810,-0.13389769385640962
ACH-000811,-0.2519343457944536
ACH-000817,-0.43249117785089203
ACH-000819,-0.18598638617993946
ACH-000820,-0.17973598002964192
ACH-000821,-0.03360335844805085
ACH-000822,-0.18133011023965515
ACH-000823,-0.1410184781448605
ACH-000824,-0.2688001303138719
ACH-000827,-0.14874746923739646
ACH-000829,-0.18773175533421133
ACH-000831,-0.2186396529566513
ACH-000832,-0.384391173465121
ACH-000833,-0.12253169811375493
ACH-000834,-0.2091945415951807
ACH-000835,-0.29144051981185304
ACH-000836,0.03071917434918789
ACH-000837,-0.11153885226970774
ACH-000838,-0.3158598040206333
ACH-000839,-0.23391015729157386
ACH-000840,-0.3152430596335203
ACH-000841,-0.22970138089525674
ACH-000843,-0.3023145068907185
ACH-000846,-0.25516102897291376
ACH-000847,-0.18301553527587894
ACH-000848,-0.09831144137469912
ACH-000849,-0.24195489613814025
ACH-000851,-0.26911526186595874
ACH-000855,-0.2868318070901565
ACH-000856,-0.09571372834984572
ACH-000858,-0.19209915175894665
ACH-000859,-0.15039512235331562
ACH-000861,-0.2446621425016757
ACH-000862,-0.15621884783744833
ACH-000865,-0.2633059884201061
ACH-000866,-0.267662960789016
ACH-000867,-0.2331377271540088
ACH-000869,-0.3272553290680529
ACH-000872,-0.3062295919475009
ACH-000873,-0.22391236419222588
ACH-000876,-0.2747200461098238
ACH-000878,-0.21978114940568624
ACH-000880,-0.06334326831670377
ACH-000881,-0.2010509723062892
ACH-000882,-0.3084029690928881
ACH-000884,-0.25876761956612604
ACH-000885,-0.3128075038390103
ACH-000887,-0.1636193239071158
ACH-000889,-0.2459153249657857
ACH-000896,-0.21940149876720147
ACH-000898,-0.14465144417233086
ACH-000900,-0.30620894723474834
ACH-000901,-0.2479050537030794
ACH-000905,-0.3667554855258057
ACH-000906,-0.34795624870820896
ACH-000907,-0.2402754570912876
ACH-000910,-0.14695963527585199
ACH-000911,-0.3356242774141453
ACH-000912,-0.15497320769860584
ACH-000913,-0.19785572975068488
ACH-000915,-0.3758293313421556
ACH-000916,-0.012925272720528055
ACH-000917,-0.2737274322042296
ACH-000920,-0.5112367825531131
ACH-000921,-0.1411978955846724
ACH-000924,-0.22026815770248398
ACH-000926,-0.09498290087911516
ACH-000928,-0.19346831925674732
ACH-000929,-0.13499216500181718
ACH-000932,-0.2598528198961049
ACH-000935,-0.27511881139813954
ACH-000936,-0.15951020607564392
ACH-000937,-0.3074560758500721
ACH-000938,-0.31182944169783816
ACH-000939,0.18634342345950836
ACH-000941,-0.1619121751452855
ACH-000943,-0.11981679619536358
ACH-000946,-0.2670960086286715
ACH-000947,-0.26043124852408306
ACH-000948,-0.2654031069487653
ACH-000950,-0.1820923953721176
ACH-000953,-0.464892976082308
ACH-000954,-0.2490427280933472
ACH-000957,-0.34387326748965064
ACH-000958,-0.21136327734762825
ACH-000960,-0.22023403953893253
ACH-000963,-0.15593282882989604
ACH-000968,-0.2246847278673324
ACH-000969,-0.27797447030789746
ACH-000972,-0.3858674360390384
ACH-000973,-0.19523258132951093
ACH-000974,-0.1801175378392728
ACH-000978,-0.28100750493593035
ACH-000984,-0.19396282806967696
ACH-000986,-0.3399276484151787
ACH-000988,-0.0963014870263954
ACH-000993,-0.1000363092150503
ACH-000994,-0.039376148135327874
ACH-000996,-0.29597092243680045
ACH-001001,-0.22489570030266032
ACH-001020,0.03631689623024705
ACH-001028,-0.21729518503825213
ACH-001031,-0.2232822043145661
ACH-001038,-0.2031454477048921
ACH-001048,-0.19907221460974275
ACH-001050,-0.21466562147836926
ACH-001053,-0.2182677258788373
ACH-001054,-0.3029127129199968
ACH-001061,-0.283010021596916
ACH-001067,-0.4296354205154991
ACH-001075,-0.28105374245600145
ACH-001096,-0.216527900769774
ACH-001111,-0.19441310940053347
ACH-001119,-0.34776287595018995
ACH-001128,0.5959396957896614
ACH-001134,-0.19065260932002184
ACH-001151,-0.13895310158074173
ACH-001163,-0.2341191293942031
ACH-001164,-0.2952567141986763
ACH-001183,-0.3483183560656846
ACH-001192,-0.1517093620317663
ACH-001193,-0.16881386642756258
ACH-001196,-0.4189023193717168
ACH-001197,-0.2236753640455344
ACH-001205,-0.3681051640096401
ACH-001211,-0.1023139263270482
ACH-001212,-0.15701973649236955
ACH-001228,-0.16583975606333862
ACH-001232,-0.3458377640233748
ACH-001239,-0.2838644749426319
ACH-001270,0.006341790680728166
ACH-001274,-0.25018718444786303
ACH-001275,-0.1092876345474225
ACH-001277,-0.09437019956700643
ACH-001278,-0.10880096002279384
ACH-001280,-0.480659566517923
ACH-001283,-0.43226154076774376
ACH-001289,-0.2868295991364153
ACH-001300,-0.3207111059571825
ACH-001301,-0.3000923239369906
ACH-001302,-0.3595815133097476
ACH-001306,-0.25960429391820633
ACH-001318,-0.22185164696931045
ACH-001322,-0.3038876665522986
ACH-001328,-0.18701460594177932
ACH-001332,-0.4670901572306538
ACH-001336,-0.3793886539931841
ACH-001346,-0.220605337247872
ACH-001353,-0.3210467041794907
ACH-001354,-0.19485364604042787
ACH-001367,-0.17367419746710067
ACH-001368,-0.3395023672448405
ACH-001374,-0.3352722818863051
ACH-001377,-0.1672358380132129
ACH-001380,-0.2321999284704136
ACH-001391,-0.2352575938012948
ACH-001408,-0.16745086518087424
ACH-001430,-0.3338283195946578
ACH-001431,-0.27834720206280994
ACH-001450,-0.12868744690180822
ACH-001496,-0.11229079370817274
ACH-001500,-0.027493185354009925
ACH-001523,-0.34020234746537537
ACH-001532,-0.4671072956820639
ACH-001550,-0.06707946203716574
ACH-001552,-0.3138014986938409
ACH-001554,-0.2619246513832485
ACH-001654,-0.28156823899537353
ACH-001735,-0.2462336072372259
ACH-001736,-0.3179605823622122
ACH-001737,-0.8535198563885633
ACH-001740,-0.2884366186062444
ACH-001745,-0.11480403933952946
ACH-001765,-0.1334090706520191
