,POLR2H (5437)
ACH-000734,-0.7695984600944166
ACH-000735,-0.6122650204106652
ACH-000736,-0.7214495955591655
ACH-000738,-0.8769815399876445
ACH-000746,-0.6096678653924082
ACH-000747,-0.6681360945820277
ACH-000748,-0.8461745776269388
ACH-000753,-0.6864174997928876
ACH-000756,-0.8718138463945158
ACH-000757,-0.7238431943035026
ACH-000758,-0.8656153669646052
ACH-000760,-0.8667760282366537
ACH-000762,-0.7676018226765887
ACH-000763,-0.8998920099314301
ACH-000764,-0.7130892982331398
ACH-000765,-0.7522360274033391
ACH-000766,-0.7003973644268571
ACH-000767,-0.8245990787664149
ACH-000768,-0.8573407292394526
ACH-000769,-0.5576761107107139
ACH-000770,-0.9654973750035998
ACH-000771,-0.8873770941284943
ACH-000773,-0.5610350121107425
ACH-000776,-0.7166499642789442
ACH-000777,-0.6661892293579837
ACH-000778,-1.156632360740817
ACH-000781,-0.8323290430054111
ACH-000782,-0.9275278011021658
ACH-000783,-0.7604489438834273
ACH-000784,-0.7114881447449956
ACH-000785,-0.9726884857893884
ACH-000787,-0.6713339596958354
ACH-000788,-0.7266811895013154
ACH-000791,-0.8775961590969691
ACH-000792,-0.5402260518876861
ACH-000794,-0.8970764194203743
ACH-000796,-0.9590942729093456
ACH-000798,-0.7145340051134144
ACH-000799,-0.8112098465355696
ACH-000800,-0.7783581521840158
ACH-000802,-0.6453552501474055
ACH-000804,-0.7297460375427761
ACH-000805,-0.7381560523663788
ACH-000809,-0.7958131405031074
ACH-000810,-0.999617564599768
ACH-000811,-0.9331388410210965
ACH-000817,-0.627879818069929
ACH-000819,-0.8226929095038226
ACH-000820,-0.6513372756000297
ACH-000821,-0.8278534606309188
ACH-000822,-0.7894338245840042
ACH-000823,-0.5974434115916712
ACH-000824,-1.0239917158147458
ACH-000827,-0.7824815186033615
ACH-000829,-0.6492149445401899
ACH-000831,-0.7222456737184004
ACH-000832,-0.5919944659315666
ACH-000833,-1.0683318889874651
ACH-000834,-0.8019288916534987
ACH-000835,-0.7414987100060191
ACH-000836,-0.4753492178035616
ACH-000837,-0.8734398424348114
ACH-000838,-0.7059916189573375
ACH-000839,-0.9145325493458109
ACH-000840,-0.8487504577526357
ACH-000841,-0.668132366929797
ACH-000843,-0.8655350852325482
ACH-000846,-0.8792958698423954
ACH-000847,-0.8949642234254052
ACH-000848,-0.9538535291412658
ACH-000849,-0.8346474828531336
ACH-000851,-0.7407141211138101
ACH-000855,-0.5502709645944004
ACH-000856,-0.6472015082994842
ACH-000858,-0.6641705992675645
ACH-000859,-0.6177176728356287
ACH-000861,-1.013567265061286
ACH-000862,-0.7997877397905994
ACH-000865,-0.7925290887264608
ACH-000866,-0.6826753166352441
ACH-000867,-0.8577005373345872
ACH-000869,-0.8804273621472025
ACH-000872,-0.9512306603452088
ACH-000873,-0.3886005989834947
ACH-000876,-0.8028788335365261
ACH-000878,-1.1338132381859134
ACH-000880,-0.8039105184235635
ACH-000881,-0.6943799637518243
ACH-000882,-0.7918085669938076
ACH-000884,-0.7160257159406141
ACH-000885,-0.7791740266608946
ACH-000887,-0.8698026694078649
ACH-000889,-0.9720484361327238
ACH-000896,-0.631871783576025
ACH-000898,-0.7872557244115929
ACH-000900,-0.9156253819748744
ACH-000901,-0.7738801328961049
ACH-000905,-0.9031310691769064
ACH-000906,-0.653629155066928
ACH-000907,-0.7273084817595141
ACH-000910,-0.8140633097865929
ACH-000911,-0.8457103963358485
ACH-000912,-0.8888709209025488
ACH-000913,-0.7799130952232134
ACH-000915,-0.7561580486063123
ACH-000916,-1.0869772156932058
ACH-000917,-0.8765724531821106
ACH-000920,-0.6555539196361453
ACH-000921,-0.885369136803979
ACH-000924,-1.0047235072996017
ACH-000926,-0.6104164426315501
ACH-000928,-0.8281223017762355
ACH-000929,-0.8101218257294958
ACH-000932,-0.6714327707424127
ACH-000935,-0.7771379168014625
ACH-000936,-0.578675904176734
ACH-000937,-0.7208465704348929
ACH-000938,-0.7562338756871273
ACH-000939,-0.7337602021268718
ACH-000941,-0.5845551574356651
ACH-000943,-0.8050672594032978
ACH-000946,-0.7080154061695677
ACH-000947,-0.8100774288598865
ACH-000948,-0.8853565936695745
ACH-000950,-0.6545631331390024
ACH-000953,-0.8145715810796469
ACH-000954,-0.6001892705213743
ACH-000957,-0.7600399077915186
ACH-000958,-0.7087243089978691
ACH-000960,-0.7492091584732689
ACH-000963,-0.8176725080713095
ACH-000968,-0.7722076320953646
ACH-000969,-0.6194722289437071
ACH-000972,-0.7686903872991963
ACH-000973,-0.9006899704713079
ACH-000974,-0.6097384803375899
ACH-000978,-0.8996176795527454
ACH-000984,-0.6434967758474717
ACH-000986,-0.6906661579058337
ACH-000988,-1.0100859970085685
ACH-000993,-1.088386066667473
ACH-000994,-0.7491991986286729
ACH-000996,-0.7427430795448744
ACH-001001,-0.6980957380398479
ACH-001020,-0.6418255588547984
ACH-001028,-0.6555493191216871
ACH-001031,-0.7165592287741964
ACH-001038,-0.6194039648088178
ACH-001048,-0.7695601127035453
ACH-001050,-0.6753357103348027
ACH-001053,-0.918952519431134
ACH-001054,-0.4398202349699524
ACH-001061,-0.8065634594312836
ACH-001067,-0.6459104338112781
ACH-001075,-0.7338727729964359
ACH-001096,-0.9494412431452514
ACH-001111,-0.5801294061174344
ACH-001119,-0.6363911035411259
ACH-001128,-0.18580363792591606
ACH-001134,-0.907995430013501
ACH-001151,-0.6467234580034293
ACH-001163,-0.6655114720440584
ACH-001164,-0.8063893783380254
ACH-001183,-0.6331736241333775
ACH-001192,-0.972671922615126
ACH-001193,-0.8430582992330571
ACH-001196,-1.1875993089753842
ACH-001197,-0.8341679107170576
ACH-001205,-0.8809138274563185
ACH-001211,-0.7087695005701129
ACH-001212,-0.6530897137554291
ACH-001228,-0.4936996291644467
ACH-001232,-0.5297649235625899
ACH-001239,-0.6908666819630273
ACH-001270,-0.9072087167186116
ACH-001274,-0.9235805218246851
ACH-001275,-0.6991985192169802
ACH-001277,-0.7106157710019818
ACH-001278,-0.9126675681089602
ACH-001280,-0.9112512838857164
ACH-001283,-0.8159717000576867
ACH-001289,-0.8299822649726395
ACH-001300,-0.8164175658777711
ACH-001301,-0.7624232968189985
ACH-001302,-0.569504675139966
ACH-001306,-0.7393028658919651
ACH-001318,-0.9223680465949642
ACH-001322,-0.7156433623779737
ACH-001328,-0.7767845708885979
ACH-001332,-0.65280551203203
ACH-001336,-0.6287035389190494
ACH-001346,-0.6051314151381594
ACH-001353,-0.5492811305039559
ACH-001354,-0.8417772156037764
ACH-001367,-0.9041940328716808
ACH-001368,-0.7133643148262585
ACH-001374,-0.5334643369053298
ACH-001377,-0.8482151597460975
ACH-001380,-1.0338030545913837
ACH-001391,-0.8560873372644574
ACH-001408,-1.0328888675654244
ACH-001430,-0.7518342564008917
ACH-001431,-0.8636680209618729
ACH-001450,-0.9115104932832394
ACH-001496,-0.8175550578541351
ACH-001500,-0.4837144560317905
ACH-001523,-1.1655557082869688
ACH-001532,-0.8741438209490955
ACH-001550,-0.5344803482274709
ACH-001552,-0.9842593859905936
ACH-001554,-0.6991308328957391
ACH-001654,-0.9844132786808046
ACH-001735,-0.8075435763305506
ACH-001736,-0.8156563792803513
ACH-001737,-1.0187338589711905
ACH-001740,-0.8602702188035162
ACH-001745,-0.9798858981092732
ACH-001765,-0.9047627070291726
