,CLNK (116449)
ACH-000004,0.08103875081056428
ACH-000005,0.29016046699911624
ACH-000007,-0.03799249009962253
ACH-000009,0.09848893630195996
ACH-000011,-0.05447240499993808
ACH-000012,-0.11885186960486273
ACH-000013,0.060224795188973015
ACH-000014,-0.003897840481057504
ACH-000015,0.07308695489258092
ACH-000017,-0.08703470018236481
ACH-000018,0.3075316981408168
ACH-000019,0.170373958380147
ACH-000021,0.05849337703209001
ACH-000022,0.08042949511364374
ACH-000025,0.07746971883520881
ACH-000028,-0.007607395310010976
ACH-000030,-0.01499748896539364
ACH-000035,0.1559054601981466
ACH-000036,0.030675080101130226
ACH-000037,-0.028677728181619355
ACH-000039,-0.306080369483607
ACH-000040,-0.15283872765224105
ACH-000041,0.06519131859138873
ACH-000042,-0.0486883259451113
ACH-000045,0.15946457566927896
ACH-000047,-0.061895010579407585
ACH-000052,0.08288307510290238
ACH-000053,-0.02384592018960749
ACH-000054,0.036876802796159375
ACH-000055,0.057290099684491835
ACH-000060,0.017171847377007114
ACH-000067,0.043960684731973884
ACH-000070,-0.0137117555223621
ACH-000075,0.269060140195432
ACH-000078,0.06838598464602258
ACH-000082,0.006471535495384765
ACH-000085,-0.10310264642059362
ACH-000086,0.1890678953009046
ACH-000087,-0.09883471622743467
ACH-000092,-0.04187271977581143
ACH-000095,-0.046125769252581834
ACH-000097,-0.07912890626144611
ACH-000098,0.12712457065928032
ACH-000099,-0.08431925500401698
ACH-000108,0.10604910467389286
ACH-000113,0.056179486583593716
ACH-000116,-0.050588202155881334
ACH-000118,0.09327667220807796
ACH-000120,-0.01823675694666613
ACH-000123,0.01206325191098538
ACH-000127,0.11315733176369645
ACH-000128,0.15568826352470422
ACH-000132,0.044710037718450814
ACH-000133,-0.01891725378372739
ACH-000137,0.13003993876235342
ACH-000138,0.059331470124402465
ACH-000142,0.032418816961204765
ACH-000143,0.017386787114246113
ACH-000146,-0.04569631707760937
ACH-000148,0.014169318770571015
ACH-000150,0.0969154012220314
ACH-000152,-0.1451488674435817
ACH-000153,-0.11860040722662002
ACH-000159,0.0602812354668366
ACH-000160,-0.06497688662268845
ACH-000163,0.1829699991666492
ACH-000167,0.33920967047538897
ACH-000168,0.005768354706972553
ACH-000169,-0.08046224651115644
ACH-000178,0.1346866069035531
ACH-000183,-0.1517321852529986
ACH-000188,0.02305148747657784
ACH-000189,0.320876289726095
ACH-000190,-0.07282810070328356
ACH-000198,0.15804390366501936
ACH-000203,0.20435017712228154
ACH-000204,-0.1750455704602273
ACH-000206,0.035413862971671685
ACH-000207,0.1371761110653462
ACH-000208,-0.10677412179176672
ACH-000210,0.2701523504534518
ACH-000211,0.09320089224614453
ACH-000215,0.007793534039427769
ACH-000221,0.11167378339823887
ACH-000222,-0.02866530619480054
ACH-000223,-0.03279189096480736
ACH-000226,-0.06400451816323331
ACH-000227,-0.014440425355759418
ACH-000228,-0.02082334549199846
ACH-000231,0.060701926650258364
ACH-000232,0.0011075946286616073
ACH-000233,0.024624838421593187
ACH-000234,-0.03559263498627545
ACH-000235,0.02180596644642951
ACH-000237,-0.06626578409463071
ACH-000238,0.1451714743354296
ACH-000242,0.2776930128156264
ACH-000243,0.04112577007086431
ACH-000244,-0.00027805341911000994
ACH-000246,-0.06490864049167235
ACH-000248,-0.11251079884133076
ACH-000250,-0.010793351730857166
ACH-000251,-0.04452626410359159
ACH-000252,0.13137656135821496
ACH-000253,0.02729233988496828
ACH-000255,0.12245687194508326
ACH-000256,0.16736653579619676
ACH-000257,-0.011924584941072984
ACH-000258,-0.10765533339696078
ACH-000259,-0.1241312139032943
ACH-000260,-0.11522038639130534
ACH-000261,0.08716968490652932
ACH-000262,-0.08525177807402225
ACH-000263,-0.13785988111152128
ACH-000264,-0.04791579127026023
ACH-000265,0.08657480816039112
ACH-000266,-0.018748213512920043
ACH-000272,-0.02173843736266598
ACH-000274,-0.034835879487612
ACH-000277,-0.0690598860493724
ACH-000278,-0.023802015959506945
ACH-000279,0.023343908742144412
ACH-000280,0.03978657355672514
ACH-000281,-0.005164669156028297
ACH-000288,-0.06418390131151465
ACH-000291,0.07043890380279191
ACH-000293,-0.16450759764028705
ACH-000294,0.09801903607359458
ACH-000295,0.17810523967253675
ACH-000296,0.11031195636470256
ACH-000302,0.08201484206581762
ACH-000304,-0.06450371552853461
ACH-000307,0.08542785053920116
ACH-000308,0.007463830620424389
ACH-000310,-0.07313433649205536
ACH-000311,0.10183638050150524
ACH-000312,-0.04092674416514959
ACH-000315,-0.008201281980499466
ACH-000316,0.05222563459022423
ACH-000317,0.23894428743916826
ACH-000318,0.06934446491850291
ACH-000319,0.0352003312180906
ACH-000320,0.08243262133480123
ACH-000322,0.17092934662508122
ACH-000323,-0.07872507315125299
ACH-000324,0.029993279802354982
ACH-000329,0.09379690615633987
ACH-000330,-0.019293415071229527
ACH-000331,-0.013894611553757655
ACH-000332,0.0219232423381822
ACH-000334,-0.0800595867094168
ACH-000335,0.01428873894436519
ACH-000336,0.1386598719914713
ACH-000337,0.33647083888236673
ACH-000338,-0.18200390840434533
ACH-000339,0.0399656252827471
ACH-000341,0.08643237737953842
ACH-000348,-0.08226782079024511
ACH-000350,-0.028488725884365008
ACH-000352,-0.03270473279026803
ACH-000356,0.005938900140478203
ACH-000361,0.027542271415583658
ACH-000362,0.019351380735452454
ACH-000363,-0.15945307313248225
ACH-000364,0.06169124691073696
ACH-000365,0.07883525503829257
ACH-000366,-0.02488872147205165
ACH-000368,-0.1239730137555964
ACH-000374,-0.03943473688802923
ACH-000375,0.003963668147402382
ACH-000376,0.023671437804481187
ACH-000381,0.04135809295395717
ACH-000383,0.025974817271698047
ACH-000387,0.11197291294242397
ACH-000389,-0.24833800721549906
ACH-000390,0.08438787646777897
ACH-000393,0.08264155443859618
ACH-000395,-0.01681454865202504
ACH-000396,0.15736962524385545
ACH-000397,0.010664925455043649
ACH-000401,0.0009654062569760991
ACH-000402,-0.10189375737201016
ACH-000403,-0.001352984918718835
ACH-000404,0.4114139625224623
ACH-000406,0.0017364249171629813
ACH-000407,0.10034544305045016
ACH-000408,0.14713105420853206
ACH-000410,-0.07210822320083242
ACH-000411,0.03393210152749397
ACH-000414,-0.05100745079247889
ACH-000415,0.10488540636204913
ACH-000416,0.017713866961273018
ACH-000420,-0.040596221918146914
ACH-000421,0.02789483255474306
ACH-000424,-0.1893617803079401
ACH-000425,0.02060485092644388
ACH-000426,0.0017063915926029882
ACH-000427,-0.13102956468020702
ACH-000433,-0.0013220938400754735
ACH-000435,-0.05809948330388182
ACH-000436,-0.14139954939042862
ACH-000444,0.17566598455294374
ACH-000445,0.14779730688628634
ACH-000448,-0.04077574380622642
ACH-000450,0.003764991329901125
ACH-000452,0.0019305481135773355
ACH-000454,-0.004237967182817287
ACH-000458,-0.2462680103725696
ACH-000459,-0.06136603028504935
ACH-000460,0.05986478725382886
ACH-000461,0.03885392887599173
ACH-000463,-0.008841221664240562
ACH-000464,-0.0412196928856076
ACH-000466,-0.08974251592044075
ACH-000467,-0.03257695233856887
ACH-000468,0.013148289345977315
ACH-000469,0.09603855278971266
ACH-000470,-0.09177748786460907
ACH-000471,0.08317883414155558
ACH-000472,0.07011986661487102
ACH-000473,-0.1054416723624663
ACH-000475,-0.02788981093475336
ACH-000476,-0.10435092510233644
ACH-000477,-0.07120544967914842
ACH-000479,0.04359702835678417
ACH-000480,0.25946161240148635
ACH-000481,-0.033684119227149034
ACH-000483,0.004428617647014732
ACH-000484,0.1023794539083804
ACH-000485,-0.0061379431096615185
ACH-000486,0.13955429122811
ACH-000487,0.10883552483743912
ACH-000488,-0.05785764734279757
ACH-000490,-0.06909709678426787
ACH-000491,0.0038902510862056532
ACH-000495,0.046402761942168906
ACH-000496,0.08284455591578019
ACH-000499,-0.03587378145079723
ACH-000500,-0.019421984401995128
ACH-000502,0.028470370000515364
ACH-000503,-0.017472250830017678
ACH-000505,0.10075660207270122
ACH-000507,-0.07776056484476272
ACH-000510,0.13347888701748514
ACH-000511,0.14505831689801107
ACH-000512,0.04615507144461903
ACH-000516,0.06141605276808499
ACH-000517,-0.006537349420400016
ACH-000518,-0.05016068145459317
ACH-000520,0.11504867631150333
ACH-000521,0.11217795671572993
ACH-000522,0.015400046426214347
ACH-000524,0.05495084277819536
ACH-000527,-0.0768940786639588
ACH-000528,0.02510635380661616
ACH-000537,0.15561387327521967
ACH-000541,-0.11416232627563724
ACH-000542,-0.02708419007932301
ACH-000544,-0.047078711374382916
ACH-000545,0.12956749287563066
ACH-000547,-0.09170036716215203
ACH-000548,-0.059390786116117464
ACH-000549,0.04324981706269275
ACH-000550,0.04082556332527598
ACH-000552,-0.017816092647713718
ACH-000556,-0.03754509130325322
ACH-000557,-0.06734706429609152
ACH-000569,0.04654683101410066
ACH-000570,0.17637019492641695
ACH-000571,-0.0522700678230276
ACH-000573,-0.039699215320667294
ACH-000576,-0.10601342699833044
ACH-000579,-0.06066251985216259
ACH-000580,0.13862398564067427
ACH-000584,-0.0423293631013526
ACH-000585,0.025677274901648853
ACH-000588,0.008194767441341563
ACH-000589,-0.039131017473500784
ACH-000591,-0.08565438309505505
ACH-000593,-0.017242562468359358
ACH-000600,0.04210157656152072
ACH-000601,0.008540700135200637
ACH-000605,0.03578584688498505
ACH-000606,-0.004109382673855082
ACH-000608,-0.008651519497817908
ACH-000614,-0.19940145105223506
ACH-000616,0.044783642946291
ACH-000618,0.05465669530537708
ACH-000619,-0.0475249246137304
ACH-000620,0.16142552337652086
ACH-000621,0.10122999179881743
ACH-000622,-0.04202866674890336
ACH-000623,-0.05953827491326824
ACH-000624,0.017226505197044356
ACH-000627,-0.09380061944412586
ACH-000630,0.056528794267969584
ACH-000631,-0.4221345047796953
ACH-000632,0.004606835641586156
ACH-000633,0.049383652599624565
ACH-000637,-0.13524287182031605
ACH-000638,-0.012250923229587266
ACH-000646,0.02963042599321695
ACH-000647,0.047073838070469234
ACH-000648,0.0713565015879264
ACH-000649,0.052972894255334885
ACH-000651,0.042182289725933735
ACH-000652,-0.009452659354246707
ACH-000653,0.12650373801618198
ACH-000657,0.05251844700889394
ACH-000658,0.042641780309535963
ACH-000661,0.058521710106158774
ACH-000662,0.4345196259426635
ACH-000663,0.1788199741864887
ACH-000665,0.1095721911375812
ACH-000671,0.08535740891294531
ACH-000672,0.1009148672396782
ACH-000673,-0.06721375789246717
ACH-000676,0.12322336745658745
ACH-000677,0.029830774613286964
ACH-000681,0.04152916561102415
ACH-000683,0.02703342548851537
ACH-000684,0.027050679829219524
ACH-000688,0.09458248203160037
ACH-000693,0.006439386001719978
ACH-000694,-0.003066618262218338
ACH-000695,0.08589770297850315
ACH-000696,0.019839754632485117
ACH-000697,0.12308761386461853
ACH-000699,-0.0041519920450062715
ACH-000701,0.2095126456786056
ACH-000706,0.005636236347532707
ACH-000711,-0.03906823935809243
ACH-000713,0.1391069584653747
