,GNAT2 (2780)
ACH-000004,-0.19380629271483898
ACH-000005,-0.17740812088138938
ACH-000007,-0.20179822635595554
ACH-000009,-0.09172506355434308
ACH-000011,0.014097049114466347
ACH-000012,-0.11837830947898847
ACH-000013,-0.11273037481532674
ACH-000014,-0.259233958899636
ACH-000015,-0.17139106058076778
ACH-000017,-0.1426539244800154
ACH-000018,-0.10664542443693376
ACH-000019,-0.1412124819226821
ACH-000021,-0.07994705513404553
ACH-000022,-0.03808590101179448
ACH-000025,-0.3380125789575025
ACH-000028,-0.4233587905017433
ACH-000030,-0.17570014518250301
ACH-000035,-0.137810395776768
ACH-000036,-0.18902522370071612
ACH-000037,-0.1393370794971696
ACH-000039,-0.1661535932765011
ACH-000040,-0.07368303440030399
ACH-000041,-0.15778048694578914
ACH-000042,-0.08937587639536915
ACH-000045,-0.2429854578483229
ACH-000047,-0.09636669282302184
ACH-000052,-0.306640735545641
ACH-000053,-0.06350271222246026
ACH-000054,-0.03671492187596962
ACH-000055,-0.02031879388026768
ACH-000060,-0.228453645004174
ACH-000067,-0.2361043519820642
ACH-000070,-0.011163324100663464
ACH-000075,-0.16211475143171827
ACH-000078,-0.2872044898924885
ACH-000082,-0.10835545583660654
ACH-000085,0.05457606955181173
ACH-000086,-0.26241531667644136
ACH-000087,-0.1943587900392543
ACH-000092,-0.2553335614831831
ACH-000095,-0.04883071689953194
ACH-000097,-0.13508671844860345
ACH-000098,-0.10179128610358808
ACH-000099,-0.06780948816173521
ACH-000108,-0.05077815607847616
ACH-000113,-0.20202039946973804
ACH-000116,-0.03306723507517802
ACH-000118,-0.17006845330109835
ACH-000120,0.04485718879682983
ACH-000123,-0.1888191278347437
ACH-000127,-0.15943656538857615
ACH-000128,-0.1322613457628621
ACH-000132,-0.08058767004101343
ACH-000133,-0.12786544801813954
ACH-000137,-0.2062728416083101
ACH-000138,-0.06569207338071595
ACH-000142,-0.13732549881619954
ACH-000143,-0.11181702587873696
ACH-000146,-0.18495139661376486
ACH-000148,-0.08202693201412532
ACH-000150,-0.08852173816055206
ACH-000152,-0.21661055150409414
ACH-000153,-0.15517115637861958
ACH-000159,-0.09375489270625156
ACH-000160,0.1004774938111134
ACH-000163,-0.1954524953547976
ACH-000167,-0.07675622807607001
ACH-000168,-0.15856459204281773
ACH-000169,-0.1355275873450397
ACH-000178,-0.033426637148977645
ACH-000183,0.0050201491252591275
ACH-000188,-0.2982831075741225
ACH-000189,-0.3621021790855984
ACH-000190,-0.043837580920087084
ACH-000198,-0.17833568775358113
ACH-000203,-0.24222394588985216
ACH-000204,-0.1757494038491919
ACH-000206,-0.006376198757616581
ACH-000207,-0.3539676409088735
ACH-000208,-0.15786472568871845
ACH-000210,-0.1626301528982445
ACH-000211,-0.1612604640539496
ACH-000215,-0.15076216437623854
ACH-000221,-0.3636282828924778
ACH-000222,0.07687765120679747
ACH-000223,-0.0924568264192226
ACH-000226,-0.2240407994012506
ACH-000227,-0.3114269436863413
ACH-000228,-0.2559129038519055
ACH-000231,-0.15762472657263696
ACH-000232,-0.1127311112025174
ACH-000233,-0.11693570590128045
ACH-000234,-0.09290494931634476
ACH-000235,-0.14056245497803185
ACH-000237,-0.17691395218834802
ACH-000238,-0.16149855977048594
ACH-000242,-0.14798689786889907
ACH-000243,-0.05263583000419178
ACH-000244,-0.1055306379035493
ACH-000246,-0.11164133102289447
ACH-000248,-0.1384948619067555
ACH-000250,-0.16886380696101372
ACH-000251,-0.13884348491834647
ACH-000252,0.02905297408286147
ACH-000253,-0.0044045071125057185
ACH-000255,-0.2098879686136579
ACH-000256,0.04095475407293444
ACH-000257,-0.14526432811037585
ACH-000258,-0.06960741765959362
ACH-000259,-0.18941794313400864
ACH-000260,-0.10560392045162267
ACH-000261,-0.17273482138747415
ACH-000262,-0.2372877023074739
ACH-000263,-0.18978023295437388
ACH-000264,-0.09327627918148604
ACH-000265,-0.07897799304292591
ACH-000266,-0.05195142897142385
ACH-000272,-0.21620409187870693
ACH-000274,-0.026456906753920286
ACH-000277,-0.11215082361861488
ACH-000278,-0.1577310796438331
ACH-000279,-0.058356861307643663
ACH-000280,-0.18511628707313535
ACH-000281,-0.008662223282082718
ACH-000288,-0.15060689272040964
ACH-000291,-0.15052163216917866
ACH-000293,-0.061114076793525964
ACH-000294,-0.14974014814773065
ACH-000295,-0.13796134953078573
ACH-000296,-0.12331780301934485
ACH-000302,-0.18544002916271585
ACH-000304,-0.12657933402846433
ACH-000307,-0.1257362925012092
ACH-000308,-0.1845431795906695
ACH-000310,-0.15163643454782932
ACH-000311,-0.19862744478359184
ACH-000312,-0.22480565792280974
ACH-000315,-0.05098406118782022
ACH-000316,-0.062177581150403075
ACH-000317,-0.10729658286999716
ACH-000318,-0.12876628621074745
ACH-000319,-0.12633070528882745
ACH-000320,-0.20267506161011328
ACH-000322,-0.22081437637688775
ACH-000323,-0.41596421187766575
ACH-000324,-0.10992397954865596
ACH-000329,-0.2257396801633659
ACH-000330,-0.344735949165486
ACH-000331,-0.16277917731767366
ACH-000332,-0.07158067555484762
ACH-000334,-0.13794080428725738
ACH-000335,-0.20827721596484536
ACH-000336,-0.006327810188541435
ACH-000337,-0.028296437722112537
ACH-000338,-0.32803070004478035
ACH-000339,-0.07931552958090228
ACH-000341,-0.2698595712215438
ACH-000348,-0.1805775631912648
ACH-000350,0.05442167167650077
ACH-000352,-0.25200555820332865
ACH-000356,-0.14898346650826896
ACH-000361,-0.1087387157621187
ACH-000362,-0.11774599516778005
ACH-000363,-0.04697146165517428
ACH-000364,-0.17770054779626854
ACH-000365,-0.1601436558932905
ACH-000366,-0.1802628947860866
ACH-000368,-0.17697271509680465
ACH-000374,-0.15870413894951144
ACH-000375,-0.1103254598313283
ACH-000376,-0.2090447275903135
ACH-000381,-0.15474228257066144
ACH-000383,-0.1699381649550878
ACH-000387,-0.24411478900632744
ACH-000389,-0.1492869181172523
ACH-000390,-0.21576367101038466
ACH-000393,-0.054634224538107005
ACH-000395,-0.11579070102590586
ACH-000396,0.002619291059368525
ACH-000397,-0.16902106552151566
ACH-000401,-0.11035773263987464
ACH-000402,-0.06202510178134316
ACH-000403,-0.05120850850282396
ACH-000404,0.08606803292001776
ACH-000406,-0.17399987667593927
ACH-000407,-0.18846702773469834
ACH-000408,-0.11601601520788013
ACH-000410,-0.11440716536635233
ACH-000411,-0.1310544403797043
ACH-000414,-0.11433317716542805
ACH-000415,-0.2509158172957561
ACH-000416,-0.22166418022722092
ACH-000420,-0.08853758404073006
ACH-000421,-0.08811716370222801
ACH-000424,-0.033326887634797984
ACH-000425,-0.09320708993976687
ACH-000426,-0.004377572303771978
ACH-000427,-0.2054923809430294
ACH-000433,-0.26747437167280785
ACH-000435,0.00038649538888606993
ACH-000436,-0.189500492032704
ACH-000444,-0.06699545009063329
ACH-000445,-0.281055515363781
ACH-000448,-0.13105941863137574
ACH-000450,-0.007933529448675484
ACH-000452,-0.13190943772275218
ACH-000454,0.02372963111504805
ACH-000458,-0.13590512071971753
ACH-000459,0.09390446096581223
ACH-000460,-0.14123250830452272
ACH-000461,-0.09891138676586396
ACH-000463,-0.1303760249105206
ACH-000464,-0.2524205236317536
ACH-000466,-0.1109702339751057
ACH-000467,-0.13437356401018655
ACH-000468,-0.022252622165304218
ACH-000469,-0.2751250128933
ACH-000470,-0.059110353934706615
ACH-000471,-0.12398641263146774
ACH-000472,-0.11077035166647507
ACH-000473,-0.0908853813551124
ACH-000475,-0.18105221687944265
ACH-000476,-0.11880679004877405
ACH-000477,-0.17121710221431338
ACH-000479,-0.4265011559803146
ACH-000480,-0.10704989510444203
ACH-000481,-0.2558080158069494
ACH-000483,-0.14751260765973254
ACH-000484,-0.07045738762371394
ACH-000485,-0.16346270693900802
ACH-000486,-0.2984166714529867
ACH-000487,-0.15153864243395312
ACH-000488,-0.12403906715102996
ACH-000490,-0.18430544605527385
ACH-000491,-0.058883739476408126
ACH-000495,-0.0787277853262738
ACH-000496,-0.18498148085300445
ACH-000499,-0.23694452817850906
ACH-000500,-0.4585348598810961
ACH-000502,-0.08302222227106823
ACH-000503,-0.1922275741451216
ACH-000505,-0.09929711106263044
ACH-000507,-0.13623961349149513
ACH-000510,-0.1385900274348124
ACH-000511,-0.1104572409056251
ACH-000512,-0.11547803030133093
ACH-000516,-0.04566669295122595
ACH-000517,-0.0948371762976966
ACH-000518,-0.017291741077678575
ACH-000520,-0.11106549648445233
ACH-000521,-0.2693249650589027
ACH-000522,-0.3363476533943638
ACH-000524,-0.05998143273636555
ACH-000527,-0.09223560703517678
ACH-000528,-0.0672363616104553
ACH-000537,-0.17568801906927106
ACH-000541,-0.19095969774625346
ACH-000542,-0.1984753279748625
ACH-000544,-0.129852482195442
ACH-000545,-0.1941818008147937
ACH-000547,-0.058142115559013025
ACH-000548,-0.13813361180561504
ACH-000549,-0.2665185119310857
ACH-000550,-0.034892833689449274
ACH-000552,-0.21446609667709335
ACH-000556,-0.11290398074406235
ACH-000557,-0.12505391801160565
ACH-000569,-0.1079859384968649
ACH-000570,-0.1488146500588262
ACH-000571,-0.15631757955173115
ACH-000573,-0.09135220169025923
ACH-000576,-0.10764210995606124
ACH-000579,-0.25576539934101
ACH-000580,-0.048881760586369234
ACH-000584,-0.0974441447281644
ACH-000585,-0.1278742296656675
ACH-000588,-0.1381461904300714
ACH-000589,-0.2109452966255008
ACH-000591,-0.2408409923464609
ACH-000593,-0.2584626637389332
ACH-000600,0.014261181369102132
ACH-000601,-0.12562481099405715
ACH-000605,-0.25027182942685744
ACH-000606,-0.20081868864227875
ACH-000608,-0.059235383510605887
ACH-000614,-0.1582878720228501
ACH-000616,-0.1114924819100296
ACH-000618,-0.12304273020726902
ACH-000619,-0.14191764190186004
ACH-000620,-0.13511353415265429
ACH-000621,-0.18928346585642666
ACH-000622,-0.21033891187208414
ACH-000623,-0.07868435602645141
ACH-000624,-0.05988141632336098
ACH-000627,-0.16109567062984126
ACH-000630,-0.0830053783461396
ACH-000631,-0.16093379084345855
ACH-000632,-0.1638247839991011
ACH-000633,-0.13143130909608305
ACH-000637,-0.011208698935374118
ACH-000638,-0.22808347813608376
ACH-000646,-0.07311933669645519
ACH-000647,-0.10334891351013603
ACH-000648,-0.11753688562787508
ACH-000649,-0.1699488479626695
ACH-000651,-0.2231948926671124
ACH-000652,-0.2499000428590733
ACH-000653,0.13720827521819867
ACH-000657,-0.16567594365704444
ACH-000658,-0.0776528044942175
ACH-000661,-0.07463867244765175
ACH-000662,-0.050022875094744686
ACH-000663,-0.07525319310982931
ACH-000665,-0.2501732208878127
ACH-000671,-0.19766942055772954
ACH-000672,0.024801888652985684
ACH-000673,-0.12676906795712012
ACH-000676,-0.11381034304880955
ACH-000677,-0.06732209832905457
ACH-000681,-0.009495298315467521
ACH-000683,-0.14169728439420584
ACH-000684,-0.13402344763153629
ACH-000688,-0.10206802932884464
ACH-000693,-0.2621752999631116
ACH-000694,-0.06752942991732122
ACH-000695,0.04128074426916983
ACH-000696,-0.1846117646423793
ACH-000697,-0.09368795199271616
ACH-000699,-0.01626587515518799
ACH-000701,-0.18557233488998626
ACH-000706,-0.13660124808809926
ACH-000711,-0.05592314992476245
ACH-000713,-0.2729753278063646
ACH-000714,-0.22506712677681248
ACH-000718,-0.1020575482276546
ACH-000720,-0.2535107844582745
ACH-000721,-0.30502544061802644
ACH-000724,-0.030733227392045325
ACH-000725,-0.18511524193959386
ACH-000732,-0.1259885934007244
ACH-000734,-0.23369836189244014
ACH-000735,-0.1975719073124
ACH-000736,-0.060905396652603985
ACH-000738,-0.08895038944444691
ACH-000746,-0.18858451991920985
ACH-000747,-0.11173795367294076
ACH-000748,-0.035680409935103734
ACH-000753,-0.13304472047850116
ACH-000756,-0.3123168769673529
ACH-000757,-0.040987146431978205
ACH-000758,-0.27818334624296565
ACH-000760,-0.1154628746526427
ACH-000762,-0.034945699838701244
ACH-000763,-0.13106064365864978
ACH-000764,-0.3002668308209305
ACH-000765,-0.21591251923607915
ACH-000766,-0.21369631040811954
ACH-000767,-0.141961443188694
ACH-000768,-0.023708388022623574
ACH-000769,-0.17107995256063913
ACH-000770,-0.18159978214985872
ACH-000771,-0.029074681832774257
ACH-000773,-0.0035229928723362587
ACH-000776,-0.19394865648495685
ACH-000777,-0.09003479645270067
ACH-000778,-0.2188569042271196
ACH-000781,-0.16084275708755738
ACH-000782,-0.20264129891368385
ACH-000783,-0.2120252049909712
ACH-000784,-0.17630120327543874
ACH-000785,-0.11845725999114673
ACH-000787,-0.12040184128884772
ACH-000788,-0.07208686982621408
ACH-000791,-0.17004395009568826
ACH-000792,-0.143261856378611
ACH-000794,-0.16206009836946453
ACH-000796,-0.11053848092715178
ACH-000798,-0.324351038096889
ACH-000799,-0.15167058016784465
ACH-000800,0.052272318993900696
ACH-000802,-0.15620519974613575
ACH-000804,-0.002880890218631632
ACH-000805,-0.01670860782675324
ACH-000809,-0.10433409767844284
ACH-000810,-0.24601243160776604
ACH-000811,-0.2470685049099572
ACH-000817,-0.19034772770998773
ACH-000819,-0.08048447326884271
ACH-000820,-0.07068980623774583
ACH-000821,-0.3011940769428889
ACH-000822,0.018273593968580568
ACH-000823,-0.08417571605326839
ACH-000824,-0.05146321816700068
ACH-000827,-0.060317535981830386
ACH-000829,-0.035551954760913274
ACH-000831,-0.2480739063840785
ACH-000832,-0.2702842168738287
ACH-000833,-0.02974455537787689
ACH-000834,-0.09244132014930244
ACH-000835,-0.20338252481378566
ACH-000836,-0.11853026617532166
ACH-000837,-0.10398493330831368
ACH-000838,0.019355874611456082
ACH-000839,-0.4430212384099511
ACH-000840,-0.010950044456041535
ACH-000841,-0.0842282344564646
ACH-000843,-0.08231886902213495
ACH-000846,-0.1793564426143177
ACH-000847,-0.2706301449682805
ACH-000848,-0.06733686875350647
ACH-000849,-0.07229060518569902
ACH-000851,-0.12986784310429306
ACH-000855,-0.17664016647563896
ACH-000856,-0.15829159574938395
ACH-000858,-0.2199857675873123
ACH-000859,-0.3022991674247295
ACH-000861,-0.1545987780547223
ACH-000862,-0.057091926550632964
ACH-000865,-0.031409796831637096
ACH-000866,-0.01088274912533923
ACH-000867,-0.11595832849005742
ACH-000869,-0.22459424422943056
ACH-000872,-0.16098443285850866
ACH-000873,-0.18419916930049468
ACH-000876,-0.0344970831269362
ACH-000878,-0.03795663859142264
ACH-000880,-0.06363153003698299
ACH-000881,-0.1334328999896198
ACH-000882,-0.04295819830488004
ACH-000884,0.06490273300848776
ACH-000885,-0.11824355652326013
ACH-000887,-0.2178152353511596
ACH-000889,-0.19472040971383545
ACH-000896,-0.2060473451908316
ACH-000898,-0.12234432846693212
ACH-000900,0.054716096617098496
ACH-000901,-0.07698786117171681
ACH-000905,-0.2191385415280988
ACH-000906,-0.13702437267187764
ACH-000907,-0.14384181924300346
ACH-000910,-0.03949435042143967
ACH-000911,-0.07665624421993418
ACH-000912,-0.1017384909509927
ACH-000913,-0.017332312063183027
ACH-000915,-0.28074815787333146
ACH-000916,-0.08440150923298016
ACH-000917,-0.16248591878914193
ACH-000920,-0.19075287254485224
ACH-000921,-0.36936092917005386
ACH-000924,-0.07348276240617167
ACH-000926,-0.1364259678571717
ACH-000928,-0.10314347443981764
ACH-000929,-0.08928696299846002
ACH-000932,-0.1275691035661738
ACH-000935,-0.20609333263019688
ACH-000936,-0.3253358881826699
ACH-000937,-0.2084454781514519
ACH-000938,0.006962678832517894
ACH-000939,-0.1210091900632557
ACH-000941,0.02403372195974696
ACH-000943,-0.1389444642857107
ACH-000946,-0.07218869662708803
ACH-000947,-0.046659959706996684
ACH-000948,-0.09383518002713503
ACH-000950,-0.0871894815677913
ACH-000953,-0.22989309381589915
ACH-000954,-0.2543981820292649
ACH-000957,-0.14062512043159855
ACH-000958,-0.0708426921923633
ACH-000960,-0.1611671743246986
ACH-000963,-0.0349713305184591
ACH-000968,-0.08148190714938591
ACH-000969,0.01950197731503899
ACH-000972,-0.1009588822285936
ACH-000973,-0.2020024494189992
ACH-000974,-0.12732405825134674
ACH-000978,-0.060153038306674914
ACH-000984,-0.08634419314113867
ACH-000986,-0.21239711008856227
ACH-000988,-0.03252541626155015
ACH-000993,-0.08314789716350862
ACH-000994,-0.14487751701030965
ACH-000996,-0.12486801964690546
ACH-001001,-0.23519960124377276
ACH-001020,0.055789179796562116
ACH-001028,-0.07890278983746075
ACH-001031,-0.05997077691140471
ACH-001038,-0.029437816797608374
ACH-001048,-0.05377549171311746
ACH-001050,-0.22748490850562406
ACH-001053,0.01701087407335728
ACH-001054,-0.10027604982322602
ACH-001061,-0.04416750498420497
ACH-001067,-0.24153239760308745
ACH-001075,-0.1130365122179846
ACH-001096,-0.13726574766258254
ACH-001111,-0.12795584931940107
ACH-001119,-0.17056840222734554
ACH-001128,-0.13268466062806536
ACH-001134,0.03177613072540614
ACH-001151,-0.0657167649239078
ACH-001163,-0.16065465935065915
ACH-001164,0.006831250406769829
ACH-001183,-0.18349993883293225
ACH-001192,-0.2054763868919942
ACH-001193,-0.18593697721690533
ACH-001196,-0.055330893583665997
ACH-001197,-0.10423420055785708
ACH-001205,-0.10944283952322023
ACH-001211,0.01957994484725062
ACH-001212,-0.026030693706004544
ACH-001228,-0.06132413131968666
ACH-001232,-0.2949187407674697
ACH-001239,-0.2977806416052501
ACH-001270,-0.0857794168905113
ACH-001274,-0.0803742336600048
ACH-001275,-0.19851398189684066
ACH-001277,-0.03081179091769797
ACH-001278,0.016327989818878823
ACH-001280,-0.14612214922533948
ACH-001283,-0.14404274613676116
ACH-001289,-0.08074045662321977
ACH-001300,-0.2413350368306248
ACH-001301,-0.36113411780281823
ACH-001302,-0.1634964633434388
ACH-001306,-0.173289194988756
