,PARD3 (56288)
ACH-000618,-0.10062565683540604
ACH-000619,-0.02715489706668956
ACH-000620,-0.6897029162813434
ACH-000621,0.017401057887588577
ACH-000622,-0.019259840254703016
ACH-000623,-0.23022363814695804
ACH-000624,-0.09011664623274612
ACH-000627,-0.17494425750136394
ACH-000630,-0.2932176685453742
ACH-000631,-0.2487721609084117
ACH-000632,0.027476667201645044
ACH-000633,-0.22306151876355546
ACH-000637,-0.12773146815336894
ACH-000638,-0.14083662545775394
ACH-000646,-0.5428990237465928
ACH-000647,-0.11325573636051678
ACH-000648,-0.5743315497946057
ACH-000649,-0.5035086149908682
ACH-000651,-0.01901195910904453
ACH-000652,0.02267066945073519
ACH-000653,-0.1434646968636536
ACH-000657,-0.26523133887431305
ACH-000658,-0.17369675391757142
ACH-000661,-0.04154264983585747
ACH-000662,-0.024948212292626625
ACH-000663,-0.2371265379302537
ACH-000665,-0.12065349976301383
ACH-000671,-0.6553623841916951
ACH-000672,-0.1442077805500651
ACH-000673,-0.0013735959429497992
ACH-000676,0.003524303317817624
ACH-000677,-0.2604133061905589
ACH-000681,-0.09918778387585443
ACH-000683,-0.13544183480580446
ACH-000684,-0.3692674046948659
ACH-000688,-0.13549929893701967
ACH-000693,-0.09151456868354346
ACH-000694,-0.08908380566977077
ACH-000695,-0.2317491069622075
ACH-000696,-0.1852267695500175
ACH-000697,-0.075815988999618
ACH-000699,-0.2284034675832307
ACH-000701,-0.2751883724737897
ACH-000706,-0.011673903732924066
ACH-000711,-0.09570865947139742
ACH-000713,-0.04240682485275447
ACH-000714,-0.06472219117922046
ACH-000718,-0.3751707960680876
ACH-000720,-0.01284124397006907
ACH-000721,-0.113727649397031
ACH-000724,-0.1568615619880437
ACH-000725,-0.17704056078679606
ACH-000732,-0.14725061375912613
ACH-000734,-0.06223902447939795
ACH-000735,-0.17662744520315085
ACH-000736,0.08142605817980754
ACH-000738,-0.3659167300621273
ACH-000746,0.05570355175649218
ACH-000747,-0.18833825282848612
ACH-000748,-0.08430312636675405
ACH-000753,-0.03904225339855243
ACH-000756,-0.038414371096765695
ACH-000757,-0.05299041374625856
ACH-000758,0.02838407215310888
ACH-000760,-0.20327819610662204
ACH-000762,-0.10696422787376668
ACH-000763,-0.21198858215908792
ACH-000764,-0.10679809935685282
ACH-000765,0.10034297103704112
ACH-000766,0.05308263552998379
ACH-000767,-0.04584282273284919
ACH-000768,-0.10770275931932567
ACH-000769,0.04667140071758223
ACH-000770,-0.12963830166452564
ACH-000771,-0.11684230860256473
ACH-000773,-0.20390956298999904
ACH-000776,-0.1661463024080613
ACH-000777,-0.2690123747699036
ACH-000778,-0.09452719472407238
ACH-000781,-0.18821059003904855
ACH-000782,-0.03414867269243529
ACH-000783,-0.06573829901261811
ACH-000784,-0.10843493790413243
ACH-000785,-0.049704535488275525
ACH-000787,-0.1593175621255199
ACH-000788,-0.02227287552140184
ACH-000791,-0.10285909862593924
ACH-000792,-0.1324837806160363
ACH-000794,0.0166306658677906
ACH-000796,-0.39544320650367
ACH-000798,0.13240164793459674
ACH-000799,0.09914861194765663
ACH-000800,-0.14064509718191912
ACH-000802,-0.1135639580000578
ACH-000804,0.07040690609157314
ACH-000805,-0.1024321278150533
ACH-000809,-0.08125088044828171
ACH-000810,-0.0030164228840392584
ACH-000811,-0.12888370555138395
ACH-000817,-0.06937828640595194
ACH-000819,-0.1621813637538156
ACH-000820,-0.1956256289419924
ACH-000821,-0.09720482915158847
ACH-000822,-0.17899445740980374
ACH-000823,-0.22378524598888608
ACH-000824,-0.1271717947005666
ACH-000827,-0.22477568042964005
ACH-000829,0.013700176171587959
ACH-000831,-0.2096298685179123
ACH-000832,-0.2028002474858876
ACH-000833,-0.3004608867088343
ACH-000834,-0.025765787676234046
ACH-000835,0.07618771377388599
ACH-000836,-0.15951441367494895
ACH-000837,-0.0054758055481618825
ACH-000838,-0.09556101513836647
ACH-000839,0.07844066105583891
ACH-000840,-0.1811773268840511
ACH-000841,-0.1945366414221576
ACH-000843,-0.16041281907556265
ACH-000846,0.04058936815053047
ACH-000847,-0.16365190079824676
ACH-000848,-0.03815356812497229
ACH-000849,-0.21089048631294466
ACH-000851,0.07889248708787208
ACH-000855,0.05029986611199172
ACH-000856,-0.3902506008702019
ACH-000858,-0.05009315519869121
ACH-000859,0.20847935105878315
ACH-000861,-0.04793463587618863
ACH-000862,0.0958515862999651
ACH-000865,-0.11533565676598133
ACH-000866,-0.11857275748314496
ACH-000867,-0.2274618432952816
ACH-000869,-0.10075706538605336
ACH-000872,-0.059981731904547135
ACH-000873,-0.019644139147256386
ACH-000876,0.049778352636785324
ACH-000878,-0.24623252455897995
ACH-000880,-0.4941020577389292
ACH-000881,-0.1038626065883526
ACH-000882,-0.06199037245765417
ACH-000884,-0.1283474251352487
ACH-000885,-0.708348222109961
ACH-000887,-0.31421922810031744
ACH-000889,-0.2639303142061428
ACH-000896,-0.21472242059235666
ACH-000898,-0.1951232196057546
ACH-000900,-0.05058053168283698
ACH-000901,-0.08594257089049064
ACH-000905,-0.08558681164096857
ACH-000906,-0.05009015212160803
ACH-000907,-0.11497042651489404
ACH-000910,-0.051860856416034384
ACH-000911,-0.189010467475086
ACH-000912,-0.5053247126283571
ACH-000913,0.002037989604745008
ACH-000915,-0.026040130700700336
ACH-000916,0.10112006990503984
ACH-000917,-0.25822470550954146
ACH-000920,-0.28855760320843554
ACH-000921,-0.19246465445171584
ACH-000924,-0.22357896390714765
ACH-000926,-0.07259934660912386
ACH-000928,-0.2335795975953348
ACH-000929,0.007932893720674227
ACH-000932,-0.21132345730111834
ACH-000935,0.2257655254093037
ACH-000936,-0.20886616137915945
ACH-000937,-0.33654347381015953
ACH-000938,-0.15931868470527044
ACH-000939,-0.04737222535038423
ACH-000941,-0.4746958034422244
ACH-000943,-0.14360304951383573
ACH-000946,-0.3547473292366849
ACH-000947,-0.18494662849866772
ACH-000948,-0.1849478267323009
ACH-000950,-0.316257239357928
ACH-000953,-0.08483646885823826
ACH-000954,-0.6440794309574501
ACH-000957,-0.03947481267740605
ACH-000958,-0.1757986484963808
ACH-000960,-0.14298179614266454
ACH-000963,-0.17737407215732146
ACH-000968,-0.010613642206191536
ACH-000969,0.008249977565636613
ACH-000972,-0.4277687030152016
ACH-000973,-0.22201665992999892
ACH-000974,-0.3482476083528943
ACH-000978,-0.08903239655328735
ACH-000984,-0.19758047937202766
ACH-000986,0.04265706268041666
ACH-000988,-0.0751991759439156
ACH-000993,-0.17449618216310456
ACH-000994,-0.059007414229761364
ACH-000996,-0.19906092242591628
ACH-001001,-0.049056105218704814
ACH-001020,-0.2478991237123933
ACH-001028,-0.11068493614737404
ACH-001031,-0.16012163034689794
ACH-001038,-0.0825217735744231
ACH-001048,-0.16591999941575236
ACH-001050,0.04208235035606391
ACH-001053,-0.4514480329064257
ACH-001054,-0.2318258639342371
ACH-001061,-0.2585987442164093
ACH-001067,-0.14649574177317526
ACH-001075,-0.17049237315787602
ACH-001096,-0.09917814679571424
ACH-001111,0.06720099269430345
ACH-001119,-0.3055467968188803
ACH-001128,-0.5587900934469484
ACH-001134,-0.09215534159142366
ACH-001151,-0.1890688157803377
ACH-001163,-0.057407312846552115
ACH-001164,-0.016657272783408512
ACH-001183,-0.1779444730008168
ACH-001192,-0.2360126058423616
ACH-001193,-0.15552985070637154
ACH-001196,0.024714706663954887
ACH-001197,-0.07185862558614894
ACH-001205,-0.1780257894503972
ACH-001211,-0.27476839662070424
ACH-001212,-0.030575711817801263
ACH-001228,-0.14919760907237525
ACH-001232,-0.0292587567189942
ACH-001239,-0.1315079148966771
ACH-001270,-0.3733480925434815
ACH-001274,-0.0769228146990439
ACH-001275,-0.17124851422338194
ACH-001277,-0.052772516765642034
ACH-001278,-0.1933075516911421
ACH-001280,-0.06477184925433452
ACH-001283,-0.017149798444527336
ACH-001289,-0.3062190463712208
ACH-001300,-0.22318063467775345
ACH-001301,-0.2124965795395844
ACH-001302,-0.12841130742662826
ACH-001306,-0.11841820159897384
ACH-001318,-0.058472351108037376
ACH-001322,-0.2092342949042356
ACH-001328,-0.11015154937516436
ACH-001332,-0.015034399606714884
ACH-001336,-0.11477416676191422
ACH-001346,-0.10613389090954052
ACH-001353,-0.2178512863162643
ACH-001354,-0.20245301949582645
ACH-001367,-0.12886502060957286
ACH-001368,-0.13565373154339952
ACH-001374,-0.21916164502022265
ACH-001377,-0.21763218720978392
ACH-001380,-0.6238419109325134
ACH-001391,-0.13030414251332706
ACH-001408,0.009991000828059959
ACH-001430,-0.34331727285312835
ACH-001431,-0.09387305004401836
ACH-001450,-0.1564263436222938
ACH-001496,-0.15770795439168606
ACH-001500,-0.3332484902938314
ACH-001523,-0.01945669773588684
ACH-001532,-0.2443411573218637
ACH-001550,-0.0776543581811933
ACH-001552,-0.08658284686915849
ACH-001554,-0.1935522652984516
ACH-001654,0.017062268298772817
ACH-001735,0.012527131796877698
ACH-001736,-0.10648116790469224
ACH-001737,-0.378500778132388
ACH-001740,-0.02817160727786595
ACH-001745,0.010998130697494602
ACH-001765,-0.10276918368451284
