,TSACC (128229)
ACH-000261,-0.2581378156654145
ACH-000262,-0.14071259931504604
ACH-000263,-0.06135799254199908
ACH-000264,-0.3662762990172171
ACH-000265,-0.14391174479710964
ACH-000266,-0.2618871871560893
ACH-000272,-0.31030511440972225
ACH-000274,-0.14719605134656116
ACH-000277,-0.2417164502902501
ACH-000278,-0.2370964643636365
ACH-000279,-0.08684320012483021
ACH-000280,-0.1774333967321366
ACH-000281,-0.12650458643698448
ACH-000288,-0.3239403076836988
ACH-000291,-0.1400700219415557
ACH-000293,-0.1639287363084896
ACH-000294,-0.2332165759607164
ACH-000295,-0.3965702873621446
ACH-000296,-0.2665402778059223
ACH-000302,-0.2441959386752
ACH-000304,-0.3141912319049067
ACH-000307,-0.3545725191268567
ACH-000308,-0.3603362272265081
ACH-000310,-0.2857186988684177
ACH-000311,-0.3157082951593952
ACH-000312,-0.2158495499387129
ACH-000315,-0.10221452989939447
ACH-000316,-0.24086115646100914
ACH-000317,-0.20823566176260733
ACH-000318,-0.38876039730816536
ACH-000319,-0.1564512394587523
ACH-000320,-0.16088745844156174
ACH-000322,-0.2949942730652487
ACH-000323,-0.26329232705456196
ACH-000324,-0.2221556539859993
ACH-000329,-0.4135075731212058
ACH-000330,-0.17271757535421753
ACH-000331,-0.1966510796205444
ACH-000332,-0.3195144463464826
ACH-000334,-0.2466614543864315
ACH-000335,-0.009736283738004914
ACH-000336,-0.4464466103145439
ACH-000337,-0.17328477409539675
ACH-000338,-0.5140668630242764
ACH-000339,-0.08967342704273287
ACH-000341,-0.2026761217793168
ACH-000348,-0.2300286728756519
ACH-000350,-0.16910274360926236
ACH-000352,-0.24384906429591824
ACH-000356,-0.15149848207109706
ACH-000361,-0.12078908743843372
ACH-000362,-0.24334324287951506
ACH-000363,-0.22482473471470546
ACH-000364,-0.1642457482968836
ACH-000365,-0.23213621320117825
ACH-000366,-0.17140446515254942
ACH-000368,-0.2351360186543236
ACH-000374,-0.2783164215024997
ACH-000375,-0.11211351146073156
ACH-000376,-0.21209601813843906
ACH-000381,-0.1821144617427534
ACH-000383,-0.3533991646682595
ACH-000387,-0.3321706112612473
ACH-000389,-0.2292609777814073
ACH-000390,-0.27912070461079225
ACH-000393,-0.2806980356204232
ACH-000395,-0.08288851064147758
ACH-000396,-0.3693093539447276
ACH-000397,-0.21785200183852
ACH-000401,-0.12576276196254813
ACH-000402,-0.4450910976152032
ACH-000403,-0.2578756475832199
ACH-000404,-0.3066950577585206
ACH-000406,-0.16001035422388338
ACH-000407,-0.135928208113118
ACH-000408,-0.2733965004507706
ACH-000410,-0.25015026025479825
ACH-000411,-0.21099804250406404
ACH-000414,-0.26506182141705564
ACH-000415,-0.17536910830470911
ACH-000416,-0.28409282011698794
ACH-000420,-0.2341449497253488
ACH-000421,-0.3290163847328477
ACH-000424,-0.3142258790774871
ACH-000425,-0.2567432391398504
ACH-000426,-0.5134053738314225
ACH-000427,-0.21414591242847286
ACH-000433,-0.4113788932268485
ACH-000435,-0.2751705655879195
ACH-000436,-0.28099265693232056
ACH-000444,-0.3606894535801691
ACH-000445,-0.2972594159354089
ACH-000448,-0.2598848948840649
ACH-000450,-0.2127620090661766
ACH-000452,-0.178605324231844
ACH-000454,-0.1942036008137851
ACH-000458,-0.2446180697878327
ACH-000459,-0.06798290484519669
ACH-000460,-0.13594718771449346
ACH-000461,-0.3063232435795555
ACH-000463,-0.1762319505173656
ACH-000464,-0.1096698550664106
ACH-000466,-0.09570912158378247
ACH-000467,-0.28705747851205554
ACH-000468,-0.1737057276794831
ACH-000469,-0.07405126099520352
ACH-000470,-0.16126732747051056
ACH-000471,-0.2490555058237531
ACH-000472,-0.13880017743158338
ACH-000473,-0.1790902018371313
ACH-000475,-0.32090615945116663
ACH-000476,-0.2591431827322257
ACH-000477,-0.2631316243946617
ACH-000479,-0.4143252350978309
ACH-000480,-0.4630919942143677
ACH-000481,-0.34164142344385623
ACH-000483,-0.27001785447611265
ACH-000484,-0.37290115808508817
ACH-000485,-0.19873879526231905
ACH-000486,-0.26045512601334475
ACH-000487,-0.21531197677538305
ACH-000488,-0.2327910672600885
ACH-000490,-0.17835265266327546
ACH-000491,-0.17521272374712993
ACH-000495,-0.41927325320533976
ACH-000496,-0.15567349739599629
ACH-000499,-0.14337845989386325
ACH-000500,-0.5726866939814312
ACH-000502,-0.2682909723665074
ACH-000503,-0.10513295264022393
ACH-000505,-0.28459732283820816
ACH-000507,-0.10787140559985416
ACH-000510,-0.3432953865859321
ACH-000511,-0.1146124240241648
ACH-000512,-0.3406672381711389
ACH-000516,-0.2753003264790291
ACH-000517,-0.26946356621912393
ACH-000518,-0.2921365070466289
ACH-000520,-0.3006865435216766
ACH-000521,-0.3564398106857509
ACH-000522,-0.1388041858992706
ACH-000524,-0.3125241372311222
ACH-000527,-0.2642720674593252
ACH-000528,-0.1988576442846668
ACH-000537,-0.2220991963010537
ACH-000541,-0.3409006036387424
ACH-000542,-0.1990082945655372
ACH-000544,-0.3694721870356642
ACH-000545,-0.2688809955558608
ACH-000547,-0.3408185431631575
ACH-000548,-0.3202752255654029
ACH-000549,-0.12044706727698255
ACH-000550,-0.2024301363950896
ACH-000552,-0.1974703828233044
ACH-000556,-0.5044393089662217
ACH-000557,-0.227665090609125
ACH-000569,-0.16879307355147435
ACH-000570,-0.02210873772491724
ACH-000571,-0.17015908400937815
ACH-000573,-0.3206929490307397
ACH-000576,-0.10690003018967892
ACH-000579,-0.15661630088932962
ACH-000580,-0.4336775713203516
ACH-000584,-0.15319089028070382
ACH-000585,-0.2020761064726913
ACH-000588,-0.13693693226937684
ACH-000589,-0.15660907718005102
ACH-000591,-0.03460601604213109
ACH-000593,-0.22212549172309126
ACH-000600,-0.4511726098046059
ACH-000601,-0.2776527826587711
ACH-000605,-0.3082179439368209
ACH-000606,-0.14833180057828033
ACH-000608,-0.25307635089902225
ACH-000614,-0.14717206249802445
ACH-000616,-0.2172341976047323
ACH-000618,-0.20836246829433488
ACH-000619,-0.26192860225301035
ACH-000620,-0.18752536920896254
ACH-000621,-0.14605400926927212
ACH-000622,-0.2889641740231938
ACH-000623,-0.22172464621475968
ACH-000624,-0.21157584673844493
ACH-000627,-0.3074443148346053
ACH-000630,-0.3098358400329762
ACH-000631,-0.12849807843064984
ACH-000632,-0.09675244822536327
ACH-000633,-0.2215930264736008
ACH-000637,-0.15224346908978353
ACH-000638,-0.4241092521914636
ACH-000646,-0.2497736923875592
ACH-000647,-0.3277464510879705
ACH-000648,-0.307638460981149
ACH-000649,-0.24974806911668596
ACH-000651,-0.1534598802275299
ACH-000652,-0.20857807491186475
ACH-000653,-0.2777930305448368
ACH-000657,-0.2286422386186361
ACH-000658,-0.3226446575908617
ACH-000661,-0.1707008458488351
ACH-000662,-0.5056770737202605
ACH-000663,-0.36626637064377693
ACH-000665,-0.20726835446418607
ACH-000671,-0.12174454291662025
ACH-000672,-0.3192037783395419
ACH-000673,-0.2810780202653034
ACH-000676,-0.1753357681883607
ACH-000677,-0.19792843695263512
ACH-000681,-0.11882495055443762
ACH-000683,-0.4577622334574816
ACH-000684,-0.040846554583583626
ACH-000688,-0.17374368260637466
ACH-000693,-0.2845890801003164
ACH-000694,-0.19497007387248946
ACH-000695,-0.2784843731523932
ACH-000696,-0.2718000808345145
ACH-000697,-0.09977754623013443
ACH-000699,-0.2377722226269444
ACH-000701,-0.4343234726689652
ACH-000706,-0.16339639177742205
ACH-000711,-0.18400911863946093
ACH-000713,-0.2236997020177724
ACH-000714,-0.3368829236797394
ACH-000718,-0.16050568827458814
ACH-000720,-0.2589304521698799
ACH-000721,-0.2698836169742131
ACH-000724,-0.086534091569595
ACH-000725,-0.21932755107749927
ACH-000732,-0.3346718153581744
ACH-000734,-0.2482856692399432
ACH-000735,-0.1868291466824832
ACH-000736,-0.2901465014440177
ACH-000738,-0.12352406739328615
ACH-000746,-0.3295676563287728
ACH-000747,-0.16992589239342398
ACH-000748,-0.2903741015168081
ACH-000753,-0.3612625516388112
ACH-000756,-0.4403433175111083
ACH-000757,-0.2454258634619748
ACH-000758,-0.30948389699140044
ACH-000760,-0.2173309817561804
ACH-000762,-0.2380536114385707
ACH-000763,-0.0501085903076983
ACH-000764,-0.017780560127566257
ACH-000765,-0.34269536078965784
ACH-000766,-0.1813223003763013
ACH-000767,-0.3298181820845516
ACH-000768,-0.11529854878066552
ACH-000769,-0.09444495210326699
ACH-000770,-0.2448450745240036
ACH-000771,-0.2202844519298364
ACH-000773,-0.3890403664086025
ACH-000776,-0.2117103096796004
ACH-000777,-0.29538181279210546
ACH-000778,-0.1517365139372035
ACH-000781,-0.17965296849956955
ACH-000782,-0.1844626355065776
ACH-000783,-0.3234463921727812
ACH-000784,-0.25689532291320066
ACH-000785,-0.12430684820045497
ACH-000787,-0.2277064074595817
ACH-000788,-0.308754336775618
ACH-000791,-0.3765069071818302
ACH-000792,-0.3394929447765345
ACH-000794,-0.07048075877882573
ACH-000796,-0.3185060035675677
ACH-000798,-0.2553573178831268
ACH-000799,-0.20845842480872415
ACH-000800,-0.4895972470077856
ACH-000802,-0.18355798016472027
ACH-000804,-0.532848292402813
ACH-000805,-0.38166970729007504
ACH-000809,-0.24349248381274835
ACH-000810,-0.4189776890781953
ACH-000811,-0.2755115553682569
ACH-000817,-0.08067658896113235
ACH-000819,-0.18456255449131392
ACH-000820,-0.3816429028594828
ACH-000821,-0.2770704540913117
ACH-000822,-0.3722628782258453
ACH-000823,-0.1467257121349726
ACH-000824,-0.35159734848553226
ACH-000827,-0.3061645841929245
ACH-000829,-0.18732484762006185
ACH-000831,-0.12891473903012296
ACH-000832,-0.31654115131923904
ACH-000833,-0.2749452494043679
ACH-000834,-0.3167983862317549
ACH-000835,-0.17710968367661273
ACH-000836,-0.22305242926423
ACH-000837,-0.24750798190478376
ACH-000838,-0.43922899962416345
ACH-000839,-0.2496900282650592
ACH-000840,-0.33879545576904674
ACH-000841,-0.33233182981929144
ACH-000843,-0.38015505555310986
ACH-000846,-0.2656780840195794
ACH-000847,-0.2553938053928102
ACH-000848,-0.23330592372131395
ACH-000849,-0.2650585971361566
ACH-000851,-0.2956854295296873
ACH-000855,-0.07649091932078637
ACH-000856,-0.19779777427985246
ACH-000858,-0.2344032222127227
ACH-000859,-0.3374947800468485
ACH-000861,-0.1419915862221151
ACH-000862,-0.0649963427424464
ACH-000865,-0.3262000112551777
ACH-000866,-0.2583323171155125
ACH-000867,-0.2655227705291147
ACH-000869,-0.19459268917570927
ACH-000872,-0.2183792508585324
ACH-000873,-0.2450688244351428
ACH-000876,-0.2274391812933221
ACH-000878,-0.10385616205694456
ACH-000880,-0.1486275238097981
ACH-000881,-0.26611966159754075
ACH-000882,-0.04041733266123774
ACH-000884,-0.1799428287221534
ACH-000885,-0.11364019227777088
ACH-000887,-0.27749294578356964
ACH-000889,-0.293058817294329
ACH-000896,-0.13659781151879766
ACH-000898,-0.35688902814049195
ACH-000900,-0.6147016240448836
ACH-000901,-0.24639117746097966
ACH-000905,-0.3184560955983861
ACH-000906,-0.14134586946333216
ACH-000907,-0.2533857594724015
ACH-000910,-0.18743231468992905
ACH-000911,-0.25265154849787314
ACH-000912,-0.31670782037013656
ACH-000913,-0.2737517315718851
ACH-000915,-0.1673977347423331
ACH-000916,-0.16589049482617493
ACH-000917,-0.16978976902540194
ACH-000920,0.2577645456338085
ACH-000921,-0.329909373620047
ACH-000924,-0.31902025132492456
ACH-000926,-0.20382092462676304
ACH-000928,-0.281745223958254
ACH-000929,-0.5328845322922225
ACH-000932,-0.2442801146741337
ACH-000935,-0.19942940499307216
ACH-000936,-0.3363141414252964
ACH-000937,-0.1554248194708646
ACH-000938,-0.2703668458395618
ACH-000939,-0.3565889231087039
ACH-000941,-0.3150450808338091
ACH-000943,-0.31014182529088297
ACH-000946,-0.14898353672585096
ACH-000947,-0.27867976010003104
ACH-000948,-0.35025955998057445
ACH-000950,0.12901470176148658
ACH-000953,-0.2731246479210866
ACH-000954,-0.2843546429510431
ACH-000957,-0.04681081165274626
ACH-000958,-0.21766842099955205
ACH-000960,-0.2160976151426859
ACH-000963,-0.2591701483207901
ACH-000968,-0.21152130853580212
ACH-000969,-0.21212263321601046
ACH-000972,-0.2025953635438464
ACH-000973,-0.2291957644305868
ACH-000974,-0.17549936678185604
ACH-000978,-0.3363310518706024
ACH-000984,-0.436032273838144
ACH-000986,-0.3124901761553793
ACH-000988,-0.2827521566100594
ACH-000993,-0.4164922321977133
ACH-000994,-0.3014014142071582
ACH-000996,-0.42050363737319335
ACH-001001,-0.2673415312627402
ACH-001020,-0.1808983880322484
ACH-001028,-0.3108786192620945
ACH-001031,-0.15772385208030498
ACH-001038,-0.22390227760051168
ACH-001048,-0.2106202661243884
ACH-001050,-0.1939695943289316
ACH-001053,-0.2975978946504764
ACH-001054,-0.12957900507921852
ACH-001061,-0.1904438202985442
ACH-001067,-0.0780456674241843
ACH-001075,-0.20997982742430404
ACH-001096,-0.32274117989741624
ACH-001111,-0.20289951463048492
ACH-001119,-0.27683472223319394
ACH-001128,-0.15102752486943213
ACH-001134,-0.34301017070424583
ACH-001151,-0.2081792124980139
ACH-001163,-0.4122924445885232
ACH-001164,-0.2471961293702995
ACH-001183,-0.1361947902239782
ACH-001192,-0.2560153623619647
ACH-001193,-0.3837236683273584
ACH-001196,-0.14639090442547498
ACH-001197,-0.2448315568540687
ACH-001205,-0.5079669511952006
ACH-001211,-0.44114308848989575
ACH-001212,-0.2000341858625061
ACH-001228,-0.2388845234343405
ACH-001232,-0.24961339594233845
ACH-001239,-0.14645425647976584
ACH-001270,-0.12014200085829205
ACH-001274,-0.1896340029973688
ACH-001275,-0.38857934886897855
ACH-001277,-0.4530215070208016
ACH-001278,-0.07460729008203933
ACH-001280,-0.09572510070715924
ACH-001283,-0.18017553628454847
ACH-001289,-0.21245878962214748
ACH-001300,-0.20180298681092196
ACH-001301,-0.2705538673529657
ACH-001302,-0.11761132270156795
ACH-001306,-0.2581881820650035
ACH-001318,-0.2652205281573162
ACH-001322,-0.147366648868351
ACH-001328,-0.2567165791041962
ACH-001332,-0.27009315065853723
ACH-001336,-0.2606129051797427
ACH-001346,-0.3163852866922475
ACH-001353,-0.21556634249287907
ACH-001354,-0.5973112774352214
ACH-001367,-0.10565607487504844
ACH-001368,-0.29911989875878475
ACH-001374,-0.3436281552962592
ACH-001377,-0.27931165702656235
ACH-001380,-0.1851920789754649
ACH-001391,-0.340436568625647
ACH-001408,-0.2153692669219704
ACH-001430,-0.2657582768506907
ACH-001431,-0.13155872304472754
ACH-001450,-0.09053627096623823
ACH-001496,-0.13741006826432045
ACH-001500,-0.1801559081835516
ACH-001523,-0.03892033106538978
ACH-001532,-0.13238406063855826
ACH-001550,-0.23678436064904876
ACH-001552,-0.18889308600827626
ACH-001554,-0.29025632751443897
ACH-001654,-0.2384018185886973
ACH-001735,-0.200566656024886
ACH-001736,-0.2114105556665901
ACH-001737,-0.2773807010442685
ACH-001740,-0.16879937829903569
ACH-001745,-0.23680106045112986
ACH-001765,-0.2307972396125356
