,YTHDF1 (54915)
ACH-000004,0.06370702474807646
ACH-000005,-0.2696608158904741
ACH-000007,0.04682541288716762
ACH-000009,0.01702818105051005
ACH-000011,0.05752673449768988
ACH-000012,0.13581287113187426
ACH-000013,-0.038131028549873054
ACH-000014,0.1409184279078215
ACH-000015,-0.019940610245127385
ACH-000017,-0.1250169855071563
ACH-000018,-0.09726125338602723
ACH-000019,-0.17958224643473694
ACH-000021,-0.09763350613201946
ACH-000022,-0.103793114481538
ACH-000025,0.14430122932562342
ACH-000028,-0.07790341321977336
ACH-000030,0.07838321373288683
ACH-000035,-0.0034437487026809407
ACH-000036,-0.00017277775956567844
ACH-000037,0.04875912615894792
ACH-000039,-0.1450165424612788
ACH-000040,-0.012281563677820795
ACH-000041,0.016151806461670283
ACH-000042,-0.16546657288385558
ACH-000045,-0.09727288907769342
ACH-000047,0.04826357548649153
ACH-000052,-0.03275705280685407
ACH-000053,0.0191973264621235
ACH-000054,0.09451109276182797
ACH-000055,-0.030525513976386545
ACH-000060,-0.03741608467552799
ACH-000067,-0.00866000411343708
ACH-000070,0.05231816996090808
ACH-000075,-0.17515102752554812
ACH-000078,-0.14096904204456673
ACH-000082,-0.08763425447555133
ACH-000085,-0.19715256908731127
ACH-000086,0.018653222248285608
ACH-000087,-0.3156915224764951
ACH-000092,0.09126367781846027
ACH-000095,-0.08495399302114605
ACH-000097,-0.17674183759861858
ACH-000098,-0.019724443084220902
ACH-000099,-0.21918413972927034
ACH-000108,-0.2398265644883041
ACH-000113,0.025953420847428958
ACH-000116,0.06394040364380987
ACH-000118,0.0724883759211218
ACH-000120,-0.1296073858989924
ACH-000123,-0.04478338980275868
ACH-000127,-0.02955583404712044
ACH-000128,-0.014300007463013981
ACH-000132,0.0782339187293327
ACH-000133,0.009965437284394477
ACH-000137,-0.07778285481465247
ACH-000138,-0.08376130342204359
ACH-000142,-0.08693838209319778
ACH-000143,-0.061359953014392316
ACH-000146,0.033480086956557936
ACH-000148,-0.04744642536941989
ACH-000150,-0.061582985929629186
ACH-000152,-0.09368408354395677
ACH-000153,0.11673789982170354
ACH-000159,0.02791805940616961
ACH-000160,0.011496409354320641
ACH-000163,-0.03216044519979257
ACH-000167,-0.009472940387223395
