,UCN (7349)
ACH-000248,-0.5001998918733476
ACH-000250,-0.3103939298265824
ACH-000251,-0.29214485376014404
ACH-000252,-0.4673689214278211
ACH-000253,-0.31209004245939803
ACH-000255,-0.2700701845432024
ACH-000256,-0.3626558997532732
ACH-000257,-0.20225181969848494
ACH-000258,-0.10641792246453148
ACH-000259,-0.5305779095916927
ACH-000260,-0.3994107917637892
ACH-000261,-0.3701886977817234
ACH-000262,-0.11319617628790292
ACH-000263,-0.6826661239159919
ACH-000264,-0.23751559335088815
ACH-000265,-0.3806132807074855
ACH-000266,-0.3379988936789721
ACH-000272,-0.4374288241396637
ACH-000274,-0.3955446471055981
ACH-000277,-0.3248800247351938
ACH-000278,-0.3068045630351244
ACH-000279,-0.2781379375943792
ACH-000280,-0.44338679730668895
ACH-000281,-0.2746294249432989
ACH-000288,-0.4336794333856697
ACH-000291,-0.3586967367365673
ACH-000293,-0.4114483821966952
ACH-000294,-0.12326660795529795
ACH-000295,-0.3100540953595789
ACH-000296,-0.21189661946114047
ACH-000302,-0.15876240245450915
ACH-000304,-0.4594533779211198
ACH-000307,-0.3308424359698821
ACH-000308,-0.3012547298721508
ACH-000310,-0.3173770179151981
ACH-000311,-0.24567545818817785
ACH-000312,-0.4968104603975554
ACH-000315,-0.2384065604643359
ACH-000316,-0.15527924538696172
ACH-000317,-0.3607012829007356
ACH-000318,-0.5681258372319098
ACH-000319,-0.1648064427635052
ACH-000320,-0.3237308401946416
ACH-000322,-0.33302054302677514
ACH-000323,-0.2519720062600632
ACH-000324,-0.41136019166629617
ACH-000329,-0.3205491418174698
ACH-000330,-0.4912586807560285
ACH-000331,-0.4450256611051516
ACH-000332,-0.30529337782345106
ACH-000334,-0.20778341611821316
ACH-000335,-0.2882991187310472
ACH-000336,-0.26362673281718185
ACH-000337,-0.699199181371768
ACH-000338,0.4753368245349582
ACH-000339,-0.1814682410104613
ACH-000341,-0.2971969702615923
ACH-000348,-0.2256411898264294
ACH-000350,-0.2892853030608987
ACH-000352,-0.3040691223509732
ACH-000356,-0.3979443846860948
ACH-000361,-0.4024257747013405
ACH-000362,-0.2597246210896784
ACH-000363,-0.08080151906162962
ACH-000364,-0.1650891603437842
ACH-000365,-0.3044051797669691
ACH-000366,-0.4219307976318541
ACH-000368,-0.48989213792137504
ACH-000374,-0.2835358075884048
ACH-000375,-0.5006044717344655
ACH-000376,-0.3156060390681972
ACH-000381,-0.3255506222847365
ACH-000383,-0.2630142130344992
ACH-000387,-0.35366200313642204
ACH-000389,-0.6342114534304093
ACH-000390,-0.1990850628263382
ACH-000393,-0.2920511494764099
ACH-000395,-0.3506268010311771
ACH-000396,-0.3626359757631632
ACH-000397,-0.3107755908211761
ACH-000401,-0.35442530163254576
ACH-000402,-0.6769900710268933
ACH-000403,-0.2978922766034288
ACH-000404,-0.42506391867215904
ACH-000406,-0.2329029197011401
ACH-000407,-0.2823873306956252
ACH-000408,-0.10414368805983057
ACH-000410,-0.4214129394506314
ACH-000411,-0.3687322621027983
ACH-000414,-0.4806318977319868
ACH-000415,-0.4343549197029467
ACH-000416,-0.2087707804514076
ACH-000420,-0.3703685996641991
ACH-000421,-0.1890302969369448
ACH-000424,-0.5268696050872078
ACH-000425,-0.2537690104267985
ACH-000426,-0.2054761494418909
ACH-000427,-0.15113984327420474
ACH-000433,-0.35628876055728864
ACH-000435,-0.1906299410671004
ACH-000436,-0.381779043880303
ACH-000444,-0.3124399250145785
ACH-000445,-0.36578015635035377
ACH-000448,-0.3832920355806852
ACH-000450,-0.28753897843860066
ACH-000452,-0.2687540665713413
ACH-000454,-0.4700517841256598
ACH-000458,-0.36393245156732174
ACH-000459,-0.10323406308753384
ACH-000460,-0.3675030451680058
ACH-000461,-0.3332970460892812
ACH-000463,-0.3163571469178059
ACH-000464,-0.4899056861102172
ACH-000466,-0.29811329351193155
ACH-000467,-0.3280756317440094
ACH-000468,-0.4021222267199268
ACH-000469,-0.13612638075278213
ACH-000470,-0.3568219866863734
ACH-000471,-0.2978434214147345
ACH-000472,-0.3322380844420251
ACH-000473,-0.3114051579724276
ACH-000475,-0.3821683498534065
ACH-000476,-0.34607177477450385
ACH-000477,-0.2266019460302478
ACH-000479,-0.4625692901662376
ACH-000480,-0.21674568611390613
ACH-000481,-0.2492566966339316
ACH-000483,-0.24678955795434315
ACH-000484,-0.3852095990267395
ACH-000485,-0.14025158932011725
ACH-000486,-0.3676833029598647
ACH-000487,-0.30455694477370404
ACH-000488,-0.40543798426837213
ACH-000490,-0.18510555717791013
ACH-000491,-0.37990122299800383
ACH-000495,-0.38546811323149627
ACH-000496,-0.3771659812494753
ACH-000499,-0.014301683737586697
ACH-000500,0.06925787266901089
ACH-000502,-0.3920341935284336
ACH-000503,-0.07361402521273518
ACH-000505,-0.3560551089183109
ACH-000507,-0.21917225778345412
ACH-000510,-0.2635843552211654
ACH-000511,-0.3258050660291352
ACH-000512,-0.0865948461395617
ACH-000516,-0.26866335790753143
ACH-000517,-0.408376920463169
ACH-000518,-0.26848669964933325
ACH-000520,-0.2494841149857768
ACH-000521,-0.22385552792032265
ACH-000522,-0.3328351379403195
ACH-000524,-0.3874964316152201
ACH-000527,-0.2645110825051029
ACH-000528,-0.3037358129936505
ACH-000537,-0.3034997102806751
ACH-000541,-0.13052763542431636
ACH-000542,-0.2789113404765996
ACH-000544,-0.3228720278839546
ACH-000545,-0.4123844338716777
ACH-000547,-0.10393100478486283
ACH-000548,-0.3460593065488862
ACH-000549,-0.12234884838166983
ACH-000550,-0.2889886206664351
ACH-000552,-0.4562765189074112
ACH-000556,-0.21685344965902587
ACH-000557,-0.3217957815721672
ACH-000569,-0.29792427532736937
ACH-000570,-0.3334754515934598
ACH-000571,-0.2534015951904909
ACH-000573,-0.28844452884144983
ACH-000576,-0.17926942656249711
ACH-000579,-0.00012039627201375616
ACH-000580,-0.2201871298020265
ACH-000584,-0.2716676103584353
ACH-000585,-0.4323933121792666
ACH-000588,-0.28141671592168943
ACH-000589,-0.24495412843824801
ACH-000591,-0.2865182962466217
ACH-000593,-0.2034978252053261
ACH-000600,-0.22092554106770532
ACH-000601,-0.2580044193299857
ACH-000605,-0.3135451878910258
ACH-000606,-0.2939843029229961
ACH-000608,-0.3596680711981857
ACH-000614,-0.446478037310252
ACH-000616,-0.2735069191597663
ACH-000618,-0.3692895510028104
ACH-000619,-0.3546441000076183
ACH-000620,-0.16297418723936136
ACH-000621,-0.2356636145546817
ACH-000622,-0.29610639089850416
ACH-000623,-0.2954854076700373
ACH-000624,-0.3736003862028709
ACH-000627,-0.23616061391491275
ACH-000630,-0.2651961322031529
ACH-000631,-0.0454338182740548
ACH-000632,-0.25990187935835274
ACH-000633,-0.19058852428683815
ACH-000637,-0.2764496466174737
ACH-000638,-0.2942553782829604
ACH-000646,-0.4187965499439748
ACH-000647,-0.3083182352926698
ACH-000648,-0.2490997238920201
ACH-000649,-0.3441212669483728
ACH-000651,-0.326254638011682
ACH-000652,-0.3567809327508702
ACH-000653,-0.32852043281820986
ACH-000657,-0.3496535646393363
ACH-000658,-0.2461200393226053
ACH-000661,-0.37594070094273935
ACH-000662,-0.6874749358306035
ACH-000663,-0.1319875276717236
ACH-000665,-0.4421219235811311
ACH-000671,-0.30568882310243345
ACH-000672,-0.9057803161825848
ACH-000673,-0.3944174001926573
ACH-000676,-0.20524770657797967
ACH-000677,-0.3694888028432242
ACH-000681,-0.2651145154920141
ACH-000683,-0.3959620571970705
ACH-000684,-0.28921120066183464
ACH-000688,-0.3369630604102958
ACH-000693,-0.4128530508683989
ACH-000694,-0.3533003389210825
ACH-000695,-0.5769361972875657
ACH-000696,-0.3483274874818269
ACH-000697,-0.4447586307910221
ACH-000699,-0.2027346686964952
ACH-000701,-0.2783034205775124
ACH-000706,-0.24514771687834386
ACH-000711,-0.34140840971393144
ACH-000713,-0.06906944134165355
ACH-000714,-0.40174824622055616
ACH-000718,-0.3645520739164872
ACH-000720,-0.3760264219174
ACH-000721,-0.4122519479770183
ACH-000724,-0.42010530653346106
ACH-000725,-0.2952910568373909
ACH-000732,-0.5729441782370708
ACH-000734,-0.27957777602325457
ACH-000735,-0.35807853504375103
ACH-000736,-0.3156667456612796
ACH-000738,-0.1955012146540879
ACH-000746,-0.4445798239662343
ACH-000747,-0.1971145903398219
ACH-000748,-0.3138144100379979
ACH-000753,-0.3373608145560975
ACH-000756,-0.2354359699168539
ACH-000757,-0.5096366021564483
ACH-000758,-0.21173661470653485
ACH-000760,-0.3320863265825628
ACH-000762,-0.2938027800237841
ACH-000763,-0.2037881480296969
ACH-000764,-0.15462300068780424
ACH-000765,-0.3259374614013733
ACH-000766,-0.17062809786297936
ACH-000767,-0.4946425644789054
ACH-000768,-0.2819895404009219
ACH-000769,-0.20137773878233325
ACH-000770,-0.3723603515256011
ACH-000771,-0.3810885677260207
ACH-000773,-0.42047297954521
ACH-000776,-0.12597447981986368
ACH-000777,-0.19204124203805567
ACH-000778,-0.38358452489570605
ACH-000781,-0.2130584582216732
ACH-000782,-0.29947462468811903
ACH-000783,-0.3942948177171828
ACH-000784,-0.2544565157663907
ACH-000785,-0.4954227978971953
ACH-000787,-0.2497829434763163
ACH-000788,-0.3201433330954344
ACH-000791,-0.3732864006666717
ACH-000792,-0.10257956044815128
ACH-000794,-0.3888517849869831
ACH-000796,-0.33695786320408283
ACH-000798,-0.2873756378809029
ACH-000799,-0.416877399652577
ACH-000800,-0.6644224160898614
ACH-000802,-0.3182297611293416
ACH-000804,-0.3778037257647248
ACH-000805,-0.4351449622130139
ACH-000809,-0.3518598564616169
ACH-000810,-0.2767887370168395
ACH-000811,-0.2902998849688263
ACH-000817,-0.17285123394703608
ACH-000819,-0.2565887800158098
ACH-000820,-0.755818905145284
ACH-000821,-0.1785751645681846
ACH-000822,-0.3562680858837129
ACH-000823,-0.38943052665765293
ACH-000824,-0.3720253683564904
ACH-000827,-0.43598980535566895
ACH-000829,-0.34100095381188256
ACH-000831,-0.2712234489483536
ACH-000832,-0.2558885726135742
ACH-000833,-0.3098024806149421
ACH-000834,-0.16268116602270818
ACH-000835,-0.19321105581951972
ACH-000836,-0.2759359412623129
ACH-000837,-0.5738244554056401
ACH-000838,-0.27694666976777743
ACH-000839,-0.4178887474341375
ACH-000840,-0.6258638788780462
ACH-000841,-0.3857807467846214
ACH-000843,-0.13958900299052546
ACH-000846,-0.2543643740289972
ACH-000847,-0.17667797507807614
ACH-000848,-0.274710906025524
ACH-000849,-0.09290062494428902
ACH-000851,-0.1554678074577902
ACH-000855,-0.2332534709019981
ACH-000856,-0.11488926037817845
ACH-000858,-0.4229446665983221
ACH-000859,-0.3049302038562496
ACH-000861,-0.19520204500909694
ACH-000862,-0.28232238050427505
ACH-000865,-0.338964823698552
ACH-000866,-0.4488593980093408
ACH-000867,-0.35119434754526296
ACH-000869,-0.35803181369244386
ACH-000872,-0.2264894144462233
ACH-000873,-0.23010514606908386
ACH-000876,-0.5628406710521453
ACH-000878,-0.0513322131732833
ACH-000880,-0.3420758031675386
ACH-000881,-0.1900416975679818
ACH-000882,-0.20518251511200325
ACH-000884,-0.2769330047135509
ACH-000885,-0.3070351726575104
ACH-000887,-0.4596411503500603
ACH-000889,-0.2621117014022685
ACH-000896,-0.29959954703799324
ACH-000898,-0.4320577520149672
ACH-000900,-0.3349496552932815
ACH-000901,-0.3992356021955773
ACH-000905,-0.39600692790148495
ACH-000906,-0.23014478355168935
ACH-000907,-0.1325055331184385
ACH-000910,-0.2521260794176958
ACH-000911,-0.4789402796974282
ACH-000912,-0.42205286553985777
ACH-000913,-0.3130906149071496
ACH-000915,-0.38924496380190177
ACH-000916,-0.8502408937815872
ACH-000917,-0.0233991249616024
ACH-000920,-0.30245060519645794
ACH-000921,-0.3106735994647215
ACH-000924,-0.3289542091911948
ACH-000926,-0.3952214151301063
ACH-000928,-0.32983536110330525
ACH-000929,-0.18284258783731308
ACH-000932,-0.3295804997935615
ACH-000935,-0.33891472816445
ACH-000936,-0.21125825781572413
ACH-000937,-0.401876592508512
ACH-000938,-0.3276523438433046
ACH-000939,-0.1912873091905029
ACH-000941,-0.2952117757700891
ACH-000943,-0.2389610510642355
ACH-000946,-0.4346893118507315
ACH-000947,-0.2029545865970607
ACH-000948,-0.37312398914848666
ACH-000950,-0.2508817054937225
ACH-000953,-0.4101644012789208
ACH-000954,0.21259839584727824
ACH-000957,-0.12082863475497775
ACH-000958,-0.35031058552795
ACH-000960,-0.4913035335198182
ACH-000963,-0.3444080564968865
ACH-000968,-0.2806418282083655
ACH-000969,-0.2492670733302157
ACH-000972,-0.3024578794044244
ACH-000973,-0.3355243385589117
ACH-000974,-0.2958644942796241
ACH-000978,-0.2936700161753067
ACH-000984,-0.3204334674904681
ACH-000986,-0.32902535078186324
ACH-000988,-0.3961247021457974
ACH-000993,-0.4412370388178229
ACH-000994,-0.2496789891889241
ACH-000996,-0.2727996978458022
ACH-001001,-0.2315884371412509
ACH-001020,-0.3775876825413056
ACH-001028,-0.35117673347186795
ACH-001031,-0.24327673178634665
ACH-001038,-0.4031453847345487
ACH-001048,-0.27001503833539064
ACH-001050,-0.3791485377486111
ACH-001053,-0.3012395737807569
ACH-001054,-0.4284995607051772
ACH-001061,-0.2379924430599637
ACH-001067,-0.3933206879124624
ACH-001075,-0.3288113794999161
ACH-001096,-0.33770309606684906
ACH-001111,0.05805703191322972
ACH-001119,-0.25283169700909536
ACH-001128,-0.30131377947238497
ACH-001134,-0.22466667129650586
ACH-001151,-0.29425256817198703
ACH-001163,-0.34613494527832983
ACH-001164,0.15653953134547952
ACH-001183,-0.23121267895717956
ACH-001192,-0.4986402816182685
ACH-001193,-0.3056798005359174
ACH-001196,-0.4983545053230517
ACH-001197,-0.2545727253558735
ACH-001205,-0.5812964126283741
ACH-001211,-0.5475543026639476
ACH-001212,-0.3753023357179617
ACH-001228,-0.4275512407517685
ACH-001232,-0.3177721466110177
ACH-001239,-0.3399599628472895
ACH-001270,-0.29604090653038634
ACH-001274,-0.4598431412689395
ACH-001275,-0.465428896995011
ACH-001277,-0.2341846335795532
ACH-001278,-0.08389170715603385
ACH-001280,-0.4725362437617641
ACH-001283,-0.4725147909308947
ACH-001289,-0.349353816600158
ACH-001300,-0.5329803531382367
ACH-001301,-0.3785523181101226
ACH-001302,-0.3622916161658905
ACH-001306,-0.3755921729146261
ACH-001318,-0.3668766955814725
ACH-001322,-0.3125264646545655
ACH-001328,-0.2676926417039974
ACH-001332,-0.2114072361200776
ACH-001336,-0.2826047419875287
ACH-001346,-0.4448057435157236
ACH-001353,-0.4074478513937119
ACH-001354,-0.6383674769817248
ACH-001367,-0.2858643184401989
ACH-001368,-0.2892382928410086
ACH-001374,-0.1442139941308612
ACH-001377,-0.3018067527898798
ACH-001380,-0.4098765925322663
ACH-001391,-0.4120542212660324
ACH-001408,-0.4093628058961205
ACH-001430,-0.13420385335399715
ACH-001431,-0.5388387243164549
ACH-001450,-0.32810243237736664
ACH-001496,-0.2526111956560058
ACH-001500,-0.377657345035116
ACH-001523,-0.4095396717708288
ACH-001532,-0.31413388125410785
ACH-001550,-0.33503604761481875
ACH-001552,-0.4366372091547793
ACH-001554,-0.4106208332332418
ACH-001654,-0.4339499422269671
ACH-001735,-0.451673268714105
ACH-001736,-0.29782014817153823
ACH-001737,-0.03646846489444006
ACH-001740,-0.3601028936420935
ACH-001745,-0.4804458582803123
ACH-001765,-0.3019431062925733
