,GPT (2875)
ACH-000259,-0.21921921074312267
ACH-000260,-0.0062506993199395455
ACH-000261,-0.11572956958161522
ACH-000262,-0.009853725672765271
ACH-000263,-0.3020504061531316
ACH-000264,-0.019428046578783564
ACH-000265,-0.11844697291519038
ACH-000266,-0.17717667328055556
ACH-000272,-0.13474521036786122
ACH-000274,-0.1622767646482326
ACH-000277,-0.1757209749713781
ACH-000278,-0.13129416072328268
ACH-000279,-0.07436289932322654
ACH-000280,0.05308367446497336
ACH-000281,0.01160510871356403
ACH-000288,0.01843726651631519
ACH-000291,-0.09371998221265723
ACH-000293,-0.06893746573636741
ACH-000294,-0.05760387516648637
ACH-000295,-0.3669283093312049
ACH-000296,0.059816644928765275
ACH-000302,-0.09956842338989327
ACH-000304,-0.11045333927747984
ACH-000307,0.009904980969751623
ACH-000308,-0.07502425632240357
ACH-000310,-0.052319267854924564
ACH-000311,-0.14078712755645847
ACH-000312,-0.12005321972565974
ACH-000315,0.17878979887009394
ACH-000316,-0.17946086703299385
ACH-000317,-0.17522468132755956
ACH-000318,-0.20143063028641495
ACH-000319,-0.0636556185138612
ACH-000320,-0.13095728790998593
ACH-000322,-0.2586027552099174
ACH-000323,-0.2772736765158101
ACH-000324,-0.15463627670961444
ACH-000329,0.07143775317980383
ACH-000330,-0.15195618804781327
ACH-000331,-0.0853686964723946
ACH-000332,-0.15143887798951186
ACH-000334,-0.1990555808963005
ACH-000335,-0.2523663234853412
ACH-000336,0.19274663250677151
ACH-000337,-0.16086015615335367
ACH-000338,-0.06163040175427121
ACH-000339,-0.07989939114361805
ACH-000341,-0.12684685185934202
ACH-000348,0.0026408061681292877
ACH-000350,-0.057889249706768675
ACH-000352,-0.055103493951149815
ACH-000356,-0.0383455940023721
ACH-000361,-0.3574437480421682
ACH-000362,-0.18990390749102326
ACH-000363,-0.007033092512834455
ACH-000364,0.043434581872509
ACH-000365,-0.034942364593394434
ACH-000366,-0.009155052691406521
ACH-000368,-0.060821408338178236
ACH-000374,0.03333332427880667
ACH-000375,-0.1899853667107501
ACH-000376,-0.07627801362180124
ACH-000381,-0.03186908440076743
ACH-000383,-0.15421234114577995
ACH-000387,-0.03158404919344289
ACH-000389,-0.07538222333872198
ACH-000390,0.0013821420370925507
ACH-000393,-0.12815576689587466
ACH-000395,-0.36220670273864775
ACH-000396,0.2916781662852808
ACH-000397,-0.052768206690154466
ACH-000401,-0.12596715679124548
ACH-000402,-0.2201187431655092
ACH-000403,-0.19485905509576046
ACH-000404,-0.4300386011760873
ACH-000406,-0.10276352601680164
ACH-000407,0.127512664248568
ACH-000408,-0.02043782447964341
ACH-000410,-0.17164259906316398
ACH-000411,0.02800413232921167
ACH-000414,-0.013804781557280706
ACH-000415,-0.2391474864910595
ACH-000416,-0.04138918857761203
ACH-000420,0.022544952377198932
ACH-000421,-0.14501537578155888
ACH-000424,-0.1642606164876966
ACH-000425,-0.0522518389973147
ACH-000426,-0.15749123035069698
ACH-000427,0.050057847255809335
ACH-000433,-0.1464911908662032
ACH-000435,-0.3116070744624755
ACH-000436,0.049297372347343514
ACH-000444,-0.1029010006890976
ACH-000445,-0.1427958476258904
ACH-000448,-0.1165819200723321
ACH-000450,-0.17447739549864744
ACH-000452,-0.2359104390147629
ACH-000454,0.012397524640628968
ACH-000458,0.0308597600034782
ACH-000459,0.21143461830640786
ACH-000460,-0.04837311933454681
ACH-000461,-0.13106161145541198
ACH-000463,-0.017141103335422552
ACH-000464,-0.4342479782908041
ACH-000466,-0.1669120897597342
ACH-000467,-0.11674714700311198
ACH-000468,-0.0593182056176057
ACH-000469,0.04009660476403816
ACH-000470,-0.15457032489849987
ACH-000471,-0.07887429445829343
ACH-000472,-0.05497091482888919
ACH-000473,-0.1852140920442712
ACH-000475,-0.11993054357202147
ACH-000476,-0.0875585892020247
ACH-000477,-0.05834387323456964
ACH-000479,-0.227506554322548
ACH-000480,-0.00664097702033886
ACH-000481,-0.22233765897626415
ACH-000483,0.1296333492251515
ACH-000484,-0.07964080787926714
ACH-000485,-0.16942293108682982
ACH-000486,-0.23317513492263775
ACH-000487,-0.1207383193986713
ACH-000488,-0.12149122507941645
ACH-000490,-0.14736409417125565
ACH-000491,0.1057188105541804
ACH-000495,-0.08517680184641471
ACH-000496,-0.1430997640289066
ACH-000499,0.05423321456290614
ACH-000500,-0.206174068939646
ACH-000502,-0.12305042838620148
ACH-000503,0.09564026813311087
ACH-000505,0.016260701695153368
ACH-000507,-0.17860511789848604
ACH-000510,-0.04139242655906313
ACH-000511,0.05707395430385414
ACH-000512,-0.285431304538768
ACH-000516,-0.05306302391795919
ACH-000517,-0.17898299583458815
ACH-000518,-0.13644965770174347
ACH-000520,-0.09714197983404076
ACH-000521,-0.16249392988176728
ACH-000522,0.04608474424528729
ACH-000524,0.020585111313979356
ACH-000527,-0.10822285435158673
ACH-000528,0.004125513839561594
ACH-000537,-0.07755450444288235
ACH-000541,-0.08537239539864985
ACH-000542,-0.13225497644626732
ACH-000544,-0.011881583134676915
ACH-000545,-0.06717652388918953
ACH-000547,-0.11805132098572378
ACH-000548,-0.2105380439269596
ACH-000549,-0.04884812549215037
ACH-000550,-0.04795741781123043
ACH-000552,-0.01720494629934704
ACH-000556,-0.1078069222188574
ACH-000557,-0.1711901668224026
ACH-000569,-0.3044325258234261
ACH-000570,-0.016508869052034615
ACH-000571,-0.028024514529518884
ACH-000573,0.044200098485732905
ACH-000576,0.06218724166709751
ACH-000579,-0.29080357561690456
ACH-000580,-0.29023740280296445
ACH-000584,0.017537804139118488
ACH-000585,-0.11701849321829658
ACH-000588,-0.06646854470597173
ACH-000589,-0.058673429045872035
ACH-000591,-0.06323451666505292
ACH-000593,0.039172607474151376
ACH-000600,-0.01342555787597325
ACH-000601,-0.07562473627833391
ACH-000605,-0.14481291842699176
ACH-000606,0.05111708533801302
ACH-000608,-0.13452746499889295
ACH-000614,-0.0850149354757511
ACH-000616,0.12460764762966185
ACH-000618,-0.2340225623517361
ACH-000619,-0.11659544191737678
ACH-000620,-0.11525045297956513
ACH-000621,-0.010171128140786835
ACH-000622,0.014422665300238028
ACH-000623,-0.04441614709341641
ACH-000624,-0.021795407549247747
ACH-000627,-0.0696146354735493
ACH-000630,-0.15410304734096156
ACH-000631,-0.1265341191285571
ACH-000632,-0.07437122532654375
ACH-000633,0.007451148697231247
ACH-000637,-0.12922442372923698
ACH-000638,-0.1664908880644312
ACH-000646,-0.23230165214535514
ACH-000647,-0.08060883036462163
ACH-000648,-0.15845289337529794
ACH-000649,-0.03388651934443525
ACH-000651,-0.007888725071425486
ACH-000652,0.10499557227293076
ACH-000653,-0.17587872102329646
ACH-000657,-0.15991861220567932
ACH-000658,-0.2975335715152532
ACH-000661,0.07365504527343901
ACH-000662,0.048124004501287655
ACH-000663,-0.030328554411560207
ACH-000665,0.09777400791875017
ACH-000671,-0.0042942427603958186
ACH-000672,-0.20895312170623248
ACH-000673,-0.06712084140682573
ACH-000676,-0.012683952382753766
ACH-000677,-0.04639215126257817
ACH-000681,-0.28696848771158784
ACH-000683,-0.1638409896677414
ACH-000684,-0.13723156185363222
ACH-000688,-0.3332240302838577
ACH-000693,-0.01173652132774513
ACH-000694,-0.15811966896314533
ACH-000695,-0.1233624542542422
ACH-000696,-0.08547816344919372
ACH-000697,-0.2088372303476109
ACH-000699,0.031119094436654806
ACH-000701,-0.12751138189918348
ACH-000706,-0.02268872953900481
ACH-000711,-0.01861649012912806
ACH-000713,0.01508771150645381
ACH-000714,-0.0999923710357162
ACH-000718,-0.31270356517766795
ACH-000720,-0.010606533608109536
ACH-000721,-0.0711597885172308
ACH-000724,-0.1150257437191054
ACH-000725,-0.10562062629093892
ACH-000732,0.05003764093339018
ACH-000734,-0.040179262446445804
ACH-000735,-0.0014970220332552876
ACH-000736,-0.18204584806243745
ACH-000738,-0.03577985767256787
ACH-000746,-0.2323576386975405
ACH-000747,0.017154873164212287
ACH-000748,0.02437718292698561
ACH-000753,-0.1360331865208764
ACH-000756,0.0010213159815357503
ACH-000757,-0.11114403400643023
ACH-000758,-0.1139830812891138
ACH-000760,-0.1454208810514579
ACH-000762,-0.2074803872444429
ACH-000763,0.3036439997946718
ACH-000764,0.016851055971863038
ACH-000765,-0.08275108107869661
ACH-000766,0.044752472374049286
ACH-000767,-0.20438104555989486
ACH-000768,-0.046945471179457285
ACH-000769,0.03753117562288999
ACH-000770,-0.09012817989478353
ACH-000771,-0.061725613405421424
ACH-000773,-0.07665234074033701
ACH-000776,-0.23634168661191396
ACH-000777,-0.07264912719284576
ACH-000778,0.14106130496597155
ACH-000781,-0.11097962709254336
ACH-000782,-0.0731365768788341
ACH-000783,-0.2907062269640089
ACH-000784,0.04970568833793385
ACH-000785,-0.19094190740688866
ACH-000787,-0.01915667198471649
ACH-000788,0.008911420744187128
ACH-000791,-0.1387260644050009
ACH-000792,-0.037294771389965634
ACH-000794,-0.1039680395614087
ACH-000796,-0.12457644330863038
ACH-000798,-0.10269991826667374
ACH-000799,-0.0670336946686846
ACH-000800,-0.2630823986932229
ACH-000802,-0.1744192848833854
ACH-000804,-0.262234511231719
ACH-000805,-0.06687972512202564
ACH-000809,-0.1515727374307807
ACH-000810,-0.08741897503947027
ACH-000811,-0.1775918694134416
ACH-000817,0.0901256386497997
ACH-000819,-0.11507478528707073
ACH-000820,0.03560886490727316
ACH-000821,0.11031544512049392
ACH-000822,-0.02389079186500781
ACH-000823,-0.05696161122728269
ACH-000824,-0.0790308747674313
ACH-000827,-0.11525807834415445
ACH-000829,-0.13029580910567426
ACH-000831,-0.011563796941661
ACH-000832,-0.0943722166034783
ACH-000833,-0.1512759365958607
ACH-000834,-0.033426659009738714
ACH-000835,0.11932693916076115
ACH-000836,0.10840659395203683
ACH-000837,-0.13410066756975286
ACH-000838,-0.2807277005351185
ACH-000839,-0.11531669123205207
ACH-000840,-0.08867325801133595
ACH-000841,0.01819424937937569
ACH-000843,0.02121277485018057
ACH-000846,-0.177713848808626
ACH-000847,0.1932049162384832
ACH-000848,-0.01211668015028269
ACH-000849,-0.14717241945113202
ACH-000851,0.0904989654391371
ACH-000855,-0.10783425204852604
ACH-000856,-0.05589290282336993
ACH-000858,0.13009066802942204
ACH-000859,-0.1426409631526898
ACH-000861,0.0068059987570093785
ACH-000862,-0.09908412972793867
ACH-000865,-0.12400496724718585
ACH-000866,-0.057915990952207126
ACH-000867,-0.012239161992882148
ACH-000869,0.05155149542293585
ACH-000872,-0.13129435828735575
ACH-000873,0.07244125887938542
ACH-000876,-0.03217621726559608
ACH-000878,-0.182836009733672
ACH-000880,-0.2612988694643083
ACH-000881,0.09141923788653464
ACH-000882,-0.06052568660298599
ACH-000884,-0.15235832911184444
ACH-000885,-0.07464467522658108
ACH-000887,-0.07172462677604492
ACH-000889,-0.09344722953867768
ACH-000896,-0.05308747664273731
ACH-000898,-0.13085735188993092
ACH-000900,-0.2827683894638297
ACH-000901,-0.04787954677828014
ACH-000905,-0.09088960160850998
ACH-000906,-0.01688744887902529
ACH-000907,0.12323632580653893
ACH-000910,-0.23049759879508025
ACH-000911,-0.08359334856509204
ACH-000912,-0.0974375795328912
ACH-000913,-0.2544382500612504
ACH-000915,0.08174013700183277
ACH-000916,-0.262674275643283
ACH-000917,-0.008003161431872883
ACH-000920,0.3441937591737985
ACH-000921,-0.055515684821637296
ACH-000924,0.053515763711833725
ACH-000926,-0.16950248346504515
ACH-000928,0.14257675625569938
ACH-000929,-0.21785242709942235
ACH-000932,-0.09131606959539867
ACH-000935,-0.2022639155138359
ACH-000936,-0.1968852202288296
ACH-000937,-0.10560464963937423
ACH-000938,-0.11243227789873964
ACH-000939,0.1628758928589498
ACH-000941,-0.008351364607358946
ACH-000943,-0.09334047408783157
ACH-000946,0.003076625740372484
ACH-000947,-0.15624450702086182
ACH-000948,0.029255313458145662
ACH-000950,0.2310980019138597
ACH-000953,-0.11431518299704095
ACH-000954,-0.002018918453295917
ACH-000957,-0.009629541410654415
ACH-000958,0.09600187954237274
ACH-000960,-0.13501699462929692
ACH-000963,0.04927347697855389
ACH-000968,-0.018853350249284216
ACH-000969,-0.13787624480261204
ACH-000972,-0.02391786408620437
ACH-000973,-0.0959904946386472
ACH-000974,-0.05814916190278777
ACH-000978,0.1322722438901717
ACH-000984,-0.2194327517732595
ACH-000986,0.016426803636066932
ACH-000988,0.1165031760273363
ACH-000993,0.04936875576960184
ACH-000994,-0.16501325049368312
ACH-000996,-0.08159457580994806
ACH-001001,-0.11118988752744824
ACH-001020,0.11304854060672295
ACH-001028,-0.14300805940043088
ACH-001031,-0.2536131483284509
ACH-001038,-0.11487660493101465
ACH-001048,0.005370897870792645
ACH-001050,-0.08148244806346241
ACH-001053,-0.09925762462635268
ACH-001054,-0.06527723156252085
ACH-001061,0.0959440802295322
ACH-001067,-0.28042974285351824
ACH-001075,-0.0693604145384468
ACH-001096,-0.30905873133712497
ACH-001111,0.08558639896398798
ACH-001119,-0.06964775905629605
ACH-001128,0.6537677505602492
ACH-001134,-0.1904499384445275
ACH-001151,-0.1103768685471846
ACH-001163,-0.10771191546294476
ACH-001164,-0.018088494875177108
ACH-001183,-0.2200696716931904
ACH-001192,-0.10002454976890793
ACH-001193,-0.04521529474636178
ACH-001196,0.0006335853134729558
ACH-001197,-0.2749171327015525
ACH-001205,-0.1804137087895227
ACH-001211,0.21124081642197895
ACH-001212,-0.4811462767229078
ACH-001228,-0.2196790447374708
ACH-001232,-0.02508543050351691
ACH-001239,-0.10104740261459487
ACH-001270,-0.27435600878899263
ACH-001274,-0.14580604238047604
ACH-001275,-0.1982055565279357
ACH-001277,-0.2725685653707976
ACH-001278,-0.21882254703142345
ACH-001280,-0.03072906743198905
ACH-001283,0.017982176874228758
ACH-001289,0.03461294800814305
ACH-001300,-0.358496430368454
ACH-001301,-0.06375123548963957
ACH-001302,0.08798062599727371
ACH-001306,-0.0022682171953045237
ACH-001318,-0.0047006747867338146
ACH-001322,-0.15247914115831454
ACH-001328,-0.15293730825440818
ACH-001332,0.02637203767413078
ACH-001336,-0.17747809574770929
ACH-001346,-0.2607128428842164
ACH-001353,-0.16296692448253958
ACH-001354,-0.13302022066644606
ACH-001367,-0.001879396679268704
ACH-001368,-0.05054380455128052
ACH-001374,0.07541078219625702
ACH-001377,0.009390968520759572
ACH-001380,-0.146745112352664
ACH-001391,-0.02237138153984861
ACH-001408,-0.11746897311320692
ACH-001430,-0.15723770610257692
ACH-001431,-0.10808231704863466
ACH-001450,-0.11749736383823738
ACH-001496,0.16438467121504555
ACH-001500,0.02674894985574613
ACH-001523,0.002375102262164057
ACH-001532,-0.04775260413822389
ACH-001550,0.014733490711001756
ACH-001552,0.02562730877614617
ACH-001554,0.03063729707189958
ACH-001654,-0.1349887897582993
ACH-001735,-0.1507004231813575
ACH-001736,0.0067741702246859855
ACH-001737,-0.2703205559785103
ACH-001740,-0.05058386161042274
ACH-001745,0.00033554690261516766
ACH-001765,-0.043514862194722885
