,PSEN2 (5664)
ACH-000004,-0.04599729986057571
ACH-000005,0.05537785248149397
ACH-000007,0.2367834356780893
ACH-000009,0.08461542405218057
ACH-000011,-0.004194423067125129
ACH-000012,0.14799446660000046
ACH-000013,0.0680783415478239
ACH-000014,0.14152242353116934
ACH-000015,0.12821961805006465
ACH-000017,0.048331866686959116
ACH-000018,0.15250246287966765
ACH-000019,0.1839207543759011
ACH-000021,0.043910081016695635
ACH-000022,0.0345789863563049
ACH-000025,-0.06296755521577575
ACH-000028,0.12662287122112775
ACH-000030,0.031177603951065343
ACH-000035,0.0605837941069285
ACH-000036,0.23981350549838806
ACH-000037,0.1624418420931825
ACH-000039,0.11593052759120415
ACH-000040,0.08806710917851296
ACH-000041,0.02474579737630669
ACH-000042,0.047333853042002334
ACH-000045,0.09492341970597644
ACH-000047,0.09910558162527094
ACH-000052,-0.07135787044611397
ACH-000053,0.07706607379251237
ACH-000054,0.030427148241992587
ACH-000055,0.13785708003856226
ACH-000060,0.2064699886126133
ACH-000067,0.08818865766997487
ACH-000070,-0.08825133269197666
ACH-000075,0.2064965325162886
ACH-000078,0.04377704337520783
ACH-000082,0.09125012390777996
ACH-000085,-0.05457736995754918
ACH-000086,0.2041377074532596
ACH-000087,0.2083699701908531
ACH-000092,0.040979160822798115
ACH-000095,0.11191465741329136
ACH-000097,0.24043242920819785
ACH-000098,0.06250918518685164
ACH-000099,0.12053238173000375
ACH-000108,0.10288879873019413
ACH-000113,0.1450309435542594
ACH-000116,0.06907858724174994
ACH-000118,0.16981049532132794
ACH-000120,-0.09218329748940242
ACH-000123,0.1372177410788678
ACH-000127,0.07976695776269375
ACH-000128,0.17673725031170856
ACH-000132,0.028809608566402783
ACH-000133,0.14833773958571495
ACH-000137,0.2920694025838701
ACH-000138,0.16810791227001587
ACH-000142,-0.03895070328715281
ACH-000143,0.0020483003112190114
ACH-000146,0.04226386732061593
ACH-000148,0.06255849664622898
ACH-000150,0.2354154540702223
ACH-000152,0.11740309525192932
ACH-000153,0.2539296346324129
ACH-000159,0.21331805467167148
ACH-000160,0.03494291140642887
ACH-000163,0.09977799160060227
ACH-000167,-0.13163011438305972
ACH-000168,0.08179432189138225
ACH-000169,0.17233311701333145
ACH-000178,0.07199458746084518
ACH-000183,0.11718098265084426
ACH-000188,0.10809716645081956
ACH-000189,0.17681481470631788
ACH-000190,0.15056272141206464
ACH-000198,0.06257420608177439
ACH-000203,0.3463947983898165
ACH-000204,-0.1525736549035546
ACH-000206,-0.07884229824354108
ACH-000207,-0.035201710770985155
ACH-000208,-0.0058691271582893886
ACH-000210,0.10597743819829787
ACH-000211,0.14767509031185805
ACH-000215,0.120549729462836
ACH-000221,0.11730401257479192
ACH-000222,0.12786428870781266
ACH-000223,0.040675454237084414
ACH-000226,-0.07534203152453757
ACH-000227,-0.029153041309741445
ACH-000228,0.008555044622221576
