,RQCD1 (9125)
ACH-000365,-0.2923492671548864
ACH-000366,-0.718594534710895
ACH-000368,-0.5279364486630124
ACH-000374,-0.676086878302972
ACH-000375,-0.15971446596382086
ACH-000376,-0.8550777908667284
ACH-000381,-0.6800960969663132
ACH-000383,-0.7189844090372606
ACH-000387,-0.4266228229458765
ACH-000389,-0.3424965641271317
ACH-000390,-0.4198883277512068
ACH-000393,-0.4930997044526033
ACH-000395,-0.8364414945472081
ACH-000396,-0.4816085474752661
ACH-000397,-0.8225282679961233
ACH-000401,-0.5671334764786022
ACH-000402,0.10813266593644384
ACH-000403,-0.5001253256037675
ACH-000404,-0.6194963162022796
ACH-000406,-0.5205528783562249
ACH-000407,-0.6380581596757069
ACH-000408,-0.6496073917121102
ACH-000410,-0.581207674227446
ACH-000411,-0.5604760012226503
ACH-000414,-0.16870444179383434
ACH-000415,-0.6637679689173079
ACH-000416,-0.7133083859314909
ACH-000420,-0.4950577432977041
ACH-000421,-0.4962724316449917
ACH-000424,-0.5128657528915187
ACH-000425,-0.5667664436851467
ACH-000426,-0.4107598952656076
ACH-000427,-0.6692200725058297
ACH-000433,-0.4007904580639739
ACH-000435,-0.46360384541461797
ACH-000436,-0.6507871108149497
ACH-000444,-0.5845164035246027
ACH-000445,-0.4411749322295577
ACH-000448,-0.4174022378025115
ACH-000450,-0.3360669241764002
ACH-000452,-0.6795002039122158
ACH-000454,-0.7504462759724523
ACH-000458,-0.787995195116479
ACH-000459,-0.21812925450684745
ACH-000460,-0.4850574926346567
ACH-000461,-0.4349247590301152
ACH-000463,-0.4592522163593709
ACH-000464,-0.2859022604055764
ACH-000466,-0.775622662283259
ACH-000467,-0.6309414585358799
ACH-000468,-0.8005912224777653
ACH-000469,-0.6807312683896369
ACH-000470,-0.6634072868175989
ACH-000471,-0.11507433590472906
ACH-000472,-0.6099956506720269
ACH-000473,-0.648291837363119
ACH-000475,-0.672980998573331
ACH-000476,-0.8340125805550079
ACH-000477,-0.40476348831504655
ACH-000479,-1.0286413614351242
ACH-000480,-0.8258801329530868
ACH-000481,-0.31869848606062706
ACH-000483,-0.494342664604061
ACH-000484,-0.6650441799099187
ACH-000485,-0.4709538616622896
ACH-000486,-0.6638555105886793
ACH-000487,-0.49172317624356
ACH-000488,-0.5589357113800912
ACH-000490,-0.4999238142055674
ACH-000491,-0.21912706332269724
ACH-000495,-0.3821657653149294
ACH-000496,-0.6009398940453805
ACH-000499,-0.3741234912812208
ACH-000500,-0.5537618146044075
ACH-000502,-0.7388474755735922
ACH-000503,-0.5231199520624399
ACH-000505,-0.4490564248501957
ACH-000507,-0.4416131161756532
ACH-000510,-0.4662211880768136
ACH-000511,-0.6262394724359204
ACH-000512,-0.7782634211511082
ACH-000516,-0.3315312462053737
ACH-000517,-0.492621770078487
ACH-000518,-0.3700785221554439
ACH-000520,-0.4383833789528295
ACH-000521,-0.4566545210083469
ACH-000522,-0.33457161643839645
ACH-000524,-0.35009585731018983
ACH-000527,-0.5516003299045602
ACH-000528,-0.6937852422330091
ACH-000537,-0.4395234310675116
ACH-000541,-0.4926802453425114
ACH-000542,-0.6394208468322096
ACH-000544,-0.551162399463691
ACH-000545,-0.416554909359382
ACH-000547,-0.3263178240346075
ACH-000548,-0.7901813804398199
ACH-000549,-0.5338957004792227
ACH-000550,-0.5737086893144253
ACH-000552,-0.6076985724780595
ACH-000556,-0.5971862175708553
ACH-000557,-0.4423878407316127
ACH-000569,-0.0883365142264762
ACH-000570,-0.4211253405139264
ACH-000571,-0.5474748021036593
ACH-000573,-0.6541828051328775
ACH-000576,-0.5619026383839608
ACH-000579,-0.3631984804466343
ACH-000580,-0.4133528024477193
ACH-000584,-0.643145086615017
ACH-000585,-0.8534933160139563
ACH-000588,-0.3964759885438221
ACH-000589,-0.4624603735204805
ACH-000591,-0.7819764706713362
ACH-000593,-0.5925923805136796
ACH-000600,-0.5222627621748973
ACH-000601,-0.5166982512305607
ACH-000605,-0.6214240745358413
ACH-000606,-0.5144297943383722
ACH-000608,-0.402832534371973
ACH-000614,-0.8111668444416891
ACH-000616,-0.5931750596914004
ACH-000618,-0.4414121197042517
ACH-000619,-0.8814388253746189
ACH-000620,-0.5494137835184073
ACH-000621,-0.4732047540368832
ACH-000622,-0.473405138271627
ACH-000623,-0.4229029819183763
ACH-000624,-0.8264167619841067
ACH-000627,-0.7871848218958278
ACH-000630,-0.7752116409500885
ACH-000631,-0.5037460719778933
ACH-000632,-0.2208796470134244
ACH-000633,-0.6617341312074935
ACH-000637,-0.3791689704571821
ACH-000638,-0.4960381191566622
ACH-000646,-0.5440430676288782
ACH-000647,-0.40184395967901604
ACH-000648,-0.5656702283935334
ACH-000649,-0.5657722136668812
ACH-000651,-0.4926097723873135
ACH-000652,-0.584379745252263
ACH-000653,-0.5393035603629868
ACH-000657,-0.3578111383163405
ACH-000658,-0.4883397532670516
ACH-000661,-0.31717971652100346
ACH-000662,-0.6582796435226612
ACH-000663,-0.4717348592060522
ACH-000665,-0.5226492220426321
ACH-000671,-0.7951283611472175
ACH-000672,-0.465391170363302
ACH-000673,-0.43870426787018696
ACH-000676,-0.5248815377061792
ACH-000677,-0.3924032767504609
ACH-000681,-0.2496700429676707
ACH-000683,-0.32138439309659245
ACH-000684,-0.197619288464064
ACH-000688,-0.5818575056799289
ACH-000693,-0.5772798826601446
ACH-000694,-0.6993963117925678
ACH-000695,-0.4518970537344112
ACH-000696,-0.6453815336932235
ACH-000697,-0.7677895176336491
ACH-000699,-0.2997387948517611
ACH-000701,-0.2507750009270537
ACH-000706,-0.3535001133578311
ACH-000711,-0.6182174284067712
ACH-000713,-0.5138055709799956
ACH-000714,-0.0428088472056254
ACH-000718,-0.5276021384668542
ACH-000720,-0.7171690871692163
ACH-000721,-0.5789512211269341
ACH-000724,-0.5303621945271025
ACH-000725,-0.3436693212505225
ACH-000732,-0.5615219035964357
ACH-000734,-0.4749685727430826
ACH-000735,-0.5312987846500253
ACH-000736,-0.5014396972118862
ACH-000738,-0.3892533170790524
ACH-000746,-0.4599952814009335
ACH-000747,-0.6327173190884537
ACH-000748,-0.28692172965027585
ACH-000753,-0.638255135736954
ACH-000756,-0.38505246811661453
ACH-000757,-0.4455222372414825
ACH-000758,-0.5166924300772117
ACH-000760,-0.4799545722882807
ACH-000762,-0.6249567124198427
ACH-000763,-0.22514917482641866
ACH-000764,-0.4464444988282103
ACH-000765,-0.5100374484693129
ACH-000766,-0.7527407281794397
ACH-000767,-0.3554842827513876
ACH-000768,-0.6602080149943222
ACH-000769,-0.047223169018557394
ACH-000770,-0.6803544168255997
ACH-000771,-0.4258893226490645
ACH-000773,-0.4796403678127688
ACH-000776,-0.8284665107434942
ACH-000777,-0.6830237736796931
ACH-000778,-0.7274958698389681
ACH-000781,-0.20502393320166504
ACH-000782,-0.937017844612946
ACH-000783,-0.5497718888156847
ACH-000784,-0.6529185383643199
ACH-000785,-0.6413610337961501
ACH-000787,-0.3532781799837025
ACH-000788,-0.5006566520472665
ACH-000791,-0.4343382344624029
ACH-000792,-0.3251091750524197
ACH-000794,-0.7442043276271753
ACH-000796,-0.7264790336171417
ACH-000798,-0.4148677885307028
ACH-000799,-0.7106243299285825
ACH-000800,-0.6549514909833601
ACH-000802,-0.6146196794600346
ACH-000804,-0.5985291167232443
ACH-000805,-0.8047477175409442
ACH-000809,-0.7591431983500128
ACH-000810,-0.6684811653652897
ACH-000811,-0.5038536783596221
ACH-000817,-0.8331932780093748
ACH-000819,-0.6503230330770916
ACH-000820,-0.834920172051754
ACH-000821,-0.5528229538707539
ACH-000822,-0.4059155039796823
ACH-000823,-0.7415130504093506
ACH-000824,-0.5706299024939369
ACH-000827,-0.6106513621901094
ACH-000829,-0.6441225725320373
ACH-000831,-0.6954113717333578
ACH-000832,-0.7758554049658604
ACH-000833,-0.4529833906576074
ACH-000834,-0.8168879002038124
ACH-000835,-0.4878217608340785
ACH-000836,-0.7686838794374685
ACH-000837,-0.6016651209318417
ACH-000838,-0.34104177771889194
ACH-000839,-0.5472326854334393
ACH-000840,-0.26222264739900664
ACH-000841,-0.478631070848154
ACH-000843,-0.510545383088054
ACH-000846,-0.5104664049474041
ACH-000847,-0.496533897437527
ACH-000848,-0.5823991686193942
ACH-000849,-0.5731734686170021
ACH-000851,-0.6907646449584446
ACH-000855,-0.6389663336090539
ACH-000856,-0.4413225474421759
ACH-000858,-0.4646283139725237
ACH-000859,-0.8326303729277782
ACH-000861,-0.513985126339235
ACH-000862,-0.6571986767208582
ACH-000865,-0.6151473311760832
ACH-000866,-0.4627139713958373
ACH-000867,-0.45255129466434096
ACH-000869,-0.8453375813296764
ACH-000872,-0.6848267861595286
ACH-000873,-0.5994910470353292
ACH-000876,-0.3408546461919285
ACH-000878,-0.4955279623182152
ACH-000880,-0.2544587100319928
ACH-000881,-0.6619133143628814
ACH-000882,-0.4517744259330174
ACH-000884,-0.34893972079670504
ACH-000885,-0.2726554089870302
ACH-000887,-0.496709520156849
ACH-000889,-0.5155005464671164
ACH-000896,-0.5094402793749704
ACH-000898,-0.5022384609380329
ACH-000900,-0.5417483545173808
ACH-000901,-0.4814142995552201
ACH-000905,-0.6483583576608944
ACH-000906,-0.40948701388820863
ACH-000907,-0.7181463743807678
ACH-000910,-0.5176273336973798
ACH-000911,-0.4678205695907405
ACH-000912,-0.62911560683696
ACH-000913,-0.45023647327480176
ACH-000915,-0.5331674994898851
ACH-000916,-0.1872991257079901
ACH-000917,-0.5047291569410892
ACH-000920,-0.23404538055774035
ACH-000921,-0.33830578909668424
ACH-000924,-0.4729448985658901
ACH-000926,-0.5055131609004886
ACH-000928,-0.5504410177619093
ACH-000929,-0.6618687249236925
ACH-000932,-0.4479827955941282
ACH-000935,-0.6060866977975423
ACH-000936,-0.3247350375008308
ACH-000937,-0.3062515756250828
ACH-000938,-0.4376254024315144
ACH-000939,-0.2549282953440738
ACH-000941,-0.2914386538905576
ACH-000943,-0.4756222807302977
ACH-000946,-0.4089851392166304
ACH-000947,-0.6281830890413871
ACH-000948,-0.6532951411237004
ACH-000950,-0.4523006708311206
ACH-000953,-0.6095767485117503
ACH-000954,-0.5124093076338915
ACH-000957,-0.5688327201456909
ACH-000958,-0.6949856327624484
ACH-000960,-0.3663709219461331
ACH-000963,-0.5093056338373684
ACH-000968,-0.38200541672473975
ACH-000969,-0.4946477581894331
ACH-000972,-0.5083896097215002
ACH-000973,-0.4198796076396951
ACH-000974,-0.2650580737954656
ACH-000978,0.014426436531252845
ACH-000984,-0.5555165929720544
ACH-000986,-0.5515289943651825
ACH-000988,-0.359899725031512
ACH-000993,-0.4014807076298089
ACH-000994,-0.2614105441392999
ACH-000996,-0.5889911076722344
ACH-001001,-0.6107074249598696
ACH-001020,-0.4939517395208573
ACH-001028,-0.5409094503155805
ACH-001031,-0.5398291444446521
ACH-001038,-0.42271359900285627
ACH-001048,-0.5190860944178357
ACH-001050,-0.69313882150122
ACH-001053,-0.531206292050154
ACH-001054,-0.5533877406680733
ACH-001061,-0.6392459483973992
ACH-001067,-0.3965668155127008
ACH-001075,-0.3923256303383875
ACH-001096,-0.4531371531680926
ACH-001111,-0.4997378263196183
ACH-001119,-0.4722192968371158
ACH-001128,-0.6601153018749364
ACH-001134,-0.19402619854916445
ACH-001151,-0.5222092694219564
ACH-001163,-0.164213477991826
ACH-001164,-0.5325693202676142
ACH-001183,-0.6796605906291007
ACH-001192,-0.5222179897040146
ACH-001193,-0.11537940271079887
ACH-001196,-0.6106242918173018
ACH-001197,-0.6818118997041267
ACH-001205,-0.440692908243478
ACH-001211,-0.5138209940367363
ACH-001212,-0.5939705932898003
ACH-001228,-0.5085297195662777
ACH-001232,-0.4319854076967056
ACH-001239,-0.4787119181353066
ACH-001270,-0.6270466150739472
ACH-001274,-0.6228616713354561
ACH-001275,-0.4663185102522862
ACH-001277,-0.4754260989225408
ACH-001278,-0.3447564898186949
ACH-001280,-0.6693510352110323
ACH-001283,-0.6261964003944043
ACH-001289,-0.12273641272262473
ACH-001300,-0.4799733465587077
ACH-001301,-0.548935118437186
ACH-001302,-0.3174155372597107
ACH-001306,-0.5721861622707337
ACH-001318,-0.5003966317856154
ACH-001322,-0.5463181271595784
ACH-001328,-0.4915791916410964
ACH-001332,-0.4813299563161229
ACH-001336,-0.7678462669349532
ACH-001346,-0.6005807434331077
ACH-001353,-0.559780610521442
ACH-001354,-0.7181103236073462
ACH-001367,-0.7351554692597339
ACH-001368,-0.2252195699568609
ACH-001374,-0.8607792913950231
ACH-001377,-0.08696319412247999
ACH-001380,-0.5182589460630488
ACH-001391,-0.3210618282318297
ACH-001408,-0.6432366987259147
ACH-001430,-0.3906423009499487
ACH-001431,-0.12278265839189
ACH-001450,-0.6363455716351002
ACH-001496,-0.452455513456257
ACH-001500,-0.6319479154474185
ACH-001523,-0.7189927201275484
ACH-001532,-0.1821481165159005
ACH-001550,-0.5963991110466249
ACH-001552,-0.8373064976274994
ACH-001554,-0.4910900103165703
ACH-001654,-0.5183407219273863
ACH-001735,-0.6248835383967911
ACH-001736,-0.5374345822567984
ACH-001737,-0.4297655841247161
ACH-001740,-0.7074737921636259
ACH-001745,-0.8067492367188206
ACH-001765,-0.4264420642034212
