,GBGT1 (26301)
ACH-000004,-0.016339863747455604
ACH-000005,-0.19434532267327226
ACH-000007,0.031432209797343465
ACH-000009,-0.1883289649143066
ACH-000011,0.18175135417534616
ACH-000012,-0.059582984878716175
ACH-000013,-0.039270110728612764
ACH-000014,0.061588499755692826
ACH-000015,0.008975176653063929
ACH-000017,-0.007614876812567041
ACH-000018,-0.09766255188537314
ACH-000019,0.2795627756572426
ACH-000021,-0.07441907794745753
ACH-000022,0.12691237255418455
ACH-000025,0.046264266409674536
ACH-000028,0.027224905178729355
ACH-000030,0.13456539229594633
ACH-000035,0.11135107093807167
ACH-000036,0.09691257466032313
ACH-000037,0.09569740339212174
ACH-000039,0.17669837558887255
ACH-000040,0.021701091763237423
ACH-000041,-0.13915186344280972
ACH-000042,-0.04199767826404811
ACH-000045,0.008342122491113267
ACH-000047,0.08144666497491349
ACH-000052,-0.07024301541602179
ACH-000053,0.12357799667894208
ACH-000054,0.0038038277448044304
ACH-000055,-0.036835537157759835
ACH-000060,0.12239990169033625
ACH-000067,0.2341166368074808
ACH-000070,0.10120636168972587
ACH-000075,0.08620268840408972
ACH-000078,0.022495109323795538
ACH-000082,0.18984476828880606
ACH-000085,-0.22364035002938226
ACH-000086,0.10951523996232727
ACH-000087,0.3096590989376558
ACH-000092,0.025580559183135808
ACH-000095,0.02853037163209168
ACH-000097,0.1583913862195589
ACH-000098,0.04316696711296476
ACH-000099,-0.005484162434502478
ACH-000108,0.05565501289324882
ACH-000113,-0.1046632493083806
ACH-000116,0.03541766734154138
ACH-000118,-0.047696717937091966
ACH-000120,-0.03194278438044655
ACH-000123,0.021202796677503404
ACH-000127,-0.07119165527098886
ACH-000128,-0.06715191877668301
ACH-000132,-0.09892478967052268
ACH-000133,0.12049962467103542
ACH-000137,-0.10209207565704333
ACH-000138,0.0012932311442799367
ACH-000142,0.043764953895799284
ACH-000143,0.1313561865589882
ACH-000146,0.11961273467186385
ACH-000148,-0.00811540775866668
ACH-000150,0.1959866161764619
ACH-000152,0.09263926690291968
ACH-000153,0.18797617425726845
ACH-000159,0.13348833329890042
ACH-000160,-0.05738744832263872
ACH-000163,0.003822386197673885
ACH-000167,0.10040731615779544
ACH-000168,0.14219680943363971
ACH-000169,0.10858973435192924
ACH-000178,0.09585628600910784
ACH-000183,0.1612992595915065
ACH-000188,-0.06838203932772471
ACH-000189,-0.11697833594847225
ACH-000190,-0.13819789445860664
ACH-000198,0.03722859015517297
ACH-000203,-0.24611048046960024
ACH-000204,0.14887488816704414
ACH-000206,0.1416609410466955
ACH-000207,-0.06522667475774069
ACH-000208,0.2012609897672136
ACH-000210,0.2673370641111147
ACH-000211,-0.012164430582678486
ACH-000215,0.011301134780138541
ACH-000221,0.12217412339061964
ACH-000222,0.10157821972053664
ACH-000223,0.0713988511881656
ACH-000226,0.10812368114498648
ACH-000227,0.0530400073070938
ACH-000228,0.08548475158999354
ACH-000231,0.09119742607203116
ACH-000232,0.066131242163996
ACH-000233,-0.06700634440634771
ACH-000234,0.012675968298038387
ACH-000235,0.00026661941075731326
ACH-000237,0.0496499921902797
ACH-000238,-0.12884841283335668
ACH-000242,0.19578587109577456
ACH-000243,0.08140075508835411
ACH-000244,-0.2633717153467101
ACH-000246,-0.06726821381661298
ACH-000248,-0.044195967831529986
ACH-000250,-0.06206926709510864
ACH-000251,0.17895162575478188
ACH-000252,-0.13757074342700212
ACH-000253,0.035070722697116585
ACH-000255,0.030421228162502093
ACH-000256,0.04175267208380226
ACH-000257,-0.16829859640749734
ACH-000258,-0.17596947379181638
ACH-000259,-0.019365207130070717
ACH-000260,0.057262397396342826
ACH-000261,0.026066883295102858
ACH-000262,-0.03940535690260177
ACH-000263,-0.06618859676064921
ACH-000264,0.0013665866556298613
ACH-000265,0.02220919919278638
ACH-000266,-0.05636713810720275
ACH-000272,0.032518916839135235
ACH-000274,0.07437365556783225
ACH-000277,0.039163929937978126
ACH-000278,0.06109341820589676
ACH-000279,0.030068953252249144
ACH-000280,-0.0039135411062329465
ACH-000281,0.036000091265848036
ACH-000288,0.11505639932790795
ACH-000291,0.06754285806903773
ACH-000293,0.141528306047021
ACH-000294,-0.019770698242010026
ACH-000295,0.09035508734872907
ACH-000296,0.0863961431612909
ACH-000302,0.04607504979643955
ACH-000304,0.03374063658481185
ACH-000307,0.06092172675956373
ACH-000308,0.010076522088450128
ACH-000310,0.0052483046791005575
ACH-000311,0.28124384224688176
ACH-000312,-0.0204761202902684
ACH-000315,0.1871573534800505
ACH-000316,-0.04078152524336418
ACH-000317,0.1516593013451332
ACH-000318,0.1146808434697656
ACH-000319,-0.044502393347155986
ACH-000320,-0.01986598172639096
ACH-000322,-0.05708716373854333
ACH-000323,0.08620176692793344
ACH-000324,0.014701246360122131
ACH-000329,-0.020906023820701232
ACH-000330,0.09620220018642008
ACH-000331,0.13788577304474406
ACH-000332,-0.05701615232765199
ACH-000334,-0.015283173183458553
ACH-000335,-0.002708635513638053
ACH-000336,0.20066121885499674
ACH-000337,-0.049931633205214335
ACH-000338,-0.263435745358491
ACH-000339,0.08735822667561377
ACH-000341,0.0471687567785594
ACH-000348,0.06516042808063892
ACH-000350,0.1306427581876944
ACH-000352,0.12002326238062865
ACH-000356,0.2186862943234993
ACH-000361,0.0801180115342675
ACH-000362,-0.016761603799345142
ACH-000363,-0.05730750773823586
ACH-000364,-0.014404713883914157
ACH-000365,0.054903029044519186
ACH-000366,-0.1033292972046227
ACH-000368,0.028742697808345232
ACH-000374,0.11404502592021293
ACH-000375,-0.05402181734423675
ACH-000376,0.018199842421090642
ACH-000381,0.04755387063550765
ACH-000383,0.04047336807621575
ACH-000387,0.02776585142374405
ACH-000389,0.03948888857258703
ACH-000390,0.12865486035310614
ACH-000393,-0.011089687756038287
ACH-000395,-0.0678960710613938
ACH-000396,0.3223715943965458
ACH-000397,-0.03479870943901889
ACH-000401,0.17249358931391284
ACH-000402,0.09062058050164308
ACH-000403,0.0040574648948486685
ACH-000404,-0.3498207330580046
ACH-000406,0.07125763206202933
ACH-000407,0.14352348403387225
ACH-000408,0.0356793206841863
ACH-000410,0.061560728668229876
ACH-000411,0.04332807584632662
ACH-000414,-0.01627882823779136
ACH-000415,0.15963531579277168
ACH-000416,0.008125317131152056
ACH-000420,0.24520225617740465
ACH-000421,0.055638580493081805
ACH-000424,-0.04171113146097807
ACH-000425,0.1516694913092432
ACH-000426,-0.13615846108781476
ACH-000427,0.060064949712442674
ACH-000433,-0.11092617852626957
ACH-000435,0.05994333662469733
ACH-000436,-0.12088114695900015
ACH-000444,0.007602902320918159
ACH-000445,-0.11758083243665562
ACH-000448,0.14674140254134355
ACH-000450,0.15692733706800652
ACH-000452,0.05848315667707084
ACH-000454,0.06301375063516874
ACH-000458,0.012165821666080209
ACH-000459,-0.0486150303935742
ACH-000460,0.10832512926479228
ACH-000461,0.05923689985097873
ACH-000463,0.052570466231035236
ACH-000464,0.07551856410641368
ACH-000466,0.1559818812190397
ACH-000467,-0.07620101515206401
ACH-000468,-0.04538292116279783
ACH-000469,-0.07855426763367616
ACH-000470,0.06306770234962954
