,LYPD4 (147719)
ACH-000004,0.031183992039364686
ACH-000005,0.2366931088308487
ACH-000007,-0.14066535594095742
ACH-000009,-0.13644697083598312
ACH-000011,-0.13858538272996612
ACH-000012,-0.19591110784988103
ACH-000013,-0.20913178621873274
ACH-000014,-0.003059754255691155
ACH-000015,-0.24122544313687425
ACH-000017,-0.0452901023500072
ACH-000018,-0.0477512064781897
ACH-000019,-0.030274009579957212
ACH-000021,-0.17348285020762444
ACH-000022,-0.058229439648483185
ACH-000025,0.008493589496489718
ACH-000028,-0.13441581774718867
ACH-000030,-0.2096891648560104
ACH-000035,-0.05248768513385281
ACH-000036,-0.11246603267082783
ACH-000037,-0.07445256831378158
ACH-000039,-0.1646760501463135
ACH-000040,-0.04994490704514852
ACH-000041,-0.21411074224694696
ACH-000042,-0.029993390620454505
ACH-000045,-0.17808488871032205
ACH-000047,-0.0960151349624032
ACH-000052,-0.23151585810429676
ACH-000053,-0.2445466240334864
ACH-000054,0.011043201968537177
ACH-000055,-0.02506508693700284
ACH-000060,0.23136015898829215
ACH-000067,0.06783626425617875
ACH-000070,0.20149403240898586
ACH-000075,-0.1211872421769581
ACH-000078,-0.1262435469052504
ACH-000082,-0.033885078495106316
ACH-000085,0.03553270680945878
ACH-000086,-0.11560492237913153
ACH-000087,-0.19602187173186375
ACH-000092,-0.14426460882929767
ACH-000095,-0.11978728913967195
ACH-000097,-0.21076820521227568
ACH-000098,-0.09147007893706308
ACH-000099,-0.15432500529048127
ACH-000108,-0.06714866634052588
ACH-000113,-0.04161911066278546
ACH-000116,-0.08103795381686209
ACH-000118,-0.11881266680641955
ACH-000120,-0.02775078421428363
ACH-000123,-0.07902587944115562
ACH-000127,-0.06995701172181502
ACH-000128,-0.03310054266657572
ACH-000132,-0.05850555445111516
ACH-000133,-0.15818703019546348
ACH-000137,-0.1665466738045208
ACH-000138,-0.08494298145047913
ACH-000142,-0.2969966514849143
ACH-000143,-0.0885351719284441
ACH-000146,-0.09775047897357897
ACH-000148,-0.1165216560083858
ACH-000150,-0.17299283933156892
ACH-000152,-0.005878058228349108
ACH-000153,-0.24775542966736086
ACH-000159,-0.10339756836820206
ACH-000160,-0.15325745477823927
ACH-000163,-0.13509109906498695
ACH-000167,0.06570378370742841
ACH-000168,-0.1858250332890199
ACH-000169,-0.01594689167788611
ACH-000178,-0.06577986379207278
ACH-000183,-0.15564351737047105
ACH-000188,-0.0453610990868526
ACH-000189,-0.1826626007827024
ACH-000190,0.05153818021107784
ACH-000198,-0.11329718181149473
ACH-000203,-0.20308663705662927
ACH-000204,-0.1535656639106384
ACH-000206,-0.08125871113485801
ACH-000207,-0.24033288041412945
ACH-000208,-0.10896752445840027
ACH-000210,-0.20453556946545404
ACH-000211,-0.09577705814259324
ACH-000215,-0.04740607078080439
ACH-000221,-0.2472258694627341
ACH-000222,-0.23507520335622056
ACH-000223,-0.08101896650586185
ACH-000226,-0.23355035414631745
ACH-000227,0.01561168572482906
ACH-000228,-0.12596633350852154
ACH-000231,-0.04161876549966747
ACH-000232,-0.12963202950391478
ACH-000233,-0.1229952823895578
ACH-000234,-0.05383547043485532
ACH-000235,-0.061204241490958086
ACH-000237,-0.04275087878098648
ACH-000238,0.030713157346110506
ACH-000242,0.036826804247454895
ACH-000243,-0.07639260515045891
ACH-000244,-0.12784976246611712
ACH-000246,0.0018456456180552575
ACH-000248,-0.017656962957891924
ACH-000250,-0.10991949100711106
ACH-000251,-0.183240636100526
ACH-000252,-0.1545682384691174
ACH-000253,-0.13738510495029455
ACH-000255,-0.17916460970082362
ACH-000256,0.15739498017162118
ACH-000257,0.06626459076187716
ACH-000258,-0.023914160927385783
ACH-000259,-0.11598145279544622
