,TPK1 (27010)
ACH-000004,-0.12394464149755065
ACH-000005,-0.32061363325572817
ACH-000007,-0.02571202228678212
ACH-000009,-0.0900709196691057
ACH-000011,-0.026960317851739742
ACH-000012,0.039733946393061916
ACH-000013,0.12144194192887554
ACH-000014,-0.2460192241001725
ACH-000015,-0.012294799008227122
ACH-000017,-0.5014161260483526
ACH-000018,0.10426231030897927
ACH-000019,-0.27465512516288154
ACH-000021,-0.2846506746631707
ACH-000022,-0.00010208200417584847
ACH-000025,-0.05392076733550048
ACH-000028,-0.3210790397360865
ACH-000030,-0.7136673470516021
ACH-000035,-0.1888950830811104
ACH-000036,0.043135660927083486
ACH-000037,-0.19544901014283336
ACH-000039,-0.03467890443699299
ACH-000040,-0.21742911607197304
ACH-000041,-0.09755454004637072
ACH-000042,-0.1541961646787756
ACH-000045,-0.03782975799333749
ACH-000047,-0.5347193125259194
ACH-000052,-0.16531225561332127
ACH-000053,-0.21784493591552856
ACH-000054,-0.005677051141499353
ACH-000055,-0.34255406401266064
ACH-000060,-0.07573372364167796
ACH-000067,-0.03698000158776669
ACH-000070,0.055905580890982916
ACH-000075,-0.02670605880014904
ACH-000078,-0.23815159025420346
ACH-000082,-0.06473504467399364
ACH-000085,0.048695929136866115
ACH-000086,0.06986881379177827
ACH-000087,0.08814941136986734
ACH-000092,-0.0902068633562115
ACH-000095,-0.048199149067949455
ACH-000097,-0.367727306350508
ACH-000098,-0.17018767652303496
ACH-000099,-0.3604896247747149
ACH-000108,-0.059594071449286926
ACH-000113,-0.5389996069469312
ACH-000116,-0.0294168006783679
ACH-000118,-0.014156423557924675
ACH-000120,-0.05006341354034501
ACH-000123,-0.0765255952333274
ACH-000127,-5.5297278279133104e-05
ACH-000128,-0.009170592647091049
ACH-000132,-0.11304205243245125
ACH-000133,-0.14142431679823644
ACH-000137,-0.10122865331479
ACH-000138,-0.08348543018893627
ACH-000142,0.03411021813569623
ACH-000143,0.07157385347028404
ACH-000146,-0.1291253077742117
ACH-000148,-0.35274201693087986
ACH-000150,0.16211040221023024
ACH-000152,-0.22079239039933465
ACH-000153,-0.009813509123037757
ACH-000159,-0.0554421831214353
ACH-000160,-0.08429394737211605
ACH-000163,-0.046446452164109135
ACH-000167,-0.08728981273391087
ACH-000168,-0.10050099954340032
ACH-000169,0.015207958863356102
ACH-000178,-0.059932810501342436
ACH-000183,-0.23024248400852965
ACH-000188,-0.10720521203173687
ACH-000189,-0.024425217204609048
ACH-000190,-0.08565219090112923
ACH-000198,0.016729722635365218
ACH-000203,0.229943921039139
ACH-000204,0.13478597040157184
ACH-000206,-0.2385258106570638
ACH-000207,-0.14655149297046172
ACH-000208,0.19813510542624266
ACH-000210,-0.3364693942662512
ACH-000211,-0.08090828106563754
ACH-000215,-0.0356729109280575
ACH-000221,0.06374886309741333
ACH-000222,-0.04859968485731323
ACH-000223,-0.2140296183079356
ACH-000226,-0.07963336040282272
ACH-000227,-0.12384548553094417
ACH-000228,-0.11608181189500345
ACH-000231,-0.08754426868329197
ACH-000232,-0.17204412758262985
ACH-000233,6.17418800698451e-05
ACH-000234,-0.062255916210090675
ACH-000235,-0.2526405209022065
ACH-000237,-0.1914184293386446
ACH-000238,0.02280842919974784
ACH-000242,-0.06340317043335843
ACH-000243,-0.0154868932854648
ACH-000244,-0.39683676543910906
ACH-000246,0.08516911297024518
ACH-000248,-0.021498908001175314
ACH-000250,0.0030979913227249553
ACH-000251,0.011806483225296415
ACH-000252,-0.06456375923447905
ACH-000253,-0.12549409254895266
ACH-000255,-0.044177264097885714
ACH-000256,0.0029774184853312824
ACH-000257,-0.2130262825327919
ACH-000258,-0.3008405284878707
ACH-000259,0.008199008650429116
ACH-000260,-0.005138854968528982
ACH-000261,-0.12536796804278907
ACH-000262,0.10185735903421954
ACH-000263,0.0197753278914707
ACH-000264,-0.093753250939838
ACH-000265,0.12545581268502934
ACH-000266,-0.1116050358505094
ACH-000272,-0.1743793098077233
ACH-000274,-0.14840838552932892
ACH-000277,-0.5532971668019361
ACH-000278,-0.2810878066093869
ACH-000279,-0.2030575941414114
ACH-000280,0.14677992871772197
ACH-000281,-0.17793510279675442
ACH-000288,-0.04316995916941086
